direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,32.0,0.0,16.0,left,0.0,3.0269088680000777,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,198.446374784,,,,,,,,,198.43429499400008,199.235974349,200.041530361,200.02930785400008,200.02959555000007,200.041530361,200.041530361,200.041530361,203.076909149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.0269088680000777,,,,,,sub-154,1,random_dot,,
left,left,33.0,1.0,16.0,left,1.0,1.454066977000025,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,203.088887095,,,,,,,,,203.077376921,203.429240508,204.24274390100004,204.2315239760001,204.231798519,204.24274390100004,204.24274390100004,204.24274390100004,205.70169869200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.454066977000025,,,,,,sub-154,1,random_dot,,
right,right,34.0,0.0,17.0,right,1.0,1.7988789760000827,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,1.0,205.713163239,,,,,,,,,205.702031048,205.81119301400008,206.6282744060001,206.6153094050001,206.615655339,206.6282744060001,206.6282744060001,206.6282744060001,208.437625186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.7988789760000827,,,,,,sub-154,1,random_dot,,
left,left,35.0,1.0,17.0,left,1.0,2.8984675359999983,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,0.0,208.44869363400005,,,,,,,,,208.438036343,209.65022592600008,210.46806723,210.45427351700005,210.45460908200005,210.46806723,210.46806723,210.46806723,213.370681946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.8984675359999983,,,,,,sub-154,1,random_dot,,
left,left,36.0,0.0,18.0,left,1.0,1.1779624650000642,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,0.0,213.3816180590001,,,,,,,,,213.371028165,214.576321905,215.382147626,215.37145803500005,215.371731459,215.382147626,215.382147626,215.382147626,216.56994089400007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1779624650000642,,,,,,sub-154,1,random_dot,,
right,right,37.0,1.0,18.0,right,1.0,1.403237171000001,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,1.0,216.58070410000005,,,,,,,,,216.570285916,216.923439811,217.72647966500008,217.714662417,217.715059224,217.72647966500008,217.72647966500008,217.72647966500008,219.133009096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.403237171000001,,,,,,sub-154,1,random_dot,,
right,right,38.0,0.0,19.0,right,1.0,2.750170670999978,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,1.0,219.144376481,,,,,,,,,219.13336787000003,219.49454152300007,220.30241422300003,220.291038126,220.29138012400009,220.30241422300003,220.30241422300003,220.30241422300003,223.056472439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.750170670999978,,,,,,sub-154,1,random_dot,,
left,left,39.0,1.0,19.0,right,0.0,3.074551452000037,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,0.0,223.069068476,,,,,,,,,223.057046154,223.16021403800005,223.967454548,223.956148817,223.95643165700005,223.967454548,223.967454548,223.967454548,227.047381278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.074551452000037,,,,,,sub-154,1,random_dot,,
right,right,40.0,0.0,20.0,left,0.0,1.6593683370000465,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,1.0,227.058912857,,,,,,,,,227.047740699,227.15032148400007,227.951586069,227.94040503500003,227.940681585,227.951586069,227.951586069,227.951586069,229.620490907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.6593683370000465,,,,,,sub-154,1,random_dot,,
left,left,41.0,1.0,20.0,left,1.0,1.8313720930000272,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,0.0,229.631068614,,,,,,,,,229.620843069,229.973913962,230.797819258,230.78526110400003,230.78555591400004,230.797819258,230.797819258,230.797819258,232.639675807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.8313720930000272,,,,,,sub-154,1,random_dot,,
left,left,42.0,0.0,21.0,left,1.0,2.213856576000012,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,0.0,232.650529453,,,,,,,,,232.640158292,232.74687024600007,233.55399430300008,233.543524393,233.543812547,233.55399430300008,233.55399430300008,233.55399430300008,235.770890171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.213856576000012,,,,,,sub-154,1,random_dot,,
right,right,43.0,1.0,21.0,right,1.0,2.7948706990000574,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,1.0,235.780974293,,,,,,,,,235.771220129,235.877644765,236.685798845,236.67471580300003,236.67498987500005,236.685798845,236.685798845,236.685798845,239.48599293300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.7948706990000574,,,,,,sub-154,1,random_dot,,
right,right,44.0,0.0,22.0,right,1.0,0.8757969270000103,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,1.0,239.49656561200004,,,,,,,,,239.48632797800008,240.30579498,241.108660881,241.09782133700003,241.098099282,241.108660881,241.108660881,241.108660881,241.999191646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8757969270000103,,,,,,sub-154,1,random_dot,,
left,left,45.0,1.0,22.0,right,0.0,1.188030898000079,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,0.0,242.010983422,,,,,,,,,241.99954728400007,242.10512536700003,242.907976051,242.896033344,242.89651194,242.907976051,242.907976051,242.907976051,244.100556525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.188030898000079,,,,,,sub-154,1,random_dot,,
right,right,46.0,0.0,23.0,left,0.0,1.0275373670000365,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,1.0,244.1107155450001,,,,,,,,,244.100882169,244.458091135,245.276890621,245.254869396,245.255142428,245.276890621,245.276890621,245.276890621,246.310154957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0275373670000365,,,,,,sub-154,1,random_dot,,
left,left,47.0,1.0,23.0,left,1.0,0.9292073259999823,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,0.0,246.320052679,,,,,,,,,246.31049922300008,246.66303081400008,247.467004871,247.45636163200004,247.456634378,247.467004871,247.467004871,247.467004871,248.40024522600004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9292073259999823,,,,,,sub-154,1,random_dot,,
left,left,48.0,0.0,24.0,right,0.0,0.6692726530000073,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,0.0,248.411797448,,,,,,,,,248.400725741,249.20716103200004,250.01845374000004,250.007164503,250.007471398,250.01845374000004,250.01845374000004,250.01845374000004,250.70486893600005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6692726530000073,,,,,,sub-154,1,random_dot,,
right,right,49.0,1.0,24.0,right,1.0,1.4040281669999786,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,1.0,250.716249404,,,,,,,,,250.70528300800004,251.05209774900004,251.853942147,251.843504899,251.843822843,251.853942147,251.853942147,251.853942147,253.274779479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.4040281669999786,,,,,,sub-154,1,random_dot,,
left,left,50.0,0.0,25.0,left,1.0,1.921579974999986,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,0.0,253.284990732,,,,,,,,,253.275125755,253.383631057,254.19622722100007,254.1849514740001,254.1852466180001,254.19622722100007,254.19622722100007,254.19622722100007,256.124001551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.921579974999986,,,,,,sub-154,1,random_dot,,
right,right,51.0,1.0,25.0,right,1.0,1.933712370999956,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,1.0,256.13461577600003,,,,,,,,,256.124349595,256.242306986,257.046246774,257.03528682600006,257.035615884,257.046246774,257.046246774,257.046246774,258.989881342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.933712370999956,,,,,,sub-154,1,random_dot,,
left,left,52.0,0.0,26.0,left,1.0,1.6362169210000277,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,0.0,259.001878624,,,,,,,,,258.990280826,259.088606012,259.89503163200004,259.8838659720001,259.88418115600007,259.89503163200004,259.89503163200004,259.89503163200004,261.537803336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6362169210000277,,,,,,sub-154,1,random_dot,,
right,right,53.0,1.0,26.0,left,0.0,1.2910964349999858,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,1.0,261.54855505800003,,,,,,,,,261.538159263,262.3443299510001,263.150867738,263.137999456,263.138280358,263.150867738,263.150867738,263.150867738,264.462480819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.2910964349999858,,,,,,sub-154,1,random_dot,,
right,right,54.0,0.0,27.0,right,1.0,2.404622383999936,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,1.0,264.473137694,,,,,,,,,264.462861105,265.26151344100003,266.061021589,266.0497093160001,266.049985075,266.061021589,266.061021589,266.061021589,268.472664504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.404622383999936,,,,,,sub-154,1,random_dot,,
left,left,55.0,1.0,27.0,left,1.0,1.9169646319999172,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,0.0,268.4826929210001,,,,,,,,,268.47299398300004,268.82845715300004,269.64105560200005,269.6294237100001,269.62973172,269.64105560200005,269.64105560200005,269.64105560200005,271.566045736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.9169646319999172,,,,,,sub-154,1,random_dot,,
right,right,56.0,0.0,28.0,left,0.0,2.2443527420000464,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,1.0,271.57716669700005,,,,,,,,,271.5665658930001,271.928322846,272.733444868,272.721551115,272.721858538,272.733444868,272.733444868,272.733444868,274.99520507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.2443527420000464,,,,,,sub-154,1,random_dot,,
left,left,57.0,1.0,28.0,left,1.0,1.0738516680000885,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,0.0,275.005174106,,,,,,,,,274.99557386000004,275.101917995,275.90614635200006,275.89489285800005,275.89519466800004,275.90614635200006,275.90614635200006,275.90614635200006,276.98503437600004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0738516680000885,,,,,,sub-154,1,random_dot,,
left,left,58.0,0.0,29.0,left,1.0,2.161924193999994,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,0.0,276.995171875,,,,,,,,,276.985377976,277.33346182,278.143958087,278.13293287700003,278.13321421800003,278.143958087,278.143958087,278.143958087,280.326058516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.161924193999994,,,,,,sub-154,1,random_dot,,
right,right,59.0,1.0,29.0,left,0.0,1.6627134189999424,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,1.0,280.334682421,,,,,,,,,280.32640077300005,281.1337392930001,281.9391491690001,281.92799886600005,281.9283020280001,281.9391491690001,281.9391491690001,281.9391491690001,283.620793671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.6627134189999424,,,,,,sub-154,1,random_dot,,
,,0.0,0.0,0.0,,,,,speed,space,1.9883545389999424,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-154,1,random_dot,,
left,left,0.0,0.0,0.0,left,1.0,2.7679518500000317,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,286.933560868,,,,,,,,,286.9220202050001,287.026284532,287.831606739,287.81975544400007,287.82006989900003,287.831606739,287.831606739,287.831606739,290.6132132160001,,,,,,,,,,,,,,,,,,,,,,,283.63764492100006,283.64538022,283.64538022,286.91403640500005,space,3.2654840739999145,,left,1.0,2.7679518500000317,,,,,,sub-154,1,random_dot,,
right,right,1.0,1.0,0.0,left,0.0,1.8380083020000484,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,290.624005343,,,,,,,,,290.61360553200007,290.72423813600005,291.53045677500006,291.518577228,291.518869657,291.53045677500006,291.53045677500006,291.53045677500006,293.376777155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.8380083020000484,,,,,,sub-154,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,1.0652277189999495,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,293.38750736500003,,,,,,,,,293.377124363,293.733203612,294.53736439500005,294.524741352,294.525003587,294.53736439500005,294.53736439500005,294.53736439500005,295.61188535400004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0652277189999495,,,,,,sub-154,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,0.9051854479999976,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,295.62301799400007,,,,,,,,,295.612240346,296.4156466410001,297.226274451,297.21449628000005,297.214927086,297.226274451,297.226274451,297.226274451,298.14412897700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9051854479999976,,,,,,sub-154,1,random_dot,,
right,right,4.0,0.0,2.0,right,1.0,1.2105200590000322,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,298.15425159000006,,,,,,,,,298.144483414,298.241163453,299.052841113,299.04184170300005,299.042138871,299.052841113,299.052841113,299.052841113,300.270021111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2105200590000322,,,,,,sub-154,1,random_dot,,
left,left,5.0,1.0,2.0,right,0.0,0.9982782370000224,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,300.280749698,,,,,,,,,300.27038542,301.47482246800007,302.2771804910001,302.264783233,302.26531250200003,302.2771804910001,302.2771804910001,302.2771804910001,303.29074158000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9982782370000224,,,,,,sub-154,1,random_dot,,
right,right,6.0,0.0,3.0,left,0.0,1.0408613360000345,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,303.30152465900005,,,,,,,,,303.29112015600003,303.39271689,304.204441579,304.192377489,304.192654899,304.204441579,304.204441579,304.204441579,305.25368685700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0408613360000345,,,,,,sub-154,1,random_dot,,
left,left,7.0,1.0,3.0,left,1.0,1.4451517229999808,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,305.265568874,,,,,,,,,305.254058706,306.065214846,306.8678401860001,306.857130913,306.85740934500006,306.8678401860001,306.8678401860001,306.8678401860001,308.322410814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.4451517229999808,,,,,,sub-154,1,random_dot,,
right,right,8.0,0.0,4.0,left,0.0,2.934465374000069,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,1.0,308.33315150500005,,,,,,,,,308.322752015,308.43566939100003,309.247397318,309.236583462,309.236868607,309.247397318,309.247397318,309.247397318,312.18797701000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.934465374000069,,,,,,sub-154,1,random_dot,,
left,left,9.0,1.0,4.0,right,0.0,0.1875775949999933,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,0.0,312.198409267,,,,,,,,,312.18834812,312.55778967900005,313.370439669,313.357281727,313.357778876,313.370439669,313.370439669,313.370439669,313.568189843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.1875775949999933,,,,,,sub-154,1,random_dot,,
right,right,10.0,0.0,5.0,right,1.0,2.9355747359999214,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,313.578949741,,,,,,,,,313.56865805300004,314.774209939,315.57773059400006,315.56574352300004,315.566728741,315.57773059400006,315.57773059400006,315.57773059400006,318.5348386200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.9355747359999214,,,,,,sub-154,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,1.5983511819999876,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,0.0,318.543933608,,,,,,,,,318.53515812700005,318.88802767000004,319.698104863,319.6850700030001,319.685356459,319.698104863,319.698104863,319.698104863,321.30691723100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.5983511819999876,,,,,,sub-154,1,random_dot,,
left,left,12.0,0.0,6.0,left,1.0,2.2814178759999777,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,0.0,321.317201993,,,,,,,,,321.30728681000005,321.668506301,322.471361472,322.459808779,322.46013195600005,322.471361472,322.471361472,322.471361472,324.766837021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.2814178759999777,,,,,,sub-154,1,random_dot,,
right,right,13.0,1.0,6.0,right,1.0,3.583703749999927,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,1.0,324.777545563,,,,,,,,,324.767201557,324.875618969,325.69058993600004,325.679923184,325.68022185200005,325.69058993600004,325.69058993600004,325.69058993600004,329.2858571930001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.583703749999927,,,,,,sub-154,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,1.5485783540000284,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,1.0,329.2960344300001,,,,,,,,,329.28621221900005,329.635565025,330.434597318,330.4236127600001,330.423888034,330.434597318,330.434597318,330.434597318,331.999685011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5485783540000284,,,,,,sub-154,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,2.194581972000037,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,0.0,332.010570656,,,,,,,,,332.000023068,332.80143273400006,333.602624592,333.59170995700003,333.59199738200005,333.602624592,333.602624592,333.602624592,335.804484774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.194581972000037,,,,,,sub-154,1,random_dot,,
left,left,16.0,0.0,8.0,left,1.0,4.537507710999989,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,0.0,335.81701257,,,,,,,,,335.80482836600004,335.90908094400004,336.71102306700004,336.69965543700005,336.699921915,336.71102306700004,336.71102306700004,336.71102306700004,341.260509778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.537507710999989,,,,,,sub-154,1,random_dot,,
right,right,17.0,1.0,8.0,right,1.0,2.285175620000018,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,1.0,341.272258844,,,,,,,,,341.260891153,342.073903612,342.8860700050001,342.874825324,342.875105748,342.8860700050001,342.8860700050001,342.8860700050001,345.17969593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.285175620000018,,,,,,sub-154,1,random_dot,,
left,left,18.0,0.0,9.0,left,1.0,2.2480793709999034,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,0.0,345.190142361,,,,,,,,,345.180017828,346.37846408300004,347.1877443640001,347.17666256200005,347.17693399200004,347.1877443640001,347.1877443640001,347.1877443640001,349.452465951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.2480793709999034,,,,,,sub-154,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,2.054203282999993,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,1.0,349.463979331,,,,,,,,,349.452827306,349.557300218,350.35965660400007,350.34883220300003,350.349118225,350.35965660400007,350.35965660400007,350.35965660400007,352.41819178000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.054203282999993,,,,,,sub-154,1,random_dot,,
right,right,20.0,0.0,10.0,right,1.0,0.9941802370000232,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,1.0,352.4286083420001,,,,,,,,,352.418548202,353.62314131000005,354.4314633480001,354.42074316700007,354.42102623100004,354.4314633480001,354.4314633480001,354.4314633480001,355.436889941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9941802370000232,,,,,,sub-154,1,random_dot,,
left,left,21.0,1.0,10.0,left,1.0,1.7775886929999842,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,0.0,355.447537334,,,,,,,,,355.43722910100007,355.53340759800005,356.34601081900007,356.33493975700003,356.33523435100005,356.34601081900007,356.34601081900007,356.34601081900007,358.133680388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.7775886929999842,,,,,,sub-154,1,random_dot,,
right,right,22.0,0.0,11.0,right,1.0,1.625015707999978,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,1.0,358.145155916,,,,,,,,,358.13403169900005,359.332483735,360.138824367,360.12767988100006,360.1279762390001,360.138824367,360.138824367,360.138824367,361.770068778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.625015707999978,,,,,,sub-154,1,random_dot,,
left,left,23.0,1.0,11.0,left,1.0,1.597727831000043,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,0.0,361.780542128,,,,,,,,,361.770421152,361.872875087,362.6802203250001,362.669354149,362.6696287330001,362.6802203250001,362.6802203250001,362.6802203250001,364.28471224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.597727831000043,,,,,,sub-154,1,random_dot,,
right,right,24.0,0.0,12.0,right,1.0,1.4617919159999246,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,364.295694702,,,,,,,,,364.285070818,365.083085323,365.89469649,365.88342499,365.883739356,365.89469649,365.89469649,365.89469649,367.37359411500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.4617919159999246,,,,,,sub-154,1,random_dot,,
left,left,25.0,1.0,12.0,left,1.0,1.0834481559999176,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,367.38430667,,,,,,,,,367.373935971,368.171729633,368.9805741690001,368.96969789,368.969978848,368.9805741690001,368.9805741690001,368.9805741690001,370.0708466660001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0834481559999176,,,,,,sub-154,1,random_dot,,
right,right,26.0,0.0,13.0,right,1.0,0.884733939000057,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,1.0,370.081916954,,,,,,,,,370.071217554,370.8788692760001,371.6897096720001,371.6782722820001,371.678648856,371.6897096720001,371.6897096720001,371.6897096720001,372.578572578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.884733939000057,,,,,,sub-154,1,random_dot,,
left,left,27.0,1.0,13.0,left,1.0,0.8013816259999658,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,0.0,372.58981463200007,,,,,,,,,372.57890921,372.9294282860001,373.7403721090001,373.72916062600007,373.7294495560001,373.7403721090001,373.7403721090001,373.7403721090001,374.547032297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8013816259999658,,,,,,sub-154,1,random_dot,,
left,left,28.0,0.0,14.0,right,0.0,0.6491236099999469,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,0.0,374.558396519,,,,,,,,,374.547399436,374.895447245,375.7096585830001,375.696890158,375.697451818,375.7096585830001,375.7096585830001,375.7096585830001,376.373582508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6491236099999469,,,,,,sub-154,1,random_dot,,
right,right,29.0,1.0,14.0,right,1.0,0.7508073259999719,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,1.0,376.384189243,,,,,,,,,376.373958043,376.473932485,377.285010669,377.27334990200006,377.2736434440001,377.285010669,377.285010669,377.285010669,378.038478551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7508073259999719,,,,,,sub-154,1,random_dot,,
