direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,511.41214669984765,,,,,,,,,511.3975557000376,511.7622241000645,512.5621859999374,512.5461845998652,512.5462082999293,512.5621859999374,512.5621859999374,512.5621859999374,513.9794625998475,left,1.0,19.90525019983761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,513.9951337999664,,,,,,,,,513.9805950999726,514.345149599947,515.1450209999457,515.1289387000725,515.128960999893,515.1450209999457,515.1450209999457,515.1450209999457,515.9126178000588,right,1.0,19.25556159997359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,515.9282806999981,,,,,,,,,515.9137854999863,516.2783470998984,517.0782202000264,517.0620907000266,517.0621138999704,517.0782202000264,517.0782202000264,517.0782202000264,520.1290349999908,right,1.0,21.532337200129405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,520.1444697999395,,,,,,,,,520.1302874998655,520.2444066999014,521.0444157000165,521.028452700004,521.0284764999524,521.0444157000165,521.0444157000165,521.0444157000165,522.6620485000312,right,0.0,20.10420829989016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,522.6774176000617,,,,,,,,,522.6633037000429,522.7775762998499,523.5775343000423,523.5617777998559,523.5618080999702,523.5775343000423,523.5775343000423,523.5775343000423,525.2123062999453,right,0.0,20.12636850005947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,525.2274865999352,,,,,,,,,525.2138673998415,525.3275226000696,526.1273280000314,526.1114490998443,526.1114796998445,526.1273280000314,526.1273280000314,526.1273280000314,527.6278961999342,right,1.0,19.983181100105867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,527.6433194999117,,,,,,,,,527.6289905998856,527.9932386998553,528.79329829989,528.7774388999678,528.777460699901,528.79329829989,528.79329829989,528.79329829989,529.9112909999676,right,1.0,19.610806199954823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,529.9264531000517,,,,,,,,,529.9123883999418,531.1263172999024,531.9263689999934,531.910580500029,531.910605299985,531.9263689999934,531.9263689999934,531.9263689999934,534.1939470998477,left,1.0,20.75051899976097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,534.2095351000316,,,,,,,,,534.1952265000436,534.3095128000714,535.1094136000611,535.0933119000401,535.093336599879,535.1094136000611,535.1094136000611,535.1094136000611,538.8263228000142,right,1.0,22.204876800067723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,538.8421408999711,,,,,,,,,538.8274874999188,539.6417648000643,540.441913299961,540.4259988998529,540.4260227000341,540.441913299961,540.441913299961,540.441913299961,541.4262584999669,left,1.0,19.46178329992108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,541.441706399899,,,,,,,,,541.4275113998447,541.7917636998463,542.5916438000277,542.5755336000584,542.5755574998911,542.5916438000277,542.5916438000277,542.5916438000277,545.4590425998904,left,1.0,21.351617000065744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,545.474623600021,,,,,,,,,545.4602623998653,546.2745141000487,547.0743730000686,547.0582528000232,547.0582762998529,547.0743730000686,547.0743730000686,547.0743730000686,549.0084869998973,right,1.0,20.41998739982955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,549.0240694000386,,,,,,,,,549.0096843000501,549.1240608000662,549.9239000000525,549.9081096998416,549.9081331000198,549.9239000000525,549.9239000000525,549.9239000000525,551.558117599925,right,1.0,20.11839019996114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,551.573679999914,,,,,,,,,551.5592783999164,551.9238952999003,552.7235911998432,552.7077078998554,552.7077301999088,552.7235911998432,552.7235911998432,552.7235911998432,553.791123499861,left,1.0,19.547306899912652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7919876000378,553.8067959998734,558.8064369000494,558.790631899843,sub-081,,,,
