direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,stimulusDots.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092005420010536,0.0220151669927872,0.0220151669927872,2.2530227079987526,space,2.0764688749914058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,0.0,0.0,0.0,right,0.0,4.628003874968272,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,2.2871577920159325,,,,,,,,,2.2743918750202283,3.454346625017933,4.253836082993075,4.239530583028682,4.240118917019572,4.253836082993075,4.253836082993075,4.253836082993075,8.884606792009436,right,0.0,4.628003874968272,,8.8917345420341,9.013464041985571,9.389656957995612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,1.0,1.0,0.0,left,0.0,5.710121500014793,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,9.400514582986943,,,,,,,,,9.390230750024784,9.4741090000025,10.276697875000536,10.267479458008893,10.268021667026916,10.276697875000536,10.276697875000536,10.276697875000536,15.991685374989174,left,0.0,5.710121500014793,,15.991873708029743,16.004219333000947,16.490695292013697,15.256183166988194,16.500710542022716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,2.0,0.0,1.0,right,1.0,1.3866940840380266,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,16.500710542022716,,,,,,,,,16.49115445802454,17.690852708008606,18.493153457995504,18.4844693330233,18.485094667004887,18.493153457995504,18.493153457995504,18.493153457995504,19.885201167024206,right,1.0,1.3866940840380266,,19.890393082983792,19.89758658298524,20.38441379199503,,20.39023645798443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,3.0,1.0,1.0,left,1.0,1.9583253329619763,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,20.39023645798443,,,,,,,,,20.384911832981743,21.17456066701561,21.96744508302072,21.9573739169864,21.957950917014387,21.96744508302072,21.96744508302072,21.96744508302072,23.93496520799817,left,1.0,1.9583253329619763,,23.935087624995504,23.94301774998894,24.434833500010427,,24.44047816703096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,4.0,0.0,2.0,right,0.0,2.685267209017184,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,24.44047816703096,,,,,,,,,24.43536620802479,25.625656499993056,26.4269561250112,26.41830695798853,26.419003541988783,26.4269561250112,26.4269561250112,26.4269561250112,29.118506583035924,right,0.0,2.685267209017184,,29.120965750014875,29.127824958006386,29.61828824999975,,29.623751832987185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,5.0,1.0,2.0,left,0.0,2.16161504102638,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,29.623751832987185,,,,,,,,,29.618779000011276,29.95819133298937,30.75074383302126,30.741263833013363,30.74184495798545,30.75074383302126,30.75074383302126,30.75074383302126,32.91801145800855,left,0.0,2.16161504102638,,32.91807958303252,32.92457233299501,33.407707042002585,,33.41811129200505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,6.0,0.0,3.0,left,0.0,1.644928166992031,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,33.41811129200505,,,,,,,,,33.40818629198475,33.75920791702811,34.560641666990705,34.5520284579834,34.552718791994266,34.560641666990705,34.560641666990705,34.560641666990705,36.209155125019606,left,0.0,1.644928166992031,,36.209302917006426,36.21773712499999,36.7020386250224,,36.7081611250178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,7.0,1.0,3.0,right,0.0,1.7212732919724658,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,36.7081611250178,,,,,,,,,36.702611916989554,36.806696249987,37.601217332994565,37.5914878330077,37.592119749984704,37.601217332994565,37.601217332994565,37.601217332994565,39.32592408300843,right,0.0,1.7212732919724658,,39.32605808298104,39.33444512501592,39.81886450003367,,39.82516912498977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,8.0,0.0,4.0,right,0.0,1.5657614580122754,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,39.82516912498977,,,,,,,,,39.8195100830053,41.02549020800507,41.81786829198245,41.808496750018094,41.80907883303007,41.81786829198245,41.81786829198245,41.81786829198245,43.386252249998506,right,0.0,1.5657614580122754,,43.38639654201688,43.39219112502178,43.875447375001386,,43.88534650002839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,9.0,1.0,4.0,left,0.0,2.6593753329943866,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,43.88534650002839,,,,,,,,,43.87594937498216,45.07615641702432,45.87733658298384,45.869083416997455,45.869689624989405,45.87733658298384,45.87733658298384,45.87733658298384,48.54328116698889,left,0.0,2.6593753329943866,,48.54341320798267,48.55145029199775,49.0358230000129,,49.04163125000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,10.0,0.0,5.0,left,0.0,3.0510746670188382,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,49.04163125000196,,,,,,,,,49.03632804198424,49.392238957982045,50.184566124982666,50.17591733299196,50.17657554202015,50.184566124982666,50.184566124982666,50.184566124982666,53.24341262498638,left,0.0,3.0510746670188382,,53.243478875025176,53.25170075002825,53.7360444579972,,53.74138299998594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,11.0,1.0,5.0,right,0.0,1.1516895410022698,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,53.74138299998594,,,,,,,,,53.73651941702701,54.091237624990754,54.88516129198251,54.87495583301643,54.875581875036005,54.88516129198251,54.88516129198251,54.88516129198251,56.04329395800596,right,0.0,1.1516895410022698,,56.04343083302956,56.05176854203455,56.5360362920328,,56.54190675000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,12.0,0.0,6.0,right,1.0,1.406036000000313,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,56.54190675000427,,,,,,,,,56.536585916997865,57.34303570800694,58.14576179202413,58.1364520000061,58.13720925000962,58.14576179202413,58.14576179202413,58.14576179202413,59.55370779201621,right,1.0,1.406036000000313,,59.55668587499531,59.56334954203339,60.0529772079899,,60.05879837501561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,13.0,1.0,6.0,left,1.0,3.89761758298846,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,60.05879837501561,,,,,,,,,60.05348162498558,60.84328100003768,61.64516429201467,61.63638662500307,61.63701562501956,61.64516429201467,61.64516429201467,61.64516429201467,65.55386579199694,left,1.0,3.89761758298846,,65.55400891700992,65.56223366700578,66.05324245803058,,66.05934820801485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,14.0,0.0,7.0,right,1.0,5.290390791953541,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,66.05934820801485,,,,,,,,,66.05378800001927,67.24366320803529,68.03498520801077,68.02640741702635,68.02704458299559,68.03498520801077,68.03498520801077,68.03498520801077,73.32744800002547,right,1.0,5.290390791953541,,73.32763054198585,73.33619254198857,73.82003387500299,73.0198107920005,73.82592558301985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,15.0,1.0,7.0,left,1.0,3.465566291997675,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,73.82592558301985,,,,,,,,,73.8206936250208,74.17631041700952,74.96940425003413,74.95914120803354,74.9597614579834,74.96940425003413,74.96940425003413,74.96940425003413,78.43779904203257,left,1.0,3.465566291997675,,78.43794416700257,78.44641075003892,78.93708804203197,,78.94292179198237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,16.0,0.0,8.0,right,1.0,2.869491166959051,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,78.94292179198237,,,,,,,,,78.93759808299365,79.02679700002773,79.82892104203347,79.82033183303429,79.82094616699032,79.82892104203347,79.82892104203347,79.82892104203347,82.70457233302295,right,1.0,2.869491166959051,,82.7047182500246,82.71210183302173,83.20407820801483,,83.20975237502716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,17.0,1.0,8.0,right,0.0,3.1383397910394706,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,83.20975237502716,,,,,,,,,83.2045087920269,84.39425954199396,85.19580879202113,85.18737054202938,85.18796270800522,85.19580879202113,85.19580879202113,85.19580879202113,88.33764241699828,right,0.0,3.1383397910394706,,88.3405465830001,88.34757162502501,88.837313792028,,88.84376516699558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,18.0,0.0,9.0,right,1.0,3.713437416998204,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,88.84376516699558,,,,,,,,,88.83798954199301,90.02708829200128,90.81986516702456,90.8097130000242,90.81030374998228,90.81986516702456,90.81986516702456,90.81986516702456,94.538168625033,right,1.0,3.713437416998204,,94.54269725002814,94.55127304198686,95.03755262499908,,95.04335724998964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,19.0,1.0,9.0,right,0.0,4.511913708993234,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,95.04335724998964,,,,,,,,,95.03802545799408,95.12806979200104,95.92930795799477,95.92109562503174,95.92168775002938,95.92930795799477,95.92930795799477,95.92930795799477,100.44553995801834,right,0.0,4.511913708993234,,100.44843420799587,100.45579337503295,100.943145792,,100.9537199580227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.94334491703194,100.9537199580227,100.9537199580227,105.9953109580092,space,5.03701395803364,,,,,,,,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.99542258301516,106.00949620798929,106.00949620798929,107.3725440420094,space,1.3562514170189388,,,,,,,,,,,,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,0.0,0.0,0.0,right,1.0,1.0777937499806285,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,108.20791008300148,,,,,,,,,108.19867458299268,108.98775108298288,109.77992462500696,109.77127608301817,109.77182120800715,109.77992462500696,109.77992462500696,109.77992462500696,110.86050399998204,,,,,,,,,,,,,,,,,,,,,,,,107.39531720802188,107.4040490000043,107.4040490000043,108.1895329169929,space,0.7727928750100546,,right,1.0,1.0777937499806285,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,1.0,1.0,0.0,right,0.0,1.6480566670070402,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,110.8706721669878,,,,,,,,,110.86094350001076,112.05469820799772,112.84692966699367,112.83829970803345,112.83889633300714,112.84692966699367,112.84692966699367,112.84692966699367,114.50580141699174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.6480566670070402,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,2.0,0.0,1.0,right,0.0,1.5222563340212218,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,114.51291112502804,,,,,,,,,114.50630083301805,115.30559995799558,116.09665587503696,116.08848999999464,116.08901362499456,116.09665587503696,116.09665587503696,116.09665587503696,117.6224093750352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.5222563340212218,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,3.0,1.0,1.0,left,0.0,1.5484220830257982,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,117.6313360420172,,,,,,,,,117.62294291699072,117.9624690419878,118.76353024999844,118.7550886250101,118.75569741701474,118.76353024999844,118.76353024999844,118.76353024999844,120.32285300001968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.5484220830257982,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,4.0,0.0,2.0,left,1.0,3.3217547920066863,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,120.33006574999308,,,,,,,,,120.3233720830176,121.5215141249937,122.31330275000072,122.30544920801184,122.30597791698528,122.31330275000072,122.31330275000072,122.31330275000072,125.63935487502022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.3217547920066863,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,5.0,1.0,2.0,right,1.0,2.593740417039953,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,125.64775504200952,,,,,,,,,125.6398562079994,125.97930354200072,126.7803082499886,126.772320958029,126.77288187498924,126.7803082499886,126.7803082499886,126.7803082499886,129.3779265420162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.593740417039953,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,6.0,0.0,3.0,left,0.0,3.2292062080232427,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,129.38811137498124,,,,,,,,,129.37839125003666,129.7221880420111,130.51439487503376,130.50576249998994,130.5063783749938,130.51439487503376,130.51439487503376,130.51439487503376,133.74711420800304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.2292062080232427,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,7.0,1.0,3.0,right,0.0,4.31286204099888,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,133.7546818330302,,,,,,,,,133.74756695801625,133.8461575420224,134.64808133302722,134.6396562079899,134.6402431250317,134.64808133302722,134.64808133302722,134.64808133302722,138.96350862499094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,4.31286204099888,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,8.0,0.0,4.0,right,1.0,4.8502132089925,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,138.97201650001807,,,,,,,,,138.96400983299827,139.7628856250085,140.56488058302784,140.55613487499068,140.55675487499684,140.56488058302784,140.56488058302784,140.56488058302784,145.42262900003698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.8502132089925,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,9.0,1.0,4.0,right,0.0,2.3197395829483867,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,145.4293702080031,,,,,,,,,145.4231211669976,146.21406933298567,147.0154015829903,147.00657854200108,147.00727195799118,147.0154015829903,147.0154015829903,147.0154015829903,149.3402635829989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.3197395829483867,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,10.0,0.0,5.0,left,0.0,1.9710382919874971,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,149.3481909169932,,,,,,,,,149.3407784170122,149.6794816670008,150.47225991700543,150.46220200002426,150.4627800420276,150.47225991700543,150.47225991700543,150.47225991700543,152.44813970802352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.9710382919874971,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,11.0,1.0,5.0,left,1.0,4.676637790980749,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,152.4555715000024,,,,,,,,,152.44861408299766,153.246321832994,154.03907350002555,154.0292806670186,154.02985450002598,154.03907350002555,154.03907350002555,154.03907350002555,158.72411941702012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.676637790980749,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,12.0,0.0,6.0,right,1.0,3.4290971659938805,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,158.7327183749876,,,,,,,,,158.72463175002486,158.81309212499764,159.60598020802718,159.59647033299552,159.59702874999493,159.60598020802718,159.60598020802718,159.60598020802718,163.04096370801562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.4290971659938805,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,13.0,1.0,6.0,left,1.0,1.301048083987553,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,163.04957087500952,,,,,,,,,163.04150983301224,163.38024858303834,164.1822177080321,164.17372737498954,164.17433733301004,164.1822177080321,164.1822177080321,164.1822177080321,165.4912997080246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.301048083987553,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,14.0,0.0,7.0,right,1.0,4.275133666000329,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,165.49875470803818,,,,,,,,,165.4918431250262,166.68131374998484,167.48267862503417,167.4740229580202,167.4746898750309,167.48267862503417,167.48267862503417,167.48267862503417,171.76293000002624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.275133666000329,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,15.0,1.0,7.0,right,0.0,2.2131653749966063,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,171.77308983303374,,,,,,,,,171.76341862499248,172.55725845799316,173.3487532500294,173.3407502080081,173.34127849998185,173.3487532500294,173.3487532500294,173.3487532500294,175.56525291700382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.2131653749966063,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,16.0,0.0,8.0,left,0.0,5.546076917031314,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,175.57351033302257,,,,,,,,,175.56571758299833,176.36446837498806,177.16569850000087,177.15766312502092,177.158257083036,177.16569850000087,177.16569850000087,177.16569850000087,182.71576758299489,,,,,,,,182.14601733302695,,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.546076917031314,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,17.0,1.0,8.0,left,1.0,5.053860249987338,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,182.7406223330181,,,,,,,,,182.71639095799765,183.5143830830348,184.30707070801876,184.2972370000207,184.297820332984,184.30707070801876,184.30707070801876,184.30707070801876,189.3657246250077,,,,,,,,189.290921583015,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.053860249987338,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,18.0,0.0,9.0,left,1.0,4.07060170796467,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,189.39078670798332,,,,,,,,,189.3663811670267,190.16469837498155,190.95710900000995,190.9483170000021,190.94879466702696,190.95710900000995,190.95710900000995,190.95710900000995,195.0315259580384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.07060170796467,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,19.0,1.0,9.0,left,0.0,3.788463375007268,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,195.04070820799097,,,,,,,,,195.03177683299876,195.82462662499165,196.61606108298287,196.6083798329928,196.60889162501556,196.61606108298287,196.61606108298287,196.61606108298287,200.40815312502676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.788463375007268,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,20.0,0.0,10.0,right,0.0,5.21569666697178,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,200.412230750022,,,,,,,,,200.40840808302164,200.49962570803476,201.30026487499708,201.29181912500644,201.2924112080364,201.30026487499708,201.30026487499708,201.30026487499708,206.5266755000339,,,,,,,,206.2804040419869,,,,,,,,,,,,,,,,,,,,,,,right,0.0,5.21569666697178,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,21.0,1.0,10.0,left,0.0,5.108300958003383,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,206.53410049999368,,,,,,,,,206.52722245798213,206.875179374998,207.6675825419952,207.65895808301863,207.65965645801043,207.6675825419952,207.6675825419952,207.6675825419952,212.7828055419959,,,,,,,,212.64671391702723,,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.108300958003383,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,22.0,0.0,11.0,left,1.0,5.448463874985464,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,212.79185083298944,,,,,,,,,212.78351670800475,213.13201845798176,213.92475662502693,213.91564625001047,213.9162200000137,213.92475662502693,213.92475662502693,213.92475662502693,219.37671716703332,,,,,,,,218.9087980419863,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.448463874985464,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,23.0,1.0,11.0,right,1.0,2.2654861669871025,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,219.38664949999657,,,,,,,,,219.3773374169832,219.4757242919877,220.2673712919932,220.2592935420107,220.25979166699108,220.2673712919932,220.2673712919932,220.2673712919932,222.54305441700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.2654861669871025,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,24.0,0.0,12.0,left,0.0,1.5168477919651195,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,222.55093129200395,,,,,,,,,222.54358683299503,222.882146708027,223.6748987080064,223.6662483330001,223.66689749999205,223.6748987080064,223.6748987080064,223.6748987080064,225.1980497080367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.5168477919651195,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,25.0,1.0,12.0,left,1.0,5.393789749999996,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,225.20863091701176,,,,,,,,,225.19830733299025,225.5425939580309,226.33414462499783,226.3261785419891,226.3267150830361,226.33414462499783,226.33414462499783,226.33414462499783,231.734048000013,,,,,,,,231.31479712500004,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.393789749999996,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,26.0,0.0,13.0,left,1.0,2.028820290986914,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,231.74208270799136,,,,,,,,,231.7347152500297,232.08271845802665,232.8750932920375,232.866533833032,232.8671900830232,232.8750932920375,232.8750932920375,232.8750932920375,234.91046729200752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.028820290986914,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,27.0,1.0,13.0,left,0.0,4.9493385829846375,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,234.918261874991,,,,,,,,,234.9109881250188,235.7001135000028,236.4925935420324,236.48287449998315,236.48350029200083,236.4925935420324,236.4925935420324,236.4925935420324,241.44409637502395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.9493385829846375,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,28.0,0.0,14.0,left,1.0,5.637937624996994,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,241.45000041701127,,,,,,,,,241.44461879198207,241.53627879201667,242.33615787501915,242.32678258302624,242.32753062498523,242.33615787501915,242.33615787501915,242.33615787501915,247.9778909999877,,,,,,,,247.31630216701888,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.637937624996994,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,29.0,1.0,14.0,right,1.0,1.225858749996405,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,247.98764329199912,,,,,,,,,247.97853420802855,248.32643829198787,249.1192714580102,249.11054133303696,249.11121483298484,249.1192714580102,249.1192714580102,249.1192714580102,250.35095024999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.225858749996405,,,,,,sub-023,1,random_dot,121.32492841877117,
right,right,30.0,0.0,15.0,right,1.0,2.347903667017817,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,1.0,250.3589992080233,,,,,,,,,250.3514591670246,251.15100387501295,251.95204487501175,251.94377566699404,251.94436483300524,251.95204487501175,251.95204487501175,251.95204487501175,254.3116752920323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.347903667017817,,,,,,sub-023,1,random_dot,121.32492841877117,
left,left,31.0,1.0,15.0,left,1.0,5.335364375030622,,speed,space,0.7727928750100546,,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,0.0,254.32008425000825,,,,,,,,,254.31221154198283,255.5103185420157,256.30274633300724,256.2940601250157,256.29465983301634,256.30274633300724,256.30274633300724,256.30274633300724,261.6455424579908,,,,,,,,261.2828850420192,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.335364375030622,,,,,,sub-023,1,random_dot,121.32492841877117,
