direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,23.0,1.0,11.0,left,0.0,0.6439910410044831,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,273.0762925419985,,,,,,,,,273.0689035000032,274.25885345900315,275.05972312499944,275.0514385839997,275.05200645900186,275.05972312499944,275.05972312499944,275.05972312499944,275.70854983400204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6439910410044831,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,24.0,0.0,12.0,right,1.0,0.5368102079955861,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,1.0,275.717298167001,,,,,,,,,275.7090085419986,276.5084752920011,277.3007554170036,277.29135304200463,277.29194033400563,277.3007554170036,277.3007554170036,277.3007554170036,277.8417464170052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5368102079955861,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,25.0,1.0,12.0,left,1.0,0.7644688330037752,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,0.0,277.8504919170009,,,,,,,,,277.84212016699894,278.1907898339996,278.98383512500004,278.97422537500097,278.9748268340045,278.98383512500004,278.98383512500004,278.98383512500004,279.75166300000274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7644688330037752,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,26.0,0.0,13.0,right,0.0,0.599385624002025,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,279.7594895420043,,,,,,,,,279.7521198750037,280.0918430840029,280.89360975000454,280.88481991700246,280.8853864170014,280.89360975000454,280.89360975000454,280.89360975000454,281.5016895420049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.599385624002025,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,27.0,1.0,13.0,right,1.0,0.6877492080020602,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,281.50951620900014,,,,,,,,,281.50214291700104,282.29222825000033,283.0931693750026,283.08485741700133,283.0854305419998,283.0931693750026,283.0931693750026,283.0931693750026,283.7854178339985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6877492080020602,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,28.0,0.0,14.0,right,0.0,0.7195133329951204,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,283.7940857089998,,,,,,,,,283.7859593750036,284.57512229200074,285.3765421249991,285.3682349590017,285.36879387500085,285.3765421249991,285.3765421249991,285.3765421249991,286.10159470900544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7195133329951204,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,29.0,1.0,14.0,right,1.0,0.6771737489980296,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,286.1089893340031,,,,,,,,,286.1019599170031,286.1904240840013,286.9839356250013,286.97428624999884,286.9748105000035,286.9839356250013,286.9839356250013,286.9839356250013,287.6685534999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6771737489980296,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,30.0,0.0,15.0,left,1.0,0.5895581240038155,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,287.6763581250052,,,,,,,,,287.66901741699985,288.85870737500227,289.65984337500413,289.65152779200434,289.6521208340055,289.65984337500413,289.65984337500413,289.65984337500413,290.25194983400434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5895581240038155,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,31.0,1.0,15.0,right,1.0,0.759287499000493,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,290.25966591700126,,,,,,,,,290.25240020899946,290.3410240000012,291.13396466700215,291.12431300000026,291.124911292005,291.13396466700215,291.13396466700215,291.13396466700215,291.9017924170039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.759287499000493,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,32.0,0.0,16.0,left,0.0,0.6963028329992085,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,291.91000829200493,,,,,,,,,291.9022489589988,292.6921085840004,293.4933970839993,293.4849639590029,293.48553058400284,293.4933970839993,293.4933970839993,293.4933970839993,294.1922857919999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6963028329992085,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,33.0,1.0,16.0,left,1.0,0.4614258749934379,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,294.19994854200195,,,,,,,,,294.19273762500234,294.9922112089989,295.7937241670006,295.7850213749989,295.7856690000044,295.7937241670006,295.7937241670006,295.7937241670006,296.25925149999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4614258749934379,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,34.0,0.0,17.0,left,1.0,0.5469607489940245,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,296.26697095900454,,,,,,,,,296.2597262089985,297.0586406250004,297.8606937090008,297.85171933400125,297.85241099999985,297.8606937090008,297.8606937090008,297.8606937090008,298.40980408400355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5469607489940245,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,35.0,1.0,17.0,left,0.0,0.626424082001904,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,298.4180919999999,,,,,,,,,298.41037795900047,299.2087926669992,300.0098509590025,300.00163866700314,300.0022056250018,300.0098509590025,300.0098509590025,300.0098509590025,300.64322079200065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.626424082001904,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,36.0,0.0,18.0,left,0.0,0.6319945830036886,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,1.0,300.65088275000016,,,,,,,,,300.6436949589988,300.7405466249984,301.5341723340025,301.524444667004,301.5250252090045,301.5341723340025,301.5341723340025,301.5341723340025,302.1689435840017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6319945830036886,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,37.0,1.0,18.0,left,1.0,0.5577296240007854,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,0.0,302.1776863340056,,,,,,,,,302.16949212500185,302.95910987500247,303.75983945900225,303.75176195899985,303.7523116250013,303.75983945900225,303.75983945900225,303.75983945900225,304.3279711249997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5577296240007854,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,38.0,0.0,19.0,right,1.0,0.6139264160010498,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,304.3336574999994,,,,,,,,,304.3283354170053,304.4247681670022,305.2175752090043,305.20816616700176,305.20875337500183,305.2175752090043,305.2175752090043,305.2175752090043,305.8354353340037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6139264160010498,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,39.0,1.0,19.0,right,0.0,0.7732479990008869,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,305.8431349590028,,,,,,,,,305.8358937500016,306.6254307920026,307.4272275420008,307.4184502499993,307.4191155000008,307.4272275420008,307.4272275420008,307.4272275420008,308.20195329200214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7732479990008869,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,40.0,0.0,20.0,right,0.0,0.5572985830003745,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,308.20985904199915,,,,,,,,,308.202424916999,309.39224666700466,310.19340750000265,310.1851325000025,310.1857377090055,310.19340750000265,310.19340750000265,310.19340750000265,310.7522165000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5572985830003745,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,41.0,1.0,20.0,right,1.0,0.5661949159984943,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,310.76058679199923,,,,,,,,,310.75275112500094,311.54229175000364,312.34326204199897,312.33514808399923,312.3356920840015,312.34326204199897,312.34326204199897,312.34326204199897,312.9193376250041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5661949159984943,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,42.0,0.0,21.0,left,0.0,0.9226732489987626,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,312.9273893339996,,,,,,,,,312.91981333400327,313.26777887500066,314.060606250001,314.0518902920012,314.0525503750032,314.060606250001,314.060606250001,314.060606250001,314.98646383400046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9226732489987626,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,43.0,1.0,21.0,left,1.0,0.544881374000397,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,314.9956748340046,,,,,,,,,314.98708312500094,315.08420670900523,315.8773392920048,315.868555042005,315.86921987499954,315.8773392920048,315.8773392920048,315.8773392920048,316.4260330420002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.544881374000397,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,44.0,0.0,22.0,right,0.0,0.5186503330041887,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,316.4337215420019,,,,,,,,,316.4265061670012,317.62565791700035,318.4273495419984,318.41850637500465,318.4190932499987,318.4273495419984,318.4273495419984,318.4273495419984,318.9521578339991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5186503330041887,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,45.0,1.0,22.0,left,0.0,0.7402333329955582,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,318.9603581670017,,,,,,,,,318.95263562499895,319.292344417001,320.09332345900475,320.08524687500176,320.08583070900204,320.09332345900475,320.09332345900475,320.09332345900475,320.8358585000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7402333329955582,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,46.0,0.0,23.0,left,1.0,0.6492679160000989,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,320.8437227090035,,,,,,,,,320.836321458999,321.1758099590006,321.9767799590045,321.9685557090052,321.969110334001,321.9767799590045,321.9767799590045,321.9767799590045,322.63566625000385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6492679160000989,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,47.0,1.0,23.0,right,1.0,0.6245729160000337,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,322.6434572500002,,,,,,,,,322.63611495900113,323.8249295420028,324.6171867919984,324.60846462500194,324.6091475420035,324.6171867919984,324.6171867919984,324.6171867919984,325.25260758399963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6245729160000337,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,48.0,0.0,24.0,right,0.0,0.6696566250029719,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,325.25747966700146,,,,,,,,,325.25311800000054,326.4422077920026,327.2435515420002,327.2352531249999,327.2358346250039,327.2435515420002,327.2435515420002,327.2435515420002,327.9192814170019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6696566250029719,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,49.0,1.0,24.0,left,0.0,0.8352363320009317,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,327.9281279170027,,,,,,,,,327.91984354200395,328.2683366670026,329.0602600420025,329.0519862920046,329.0525338340012,329.0602600420025,329.0602600420025,329.0602600420025,329.9024090419989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8352363320009317,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,50.0,0.0,25.0,right,1.0,0.7802633740066085,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,329.9105087920034,,,,,,,,,329.90287454200006,330.0016864999998,330.79339562500536,330.78533037500165,330.78587737500493,330.79339562500536,330.79339562500536,330.79339562500536,331.5756608340016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7802633740066085,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,51.0,1.0,25.0,right,0.0,0.6783044570038328,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,331.5839357920049,,,,,,,,,331.57610491700325,331.9257055000053,332.71798566700454,332.70851208400563,332.70912550000503,332.71798566700454,332.71798566700454,332.71798566700454,333.40227245900314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6783044570038328,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,52.0,0.0,26.0,right,1.0,0.7090945829986595,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,333.41052666700125,,,,,,,,,333.40273420900485,333.74282083399885,334.5441204170056,334.5354415000038,334.5361017920004,334.5441204170056,334.5441204170056,334.5441204170056,335.259245250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7090945829986595,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,53.0,1.0,26.0,right,0.0,0.5730691240023589,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,335.2670239170038,,,,,,,,,335.259691709005,336.05918979200214,336.86085787499906,336.8521346250054,336.8527910420016,336.86085787499906,336.86085787499906,336.86085787499906,337.43605124999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5730691240023589,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,54.0,0.0,27.0,right,0.0,0.7919844160060165,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,0.0,337.443734667002,,,,,,,,,337.43651137500274,337.5351430840019,338.32700200000545,338.318765834003,338.3193263339999,338.32700200000545,338.32700200000545,338.32700200000545,339.1292628750016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7919844160060165,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,55.0,1.0,27.0,right,1.0,0.629213873995468,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,1.0,339.13420079200296,,,,,,,,,339.129723459002,340.32590591700136,341.1178716670038,341.108602584005,341.10917450000125,341.1178716670038,341.1178716670038,341.1178716670038,341.7527044170056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.629213873995468,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,56.0,0.0,28.0,right,0.0,0.930259749002289,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,341.7600863750049,,,,,,,,,341.75306091699895,342.09260033399914,342.8942568339989,342.88553725000384,342.88621870900533,342.8942568339989,342.8942568339989,342.8942568339989,343.825901917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.930259749002289,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,57.0,1.0,28.0,left,0.0,0.4596804570028325,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,343.83388212499995,,,,,,,,,343.82636058400385,344.6261956669987,345.4278515000042,345.41917708400433,345.41985491700325,345.4278515000042,345.4278515000042,345.4278515000042,345.89276087500184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.4596804570028325,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,58.0,0.0,29.0,right,1.0,0.5736414159982814,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,345.900777750001,,,,,,,,,345.8932042919987,346.2426462920048,347.0438298340014,347.0355404170041,347.03610870899865,347.0438298340014,347.0438298340014,347.0438298340014,347.61923200000456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5736414159982814,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,59.0,1.0,29.0,right,0.0,0.619048874003056,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,347.6273461250021,,,,,,,,,347.61969116700493,347.7082538340037,348.5012937089996,348.49105083400354,348.4915970840011,348.5012937089996,348.5012937089996,348.5012937089996,349.1259844170054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.619048874003056,,,,,,sub-115,1,random_dot,120.45864725709136,
,,1.0,1.0,0.0,,,,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-115,1,random_dot,120.45864725709136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.13239229200553,349.1410340000002,354.1352698340052,354.124625000004,sub-115,1,random_dot,120.45864725709136,
