direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
right,right,29.0,1.0,14.0,right,1.0,1.0897442999994382,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,135.8386073000147,,,,,,,,,135.82478170003742,136.6243563000462,137.4255594999995,137.41006220004056,137.4104116000235,137.4255594999995,137.4255594999995,137.4255594999995,138.52872030000435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0897442999994382,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,30.0,0.0,15.0,left,1.0,0.556577599956654,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,138.5430107000284,,,,,,,,,138.52903959999094,139.7289154000464,140.53067160001956,140.514310700004,140.51462810003432,140.53067160001956,140.53067160001956,140.53067160001956,141.09790340001928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.556577599956654,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,31.0,1.0,15.0,right,1.0,0.412187400041148,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,1.0,141.1137463999912,,,,,,,,,141.0981909999973,141.19740649999585,141.99859299999662,141.98265960003482,141.9830384000088,141.99859299999662,141.99859299999662,141.99859299999662,142.41657200001646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.412187400041148,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,32.0,0.0,16.0,left,1.0,0.4391424999921582,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,0.0,142.43236680002883,,,,,,,,,142.41686280001886,143.61823840002762,144.41944030002924,144.40396610001335,144.40428880002582,144.41944030002924,144.41944030002924,144.41944030002924,144.8713486000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4391424999921582,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,33.0,1.0,16.0,right,1.0,0.4882577999960631,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,1.0,144.88653720001457,,,,,,,,,144.87169050000375,146.071264600032,146.87223490001634,146.8559105000459,146.85629790002713,146.87223490001634,146.87223490001634,146.87223490001634,147.3751759000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4882577999960631,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,34.0,0.0,17.0,left,0.0,0.5396950000431389,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,1.0,147.38929070002632,,,,,,,,,147.37559410004178,147.4907293000142,148.29216060001636,148.27606080000987,148.27639479999198,148.29216060001636,148.29216060001636,148.29216060001636,148.84359649999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5396950000431389,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,35.0,1.0,17.0,left,1.0,0.5343287999858148,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,0.0,148.85832749999827,,,,,,,,,148.8439733000123,149.19293110002764,149.99448480003048,149.97823220002465,149.97854989999905,149.99448480003048,149.99448480003048,149.99448480003048,150.5305170000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5343287999858148,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,36.0,0.0,18.0,right,1.0,0.4329497000435367,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,1.0,150.545208800002,,,,,,,,,150.53085239999928,150.89577639999334,151.6971840999904,151.6803887000424,151.68070389999775,151.6971840999904,151.6971840999904,151.6971840999904,152.13244750001468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4329497000435367,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,37.0,1.0,18.0,left,1.0,0.3693877999903634,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,0.0,152.14721820002887,,,,,,,,,152.13276400003815,152.48141760000726,153.28233650000766,153.2662928000209,153.2666109999991,153.28233650000766,153.28233650000766,153.28233650000766,153.66723459999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3693877999903634,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,38.0,0.0,19.0,right,1.0,0.4326924000051804,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,1.0,153.682480700023,,,,,,,,,153.66755559999729,154.86795859999256,155.669761200028,155.65449889999582,155.65490600001067,155.669761200028,155.669761200028,155.669761200028,156.1045614000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4326924000051804,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,39.0,1.0,19.0,left,1.0,0.4966174999717623,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,0.0,156.11961990001146,,,,,,,,,156.10500939999474,156.21986420004396,157.02118380001048,157.00474290002603,157.00508000003174,157.02118380001048,157.02118380001048,157.02118380001048,157.52316520002205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4966174999717623,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,40.0,0.0,20.0,left,1.0,0.8951290000113659,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,0.0,157.53829220001353,,,,,,,,,157.5234569000313,157.63886569999158,158.44031900004484,158.42496540001594,158.4252827000455,158.44031900004484,158.44031900004484,158.44031900004484,159.342890000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8951290000113659,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,41.0,1.0,20.0,right,1.0,0.4332865999895148,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,1.0,159.35789390001446,,,,,,,,,159.343302400026,160.54399700002978,161.3449505000026,161.32930450001732,161.32961720001185,161.3449505000026,161.3449505000026,161.3449505000026,161.78059090004535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4332865999895148,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,42.0,0.0,21.0,left,0.0,0.759228200011421,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,1.0,161.7950906000333,,,,,,,,,161.78090910002356,162.98133070004403,163.78186930000084,163.76573360001203,163.76610840001376,163.78186930000084,163.78186930000084,163.78186930000084,164.55131340003572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.759228200011421,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,43.0,1.0,21.0,left,1.0,0.5341090000001714,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,0.0,164.56594200001564,,,,,,,,,164.55171460000565,164.9011218000087,165.70235620002495,165.68601810000837,165.68633450003108,165.70235620002495,165.70235620002495,165.70235620002495,166.23762750002788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5341090000001714,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,44.0,0.0,22.0,right,1.0,0.4162172999931499,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,1.0,166.25213249999797,,,,,,,,,166.23803670000052,167.03737670002738,167.8381716000149,167.8234105000156,167.82377990003442,167.8381716000149,167.8381716000149,167.8381716000149,168.2570366000291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4162172999931499,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,45.0,1.0,22.0,left,1.0,0.4200793999480083,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,0.0,168.2717118000146,,,,,,,,,168.25743310002144,169.45716570003424,170.2588715000311,170.2425034000189,170.24282069999026,170.2588715000311,170.2588715000311,170.2588715000311,170.69308840000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4200793999480083,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,46.0,0.0,23.0,right,1.0,0.5723049999796785,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,1.0,170.7094311999972,,,,,,,,,170.69345060002524,171.8945820000372,172.69514740002342,172.67952340003103,172.67990600003395,172.69514740002342,172.69514740002342,172.69514740002342,173.28141620004317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5723049999796785,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,47.0,1.0,23.0,left,1.0,0.4306621000287123,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,0.0,173.29567160003353,,,,,,,,,173.281831100001,174.4818365999963,175.28241800004616,175.26749060000293,175.2679292000248,175.28241800004616,175.28241800004616,175.28241800004616,175.71787310001673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4306621000287123,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,48.0,0.0,24.0,right,1.0,0.4191862000152468,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,1.0,175.73276360001182,,,,,,,,,175.71833570004674,176.51836859999457,177.31849969999166,177.30249830003595,177.30286420002813,177.31849969999166,177.31849969999166,177.31849969999166,177.7544281000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4191862000152468,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,49.0,1.0,24.0,left,1.0,0.4467098999884911,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,0.0,177.76987350004492,,,,,,,,,177.75477580004372,178.1038437000243,178.90591190004488,178.88953380001476,178.88986160000786,178.90591190004488,178.90591190004488,178.90591190004488,179.35758190002525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4467098999884911,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,50.0,0.0,25.0,right,1.0,0.517724699981045,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,1.0,179.37250080000376,,,,,,,,,179.35790430003544,180.55770250002388,181.35880099999488,181.34318090003217,181.34358220000288,181.35880099999488,181.35880099999488,181.35880099999488,181.8932996999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.517724699981045,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,51.0,1.0,25.0,left,1.0,0.5258036000304855,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,0.0,181.90971269999864,,,,,,,,,181.8936829000013,181.99260450003203,182.7942179000238,182.77750900003596,182.7778568000067,182.7942179000238,182.7942179000238,182.7942179000238,183.3301009000279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5258036000304855,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,52.0,0.0,26.0,right,1.0,0.6354170999838971,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,1.0,183.34479050000664,,,,,,,,,183.3304390000412,183.69591230002695,184.49732540000696,184.4811006000382,184.48150410002563,184.49732540000696,184.49732540000696,184.49732540000696,185.14806670002872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6354170999838971,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,53.0,1.0,26.0,left,1.0,0.4075961000053212,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,0.0,185.16480440000305,,,,,,,,,185.1484209999908,185.9486371999956,186.75035580003168,186.7344264000421,186.7348098999937,186.75035580003168,186.75035580003168,186.75035580003168,187.1687372000306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4075961000053212,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,54.0,0.0,27.0,left,1.0,0.5009361999691464,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,0.0,187.18410430004587,,,,,,,,,187.16905660001797,187.2845358999912,188.08584610000253,188.06861830002163,188.06890559999735,188.08584610000253,188.08584610000253,188.08584610000253,188.6034860000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5009361999691464,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,55.0,1.0,27.0,right,1.0,0.4378755000070669,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,1.0,188.61909700004617,,,,,,,,,188.6037653000094,188.70360430004075,189.5039005000144,189.48834460001672,189.48877739999443,189.5039005000144,189.5039005000144,189.5039005000144,189.9561198000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4378755000070669,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,56.0,0.0,28.0,right,1.0,0.4597952000331133,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,1.0,189.9710868000402,,,,,,,,,189.95644000003813,191.15698950004295,191.9586968999938,191.9422097000061,191.94259310001507,191.9586968999938,191.9586968999938,191.9586968999938,192.42746470001293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4597952000331133,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,57.0,1.0,28.0,left,1.0,0.4176319999969564,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,0.0,192.4424673000467,,,,,,,,,192.4277849000064,193.6273893000325,194.42808250000235,194.41249610000523,194.41282130003677,194.42808250000235,194.42808250000235,194.42808250000235,194.8474442000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4176319999969564,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,58.0,0.0,29.0,right,1.0,0.5075623000157066,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,1.0,194.8620999000268,,,,,,,,,194.8477755000349,195.19654830003856,195.99815649999076,195.98165590001736,195.9820379000157,195.99815649999076,195.99815649999076,195.99815649999076,196.51591409998943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5075623000157066,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,59.0,1.0,29.0,left,1.0,0.4858535999665037,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,0.0,196.53084750002017,,,,,,,,,196.51623150001976,197.3162645000266,198.1182551000384,198.10181439999724,198.1021638000384,198.1182551000384,198.1182551000384,198.1182551000384,198.6198881000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4858535999665037,,,,,sub-189,1,random_dot,59.815087636671365,
,,0.0,0.0,0.0,,,,,speed,space,1.971509400056675,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,0.0,0.0,0.0,right,1.0,0.5671505000209436,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,200.65364860004047,,,,,,,,,200.64565520000176,200.9892749999999,201.79057130002184,201.77419930003816,201.77455070003637,201.79057130002184,201.79057130002184,201.79057130002184,202.3592812000425,,,,,,,,,,,,,,,,,,,,,,,198.64181699999608,198.64529230003245,198.64529230003245,200.63967480004067,space,1.9818880000384524,,right,1.0,0.5671505000209436,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,1.0,1.0,0.0,left,1.0,0.4522489999653771,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,202.3734676000313,,,,,,,,,202.3596630000393,203.15890330000548,203.9597516999929,203.9443420000025,203.94465830002449,203.9597516999929,203.9597516999929,203.9597516999929,204.42756340000776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4522489999653771,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,2.0,0.0,1.0,right,1.0,0.5422534000244923,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,204.4443109999993,,,,,,,,,204.4278391000116,205.22863329999385,206.02939640003024,206.0134141000453,206.0137232000125,206.02939640003024,206.02939640003024,206.02939640003024,206.58066810003947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5422534000244923,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,3.0,1.0,1.0,left,1.0,0.7125932000344619,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,206.59700380003775,,,,,,,,,206.58095930004487,206.9310223000357,207.73146400001133,207.71544180001365,207.71572840004228,207.73146400001133,207.73146400001133,207.73146400001133,208.4514919000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7125932000344619,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,4.0,0.0,2.0,right,1.0,0.6372762999963015,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,208.4658642000286,,,,,,,,,208.4518081000424,208.5503123000381,209.35148290003417,209.33593840000685,209.3362692000228,209.35148290003417,209.35148290003417,209.35148290003417,210.00344120000955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6372762999963015,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,5.0,1.0,2.0,left,1.0,0.75625780003611,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,210.0181445000344,,,,,,,,,210.00379799999064,210.1015841999906,210.9033083000104,210.88847930001796,210.888834100042,210.9033083000104,210.9033083000104,210.9033083000104,211.6723947999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.75625780003611,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,6.0,0.0,3.0,left,1.0,1.660794299968984,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,0.0,211.6873259000131,,,,,,,,,211.672708099999,212.8735504000215,213.6752630000119,213.65911060001235,213.6594739000429,213.6752630000119,213.6752630000119,213.6752630000119,215.3455337000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.660794299968984,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,7.0,1.0,3.0,right,1.0,0.628337099973578,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,215.360807900026,,,,,,,,,215.345862200018,215.4608092000126,216.2624191000359,216.24635490000944,216.2467191000469,216.2624191000359,216.2624191000359,216.2624191000359,216.89746120001652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.628337099973578,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,8.0,0.0,4.0,right,1.0,1.142172500025481,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,1.0,216.91187559999528,,,,,,,,,216.8977902000188,217.24595100001895,218.04814160004025,218.032105899998,218.0324244000367,218.04814160004025,218.04814160004025,218.04814160004025,219.20168669999111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.142172500025481,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,9.0,1.0,4.0,left,1.0,0.7851658999570645,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,0.0,219.2169112000265,,,,,,,,,219.20209279999835,219.5675680999993,220.3688333000173,220.35274679999569,220.35309580003377,220.3688333000173,220.3688333000173,220.3688333000173,221.17051990004256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7851658999570645,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,10.0,0.0,5.0,right,1.0,0.4929264999809675,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,221.1862756999908,,,,,,,,,221.1709371000179,222.371232400008,223.1731419000425,223.15676420001543,223.1571722000372,223.1731419000425,223.1731419000425,223.1731419000425,223.67419779999184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4929264999809675,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,11.0,1.0,5.0,left,1.0,0.6400120999896899,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,0.0,223.6889879000373,,,,,,,,,223.67460180004127,224.4742646000232,225.27501250000205,225.2588539000135,225.2592429000069,225.27501250000205,225.27501250000205,225.27501250000205,225.92783619998957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6400120999896899,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,12.0,0.0,6.0,right,1.0,0.7223614000249654,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,1.0,225.94273020001128,,,,,,,,,225.92823960003443,226.04361130000325,226.84503620001487,226.82910770003215,226.82948810001835,226.84503620001487,226.84503620001487,226.84503620001487,227.58022470003925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7223614000249654,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,13.0,1.0,6.0,left,1.0,1.4043581999721937,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,0.0,227.59658880002095,,,,,,,,,227.58063969999785,227.9464325000299,228.7481395000359,228.73167890001787,228.73201340000375,228.7481395000359,228.7481395000359,228.7481395000359,230.16790400003083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.4043581999721937,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,14.0,0.0,7.0,right,1.0,1.3649479000014253,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,1.0,230.18350899999496,,,,,,,,,230.1682231000159,230.2831892000395,231.0837627000292,231.06875269999728,231.06914830004095,231.0837627000292,231.0837627000292,231.0837627000292,232.45431619999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3649479000014253,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,15.0,1.0,7.0,right,0.0,2.1064818000304517,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,0.0,232.46989549999125,,,,,,,,,232.45471960003488,232.8037394999992,233.6050011999905,233.589305600035,233.5896900999942,233.6050011999905,233.6050011999905,233.6050011999905,235.7251912000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.1064818000304517,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,16.0,0.0,8.0,left,0.0,0.9715422000153922,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,1.0,235.74244300002465,,,,,,,,,235.72555030003423,235.82518839999105,236.6261927000014,236.61080130003396,236.61117970000487,236.6261927000014,236.6261927000014,236.6261927000014,237.61211400001773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9715422000153922,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,17.0,1.0,8.0,left,1.0,1.2836904000141658,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,0.0,237.62753520003756,,,,,,,,,237.61244280001847,238.81207600003108,239.6142934000236,239.59849540004507,239.59887550002892,239.6142934000236,239.6142934000236,239.6142934000236,240.9010700000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2836904000141658,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,18.0,0.0,9.0,right,0.0,1.347168000007514,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,0.0,240.91526600002544,,,,,,,,,240.90148370002865,241.01617240003543,241.817631700018,241.80176679999568,241.80208170000697,241.817631700018,241.817631700018,241.817631700018,243.17058430000907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.347168000007514,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,19.0,1.0,9.0,left,0.0,0.1978519999538548,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,1.0,243.1855683000176,,,,,,,,,243.17095380002863,244.3714565000264,245.17183860001387,245.15702199999944,245.15733680000997,245.17183860001387,245.17183860001387,245.17183860001387,245.37350680003877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.1978519999538548,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,20.0,0.0,10.0,left,1.0,0.4963674999889917,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,0.0,245.38876639999216,,,,,,,,,245.3739110000315,246.5749024000252,247.37596540001687,247.35976600000868,247.3601496000192,247.37596540001687,247.37596540001687,247.37596540001687,247.87769120000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4963674999889917,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,21.0,1.0,10.0,right,1.0,0.4473178999614902,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,1.0,247.8924860000261,,,,,,,,,247.8780923000304,248.6781620000256,249.47964870004216,249.46368560002884,249.46401809999952,249.47964870004216,249.47964870004216,249.47964870004216,249.9315470000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4473178999614902,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,22.0,0.0,11.0,left,1.0,0.6296463999897242,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,0.0,249.94575509999413,,,,,,,,,249.93189940002048,250.0463751000352,250.84863359999144,250.8323790000286,250.8326916000224,250.84863359999144,250.84863359999144,250.84863359999144,251.48255750001408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6296463999897242,,,,,sub-189,1,random_dot,59.815087636671365,
