direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,5.0,1.0,2.0,right,0.0,2.827999667002586,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,175.2936758750002,,,,,,,,,175.28681283300102,175.38245804100006,176.1771009160002,176.16617650000262,176.1665818330075,176.1771009160002,176.1771009160002,176.1771009160002,179.01219787499576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.827999667002586,,,,,sub-206,1,random_dot,,
right,right,6.0,0.0,3.0,left,0.0,4.972932040996966,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,179.01910337500158,,,,,,,,,179.01268479099963,179.11075070800143,179.90184999999474,179.89457891600614,179.89513145800447,179.90184999999474,179.90184999999474,179.90184999999474,184.8788503329997,,,,,,,,,184.8856315000012,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.972932040996966,,,,,sub-206,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,1.8870781250006985,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,184.8856315000012,,,,,,,,,184.8793090410036,186.07714566600043,186.86824795800203,186.86120745800145,186.86171054099395,186.86824795800203,186.86824795800203,186.86824795800203,188.7623109160049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.8870781250006985,,,,,sub-206,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,2.235111667003366,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,188.76911858300448,,,,,,,,,188.7627843329974,189.56080787499377,190.35260108299556,190.3449151249952,190.34550558299816,190.35260108299556,190.35260108299556,190.35260108299556,192.5961355000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.235111667003366,,,,,sub-206,1,random_dot,,
right,right,9.0,1.0,4.0,left,0.0,5.193178540997906,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,192.60321279100023,,,,,,,,,192.5965479160077,192.6936958330043,193.48559237500007,193.4782531660021,193.47895333300403,193.48559237500007,193.48559237500007,193.48559237500007,198.69160091600497,,,,,,,,,198.4658749999944,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.193178540997906,,,,,sub-206,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,4.954832916992018,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,198.6959884160024,,,,,,,,,198.69203841600392,199.8832203750062,200.67686312500155,200.66679808299523,200.66727487499884,200.67686312500155,200.67686312500155,200.67686312500155,205.63511104100328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.954832916992018,,,,,sub-206,1,random_dot,,
right,right,11.0,1.0,5.0,left,0.0,1.2668794580094982,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,205.64249620800547,,,,,,,,,205.6355239580007,205.9828314159968,206.78592616600508,206.77808662499592,206.77879358299836,206.78592616600508,206.78592616600508,206.78592616600508,208.0625104579958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.2668794580094982,,,,,sub-206,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,3.545045458013192,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,208.0697349999973,,,,,,,,,208.0629719580029,208.16069674999744,208.95160304100136,208.94451425000443,208.94508808299724,208.95160304100136,208.95160304100136,208.95160304100136,212.50211562500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.545045458013192,,,,,sub-206,1,random_dot,,
left,left,13.0,1.0,6.0,right,0.0,2.2549215420003748,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,212.50944449999952,,,,,,,,,212.50250787500408,213.69924237500527,214.4931122499984,214.48314625000057,214.48359108300065,214.4931122499984,214.4931122499984,214.4931122499984,216.75144941599865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.2549215420003748,,,,,sub-206,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,4.051331333001144,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,216.7589903329936,,,,,,,,,216.7517845830007,217.54942412499804,218.34352858300556,218.33293566599605,218.3333563329943,218.34352858300556,218.34352858300556,218.34352858300556,222.3989645410038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.051331333001144,,,,,sub-206,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,1.8296335409977476,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,222.40988454100443,,,,,,,,,222.39928429099385,223.1994414159999,224.00329608299944,223.994440666007,223.9948232500028,224.00329608299944,224.00329608299944,224.00329608299944,225.8348376659997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.8296335409977476,,,,,sub-206,1,random_dot,,
left,left,16.0,0.0,8.0,left,1.0,1.2592984169896226,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,225.8422749159945,,,,,,,,,225.83519820800572,227.0258321660076,227.8184289579949,227.8112711249996,227.81171245800212,227.8184289579949,227.8184289579949,227.8184289579949,229.0889849999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2592984169896226,,,,,sub-206,1,random_dot,,
right,right,17.0,1.0,8.0,left,0.0,4.771727375002229,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,229.0928494999971,,,,,,,,,229.08937870799852,229.43243066599825,230.2339341659972,230.22795829099775,230.2283386250056,230.2339341659972,230.2339341659972,230.2339341659972,235.0120276249945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.771727375002229,,,,,sub-206,1,random_dot,,
left,left,18.0,0.0,9.0,right,0.0,2.455891249992419,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,235.01911875000224,,,,,,,,,235.01247650000727,235.1104378330056,235.90124091600592,235.8941804579954,235.8947407079977,235.90124091600592,235.90124091600592,235.90124091600592,238.36147270799847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.455891249992419,,,,,sub-206,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,5.235362749997876,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,238.3678374580049,,,,,,,,,238.36179825,238.4604942080041,239.25155174999963,239.24434912500143,239.2449092909956,239.25155174999963,239.25155174999963,239.25155174999963,244.4962792909937,,,,,,,,,244.24300845799732,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.235362749997876,,,,,sub-206,1,random_dot,,
right,right,20.0,0.0,10.0,right,1.0,4.134801874999539,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,244.5063093750068,,,,,,,,,244.49717079100083,245.6934858750028,246.48438900000477,246.47736504100607,246.477904415995,246.48438900000477,246.48438900000477,246.48438900000477,250.6286342079984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.134801874999539,,,,,sub-206,1,random_dot,,
left,left,21.0,1.0,10.0,right,0.0,2.984389249992091,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,250.6353602080053,,,,,,,,,250.6290350000054,250.72706029099936,251.5179259580036,251.5108787909994,251.511450082995,251.5179259580036,251.5179259580036,251.5179259580036,254.51173208300315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.984389249992091,,,,,sub-206,1,random_dot,,
left,left,22.0,0.0,11.0,left,1.0,1.952729459007969,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,254.5187377080001,,,,,,,,,254.51219033300004,255.3101109160052,256.1011308750021,256.0941581249936,256.0947029579984,256.1011308750021,256.1011308750021,256.1011308750021,258.0614678330021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.952729459007969,,,,,sub-206,1,random_dot,,
right,right,23.0,1.0,11.0,left,0.0,2.372009500002605,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,258.06782616600685,,,,,,,,,258.06179145800706,258.4101815000031,259.2013192500017,259.19409670800087,259.19466116599506,259.2013192500017,259.2013192500017,259.2013192500017,261.5783093329956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.372009500002605,,,,,sub-206,1,random_dot,,
right,right,24.0,0.0,12.0,right,1.0,4.326445624988992,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,261.5846633330075,,,,,,,,,261.5786522499984,262.776789208001,263.567919041001,263.560829915994,263.56141170799674,263.567919041001,263.567919041001,263.567919041001,267.89867079100804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.326445624988992,,,,,sub-206,1,random_dot,,
left,left,25.0,1.0,12.0,left,1.0,3.689521416992648,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,267.9101123330038,,,,,,,,,267.8990287500055,268.24905933300033,269.0513429999992,269.0441685410042,269.0446477910009,269.0513429999992,269.0513429999992,269.0513429999992,272.74527983300504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.689521416992648,,,,,sub-206,1,random_dot,,
left,left,26.0,0.0,13.0,right,0.0,2.482637375011109,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,272.7516762909945,,,,,,,,,272.7456632079993,273.09252416600066,273.8845604579983,273.87734645800083,273.8779239580035,273.8845604579983,273.8845604579983,273.8845604579983,276.3781040830072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.482637375011109,,,,,sub-206,1,random_dot,,
right,right,27.0,1.0,13.0,left,0.0,2.872370209006476,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,276.3846946249978,,,,,,,,,276.3784818749991,276.7268627500016,277.5181522079947,277.510741332997,277.51132333300484,277.5181522079947,277.5181522079947,277.5181522079947,280.39442633300496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.872370209006476,,,,,sub-206,1,random_dot,,
left,left,28.0,0.0,14.0,right,0.0,2.221322582990979,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,280.4008020409965,,,,,,,,,280.3947561660025,281.5933372500004,282.3847475000075,282.37752845800424,282.37806958300644,282.3847475000075,282.3847475000075,282.3847475000075,284.61186637499486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.221322582990979,,,,,sub-206,1,random_dot,,
right,right,29.0,1.0,14.0,left,0.0,2.6525610420067096,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,284.61849020799855,,,,,,,,,284.61241549999977,284.95999916600704,285.7514014159969,285.74426599999424,285.7447801249946,285.7514014159969,285.7514014159969,285.7514014159969,288.41136183300114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.6525610420067096,,,,,sub-206,1,random_dot,,
right,right,30.0,0.0,15.0,right,1.0,3.2999657500040485,,accuracy,space,12.025232792002498,,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,288.4174986660073,,,,,,,,,288.41169704099593,289.2101536249975,290.0012220829958,289.99413004099915,289.9946797080047,290.0012220829958,290.0012220829958,290.0012220829958,293.3111083749973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.2999657500040485,,,,,sub-206,1,random_dot,,
