direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
left,left,9.0,1.0,4.0,left,1.0,0.6534129580031731,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,28.858627364999847,,,,,,,,,28.841655172000173,29.6506659939987,30.450963305003825,30.434791206003865,30.435173794001457,30.450963305003825,30.450963305003825,30.450963305003825,31.118561150004098,left,1.0,0.6534129580031731,,31.118651236000005,31.134631877001084,31.618252918997317,31.6345342190034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,10.0,0.0,5.0,right,1.0,0.5975190210010624,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,31.6345342190034,,,,,,,,,31.61857849700027,32.42519308200281,33.234829567001725,33.21845399399899,33.21883525799785,33.234829567001725,33.234829567001725,33.234829567001725,33.84123782000097,right,1.0,0.5975190210010624,,33.84132836700155,33.85935896699812,34.35176240600413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,11.0,1.0,5.0,left,1.0,0.528213728000992,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,34.3682635160003,,,,,,,,,34.35211432600045,35.551802139001666,36.35199912000098,36.335639472003095,36.33602133199747,36.35199912000098,36.35199912000098,36.35199912000098,36.90170843699889,left,1.0,0.528213728000992,,36.901827831003175,36.91737173299771,37.40227482099726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,12.0,0.0,6.0,left,1.0,0.6147531579990755,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,37.41871596300189,,,,,,,,,37.402624839000055,38.20215361100418,39.01762606600096,38.99550959800399,38.99588809700072,39.01762606600096,39.01762606600096,39.01762606600096,39.63668411000253,left,1.0,0.6147531579990755,,39.63677372300299,39.65264075300365,40.13619522799854,40.15260997100268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,13.0,1.0,6.0,right,1.0,0.5461301690011169,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,40.15260997100268,,,,,,,,,40.136538448001374,40.48590732899902,41.28608474499924,41.269706680002855,41.27008770799876,41.28608474499924,41.28608474499924,41.28608474499924,41.836942740003,right,1.0,0.5461301690011169,,41.837033171002986,41.852845968998736,42.3364703469997,42.35291511600372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,14.0,0.0,7.0,left,1.0,0.6999512499969569,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,42.35291511600372,,,,,,,,,42.336797427997226,42.436244762997376,43.23633410700131,43.21979726599966,43.220179718999134,43.23633410700131,43.23633410700131,43.23633410700131,43.95279307800229,left,1.0,0.6999512499969569,,43.95291540800099,43.96841271300218,44.45328641599917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,15.0,1.0,7.0,right,1.0,0.674765258001571,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,44.46984847600106,,,,,,,,,44.45363938099763,45.25320788299723,46.053624792002665,46.03718499000388,46.03756242799864,46.053624792002665,46.053624792002665,46.053624792002665,46.73757373999979,right,1.0,0.674765258001571,,46.73766397500003,46.75367582299805,47.23709703900386,47.25359234899952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,16.0,0.0,8.0,right,1.0,0.8873167769997963,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,47.25359234899952,,,,,,,,,47.23742323300394,47.33696588499879,48.13703287400131,48.12063021900394,48.12101429599716,48.13703287400131,48.13703287400131,48.13703287400131,49.03147554099996,right,1.0,0.8873167769997963,,49.03159904600034,49.0447691119989,49.53755263100175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,17.0,1.0,8.0,left,1.0,0.5366905550035881,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,49.55427307199716,,,,,,,,,49.5379037390012,49.88761786199757,50.68768388999888,50.67130474700389,50.67168501100241,50.68768388999888,50.68768388999888,50.68768388999888,51.23860357900412,left,1.0,0.5366905550035881,,51.23869481399743,51.25459771500027,51.738281940997695,51.75472292100312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,18.0,0.0,9.0,left,1.0,0.6695364820043324,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,51.75472292100312,,,,,,,,,51.73860420499841,52.5451746050021,53.35483683199709,53.33865240799787,53.3390364529987,53.35483683199709,53.35483683199709,53.35483683199709,54.04406532400026,left,1.0,0.6695364820043324,,54.04418595899915,54.0593008920041,54.55511469000339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,19.0,1.0,9.0,right,1.0,0.8688152149989037,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,54.57178388700413,,,,,,,,,54.555466785001045,55.35514063500159,56.15542737799842,56.13904110599833,56.13941922500089,56.15542737799842,56.15542737799842,56.15542737799842,57.03986974700092,right,1.0,0.8688152149989037,,57.03998987600062,57.05541700100002,57.54581131599844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.54595450800116,57.56549425100093,57.56549425100093,59.09967343699827,space,1.530816513004538,,,,,,,,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.099732073998894,59.11733893999917,59.11733893999917,59.60682481300319,space,0.4829196339996997,,,,,,,,,,,,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,0.0,0.0,0.0,left,0.0,0.6791665069977171,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.32242571099778,,,,,,,,,60.31097956599842,60.664228670997545,61.47306771099829,61.45657490300073,61.45698122899921,61.47306771099829,61.47306771099829,61.47306771099829,62.15735423500155,,,,,,,,,,,,,,,,,,,,,,,59.62282914000389,59.631913957004144,59.631913957004144,60.30663459700008,space,0.6723509919975186,,left,0.0,0.6791665069977171,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,1.0,1.0,0.0,left,1.0,0.5917018549953355,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,62.173109987001226,,,,,,,,,62.15766749800241,62.25611315599963,63.05665758800024,63.040067538000585,63.040448345003824,63.05665758800024,63.05665758800024,63.05665758800024,63.65737704800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5917018549953355,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,2.0,0.0,1.0,left,0.0,0.8793809760027216,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,63.67345184199803,,,,,,,,,63.65768466400186,64.4567190700036,65.2568599849983,65.24037644299824,65.24075610400178,65.2568599849983,65.2568599849983,65.2568599849983,66.14087916399876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8793809760027216,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,3.0,1.0,1.0,left,1.0,1.181643958996574,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,66.15692922200105,,,,,,,,,66.14119423900411,66.49035204199754,67.29056996500003,67.27404713600117,67.27442589100247,67.29056996500003,67.29056996500003,67.29056996500003,68.47457067300275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.181643958996574,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,4.0,0.0,2.0,left,1.0,0.8581572800030699,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,68.49075219799852,,,,,,,,,68.47485035200225,68.57398630899843,69.37422117299866,69.35773966799752,69.35812001400336,69.37422117299866,69.37422117299866,69.37422117299866,70.24130438800057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8581572800030699,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,5.0,1.0,2.0,right,1.0,0.6557853499980411,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,70.25783388000127,,,,,,,,,70.24161850399832,71.4412175480029,72.25659502900089,72.23455248300161,72.2349292430008,72.25659502900089,72.25659502900089,72.25659502900089,72.92561384000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6557853499980411,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,6.0,0.0,3.0,right,1.0,0.5470875159953721,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,72.94130258900259,,,,,,,,,72.92592254000192,73.72480622700095,74.5251525690037,74.5084210069981,74.50871377200383,74.5251525690037,74.5251525690037,74.5251525690037,75.07589301899861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5470875159953721,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,7.0,1.0,3.0,left,1.0,0.5167824039963307,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,75.09188072899997,,,,,,,,,75.07619987100043,76.27559081000072,77.07555534799758,77.059258194,77.05964116399991,77.07555534799758,77.07555534799758,77.07555534799758,77.59329672800231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5167824039963307,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,8.0,0.0,4.0,right,1.0,0.6230154099976062,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,77.60909227500088,,,,,,,,,77.59358506299759,78.39387335199717,79.20938051900157,79.19292150699766,79.19321490400034,79.20938051900157,79.20938051900157,79.20938051900157,79.84336867200182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6230154099976062,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,9.0,1.0,4.0,left,1.0,0.557421167002758,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,79.85950855199917,,,,,,,,,79.8436793410001,80.64281512900197,81.44292098400183,81.42643521999707,81.42681913499837,81.44292098400183,81.44292098400183,81.44292098400183,82.01038078300189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.557421167002758,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,10.0,0.0,5.0,left,1.0,1.162743793996924,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,82.02653897600248,,,,,,,,,82.01070621100371,82.10988929899759,82.9095316660023,82.89280919599696,82.89308969800186,82.9095316660023,82.9095316660023,82.9095316660023,84.07719054199697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.162743793996924,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,11.0,1.0,5.0,right,1.0,0.6613651130028302,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,84.09330597799999,,,,,,,,,84.07749781000166,84.42676994900103,85.22687847600173,85.21046011999715,85.21083995699883,85.22687847600173,85.22687847600173,85.22687847600173,85.90186451000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6613651130028302,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,12.0,0.0,6.0,left,1.0,0.5135624719987391,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,85.91029988600349,,,,,,,,,85.90228373400168,86.71049681000295,87.51065656999708,87.49423943799775,87.49462129599851,87.51065656999708,87.51065656999708,87.51065656999708,88.02764298800321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5135624719987391,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,13.0,1.0,6.0,right,1.0,0.876545241997519,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,88.04429433099722,,,,,,,,,88.02788885399787,89.2275530859988,90.02775024499715,90.01154207700165,90.01192200800142,90.02775024499715,90.02775024499715,90.02775024499715,90.91851946400128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.876545241997519,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,14.0,0.0,7.0,left,1.0,0.544175107999763,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,90.93583787199896,,,,,,,,,90.91897189299924,91.72799374700116,92.52806393900391,92.51169050300086,92.51207531100226,92.52806393900391,92.52806393900391,92.52806393900391,93.07897399899956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.544175107999763,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,15.0,1.0,7.0,right,1.0,0.5610114580049412,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,93.0948985560026,,,,,,,,,93.07928583800094,93.88577671600068,94.69522942400364,94.67874474500422,94.67912202300067,94.69522942400364,94.69522942400364,94.69522942400364,95.26305555800354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5610114580049412,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,16.0,0.0,8.0,right,1.0,0.5879987480002455,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,95.2788092539995,,,,,,,,,95.26336532999994,96.06229516599706,96.87624204299937,96.8535689929995,96.85386374899826,96.87624204299937,96.87624204299937,96.87624204299937,97.48027806499886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5879987480002455,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,17.0,1.0,8.0,left,1.0,0.4824995000017225,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,97.4958038190016,,,,,,,,,97.4806971759972,97.84593803300233,98.64584982600354,98.62943264299976,98.62981535799918,98.64584982600354,98.64584982600354,98.64584982600354,99.1299218139975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4824995000017225,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,18.0,0.0,9.0,left,1.0,0.5267079930054024,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,99.14613681699848,,,,,,,,,99.1302106840012,99.92959398600216,100.729556874001,100.71331551799813,100.7136948740008,100.729556874001,100.729556874001,100.729556874001,101.26371422100055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5267079930054024,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,19.0,1.0,9.0,right,1.0,0.7010900080058491,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,101.27990776499792,,,,,,,,,101.26402760099882,101.36316392900336,102.16315050199772,102.1469377750036,102.14731536700128,102.16315050199772,102.16315050199772,102.16315050199772,102.88112874500077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7010900080058491,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,20.0,0.0,10.0,right,1.0,1.579647083999589,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,102.89674200399897,,,,,,,,,102.88154942700204,102.99657849300274,103.79659294400336,103.78024647699932,103.78062446600234,103.79659294400336,103.79659294400336,103.79659294400336,105.3809970250004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.579647083999589,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,21.0,1.0,10.0,left,1.0,0.4756690869980957,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,105.39708217600128,,,,,,,,,105.38130887599982,106.18040741400182,106.98066060100246,106.96434308400056,106.96472541500408,106.98066060100246,106.98066060100246,106.98066060100246,107.45795721300236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4756690869980957,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,22.0,0.0,11.0,right,1.0,0.4957648560011876,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,107.47054961699904,,,,,,,,,107.45829246000358,108.66419007600052,109.46447920199716,109.44806908100144,109.44844684300188,109.46447920199716,109.46447920199716,109.46447920199716,109.96490339199954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4957648560011876,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,23.0,1.0,11.0,left,1.0,0.4116864310053643,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,109.9811194770009,,,,,,,,,109.96522452899808,110.76456445499934,111.5645712330006,111.5483752029977,111.54876250099916,111.5645712330006,111.5645712330006,111.5645712330006,111.98247075299878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4116864310053643,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,24.0,0.0,12.0,left,1.0,0.5785939010020229,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,0.0,111.99824831300066,,,,,,,,,111.98277701000188,112.78169704700122,113.58165677200304,113.56540638799925,113.56578761799756,113.58165677200304,113.58165677200304,113.58165677200304,114.16610634099924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5785939010020229,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,25.0,1.0,12.0,right,1.0,0.6746877109981142,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,1.0,114.1819938999979,,,,,,,,,114.16641528299806,115.36550674399768,116.16568838500098,116.14924186999995,116.1496206849988,116.16568838500098,116.16568838500098,116.16568838500098,116.84930828500364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6746877109981142,,,,,sub-089,3,random_dot,60.79142877808816,
left,left,26.0,0.0,13.0,left,1.0,0.4949852379941148,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,116.86579851600254,,,,,,,,,116.84961533000023,117.64905222700328,118.44923539199954,118.43264720599836,118.43302764699912,118.44923539199954,118.44923539199954,118.44923539199954,118.95562772200356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4949852379941148,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,27.0,1.0,13.0,left,0.0,0.9218345250046696,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,118.97355956499814,,,,,,,,,118.95593703300256,120.16633824200107,120.96652443800122,120.9501163340028,120.95049539300088,120.96652443800122,120.96652443800122,120.96652443800122,121.9006548690013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9218345250046696,,,,,sub-089,3,random_dot,60.79142877808816,
right,right,28.0,0.0,14.0,right,1.0,1.573923203999584,,speed,space,0.6723509919975186,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,121.91663822500414,,,,,,,,,121.9009797940016,123.09992894600146,123.9000879630039,123.8836623840034,123.8840416200037,123.9000879630039,123.9000879630039,123.9000879630039,125.48751841000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.573923203999584,,,,,sub-089,3,random_dot,60.79142877808816,
