direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,23.0,1.0,11.0,left,0.0,0.2559944000095129,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,361.3880806000088,,,,,,,,,361.3735785000026,361.7376367000106,362.5547423000098,362.5367765999981,362.5370463000145,362.5547423000098,362.5547423000098,362.5547423000098,362.8212511000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.2559944000095129,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,24.0,0.0,12.0,right,0.0,0.523537100001704,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,362.8361250000016,,,,,,,,,362.8215491000156,363.18567430000985,364.0027090999938,363.984877800016,363.9851684000169,364.0027090999938,364.0027090999938,364.0027090999938,364.5356065999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.523537100001704,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,25.0,1.0,12.0,left,0.0,0.5966207999736071,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,364.55056430000695,,,,,,,,,364.5358962000173,365.3494470000151,366.14998770001694,366.1320163999917,366.1322987000167,366.14998770001694,366.14998770001694,366.14998770001694,366.7493741000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5966207999736071,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,26.0,0.0,13.0,right,0.0,0.2390031999966595,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,366.7643299000047,,,,,,,,,366.7496717000031,367.56321990001015,368.3637365000032,368.3458315000171,368.3460982000106,368.3637365000032,368.3637365000032,368.3637365000032,368.61518540000543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.2390031999966595,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,27.0,1.0,13.0,right,1.0,1.427151000010781,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,368.628426500014,,,,,,,,,368.6154568000056,369.4274843000167,370.2444426000002,370.2266605999903,370.22691860000486,370.2444426000002,370.2444426000002,370.2444426000002,371.6764186999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.427151000010781,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,28.0,0.0,14.0,right,0.0,1.398938400001498,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,371.6911687999964,,,,,,,,,371.6768223000108,371.7910596000147,372.6080227000057,372.5901270000031,372.5904295000073,372.6080227000057,372.6080227000057,372.6080227000057,374.0230263000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.398938400001498,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,29.0,1.0,14.0,left,0.0,0.8615181999921333,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,374.037939700007,,,,,,,,,374.0233232000028,374.8370024999895,375.65400700000464,375.63635559999966,375.6367223999987,375.65400700000464,375.65400700000464,375.65400700000464,376.51984749999247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8615181999921333,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,30.0,0.0,15.0,right,0.0,0.9082059999927878,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,376.53475170000456,,,,,,,,,376.5201612999954,377.7332162999956,378.5501631000079,378.5324316000042,378.5327957000118,378.5501631000079,378.5501631000079,378.5501631000079,379.4661160999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9082059999927878,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,31.0,1.0,15.0,right,1.0,1.183729299984407,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,379.4808888999978,,,,,,,,,379.46649270001217,380.27978730000905,381.096753699996,381.0789566000167,381.0792550999904,381.096753699996,381.096753699996,381.096753699996,382.2953372999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.183729299984407,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,32.0,0.0,16.0,right,0.0,1.4777096000034362,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,382.3103466000175,,,,,,,,,382.29578690000926,382.6598768999975,383.476949200005,383.459032600018,383.45929420000175,383.476949200005,383.476949200005,383.476949200005,384.9587074000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.4777096000034362,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,33.0,1.0,16.0,right,1.0,1.6201139999902807,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,384.97350349999033,,,,,,,,,384.9590190000017,386.1719224000117,386.9724018000125,386.9545849999995,386.9548191000067,386.9724018000125,386.9724018000125,386.9724018000125,388.6038797000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6201139999902807,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,34.0,0.0,17.0,right,0.0,1.1958485000068322,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,388.61861219999264,,,,,,,,,388.6042007000069,389.8171635000035,390.634195599996,390.6162570000161,390.6165269000048,390.634195599996,390.634195599996,390.634195599996,391.8329606000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.1958485000068322,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,35.0,1.0,17.0,left,0.0,0.5863663000054657,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,391.84773740000674,,,,,,,,,391.8332631000085,392.64666220001527,393.44706579999183,393.42924960001255,393.4295217000181,393.44706579999183,393.44706579999183,393.44706579999183,394.04665910001495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5863663000054657,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,36.0,0.0,18.0,right,0.0,0.3564790000091307,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,394.0613939999894,,,,,,,,,394.0469902000041,395.25994509999873,396.0769287000003,396.0590653000109,396.0593572999933,396.0769287000003,396.0769287000003,396.0769287000003,396.44344930001535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3564790000091307,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,37.0,1.0,18.0,left,0.0,0.6956854999880306,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,396.45827950001694,,,,,,,,,396.4437562999956,397.6567108000163,398.47378210001625,398.4558886000013,398.4561777999916,398.47378210001625,398.47378210001625,398.47378210001625,399.17328540000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6956854999880306,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,38.0,0.0,19.0,right,1.0,0.6921309999888763,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,399.1880404000112,,,,,,,,,399.1735766000056,400.3863573000126,401.1868521000142,401.1690124000015,401.1692999000079,401.1868521000142,401.1868521000142,401.1868521000142,401.88617820001673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6921309999888763,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,39.0,1.0,19.0,right,0.0,0.8211130000127014,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,401.9011048999964,,,,,,,,,401.88647669999045,402.0009772999911,402.8179683999915,402.8000949000125,402.8003686000011,402.8179683999915,402.8179683999915,402.8179683999915,403.6503974999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8211130000127014,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,40.0,0.0,20.0,right,0.0,1.010964499990223,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,403.6653417999914,,,,,,,,,403.6506582000002,404.8638535999926,405.6808590000146,405.6630057000148,405.6632796000049,405.6808590000146,405.6808590000146,405.6808590000146,406.6963223000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.010964499990223,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,41.0,1.0,20.0,left,0.0,0.4843724999809637,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,406.7114049000084,,,,,,,,,406.6965743000037,407.0609313000168,407.8780107999919,407.86012279998977,407.8603892000101,407.8780107999919,407.8780107999919,407.8780107999919,408.37762929999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.4843724999809637,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,42.0,0.0,21.0,left,0.0,0.7192078000225592,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,408.3924726000114,,,,,,,,,408.37795140000526,409.19146560001536,410.00853320001625,409.990595900017,409.9908770000038,410.00853320001625,410.00853320001625,410.00853320001625,410.7412462999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7192078000225592,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,43.0,1.0,21.0,right,0.0,1.0543249000038486,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,410.7560655999987,,,,,,,,,410.7415498000046,411.5550185000175,412.3720538000052,412.3540186000173,412.3542608999997,412.3720538000052,412.3720538000052,412.3720538000052,413.4375527999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.0543249000038486,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,44.0,0.0,22.0,left,1.0,0.5505391999904532,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,413.4524384000106,,,,,,,,,413.4378492000105,414.6508630000171,415.451278499997,415.4334330999991,415.4336808999942,415.451278499997,415.451278499997,415.451278499997,416.0175753000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5505391999904532,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,45.0,1.0,22.0,left,0.0,0.5893562999845017,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,416.03231060001417,,,,,,,,,416.017921199993,417.2307921000174,418.0311988999893,418.0133420999919,418.0136234000093,418.0311988999893,418.0311988999893,418.0311988999893,418.6307138999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5893562999845017,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,46.0,0.0,23.0,left,0.0,0.6002896999998484,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,418.64560429999256,,,,,,,,,418.63104370000656,418.74549490000936,419.56247400000575,419.5446448000148,419.5449159000127,419.56247400000575,419.56247400000575,419.56247400000575,420.1784961000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6002896999998484,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,47.0,1.0,23.0,right,0.0,0.2736003999889362,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,420.1936071999953,,,,,,,,,420.1787152999896,421.39187660001335,422.1924285000132,422.17447430000175,422.1747202000115,422.1924285000132,422.1924285000132,422.1924285000132,422.4756269000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.2736003999889362,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,48.0,0.0,24.0,right,0.0,0.7361071999766864,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,422.4904482999991,,,,,,,,,422.4759594000061,423.2894249999954,424.0897885000159,424.0719854999916,424.07224070001394,424.0897885000159,424.0897885000159,424.0897885000159,424.83903279999504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7361071999766864,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,49.0,1.0,24.0,right,1.0,0.6425955999875441,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,424.8539919000177,,,,,,,,,424.8393216000113,425.2035888000101,426.02047960000345,426.00259360001655,426.0028422999894,426.02047960000345,426.02047960000345,426.02047960000345,426.6699436999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6425955999875441,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,50.0,0.0,25.0,right,0.0,1.06483859999571,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,426.684900399996,,,,,,,,,426.6702319000033,426.7846897999989,427.5851401000109,427.5672653999936,427.5675345000054,427.5851401000109,427.5851401000109,427.5851401000109,428.6505466999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.06483859999571,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,51.0,1.0,25.0,right,1.0,0.7877728999883402,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,428.6655005000066,,,,,,,,,428.65078140000696,428.7654022999923,429.5824108000088,429.56447780001326,429.5646993000119,429.5824108000088,429.5824108000088,429.5824108000088,430.3817093000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7877728999883402,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,52.0,0.0,26.0,right,1.0,0.7162909000180662,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,430.3966345000081,,,,,,,,,430.3819958000095,430.49653500001295,431.3136317000026,431.2957450000104,431.2960091000132,431.3136317000026,431.3136317000026,431.3136317000026,432.04620710000745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7162909000180662,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,53.0,1.0,26.0,left,1.0,0.6509732999838889,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,432.0611284000042,,,,,,,,,432.046497000003,432.860079200007,433.6771007000061,433.659286900016,433.6595598999993,433.6771007000061,433.6771007000061,433.6771007000061,434.343171000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6509732999838889,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,54.0,0.0,27.0,right,0.0,0.360546100011561,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,0.0,434.3580870000005,,,,,,,,,434.3434576000145,435.55656309999176,436.3735968999972,436.3557160999917,436.35599999999977,436.3735968999972,436.3735968999972,436.3735968999972,436.7399575000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.360546100011561,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,55.0,1.0,27.0,right,1.0,0.7288023000000976,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,1.0,436.75485490000574,,,,,,,,,436.7402214999893,437.9533950999903,438.7703585000127,438.75252810001257,438.7527974999976,438.7703585000127,438.7703585000127,438.7703585000127,439.5030770000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7288023000000976,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,56.0,0.0,28.0,right,1.0,1.6637285000178963,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,439.5179247999913,,,,,,,,,439.5033458000107,439.617829099996,440.4348589000001,440.4168392000138,440.4170644000114,440.4348589000001,440.4348589000001,440.4348589000001,442.0996047999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6637285000178963,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,57.0,1.0,28.0,left,1.0,1.7520676999993157,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,442.1144490000152,,,,,,,,,442.0999175000179,443.31291589999455,444.1299633000162,444.1120719000173,444.11234759999206,444.1299633000162,444.1299633000162,444.1299633000162,445.8946213000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.7520676999993157,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,58.0,0.0,29.0,left,0.0,1.0941677000082564,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,445.9094539000071,,,,,,,,,445.8949076000136,446.2589785000018,447.076097400015,447.05820140001015,447.05845800001407,447.076097400015,447.076097400015,447.076097400015,448.1747597999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0941677000082564,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,59.0,1.0,29.0,right,0.0,1.1459143999964,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,448.1897198999941,,,,,,,,,448.17504060000647,449.38823139999295,450.205274500011,450.1873451000138,450.1876090000151,450.205274500011,450.205274500011,450.205274500011,451.35398590000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.1459143999964,,,,,,sub-208,1,random_dot,60.09817637988829,
,,1.0,1.0,0.0,,,,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-208,1,random_dot,60.09817637988829,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.3579618000076,451.3690185000014,456.3626087000012,sub-208,1,random_dot,60.09817637988829,
