direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,stimulusDots.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,0.0,725.0118182000006,,,,,,,,,725.002056999947,725.1117791000288,725.9126193999546,725.8965263999999,725.8966224000324,725.9126193999546,725.9126193999546,725.9126193999546,729.2484799999511,right,0.0,96.56535379996058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,1.0,729.2610676999902,,,,,,,,,729.2515054999385,730.0611156999366,730.861844399944,730.8458440999966,730.8459067000076,730.861844399944,730.861844399944,730.861844399944,736.1305249999277,right,1.0,98.50371650001034,,,,,735.861130299978,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,736.1436069000047,,,,,,,,,736.1336307999445,736.9435869000154,737.7444289999548,737.7283045999939,737.7283671000041,737.7444289999548,737.7444289999548,737.7444289999548,742.379754900001,right,0.0,97.86519310006406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,742.3927907999605,,,,,,,,,742.3830299000256,743.1928249000339,743.993540699943,743.9776580999605,743.9777206999715,743.993540699943,743.993540699943,743.993540699943,748.6955407999922,left,0.0,97.94041449995711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,748.7086253999732,,,,,,,,,748.6987050999887,749.058823099942,749.8593692999566,749.8433776999591,749.8434408999747,749.8593692999566,749.8593692999566,749.8593692999566,755.0284462999552,right,0.0,98.4105445999885,,,,,754.8586675999686,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,0.0,755.0412529000314,,,,,,,,,755.0315749000292,755.8409834000049,756.6418952000095,756.6258915000362,756.6259787000017,756.6418952000095,756.6418952000095,756.6418952000095,763.2441299000056,right,0.0,99.8443708999548,,,,,761.641139299958,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,1.0,763.2567835999653,,,,,,,,,763.2473588000285,764.0568548999727,764.857573700021,764.8414210999617,764.841486099991,764.857573700021,764.857573700021,764.857573700021,769.1433984999312,right,1.0,97.53027549991384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,0.0,769.1560768999625,,,,,,,,,769.1465094999876,769.2561415999662,770.0569162999745,770.0408754999517,770.0409626000328,770.0569162999745,770.0569162999745,770.0569162999745,773.8923885000404,left,1.0,97.0653971999418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,1.0,773.9054000999313,,,,,,,,,773.8953792999964,774.0054841999663,774.806293600006,774.7901436999673,774.7902051999699,774.806293600006,774.806293600006,774.806293600006,778.8084141999716,right,1.0,97.23176549992058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,0.0,778.8213855000213,,,,,,,,,778.811697899946,779.621357099968,780.4221804999979,780.4060733999358,780.4061569999903,780.4221804999979,780.4221804999979,780.4221804999979,785.6743679000065,left,1.0,98.49376169999596,,,,,785.4214057000354,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,1.0,785.6872413000092,,,,,,,,,785.6775065000402,785.7872292000102,786.5881177999545,786.5720985999797,786.5721606999869,786.5881177999545,786.5881177999545,786.5881177999545,789.057142799953,right,1.0,95.7046415999066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,789.0700554000214,,,,,,,,,789.0601961000357,790.27002549998,791.0706747999648,791.0548678999767,791.0549295999808,791.0706747999648,791.0706747999648,791.0706747999648,794.8231283000205,right,1.0,96.98946609999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,794.8360170000233,,,,,,,,,794.8262550999643,795.6358708000043,796.4368138000136,796.4208189999918,796.4208825000096,796.4368138000136,796.4368138000136,796.4368138000136,799.8225544999586,left,1.0,96.62662060000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,799.8353159000399,,,,,,,,,799.8257594000315,801.03537399997,801.8359599999385,801.8200095000211,801.820073000039,801.8359599999385,801.8359599999385,801.8359599999385,803.7556657999521,left,1.0,95.15295270003844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,803.7682168999454,,,,,,,,,803.75882680004,804.5681289000204,805.3689187000273,805.3528502000263,805.3529132999247,805.3689187000273,805.3689187000273,805.3689187000273,813.1038711000001,right,1.0,100.97521249996498,,,,,810.3681389000267,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.1062223999761,813.1170350000029,818.1163440999808,818.1014566000085,sub-239,,,,
