direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,0.0,397.8468850001227,,,,,,,,,397.833968100138,397.94702860014513,398.747386300005,398.730991500197,398.7310201001819,398.747386300005,398.747386300005,398.747386300005,403.7303277000319,404.298348300159,left,1.0,17.522176399827003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,1.0,404.3135660002008,,,,,,,,,404.3003640000243,404.4134715001565,405.2137092000339,405.19726500008255,405.1972891001497,405.2137092000339,405.2137092000339,405.2137092000339,,406.09907450014725,right,1.0,12.867271599825472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,0.0,406.1132220001891,,,,,,,,,406.10059060016647,406.4633044002112,407.2636007000692,407.2474892002065,407.2475205000956,407.2636007000692,407.2636007000692,407.2636007000692,,408.1648510000669,left,1.0,12.88341169967316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,1.0,408.17989290016703,,,,,,,,,408.1663230000995,408.27979040006176,409.0802687001415,409.0643406000454,409.0643709001597,409.0802687001415,409.0802687001415,409.0802687001415,,409.79864330007695,right,1.0,12.693604199914262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,1.0,409.8132351001259,,,,,,,,,409.80020990013145,410.1630177001935,410.9635347002186,410.94715900020674,410.9471883000806,410.9635347002186,410.9635347002186,410.9635347002186,,413.3815204000566,right,1.0,14.390187199926004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,0.0,413.3962945002131,,,,,,,,,413.38311740010977,413.4962480000686,414.2966160001233,414.2805354001466,414.2805650001392,414.2966160001233,414.2966160001233,414.2966160001233,,415.3817318000365,left,1.0,13.070280899759382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,1.0,415.3962045002263,,,,,,,,,415.3831510001328,416.5961417001672,417.3967325000558,417.3802802001592,417.3803062001243,417.3967325000558,417.3967325000558,417.3967325000558,,418.2480823001824,right,1.0,12.824862699955702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,0.0,418.262874700129,,,,,,,,,418.2493477000389,418.3627077001147,419.1633955000434,419.1474900001194,419.1475273000542,419.1633955000434,419.1633955000434,419.1633955000434,,420.08154580020346,left,1.0,12.888956199632958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,420.09600160014816,,,,,,,,,420.0830075000413,421.2958965001162,422.096515300218,422.0801575002261,422.08018820011057,422.096515300218,422.096515300218,422.096515300218,,423.9153440000955,right,1.0,13.80377439991571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,423.9291088001337,,,,,,,,,423.9168417002074,425.12900810013525,425.9296646001749,425.91322380001657,425.9132589001674,425.9296646001749,425.9296646001749,425.9296646001749,,427.16433740011416,left,1.0,13.20638670003973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,427.1789729001466,,,,,,,,,427.1657741002273,427.2791826000903,428.0795385001693,428.0636521000415,428.06368670007214,428.0795385001693,428.0795385001693,428.0795385001693,,430.7140120000113,right,1.0,14.614829499972984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,430.7288236001041,,,,,,,,,430.7161185001023,430.8287692000158,431.62911930005066,431.61287730000913,431.6129051002208,431.62911930005066,431.62911930005066,431.62911930005066,,433.3303724001162,left,1.0,13.673647199990228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,433.345329800155,,,,,,,,,433.33173670014367,434.1454751000274,434.9460897000972,434.92969830008224,434.92973890015855,434.9460897000972,434.9460897000972,434.9460897000972,,435.7312961001881,right,0.0,12.762401399901137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,435.74545130017214,,,,,,,,,435.7326352000237,436.5453587002121,437.34576280019246,437.32956600002944,437.3295994000509,437.34576280019246,437.34576280019246,437.34576280019246,,438.1307453000918,right,1.0,12.756509799743071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.13178970012814,438.1453071001452,443.14498940017074,443.1295399002265,sub-191,,,,
