direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,1.0,887.2982555000344,,,,,,,,,887.2844696999528,888.0982353000436,888.8976992999669,888.8827062000055,888.8827335999813,888.8976992999669,888.8976992999669,888.8976992999669,,891.0812665000558,right,1.0,24.59947130002547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,0.0,891.0973779000342,,,,,,,,,891.082465399988,892.2955602000002,893.0958014000207,893.0798006999539,893.0798204999883,893.0958014000207,893.0958014000207,893.0958014000207,,896.5797471000114,right,0.0,25.8909792000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,1.0,896.5940628000535,,,,,,,,,896.5807250000071,896.9439899000572,897.7435161999892,897.7273483000463,897.7273724999977,897.7435161999892,897.7435161999892,897.7435161999892,902.7417508000508,903.3080308999632,left,0.0,27.98253399995156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,903.3235606000526,,,,,,,,,903.3089880000334,903.6742316000164,904.47302819998,904.457746900036,904.4577672999584,904.47302819998,904.47302819998,904.47302819998,,908.206615800038,right,0.0,26.138620499987155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,0.0,908.2213524000254,,,,,,,,,908.2075655000516,909.4219672000036,910.236223999993,910.220737399999,910.2207606999436,910.236223999993,910.236223999993,910.236223999993,915.2336819999618,915.802922199946,right,0.0,27.97159810003359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,1.0,915.8173437999794,,,,,,,,,915.803848600015,916.616850499995,917.4169131000526,917.4011263999856,917.4011465000222,917.4169131000526,917.4169131000526,917.4169131000526,922.4139004000464,922.7821869000328,right,1.0,27.77345059998333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,0.0,922.7966638000216,,,,,,,,,922.7832001999486,923.99657009996,924.7952701000032,924.779374500038,924.7794055000412,924.7952701000032,924.7952701000032,924.7952701000032,929.7935207999544,930.6273752000416,right,0.0,28.24503580003511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,1.0,930.642120399978,,,,,,,,,930.6283151999814,931.4424752000486,932.242742100032,932.2267951000248,932.2268288000488,932.242742100032,932.242742100032,932.242742100032,,935.0083081000485,right,1.0,25.17805370001588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,1.0,935.0232582000316,,,,,,,,,935.0092444999608,936.2241493000184,937.0230716000078,937.0071051999694,937.0071250000036,937.0230716000078,937.0230716000078,937.0230716000078,,940.6565177999436,left,0.0,26.04755610006396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,0.0,940.6710867000512,,,,,,,,,940.6574721999932,941.021269400022,941.8208474999992,941.8058712000492,941.8059043999529,941.8208474999992,941.8208474999992,941.8208474999992,,943.2208138999996,left,1.0,23.818592800060287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,0.0,943.2356443000026,,,,,,,,,943.221742899972,943.569596300018,944.3696312999818,944.3532882999862,944.3533116000472,944.3696312999818,944.3696312999818,944.3696312999818,,948.668659899966,right,0.0,26.71916870004497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,1.0,948.6836265999592,,,,,,,,,948.6696043000557,949.8832992999814,950.682867800002,950.6669461999554,950.6669653999852,950.682867800002,950.682867800002,950.682867800002,955.6800936999498,956.2320547000272,right,1.0,27.958658200106584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,0.0,956.2463010000064,,,,,,,,,956.2329992000014,956.5962974999566,957.3956905000376,957.3797989999877,957.3798166000053,957.3956905000376,957.3956905000376,957.3956905000376,,961.7941979999888,left,1.0,26.8070969999535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,1.0,961.8094506999478,,,,,,,,,961.79514079995,962.1592119999696,962.9595221000492,962.944504700019,962.9445318999932,962.9595221000492,962.9595221000492,962.9595221000492,967.9577979999594,968.37431069999,right,1.0,27.831978800008077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,968.3895520999796,,,,,,,,,968.375260300003,969.5893405999524,970.3896524000448,970.3745256999972,970.3745533999754,970.3896524000448,970.3896524000448,970.3896524000448,,972.4216816000408,left,1.0,24.447123000049032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,972.4371891999616,,,,,,,,,972.4225436999697,972.771565199946,973.5708905999782,973.5555035000434,973.5555512000574,973.5708905999782,973.5708905999782,973.5708905999782,978.568331000046,979.184921600041,right,1.0,28.030709200073037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.1855937000364,979.2005069999724,984.1994150000392,sub-177,,,,
