direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,participant,session,expName,frameRate,Unnamed: 71
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,0.0,201.25523589970544,,,,,,,,,201.2491817995906,202.054842799902,202.8556864997372,202.8468439998105,202.84685869980603,202.8556864997372,202.8556864997372,202.8556864997372,203.77326379995796,left,1.0,12.716491900384426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,1.0,203.7796652996913,,,,,,,,,203.77407569997013,204.9795214999467,205.78040239959955,205.7716306997463,205.77164439996704,205.78040239959955,205.78040239959955,205.78040239959955,206.7061034999788,left,0.0,12.724709500093011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,0.0,206.71251729968932,,,,,,,,,206.70687639992684,207.51230919966477,208.3130608997308,208.3045009998605,208.3045208998956,208.3130608997308,208.3130608997308,208.3130608997308,209.1806617998518,right,0.0,12.667639700230213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,1.0,209.18712719995528,,,,,,,,,209.18154989974573,210.3870626999997,211.1876530996524,211.17899489961565,211.17901539988816,211.1876530996524,211.1876530996524,211.1876530996524,212.11328879976645,left,0.0,12.720922800246626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,0.0,212.11984179960564,,,,,,,,,212.11411669990048,213.3198819998652,214.1206745998934,214.11165459966287,214.11166819976643,214.1206745998934,214.1206745998934,214.1206745998934,214.47123749973247,left,1.0,12.152216500137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,1.0,214.4780678995885,,,,,,,,,214.47187559958547,215.6776444995776,216.4785993997939,216.4697576998733,216.46977599989623,216.4785993997939,216.4785993997939,216.4785993997939,217.329054299742,right,1.0,12.645585200283676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,0.0,217.33584619965404,,,,,,,,,217.3297456,217.4356874995865,218.2366818999872,218.2277206997387,218.2277346998453,218.2366818999872,218.2366818999872,218.2366818999872,218.8120793998241,left,1.0,12.374196400400251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,0.0,218.8188155000098,,,,,,,,,218.81284749973565,219.6188535997644,220.4196509998292,220.4110277998261,220.4110433999449,220.4196509998292,220.4196509998292,220.4196509998292,220.9787706998177,left,1.0,12.359184300526977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,1.0,220.9851416000165,,,,,,,,,220.97965259989724,221.7850966998376,222.58597199991345,222.57709639985117,222.57711369963363,222.58597199991345,222.58597199991345,222.58597199991345,223.2950936998241,right,1.0,12.508166000247002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,1.0,223.3014398999512,,,,,,,,,223.296058899723,223.40152610000223,224.20238239970055,224.1934144999832,224.19343129964545,224.20238239970055,224.20238239970055,224.20238239970055,225.4778392999433,left,0.0,13.074101900216192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,0.0,225.48439939972013,,,,,,,,,225.4786200998351,225.58463229984045,226.38533069984987,226.37645139964297,226.37647019978613,226.38533069984987,226.38533069984987,226.38533069984987,227.57743689976635,left,1.0,12.987366599962115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,0.0,227.58404989959672,,,,,,,,,227.57818539999425,228.78391239978373,229.58483249973503,229.5759445996955,229.57595979981124,229.58483249973503,229.58483249973503,229.58483249973503,230.31041559996083,left,1.0,12.523885200265797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,1.0,230.3170132995583,,,,,,,,,230.3112603998743,230.41697099991143,231.21792129985988,231.20896289963275,231.2089793998748,231.21792129985988,231.21792129985988,231.21792129985988,231.81008479977027,right,1.0,12.392709200270474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,1.0,231.81660799961537,,,,,,,,,231.81100599979985,233.01649229973555,233.81738819973543,233.80871559958905,233.8087277999148,233.81738819973543,233.81738819973543,233.81738819973543,234.3430932997726,right,1.0,12.322096300311388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,0.0,234.34976559970528,,,,,,,,,234.3437359998934,235.54945249995217,236.3503609998152,236.34173669992012,236.3417578996159,236.3503609998152,236.3503609998152,236.3503609998152,236.7345062997192,left,1.0,12.179578999988736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,1.0,236.74101949995384,,,,,,,,,236.73558529978615,237.091002299916,237.89168319990856,237.8829521997832,237.8829659000039,237.89168319990856,237.89168319990856,237.89168319990856,238.7592279999517,right,1.0,12.665371300186962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,0.0,238.7656130995601,,,,,,,,,238.75999329984188,239.5655836998485,240.36627809982747,240.35795550001785,240.3579837996513,240.36627809982747,240.36627809982747,240.36627809982747,240.7673261999153,left,1.0,12.196113500278445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,speed,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,0.0,240.7736658998765,,,,,,,,,240.7686857995577,241.97360699996352,242.77433129958808,242.7656978997402,242.7657176000066,242.77433129958808,242.77433129958808,242.77433129958808,243.58354829996824,left,1.0,12.603954200167207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,speed,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,1.0,243.5900355000049,,,,,,,,,243.58456989983097,244.3897487996146,245.19055019970983,245.1816537999548,245.18166889995337,245.19055019970983,245.19055019970983,245.19055019970983,246.05803979979828,right,1.0,12.667658800259233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
,,speed,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,248.6310242000036,,,,,,,,,248.62797199981287,249.4307916997932,250.23143569985405,250.22256089979783,250.2225779998116,250.23143569985405,250.23143569985405,250.23143569985405,251.3322013998404,left,0.0,12.902475000359118,,,,,,,,,,,,,,,,,,,,246.0586958997883,246.06818519998345,246.06818519998345,248.62315299967304,space,14.350132800173014,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,251.33877269970253,,,,,,,,,251.3332871999592,252.5385850998573,253.3391354000196,253.3306573997252,253.3306741998531,253.3391354000196,253.3391354000196,253.3391354000196,254.6233168998733,left,1.0,13.081589300185442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,254.62974879983813,,,,,,,,,254.6241730996408,254.97986650001255,255.78043319983408,255.7716368995607,255.77165059978145,255.78043319983408,255.78043319983408,255.78043319983408,256.6644229996018,right,1.0,12.682700700126588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,256.67102839984,,,,,,,,,256.6652265000157,257.87100409995764,258.6716525997035,258.6629794999026,258.662997899577,258.6716525997035,258.6716525997035,258.6716525997035,259.75608109962195,right,0.0,12.880268100183455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,259.7623744998127,,,,,,,,,259.75710049970075,260.962115299888,261.76280749961734,261.7541066999547,261.7541247997433,261.76280749961734,261.76280749961734,261.76280749961734,263.20513839973137,left,0.0,13.237594600301236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,263.2117681996897,,,,,,,,,263.2061887998134,264.41160669969395,265.2123203999363,265.2036388996057,265.20365029992536,265.2123203999363,265.2123203999363,265.2123203999363,266.7211022996344,left,1.0,13.310282500460744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,0.0,266.7277066996321,,,,,,,,,266.7218276998028,267.52784190000966,268.32842259993777,268.3197900997475,268.3198084998876,268.32842259993777,268.32842259993777,268.32842259993777,269.6874762997031,right,0.0,13.160783900413662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,269.6941479998641,,,,,,,,,269.6881230999716,270.04389059962705,270.84480569977313,270.8359961998649,270.8360144998878,270.84480569977313,270.84480569977313,270.84480569977313,272.5287766996771,left,0.0,13.481613700278103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,1.0,272.5352538996376,,,,,,,,,272.5297983000055,272.6353238997981,273.43593319971114,273.4272633995861,273.427281699609,273.43593319971114,273.43593319971114,273.43593319971114,275.0699825999327,left,0.0,13.4339698003605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,0.0,275.07660689996555,,,,,,,,,275.0707374997437,275.8765124999918,276.6770775998011,276.6682529998943,276.66826689988375,276.6770775998011,276.6770775998011,276.6770775998011,278.14433569973335,left,1.0,13.267852100078017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,0.0,278.15090859960765,,,,,,,,,278.1450487999245,279.3507081996649,280.1515774996951,280.1427874998189,280.1428043995984,280.1515774996951,280.1515774996951,280.1515774996951,281.6354758995585,right,0.0,13.278979000169784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,1.0,281.6421213997528,,,,,,,,,281.63637399999425,281.9920513997786,282.7929869997315,282.78395169973373,282.78396799974144,282.7929869997315,282.7929869997315,282.7929869997315,284.4099506000057,left,0.0,13.412015800364316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,1.0,284.4167501996272,,,,,,,,,284.4108255999163,284.76650569960475,285.56739899981767,285.5586779997684,285.5586922997609,285.56739899981767,285.56739899981767,285.56739899981767,288.0344270998612,right,1.0,14.265673799905926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,0.0,288.0409259996377,,,,,,,,,288.03521289955825,288.14102789992467,288.9419010998681,288.9332107999362,288.9332265998237,288.9419010998681,288.9419010998681,288.9419010998681,290.80055519985035,left,1.0,13.660364400129763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,1.0,290.8072008998133,,,,,,,,,290.80131219979376,292.00721909990534,292.8078425996937,292.79899009969085,292.7990039996803,292.8078425996937,292.8078425996937,292.8078425996937,294.6000747997314,left,0.0,13.591133700218052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,0.0,294.60653599957004,,,,,,,,,294.60089939972386,295.4064770997502,296.2074458999559,296.19862659974024,296.1986461998895,296.2074458999559,296.2074458999559,296.2074458999559,297.8412048998289,left,1.0,13.43340240046382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,1.0,297.8476869999431,,,,,,,,,297.8419788000174,297.9478113995865,298.7485127998516,298.739712999668,298.7397269997746,298.7485127998516,298.7485127998516,298.7485127998516,300.54088839981705,right,1.0,13.587641100399196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,0.0,300.5472730998881,,,,,,,,,300.5418095998466,301.7471217997372,302.5480759995989,302.53933239961043,302.539353299886,302.5480759995989,302.5480759995989,302.5480759995989,304.6069108997472,left,1.0,13.853840900119394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,0.0,304.61339689977467,,,,,,,,,304.60765889985487,304.963458399754,305.76407139981166,305.7553197997622,305.7553361998871,305.76407139981166,305.76407139981166,305.76407139981166,307.5394905996509,left,1.0,13.577131200116128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,1.0,307.54641069984064,,,,,,,,,307.540125799831,308.7459748997353,309.5468698996119,309.537994499784,309.53801619959995,309.5468698996119,309.5468698996119,309.5468698996119,311.1640305998735,right,1.0,13.418765100184828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,0.0,311.1705612996593,,,,,,,,,311.16505579976365,312.3704787995666,313.1712658996694,313.16255029989406,313.16256299987435,313.1712658996694,313.1712658996694,313.1712658996694,314.90521179977804,left,1.0,13.531937099993227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,1.0,314.9118637996726,,,,,,,,,314.90599029976875,315.261627199594,316.06257179984823,316.0537496996112,316.0537691996433,316.06257179984823,316.06257179984823,316.06257179984823,317.9217130998149,left,0.0,13.660061100497842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,1.0,317.9280341998674,,,,,,,,,317.9228010997176,318.0279910997488,318.82878039963543,318.8199708997272,318.8199855997227,318.82878039963543,318.82878039963543,318.82878039963543,320.9459650996141,right,1.0,13.916185500565916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,0.0,320.95256349956617,,,,,,,,,320.946749499999,321.0523666995577,321.8532345998101,321.8444207999855,321.844439599663,321.8532345998101,321.8532345998101,321.8532345998101,323.9869463997893,left,1.0,13.934313400648534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,323.99352909997106,,,,,,,,,323.98789599956945,325.1931807999499,325.99429289996624,325.98531139967963,325.98532529966906,325.99429289996624,325.99429289996624,325.99429289996624,328.22756909998134,right,1.0,14.031965299975129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,328.23419549968094,,,,,,,,,328.2282855999656,328.5846193996258,329.38524799980223,329.3765213997103,329.37653839960694,329.38524799980223,329.38524799980223,329.38524799980223,331.9858195995912,left,1.0,14.399613600224257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,0.0,331.99255630001426,,,,,,,,,331.9865164998919,332.7921535000205,333.59306569956243,333.58439419977367,333.58441279968247,333.59306569956243,333.59306569956243,333.59306569956243,335.7684839996509,right,0.0,13.97428230009973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,1.0,335.7749517997727,,,,,,,,,335.7693319995888,336.9749077996239,337.77576529979706,337.7667966997251,337.7668100995943,337.77576529979706,337.77576529979706,337.77576529979706,339.8511419999413,right,1.0,13.874584100209177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,1.0,339.85790449986234,,,,,,,,,339.851871999912,340.2075398997404,341.00866559986025,340.9995893999003,340.99960229964927,341.00866559986025,341.00866559986025,341.00866559986025,342.98395199980587,left,0.0,13.773191900458189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,0.0,342.99065849976614,,,,,,,,,342.9846907998435,343.09046989958733,343.8912978000008,343.8823937997222,343.88241119962186,343.8912978000008,343.8912978000008,343.8912978000008,345.20029179984704,left,1.0,13.109324600547552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,0.0,345.20675179967657,,,,,,,,,345.2012492995709,346.0066739995964,346.8075459999964,346.7986152996309,346.79863049974665,346.8075459999964,346.8075459999964,346.8075459999964,347.87522899964824,right,0.0,12.86983390012756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,1.0,347.88156729983166,,,,,,,,,347.8760474999435,349.0811303998344,349.88198689976707,349.87352279992774,349.87354499986395,349.88198689976707,349.88198689976707,349.88198689976707,351.3245282997377,right,1.0,13.241349800024182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,1.0,351.3309879996814,,,,,,,,,351.32558239996433,352.1306533999741,352.9314662995748,352.92279269965366,352.92281189979985,352.9314662995748,352.9314662995748,352.9314662995748,354.8902700999752,left,0.0,13.758723800070584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,0.0,354.8968459996395,,,,,,,,,354.8910163999535,354.9971238998696,355.7977889999747,355.7891387999989,355.7891583996825,355.7977889999747,355.7977889999747,355.7977889999747,358.1566800000146,left,1.0,14.153752699960023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,0.0,358.1632588999346,,,,,,,,,358.157643399667,359.3630104996264,360.1632780996151,360.1548237996176,360.1548374998383,360.1632780996151,360.1632780996151,360.1632780996151,362.2226209999062,right,0.0,13.8587935003452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,1.0,362.2291160998866,,,,,,,,,362.2233736999333,363.4289203998633,364.2295937999152,364.2211798997596,364.2212015995756,364.2295937999152,364.2295937999152,364.2295937999152,366.6469266996719,left,0.0,14.214168700389564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,0.0,366.653371299617,,,,,,,,,366.64764149999246,367.00344009976834,367.80405729962513,367.79538609972224,367.79540369985625,367.80405729962513,367.80405729962513,367.80405729962513,369.26312829973176,left,1.0,13.259317900054157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,1.0,369.2697530998848,,,,,,,,,369.26391579955816,370.4694932997226,371.2704809997231,371.26136719994247,371.26137879956514,371.2704809997231,371.2704809997231,371.2704809997231,373.1458391998895,right,1.0,13.674579800106583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,1.0,373.1522896997631,,,,,,,,,373.1466243998148,373.95209999987856,374.7529415995814,374.744262999855,374.7442800998688,374.7529415995814,374.7529415995814,374.7529415995814,376.5285623995587,left,0.0,13.575241100043058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,0.0,376.53497079992667,,,,,,,,,376.5295184999704,377.3349068998359,378.1358324997127,378.1272179996595,378.1272383998148,378.1358324997127,378.1358324997127,378.1358324997127,379.9864454995841,left,1.0,13.650810200255364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,0.0,379.99302299972624,,,,,,,,,379.9872533995658,380.09293409995735,380.8935773996636,380.8850193996914,380.88504069997,380.8935773996636,380.8935773996636,380.8935773996636,382.6442913999781,left,1.0,13.55049560032785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,1.0,382.6509562996216,,,,,,,,,382.6450085998513,383.0007607997395,383.8016266999766,383.7926968997344,383.7927109999582,383.8016266999766,383.8016266999766,383.8016266999766,385.868518400006,right,1.0,13.867643100209534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,0.0,385.8753497996368,,,,,,,,,385.8692176998593,387.0750215998851,387.8758572000079,387.8671047999524,387.8671185998246,387.8758572000079,387.8758572000079,387.8758572000079,389.5097364997491,left,1.0,13.429082400165498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,1.0,389.5162795996293,,,,,,,,,389.510477299802,390.71611239993945,391.5170587999746,391.50835639983416,391.5083707999438,391.5170587999746,391.5170587999746,391.5170587999746,393.5179089996964,right,1.0,13.802959400229156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,1.0,393.5240554995835,,,,,,,,,393.5187326995656,393.8741385997273,394.6747583998367,394.6661258996464,394.6661446997896,394.6747583998367,394.6747583998367,394.6747583998367,396.6920331995934,left,0.0,13.817726499866694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,0.0,396.69860999984667,,,,,,,,,396.6931069996208,397.4983580997214,398.299339399673,398.2904236996546,398.2904385998845,398.299339399673,398.299339399673,398.299339399673,399.3335430999287,left,1.0,12.831143400166184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,0.0,399.33978229993954,,,,,,,,,399.3343842998147,400.53979089995846,401.3404685999267,401.3316634995863,401.331680199597,401.3404685999267,401.3404685999267,401.3404685999267,402.6656895997003,right,0.0,13.122553600464016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,1.0,402.67253069998696,,,,,,,,,402.6663824999705,403.4724771999754,404.2731660995632,404.26446129987016,404.26448079990223,404.2731660995632,404.2731660995632,404.2731660995632,405.6071359999478,right,1.0,13.129215999972075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
