direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
left,left,30.0,0.0,15.0,left,1.0,4.396474789995409,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,212.4980705650014,,,,,,,,,212.49065882500145,213.2870426590016,214.0815840030045,214.07081558999928,214.07115760700253,214.0815840030045,214.0815840030045,214.0815840030045,218.48276775900013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.396474789995409,,,,,,sub-128,1,random_dot,,
right,right,31.0,1.0,15.0,left,0.0,3.179190788003325,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,218.48856599000283,,,,,,,,,218.4830603030059,218.5817396280036,219.37241709900263,219.36577920900163,219.3661208880003,219.37241709900263,219.37241709900263,219.37241709900263,222.5556180170024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.179190788003325,,,,,,sub-128,1,random_dot,,
left,left,32.0,0.0,16.0,left,1.0,2.816735565997078,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,222.5648126360029,,,,,,,,,222.55591964199996,222.65289206799932,223.448235777003,223.43738060800388,223.43771864700105,223.448235777003,223.448235777003,223.448235777003,226.26668357400197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.816735565997078,,,,,,sub-128,1,random_dot,,
right,right,33.0,1.0,16.0,right,1.0,1.5962460240043583,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,226.2727482600021,,,,,,,,,226.26701106900143,227.06501659100468,227.85521827100456,227.8489666270034,227.84929880600248,227.85521827100456,227.85521827100456,227.85521827100456,229.45592552900047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5962460240043583,,,,,,sub-128,1,random_dot,,
right,right,34.0,0.0,17.0,left,0.0,1.128344529999595,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,229.4648143200029,,,,,,,,,229.4562130910053,230.2533800279998,231.04830120200492,231.03745901200452,231.03779692800163,231.04830120200492,231.04830120200492,231.04830120200492,232.1830574359992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.128344529999595,,,,,,sub-128,1,random_dot,,
left,left,35.0,1.0,17.0,right,0.0,0.8427338140027132,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,232.1890757180008,,,,,,,,,232.18335026700515,232.2815370050012,233.0723471730016,233.0658218970057,233.066184729003,233.0723471730016,233.0723471730016,233.0723471730016,233.91667612600577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8427338140027132,,,,,,sub-128,1,random_dot,,
right,right,36.0,0.0,18.0,left,0.0,0.7703532929954235,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,233.9227374969996,,,,,,,,,233.91696991600477,234.71503420200315,235.50514272200235,235.49889275900205,235.49917739000372,235.50514272200235,235.50514272200235,235.50514272200235,236.282802780006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7703532929954235,,,,,,sub-128,1,random_dot,,
left,left,37.0,1.0,18.0,right,0.0,0.6093719609998516,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,236.2885964090019,,,,,,,,,236.2830957289989,236.3816653030008,237.17212205800024,237.1656685160051,237.1660041530049,237.17212205800024,237.17212205800024,237.17212205800024,237.78341688000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6093719609998516,,,,,,sub-128,1,random_dot,,
right,right,38.0,0.0,19.0,left,0.0,0.682487329999276,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,237.7893941470029,,,,,,,,,237.7837139980038,238.98169218800467,239.7724185890038,239.76568610899997,239.76602477100096,239.7724185890038,239.7724185890038,239.7724185890038,240.45659099700424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.682487329999276,,,,,,sub-128,1,random_dot,,
left,left,39.0,1.0,19.0,right,0.0,0.7140123749995837,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,240.4650140119993,,,,,,,,,240.45688252400575,241.65334247000283,242.4484199630024,242.4376784929991,242.4380163800015,242.4484199630024,242.4484199630024,242.4484199630024,243.166153901002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7140123749995837,,,,,,sub-128,1,random_dot,,
left,left,40.0,0.0,20.0,right,0.0,0.9183380260001286,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,243.17194845199992,,,,,,,,,243.16643951600415,243.9650232790009,244.75518301700504,244.748885564004,244.74917441300204,244.75518301700504,244.75518301700504,244.75518301700504,245.6834254130008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9183380260001286,,,,,,sub-128,1,random_dot,,
right,right,41.0,1.0,20.0,right,1.0,0.4085108450017287,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,245.68951750400447,,,,,,,,,245.6837206429991,246.03157267600184,246.8223225460024,246.81574450300104,246.81608103500184,246.8223225460024,246.8223225460024,246.8223225460024,247.23296168000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4085108450017287,,,,,,sub-128,1,random_dot,,
right,right,42.0,0.0,21.0,left,0.0,1.501485833003244,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,247.23882518800383,,,,,,,,,247.23325038100305,248.4318006270041,249.22220413000468,249.21583821700187,249.21617746300035,249.22220413000468,249.22220413000468,249.22220413000468,250.73353661600413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.501485833003244,,,,,,sub-128,1,random_dot,,
left,left,43.0,1.0,21.0,right,0.0,0.3229210950012202,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,250.73983750800107,,,,,,,,,250.73389240600227,251.08175994799967,251.8723396220012,251.8656975820049,251.86603833600384,251.8723396220012,251.8723396220012,251.8723396220012,252.1997357799992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3229210950012202,,,,,,sub-128,1,random_dot,,
left,left,44.0,0.0,22.0,left,1.0,0.3206461939989822,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,252.2056042740005,,,,,,,,,252.2000281729997,252.99842704200276,253.78874496900244,253.7823901590018,253.7826674500029,253.78874496900244,253.78874496900244,253.78874496900244,254.1162685460004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3206461939989822,,,,,,sub-128,1,random_dot,,
right,right,45.0,1.0,22.0,right,1.0,0.6297360940006911,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,254.12202527000045,,,,,,,,,254.11656980700357,254.91519216500456,255.705970134004,255.6992984410026,255.69963742200343,255.705970134004,255.705970134004,255.705970134004,256.3397874010043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6297360940006911,,,,,,sub-128,1,random_dot,,
right,right,46.0,0.0,23.0,right,1.0,1.0946421730041038,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,1.0,256.3482019600051,,,,,,,,,256.3400742540034,256.68689134400483,257.48175666300085,257.4707490830042,257.4710408790052,257.48175666300085,257.48175666300085,257.48175666300085,258.58295510300377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0946421730041038,,,,,,sub-128,1,random_dot,,
left,left,47.0,1.0,23.0,right,0.0,0.9441835430043284,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,0.0,258.5888712439992,,,,,,,,,258.583255962003,258.6819897000023,259.47281916000065,259.4657840880027,259.4661358939993,259.47281916000065,259.47281916000065,259.47281916000065,260.4231990059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9441835430043284,,,,,,sub-128,1,random_dot,,
right,right,48.0,0.0,24.0,left,0.0,0.3560414539970225,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,260.4317716910009,,,,,,,,,260.42346488800104,261.6201032570025,262.4150439130026,262.40371886100183,262.4040003110058,262.4150439130026,262.4150439130026,262.4150439130026,262.7732243089995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3560414539970225,,,,,,sub-128,1,random_dot,,
left,left,49.0,1.0,24.0,right,0.0,0.4590410629971302,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,262.7815880330017,,,,,,,,,262.77352459599933,262.870726318004,263.66500920300314,263.65388616000564,263.6542582309994,263.66500920300314,263.66500920300314,263.66500920300314,264.1333035080024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.4590410629971302,,,,,,sub-128,1,random_dot,,
right,right,50.0,0.0,25.0,left,0.0,0.3756665490000159,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,264.13948320200143,,,,,,,,,264.133645437003,264.2319556670045,265.0228524310005,265.015924682004,265.0162671470025,265.0228524310005,265.0228524310005,265.0228524310005,265.4003156990002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3756665490000159,,,,,,sub-128,1,random_dot,,
left,left,51.0,1.0,25.0,left,1.0,0.9146019990002968,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,265.4061742580016,,,,,,,,,265.4006139760022,265.7485200660012,266.5393311190055,266.532556254002,266.5329034860042,266.5393311190055,266.5393311190055,266.5393311190055,267.4563871390055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9146019990002968,,,,,,sub-128,1,random_dot,,
right,right,52.0,0.0,26.0,right,1.0,1.1083213639940368,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,267.46500220899907,,,,,,,,,267.45667584900366,267.55387541700475,268.3485306950024,268.3373495000051,268.3376896340051,268.3485306950024,268.3485306950024,268.3485306950024,269.4665773980014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.1083213639940368,,,,,,sub-128,1,random_dot,,
left,left,53.0,1.0,26.0,right,0.0,0.609685529001581,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,269.4725187639997,,,,,,,,,269.46685848500056,270.6651370079999,271.4558282710059,271.44923593000567,271.4495770040012,271.4558282710059,271.4558282710059,271.4558282710059,272.0671376899991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.609685529001581,,,,,,sub-128,1,random_dot,,
right,right,54.0,0.0,27.0,left,0.0,1.853521925004316,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,272.0733246210002,,,,,,,,,272.06744225500006,272.1652767590058,272.95599971699994,272.9492763189992,272.9496152339998,272.95599971699994,272.95599971699994,272.95599971699994,274.8164560880032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.853521925004316,,,,,,sub-128,1,random_dot,,
left,left,55.0,1.0,27.0,right,0.0,0.6388860290026059,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,274.8222877280059,,,,,,,,,274.81673916699947,276.0152924110007,276.80562183800066,276.7991695020028,276.79945114000293,276.80562183800066,276.80562183800066,276.80562183800066,277.449834335006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6388860290026059,,,,,,sub-128,1,random_dot,,
left,left,56.0,0.0,28.0,left,1.0,1.098322637997626,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,277.4558765900001,,,,,,,,,277.4501367699995,277.54868171900307,278.3394235500018,278.332599706002,278.33293632200366,278.3394235500018,278.3394235500018,278.3394235500018,279.43981080800586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.098322637997626,,,,,,sub-128,1,random_dot,,
right,right,57.0,1.0,28.0,left,0.0,0.6779608340002596,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,279.44834491200163,,,,,,,,,279.44010315100604,279.7871389390057,280.5819844680009,280.5711690660028,280.571508963003,280.5819844680009,280.5819844680009,280.5819844680009,281.2664116760061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6779608340002596,,,,,,sub-128,1,random_dot,,
left,left,58.0,0.0,29.0,right,0.0,1.572242301001097,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,0.0,281.2722618530024,,,,,,,,,281.2667017280037,282.0654112840057,282.8553438420058,282.8490038960008,282.849295758002,282.8553438420058,282.8553438420058,282.8553438420058,284.4335152160056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.572242301001097,,,,,,sub-128,1,random_dot,,
right,right,59.0,1.0,29.0,right,1.0,0.377015805002884,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,1.0,284.4393157939994,,,,,,,,,284.433807939,285.23196435100544,286.0226220800032,286.0162056680056,286.0165468530031,286.0226220800032,286.0226220800032,286.0226220800032,286.4059595630024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.377015805002884,,,,,,sub-128,1,random_dot,,
,,0.0,0.0,0.0,,,,,accuracy,space,8.31577682900388,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-128,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,0.3357839519958361,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,289.993343068003,,,,,,,,,289.9870906770011,290.7707327340031,291.5653116050016,291.5545531490061,291.55484011400404,291.5653116050016,291.5653116050016,291.5653116050016,291.90652141200553,,,,,,,,,,,,,,,,,,,,,,,,286.41616849099955,286.4228997500031,286.4228997500031,289.9824660430022,space,3.548513135996473,,right,1.0,0.3357839519958361,,,,,,sub-128,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,0.326448840998637,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,291.9150995730015,,,,,,,,,291.90680471700034,293.1036913659991,293.8987932710006,293.8877450460059,293.8880969790044,293.8987932710006,293.8987932710006,293.8987932710006,294.23327452200465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.326448840998637,,,,,,sub-128,1,random_dot,,
left,left,2.0,0.0,1.0,right,0.0,0.3669270509999478,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,294.23912635799934,,,,,,,,,294.2335657670046,295.43199741300486,296.221891058005,296.2157457860012,296.2160141560016,296.221891058005,296.221891058005,296.221891058005,296.5904082510024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3669270509999478,,,,,,sub-128,1,random_dot,,
right,right,3.0,1.0,1.0,right,1.0,0.3738873110050917,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,296.5984628700025,,,,,,,,,296.5907100990007,297.78724875899934,298.58200594400114,298.57082503400306,298.5711261930046,298.58200594400114,298.58200594400114,298.58200594400114,298.95770345200435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3738873110050917,,,,,,sub-128,1,random_dot,,
right,right,4.0,0.0,2.0,left,0.0,0.3997606419943622,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,298.96511977400223,,,,,,,,,298.9579969050028,299.0536176620008,299.8486046610051,299.8379196750029,299.8382559349993,299.8486046610051,299.8486046610051,299.8486046610051,300.2500902690008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3997606419943622,,,,,,sub-128,1,random_dot,,
left,left,5.0,1.0,2.0,left,1.0,0.4852252839991706,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,300.2560293900024,,,,,,,,,300.2503852890004,301.0486604489997,301.8390224610048,301.83269852599915,301.8329854969997,301.8390224610048,301.8390224610048,301.8390224610048,302.333706878002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4852252839991706,,,,,,sub-128,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,0.2625199009999051,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,302.3396590800039,,,,,,,,,302.33398867800133,302.6820574470039,303.4731090760033,303.4664258640041,303.46677434400044,303.4731090760033,303.4731090760033,303.4731090760033,303.74043064700527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.2625199009999051,,,,,,sub-128,1,random_dot,,
left,left,7.0,1.0,3.0,left,1.0,0.3082353480058373,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,303.74852537300467,,,,,,,,,303.74070760000177,304.53733347100206,305.332109392999,305.32136292900395,305.3217025000049,305.332109392999,305.332109392999,305.332109392999,305.6499388500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3082353480058373,,,,,,sub-128,1,random_dot,,
left,left,8.0,0.0,4.0,right,0.0,0.3400015320003149,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,305.6557817860012,,,,,,,,,305.65023144899897,305.9990556740013,306.789366969002,306.78279947800183,306.7831365480015,306.789366969002,306.789366969002,306.789366969002,307.1332402820044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3400015320003149,,,,,,sub-128,1,random_dot,,
right,right,9.0,1.0,4.0,left,0.0,0.3431755290002911,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,307.13901963500393,,,,,,,,,307.1335222750058,307.48216385200067,308.2729536570041,308.26615877899894,308.2664949940008,308.2729536570041,308.2729536570041,308.2729536570041,308.6226739870035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3431755290002911,,,,,,sub-128,1,random_dot,,
right,right,10.0,0.0,5.0,right,1.0,0.3356361789992661,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,308.6317734730037,,,,,,,,,308.62296494200564,309.420815356003,310.2154676900027,310.2045168900004,310.2048692610042,310.2154676900027,310.2154676900027,310.2154676900027,310.5574930560033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3356361789992661,,,,,,sub-128,1,random_dot,,
left,left,11.0,1.0,5.0,right,0.0,0.3922992929947213,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,310.5653490650002,,,,,,,,,310.5578008560042,310.6539069970022,311.4487487200022,311.437954785004,311.43829698600166,311.4487487200022,311.4487487200022,311.4487487200022,311.8499404040049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3922992929947213,,,,,,sub-128,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,0.4839118689997121,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,311.8558808220041,,,,,,,,,311.8502200549992,311.9487956220037,312.73918946600315,312.73280394299945,312.7330816329996,312.73918946600315,312.73918946600315,312.73918946600315,313.23347794599977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4839118689997121,,,,,,sub-128,1,random_dot,,
left,left,13.0,1.0,6.0,right,0.0,0.3327539639940369,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,313.2393368070043,,,,,,,,,313.2337559580046,313.3320548670017,314.12249220800004,314.1160461680047,314.116327501004,314.12249220800004,314.12249220800004,314.12249220800004,314.45687734800595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3327539639940369,,,,,,sub-128,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,0.359746570000425,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,314.4652459220015,,,,,,,,,314.4571716440041,314.8039349000028,315.5988865680047,315.5874797130018,315.58773683800246,315.5988865680047,315.5988865680047,315.5988865680047,315.9669227750055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.359746570000425,,,,,,sub-128,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,0.4036255199971492,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,315.972822542004,,,,,,,,,315.9672232230005,317.16558050700405,317.95579941000324,317.9496673579997,317.949946630004,317.95579941000324,317.95579941000324,317.95579941000324,318.36679485600325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4036255199971492,,,,,,sub-128,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,0.3088340590038569,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,0.0,318.3728373990016,,,,,,,,,318.36708382600045,318.4653811310054,319.2552801040001,319.2493045529991,319.24957637500484,319.2552801040001,319.2552801040001,319.2552801040001,319.5667794580004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3088340590038569,,,,,,sub-128,1,random_dot,,
right,right,17.0,1.0,8.0,left,0.0,0.5052282230026321,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,1.0,319.57265250400087,,,,,,,,,319.5670733450024,320.3654741010032,321.1562392420019,321.14957343300193,321.149912066001,321.1562392420019,321.1562392420019,321.1562392420019,321.66664090700215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5052282230026321,,,,,,sub-128,1,random_dot,,
left,left,18.0,0.0,9.0,left,1.0,0.3094831229973351,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,321.67254302800575,,,,,,,,,321.666919123003,322.4654762150021,323.2561823030046,323.2495609510006,323.2498988130028,323.2561823030046,323.2561823030046,323.2561823030046,323.56728211200243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3094831229973351,,,,,,sub-128,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,0.5165719809956499,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,323.57309515300585,,,,,,,,,323.5675642060014,323.91561270700186,324.7062042070029,324.6995233580019,324.69986955100467,324.7062042070029,324.7062042070029,324.7062042070029,325.23265952100337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5165719809956499,,,,,,sub-128,1,random_dot,,
right,right,20.0,0.0,10.0,left,0.0,0.3184759270006907,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,325.2373023290056,,,,,,,,,325.2329203410045,325.3208093819994,326.1154773140006,326.1046050580044,326.1049316310018,326.1154773140006,326.1154773140006,326.1154773140006,326.440003153999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3184759270006907,,,,,,sub-128,1,random_dot,,
left,left,21.0,1.0,10.0,right,0.0,0.2725609940025606,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,326.4486890260014,,,,,,,,,326.44026470000244,326.5373516489999,327.33216980600264,327.3216046170055,327.3219549100031,327.33216980600264,327.33216980600264,327.33216980600264,327.6070068140034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.2725609940025606,,,,,,sub-128,1,random_dot,,
right,right,22.0,0.0,11.0,left,0.0,0.2800972160039237,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,327.6152321539994,,,,,,,,,327.60730505900574,327.7040306570052,328.49892538800486,328.4875746780017,328.4878870370012,328.49892538800486,328.49892538800486,328.49892538800486,328.7835383250058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.2800972160039237,,,,,,sub-128,1,random_dot,,
left,left,23.0,1.0,11.0,right,0.0,0.316202724003233,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,328.7894939540056,,,,,,,,,328.7838387320008,328.8821872210028,329.6729242040019,329.66666290300054,329.6669400380051,329.6729242040019,329.6729242040019,329.6729242040019,329.9907615050033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.316202724003233,,,,,,sub-128,1,random_dot,,
right,right,24.0,0.0,12.0,left,0.0,0.8903813760043704,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,1.0,329.9986570170004,,,,,,,,,329.991063706002,330.78736062200187,331.5822240490015,331.5712632230061,331.57160162900254,331.5822240490015,331.5822240490015,331.5822240490015,332.4828103969994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8903813760043704,,,,,,sub-128,1,random_dot,,
