direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,0.0,206.419094700017,,,,,,,,,206.40671639994247,207.2229449999286,208.03537219995636,208.0185913000023,208.01862430002075,208.03537219995636,208.03537219995636,208.03537219995636,209.46853529999495,left,1.0,77.98458920011763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,1.0,209.4830668999348,,,,,,,,,209.46991590003017,209.8327033999376,210.63285239995457,210.61618120002092,210.6162133000325,210.63285239995457,210.63285239995457,210.63285239995457,211.53373229992576,left,0.0,77.46583989995997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,0.0,211.547726699966,,,,,,,,,211.53545229998417,212.74665690003891,213.54699950001668,213.5298703999724,213.5298867999809,213.54699950001668,213.54699950001668,213.54699950001668,214.7138207999524,right,0.0,77.72281370009296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,0.0,214.7280762000009,,,,,,,,,214.7152768999804,215.92695370002184,216.7271422999911,216.7104058000259,216.71044009993784,216.7271422999911,216.7271422999911,216.7271422999911,217.44416199997067,left,1.0,77.2803877000697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,1.0,217.45890670001967,,,,,,,,,217.44504459993917,218.25811589998196,219.05849299998957,219.04155580000952,219.04158750001807,219.05849299998957,219.05849299998957,219.05849299998957,219.9258449999616,right,1.0,77.41763620008714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,1.0,219.93984290002845,,,,,,,,,219.9276320999488,220.28961480001453,221.0898699000245,221.07318309997208,221.0732140999753,221.0898699000245,221.0898699000245,221.0898699000245,222.3233853999991,right,1.0,77.79808420001063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,0.0,222.33750959998,,,,,,,,,222.32483769999817,223.13702339993324,223.9372732000193,223.9203846999444,223.92041769996283,223.9372732000193,223.9372732000193,223.9372732000193,225.2201504999539,left,1.0,77.84691750002094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,1.0,225.23485679994337,,,,,,,,,225.22145559999623,225.334812499932,226.13502679998052,226.11781920003705,226.11783370003104,226.13502679998052,226.13502679998052,226.13502679998052,227.68528680002785,left,0.0,78.1031802999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,0.0,227.69922589999624,,,,,,,,,227.68707500002347,228.0489372999873,228.84916740003973,228.83245799993165,228.83249259996228,228.84916740003973,228.84916740003973,228.84916740003973,230.43239750002977,right,0.0,78.14759900001809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,1.0,230.4465378000168,,,,,,,,,230.433256899938,231.64556550001728,232.44568450003865,232.42844489996787,232.42846169997935,232.44568450003865,232.44568450003865,232.44568450003865,233.48365119996012,right,1.0,77.59473510005046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,0.0,233.49389549996704,,,,,,,,,233.4853635999607,234.6928566999268,235.4930524999509,235.47592839994468,235.47594659996685,235.4930524999509,235.4930524999509,235.4930524999509,236.72644669993315,left,1.0,77.7864864000585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,0.0,236.74066350003704,,,,,,,,,236.72781620000023,236.84067730000243,237.64100259996485,237.62426459998824,237.62432269996495,237.64100259996485,237.64100259996485,237.64100259996485,239.2408948999364,left,1.0,78.1658784999745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,1.0,239.2570555999409,,,,,,,,,239.2421875,240.05431299994237,240.8554950000253,240.83784729999024,240.8378816000186,240.8554950000253,240.8554950000253,240.8554950000253,242.1046975000063,right,1.0,77.80685500008985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,0.0,242.119126399979,,,,,,,,,242.10587169998325,242.2190363999689,243.01930299995,243.00210749998223,243.002124599996,243.01930299995,243.01930299995,243.01930299995,244.0204338999465,left,1.0,77.56283140007872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,1.0,244.03386740002315,,,,,,,,,244.02236890001225,244.8332686999347,245.63356039999053,245.6164659999777,245.6164861000143,245.63356039999053,245.63356039999053,245.63356039999053,246.33438529993876,right,1.0,77.25157560000662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,0.0,246.34848939999935,,,,,,,,,246.33614120003767,247.54742590000387,248.34758930001408,248.33081179996952,248.33083879994228,248.34758930001408,248.34758930001408,248.34758930001408,249.1650156000396,left,1.0,77.37927140004467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,1.0,249.17921630002093,,,,,,,,,249.16670239996165,249.97851629997604,250.7786855000304,250.76188220002223,250.7619146000361,250.7786855000304,250.7786855000304,250.7786855000304,251.54572659998664,right,1.0,77.32615260011517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,speed,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,1.0,251.5602550000185,,,,,,,,,251.5471266999375,252.759184799972,253.5594055999536,253.54263439995705,253.5426659999648,253.5594055999536,253.5594055999536,253.5594055999536,254.0935715000378,right,1.0,77.09009529999457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,speed,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,0.0,254.10783230001107,,,,,,,,,254.09526730002835,255.30681340000592,256.10693330003414,256.09024489996955,256.09027879999485,256.10693330003414,256.10693330003414,256.10693330003414,256.87427719996776,right,0.0,77.32948130008299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
,,speed,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,261.38896429992747,,,,,,,,,261.3844468999887,261.7340408000164,262.53450830001384,262.5185223999433,262.51858339994214,262.53450830001384,262.53450830001384,262.53450830001384,263.251673999941,right,1.0,77.27664809999987,,,,,,,,,,,,,,,,,,,,256.8759826000314,256.89584749995265,256.89584749995265,261.3743563999888,space,81.03162860008888,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,263.265960299992,,,,,,,,,263.2533496000105,264.06525320000947,264.86537989997305,264.84881210001186,264.84884749993216,264.86537989997305,264.86537989997305,264.86537989997305,265.68279550003354,left,1.0,77.36839459999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,265.6970436000265,,,,,,,,,265.6845521000214,266.49635149992537,267.29649919993244,267.27961780002806,267.2796516999369,267.29649919993244,267.29649919993244,267.29649919993244,268.86308109993115,left,1.0,78.11780320003163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,268.8775055999868,,,,,,,,,268.8646014999831,269.6766901999945,270.4934418000048,270.4762491999427,270.4762628999306,270.4934418000048,270.4934418000048,270.4934418000048,271.4941136999987,right,1.0,77.55324340006337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,271.50822109996807,,,,,,,,,271.4957836000249,272.7071648000274,273.5074122999795,273.49066759995185,273.4907218000153,273.5074122999795,273.5074122999795,273.5074122999795,274.5749563999707,right,0.0,77.62789080000948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,274.5887164999731,,,,,,,,,274.57670550001785,274.68870499997865,275.48880739999004,275.4721102999756,275.4721425999888,275.48880739999004,275.48880739999004,275.48880739999004,276.87222989997827,right,1.0,77.94179400010034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,0.0,276.88657790003344,,,,,,,,,276.8735909999814,277.2361967000179,278.0365447000368,278.01975029997993,278.0197861000197,278.0365447000368,278.0365447000368,278.0365447000368,278.7210671999492,left,1.0,77.24998180009425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,278.7348020999925,,,,,,,,,278.72277250001207,278.8348898999393,279.635067999945,279.61808249994647,279.61810690001585,279.635067999945,279.635067999945,279.635067999945,281.70091819996014,right,1.0,78.62353550002445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,1.0,281.71536679996643,,,,,,,,,281.7022805999732,282.0651502999244,282.8653811999829,282.8485367000103,282.8485709000379,282.8653811999829,282.8653811999829,282.8653811999829,284.8815670999465,right,1.0,78.57449040003121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,0.0,284.8956944999518,,,,,,,,,284.8832716000033,286.0948058000067,286.8948935000226,286.87988799996674,286.8799289999297,286.8948935000226,286.8948935000226,286.8948935000226,288.394996899995,left,1.0,78.06274660001509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,288.40907589998096,,,,,,,,,288.39670990000013,289.20840420003515,290.0086344999727,289.99177700001746,289.99180339998566,290.0086344999727,290.0086344999727,290.0086344999727,294.3560126000084,right,1.0,80.89887090004049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,0.0,294.3702043000376,,,,,,,,,294.3571332999272,294.4701251999941,295.2703780999873,295.25354469998274,295.2535660000285,295.2703780999873,295.2703780999873,295.2703780999873,296.2880981999915,left,1.0,77.5819627000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,0.0,296.3017152999528,,,,,,,,,296.28963000001386,297.50061510002706,298.3009074999718,298.2840147999814,298.2840415999526,298.3009074999718,298.3009074999718,298.3009074999718,299.7169351000339,left,1.0,77.97832320001908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,1.0,299.7317869999679,,,,,,,,,299.7177301000338,299.8151221999433,300.61546120001003,300.5985650999937,300.5985978000099,300.61546120001003,300.61546120001003,300.61546120001003,301.7987520999741,right,1.0,77.73806710005738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,1.0,301.8131899000145,,,,,,,,,301.8002150999382,301.91317489999346,302.7132660000352,302.6965163999703,302.6965484999819,302.7132660000352,302.7132660000352,302.7132660000352,304.11363839998376,left,0.0,77.96370810002554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,0.0,304.1277847000165,,,,,,,,,304.11534289992414,305.3266159000341,306.1269078999758,306.1124250999419,306.11245110002346,306.1269078999758,306.1269078999758,306.1269078999758,307.0606383000268,left,1.0,77.48796540009789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,0.0,307.0749018000206,,,,,,,,,307.06237770000007,308.2739046999486,309.0739961999934,309.05732999998145,309.05736289999913,309.0739961999934,309.0739961999934,309.0739961999934,310.09101750003174,left,1.0,77.57848819997162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,1.0,310.10548849997576,,,,,,,,,310.0923799999291,310.20546119997744,311.00566489994526,310.9887632000027,310.98879370000213,311.00566489994526,311.00566489994526,311.00566489994526,312.0720765999285,right,1.0,77.6207238000352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,1.0,312.08710579993203,,,,,,,,,312.0731022999389,312.8862638999708,313.69035589997657,313.6696682999609,313.669710499933,313.69035589997657,313.69035589997657,313.69035589997657,314.60366449994035,right,1.0,77.46436730003916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,0.0,314.6178707999643,,,,,,,,,314.60562279995065,314.9675093999831,315.76773299998604,315.7509143999778,315.7509401999414,315.76773299998604,315.76773299998604,315.76773299998604,317.6843151999637,left,1.0,78.47536260006018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,1.0,317.6983887000242,,,,,,,,,317.686150399968,318.89728389994707,319.69742149999365,319.68078099994455,319.6808224000269,319.69742149999365,319.69742149999365,319.69742149999365,321.6468379999278,right,1.0,78.50722810009029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,0.0,321.66127589996904,,,,,,,,,321.6482024999568,321.7612302999478,322.5614655999234,322.5446308000246,322.54466300003696,322.5614655999234,322.5614655999234,322.5614655999234,328.25755620002747,right,0.0,82.25641780009028,,,,,,,,,,,,,,,,,,,,,,,,,,,327.5567124999361,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,0.0,328.27171090000775,,,,,,,,,328.25941589998547,329.47064369998407,330.2708952999674,330.2540927999653,330.254126099986,330.2708952999674,330.2708952999674,330.2708952999674,331.3545224999543,left,1.0,77.64462110004388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,1.0,331.36883519997355,,,,,,,,,331.35596229997464,332.56784309993964,333.367895900039,333.3513810000149,333.3514135000296,333.367895900039,333.367895900039,333.367895900039,334.2182260999689,right,1.0,77.41356190002989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,0.0,334.2328823999269,,,,,,,,,334.2193658000324,334.332813099958,335.1332520999713,335.11632349994034,335.11635579995345,335.1332520999713,335.1332520999713,335.1332520999713,336.79944400000386,right,0.0,78.22148820001166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,1.0,336.8137989999959,,,,,,,,,336.80121189996134,337.61307540000416,338.41335839999374,338.3963428999996,338.39636829996016,338.41335839999374,338.41335839999374,338.41335839999374,340.3297751999926,left,0.0,78.48065229994245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,1.0,340.3437944999896,,,,,,,,,340.331482199952,340.6935512999771,341.4938397000078,341.476401599939,341.47641689993907,341.4938397000078,341.4938397000078,341.4938397000078,343.6603293999797,left,0.0,78.72923500009347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,0.0,343.6740615000017,,,,,,,,,343.6621096000308,344.8729611999588,345.67321189993527,345.6563542999793,345.65638569998555,345.67321189993527,345.67321189993527,345.67321189993527,346.6404147000285,left,1.0,77.52115439996123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,1.0,346.65481450001244,,,,,,,,,346.6420856999466,347.85348059993703,348.6537728999974,348.6368576999521,348.6368897999637,348.6537728999974,348.6537728999974,348.6537728999974,349.73772999993525,right,1.0,77.64106140006334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,0.0,349.7516408000374,,,,,,,,,349.7394438999472,350.95059419993777,351.7509111999534,351.7340734000318,351.7341008000076,351.7509111999534,351.7509111999534,351.7509111999534,352.7679955000058,right,0.0,77.58133880002424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,0.0,352.7821057999972,,,,,,,,,352.7694501000224,353.13193139992654,353.9322033999488,353.91533739992883,353.9153697999427,353.9322033999488,353.9322033999488,353.9322033999488,355.9345953000011,left,1.0,78.55640460003633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,1.0,355.94592710002325,,,,,,,,,355.93634909996763,357.1448282999918,357.9450907999417,357.9283193999436,357.9283473000396,357.9450907999417,357.9450907999417,357.9450907999417,358.6141004000092,right,1.0,77.23455230006948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,1.0,358.6266864000354,,,,,,,,,358.6157750999555,359.8256213000277,360.6257819000166,360.60915679996833,360.6091904999921,360.6257819000166,360.6257819000166,360.6257819000166,361.5429598999908,right,1.0,77.47439460002352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,0.0,361.5573205000255,,,,,,,,,361.5439483999508,361.65723719995,362.4573570999783,362.4408189000096,362.4408623999916,362.4573570999783,362.4573570999783,362.4573570999783,363.55763109994587,left,1.0,77.65616000001319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,1.0,363.5721024000086,,,,,,,,,363.5592041999335,363.6720297000138,364.4720794999739,364.4552631999832,364.455290999962,364.4720794999739,364.4720794999739,364.4720794999739,366.5383243999677,right,1.0,78.61883880000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,0.0,366.5526269000256,,,,,,,,,366.5400686999783,366.65251309995074,367.4524881999241,367.4357067999663,367.43572910001967,367.4524881999241,367.4524881999241,367.4524881999241,369.63661299995147,left,1.0,78.7376021000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,0.0,369.6498229999561,,,,,,,,,369.639154799981,369.9994083000347,370.7996247999836,370.7828926999355,370.78292489994783,370.7996247999836,370.7996247999836,370.7996247999836,372.5988820999628,left,1.0,78.36397469998337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,1.0,372.61351499997545,,,,,,,,,372.5997392999707,372.96335279999766,373.7633648000192,373.74657279998064,373.7465960999252,373.7633648000192,373.7633648000192,373.7633648000192,375.06450790003873,right,1.0,77.86659460002556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,375.07799729995895,,,,,,,,,375.06655949994456,376.2768936000066,377.0770675999811,377.0603383999551,377.0603953000391,377.0770675999811,377.0770675999811,377.0770675999811,378.0286160999676,left,1.0,77.51727720000781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,378.04185379995033,,,,,,,,,378.03038439992815,378.8412324000383,379.6413921000203,379.6240251000272,379.6240396000212,379.6413921000203,379.6413921000203,379.6413921000203,380.27475199999753,right,1.0,77.19334430003073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,1.0,380.28963749995455,,,,,,,,,380.2755858999444,380.63926470000297,381.4396827999735,381.42231880000327,381.4223323999904,381.4396827999735,381.4396827999735,381.4396827999735,382.4903814999852,left,0.0,77.60853229998611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,0.0,382.5043764000293,,,,,,,,,382.4921242999844,382.85409579996485,383.65431639994495,383.6374914000044,383.6375250000274,383.65431639994495,383.65431639994495,383.65431639994495,384.6381557999412,left,1.0,77.54431120003574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,0.0,384.6523929999676,,,,,,,,,384.6395775999408,385.00190169992857,385.8022389999824,385.78553540003486,385.78556879994,385.8022389999824,385.8022389999824,385.8022389999824,387.3350260999287,left,1.0,78.08521190006286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,1.0,387.3498330999864,,,,,,,,,387.3359192999778,388.1323444999289,388.9325856999494,388.91561339993495,388.9156354999868,388.9325856999494,388.9325856999494,388.9325856999494,390.1497465999564,right,1.0,77.7681034001289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,1.0,390.1638723999495,,,,,,,,,390.1514415999409,390.9631876000203,391.7632989999838,391.7467036999296,391.7467342999298,391.7632989999838,391.7632989999838,391.7632989999838,392.64751939999405,right,1.0,77.44291870004963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,0.0,392.661590600037,,,,,,,,,392.64931010000873,393.46383849997073,394.2777368000243,394.2608831999824,394.26091660000384,394.2777368000243,394.2777368000243,394.2777368000243,396.7932602999499,right,0.0,79.07566330011468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,1.0,396.8075458999956,,,,,,,,,396.7943825999973,398.0065200999379,398.8069619999733,398.7900443000253,398.7900768999243,398.8069619999733,398.8069619999733,398.8069619999733,400.0906194000272,right,1.0,77.8493615000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
