direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,10.0,0.0,5.0,left,1.0,3.380691099911928,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,322.5024474998936,,,,,,,,,322.4873494999483,322.8359327998478,323.6363836999517,323.6200559998397,323.6203270999249,323.6363836999517,323.6363836999517,323.6363836999517,,327.0204886998981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.380691099911928,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,11.0,1.0,5.0,right,1.0,1.620809799991548,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,327.0360262999311,,,,,,,,,327.0207690999377,327.83616820001043,328.63685190002434,328.62009750003926,328.6204051999375,328.63685190002434,328.63685190002434,328.63685190002434,,330.2705647998955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.620809799991548,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,12.0,0.0,6.0,right,1.0,2.4331671001855284,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,330.28580319997855,,,,,,,,,330.27085189986974,331.0863703000359,331.88640479999594,331.8701335999649,331.87038860004395,331.88640479999594,331.88640479999594,331.88640479999594,,334.3209201998543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.4331671001855284,,,,,sub-161,1,random_dot,59.98411619681316,
left,left,13.0,1.0,6.0,left,1.0,2.0901514999568462,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,334.33580249990337,,,,,,,,,334.3212174999062,335.13611089996994,335.93643989996053,335.920149799902,335.92040059994906,335.93643989996053,335.93643989996053,335.93643989996053,,338.03717939998023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.0901514999568462,,,,,sub-161,1,random_dot,59.98411619681316,
left,left,14.0,0.0,7.0,left,1.0,4.735763899981976,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,338.05240689986385,,,,,,,,,338.03745749988593,339.25248929997906,340.0532115998212,340.03706729994155,340.03733449988067,340.0532115998212,340.0532115998212,340.0532115998212,,344.8040932000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.735763899981976,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,15.0,1.0,7.0,left,0.0,3.3276613000780344,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,344.8194094998762,,,,,,,,,344.80437399982475,345.1697686999105,345.9698720998131,345.95371349994093,345.9539669000078,345.9698720998131,345.9698720998131,345.9698720998131,,349.3041488998569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.3276613000780344,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,16.0,0.0,8.0,right,1.0,4.375066000036895,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,349.3195916998666,,,,,,,,,349.3044306000229,350.1197624998167,350.9199953000061,350.90353519981727,350.9037748000119,350.9199953000061,350.9199953000061,350.9199953000061,,355.3041948999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.375066000036895,,,,,sub-161,1,random_dot,59.98411619681316,
left,left,17.0,1.0,8.0,left,1.0,5.371823700144887,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,355.3197145999875,,,,,,,,,355.3044812998269,356.5033759998623,357.30325999995694,357.2867397000082,357.2869855999015,357.30325999995694,357.30325999995694,357.30325999995694,362.2866741998587,362.6873990998138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.371823700144887,,,,,sub-161,1,random_dot,59.98411619681316,
left,left,18.0,0.0,9.0,left,1.0,1.8872082000598311,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,362.7028636999894,,,,,,,,,362.6876818998717,362.80303329997696,363.6033973998856,363.586811499903,363.5870603998192,363.6033973998856,363.6033973998856,363.6033973998856,,365.50433889986016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.8872082000598311,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,19.0,1.0,9.0,right,1.0,2.17284300015308,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,365.5196530998219,,,,,,,,,365.5046180000063,365.61973559996113,366.4204065999948,366.40402100002393,366.4042956999037,366.4204065999948,366.4204065999948,366.4204065999948,,368.60422009998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.17284300015308,,,,,sub-161,1,random_dot,59.98411619681316,
left,left,20.0,0.0,10.0,left,1.0,2.163276000181213,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,368.6197448000312,,,,,,,,,368.6045150000136,369.8034999000374,370.6035827999003,370.5869126999751,370.5871599998791,370.6035827999003,370.6035827999003,370.6035827999003,,372.7709595998749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.163276000181213,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,21.0,1.0,10.0,right,1.0,2.8344218998681754,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,372.78643959993497,,,,,,,,,372.77123579988256,372.8865825999528,373.6872246998828,373.6709824998397,373.67125819996,373.6872246998828,373.6872246998828,373.6872246998828,,376.5378381998744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.8344218998681754,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,22.0,0.0,11.0,right,1.0,2.062229200033471,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,376.553107699845,,,,,,,,,376.5381281999871,376.65313859982416,377.4536545998417,377.4372673998587,377.43751379987225,377.4536545998417,377.4536545998417,377.4536545998417,,379.52117189997807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.062229200033471,,,,,sub-161,1,random_dot,59.98411619681316,
left,left,23.0,1.0,11.0,right,0.0,2.6678454999346286,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,379.536628899863,,,,,,,,,379.52144899987616,380.3202282998245,381.1204383999575,381.10391629999503,381.1041873998474,381.1204383999575,381.1204383999575,381.1204383999575,,383.80454659997486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.6678454999346286,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,24.0,0.0,12.0,left,0.0,2.86991270002909,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,383.8200285998173,,,,,,,,,383.8048320999369,384.6203530000057,385.42061070003547,385.4040808000136,385.40434529981576,385.42061070003547,385.42061070003547,385.42061070003547,,388.30470979982056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.86991270002909,,,,,sub-161,1,random_dot,59.98411619681316,
left,left,25.0,1.0,12.0,right,0.0,2.5953506000805646,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,388.32017049985006,,,,,,,,,388.30499339988455,388.4199985000305,389.2205677998718,389.2044871998951,389.20473639993,389.2205677998718,389.2205677998718,389.2205677998718,,391.8208621998783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.5953506000805646,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,26.0,0.0,13.0,right,1.0,2.45788859995082,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,391.8362683998421,,,,,,,,,391.8211238000076,392.1700483998284,392.9710683999583,392.9553234998602,392.955570399994,392.9710683999583,392.9710683999583,392.9710683999583,,395.4378879999276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.45788859995082,,,,,sub-161,1,random_dot,59.98411619681316,
left,left,27.0,1.0,13.0,left,1.0,4.532726300181821,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,395.4533549998887,,,,,,,,,395.4381818999536,395.7868139999919,396.58746739989147,396.57118119997904,396.5714622999076,396.58746739989147,396.58746739989147,396.58746739989147,,401.1215746998787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.532726300181821,,,,,sub-161,1,random_dot,59.98411619681316,
right,right,28.0,0.0,14.0,left,0.0,2.678648000117392,,speed,space,4.561969300033525,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,401.1369221999776,,,,,,,,,401.1218444998376,401.93722720001824,402.737427999964,402.72097110003233,402.72122900001705,402.737427999964,402.737427999964,402.737427999964,,405.4214784998912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.678648000117392,,,,,sub-161,1,random_dot,59.98411619681316,
