direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,1.0,297.90574169997126,,,,,,,,,297.8997455998324,298.7053869999945,299.5063935997896,299.4975365998689,299.4975538998842,299.5063935997896,299.5063935997896,299.5063935997896,300.6153505998664,left,0.0,34.03648630017415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,0.0,300.6218580999412,,,,,,,,,300.616103899898,300.7217480998952,301.5225657999981,301.5138484998606,301.5138647998683,301.5225657999981,301.5225657999981,301.5225657999981,303.0980672999285,right,0.0,34.498069800203666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,1.0,303.1048855998088,,,,,,,,,303.0988224998582,303.90454589994624,304.70554599980824,304.6965012999717,304.6965157999657,304.70554599980824,304.70554599980824,304.70554599980824,306.48102049995214,right,1.0,34.70237150019966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,1.0,306.4875999998767,,,,,,,,,306.48175549996085,307.68728199996985,308.4882001997903,308.47923339996487,308.4792465998325,308.4882001997903,308.4882001997903,308.4882001997903,310.3138330997899,left,0.0,34.7516789000947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,0.0,310.32044949987903,,,,,,,,,310.31458899984136,310.4201422999613,311.2209646999836,311.2126098999288,311.2126229999121,311.2209646999836,311.2209646999836,311.2209646999836,313.0215797999408,left,1.0,34.722642900189385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,1.0,313.0284654998686,,,,,,,,,313.02244409988634,314.22796149994247,315.02865529991686,315.0199693997856,315.0199852997903,315.02865529991686,315.02865529991686,315.02865529991686,317.3791477999184,right,1.0,35.278140200302005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,0.0,317.3858229999896,,,,,,,,,317.37990249996074,318.5854856998194,319.3864017999731,319.3776816998143,319.3776991998311,319.3864017999731,319.3864017999731,319.3864017999731,321.6619887999259,right,0.0,35.19749200018123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,0.0,321.66859939997084,,,,,,,,,321.6627266998403,321.76834299997427,322.569165899884,322.5605198999401,322.560535099823,322.569165899884,322.569165899884,322.569165899884,324.9446122997906,left,1.0,35.30411830008961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,1.0,324.95135619980283,,,,,,,,,324.94539979984984,326.15092659997754,326.9517492998857,326.94292899989523,326.94294809992425,326.9517492998857,326.9517492998857,326.9517492998857,328.9107758998871,left,0.0,34.885360199958086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,0.0,328.91739989980124,,,,,,,,,328.9115343999583,329.71707399981096,330.5178463999182,330.5092097998131,330.5092273999471,330.5178463999182,330.5178463999182,330.5178463999182,333.077021199977,right,0.0,35.48801720002666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,1.0,333.08316219993867,,,,,,,,,333.07778029982,333.4331341998186,334.23398829996586,334.22516159992665,334.2251781998202,334.23398829996586,334.23398829996586,334.23398829996586,336.5427507997956,right,1.0,35.236100000096485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,0.0,336.54932029987685,,,,,,,,,336.5436266998295,337.34902610001154,338.14984999992885,338.1413556998596,338.14136999985203,338.14984999992885,338.14984999992885,338.14984999992885,340.625473999884,left,1.0,35.40149040007964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,1.0,340.63190889987163,,,,,,,,,340.626250699861,340.98195759998634,341.7828596998006,341.7740666999016,341.7740805000067,341.7828596998006,341.7828596998006,341.7828596998006,344.9663985997904,left,0.0,36.10751500003971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,0.0,344.9731211999897,,,,,,,,,344.9671558998525,345.0730662997812,345.8739381998312,345.86498989979737,345.86500649992377,345.8739381998312,345.8739381998312,345.8739381998312,349.39059769990854,right,0.0,36.44099740008824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,1.0,349.3974216999486,,,,,,,,,349.3913543999661,350.19703879999,350.997865999816,350.9891261998564,350.9891432998702,350.997865999816,350.997865999816,350.997865999816,354.0399525999092,left,0.0,35.9689464000985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,0.0,354.0464919998776,,,,,,,,,354.04079549992457,354.14640109986067,354.9472433999181,354.9385092998855,354.9385236999952,354.9472433999181,354.9472433999181,354.9472433999181,358.55571989994496,left,1.0,36.535032000159845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,1.0,358.56254949979484,,,,,,,,,358.55651259981096,358.6625755999703,359.4633361999877,359.4543433999643,359.4543582999613,359.4633361999877,359.4633361999877,359.4633361999877,362.2971127999481,right,1.0,35.758484800113365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,speed,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,0.0,362.3035148999188,,,,,,,,,362.2978748998139,363.1035760999657,363.9041567998938,363.89542959979735,363.8954472998157,363.9041567998938,363.9041567998938,363.9041567998938,365.5213664998301,right,0.0,34.54457520018332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,speed,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,1.0,365.5280128999148,,,,,,,,,365.5222859999631,365.8781098998152,366.6786626998801,366.6699196998961,366.66993619990535,366.6786626998801,366.6786626998801,366.6786626998801,367.69612989993766,left,0.0,33.93965719989501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
,,speed,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,375.6019007998984,,,,,,,,,375.5987908998504,376.8011337998323,377.6019846999552,377.5930803997908,377.5930981999263,377.6019846999552,377.6019846999552,377.6019846999552,378.494452299783,left,0.0,33.82052030018531,,,,,,,,,,,,,,,,,,,,,367.696947599994,367.7071310998872,367.7071310998872,375.5938921999186,space,40.815276300301775,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,378.5010906998068,,,,,,,,,378.4953880999237,379.3009569998831,380.101930399891,380.0929760998115,380.0929889997933,380.101930399891,380.101930399891,380.101930399891,381.4273023998831,right,0.0,34.25319970003329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,381.4339207999874,,,,,,,,,381.4280778998509,382.2335796998814,383.0342733999714,383.0256344999653,383.02564819995314,383.0342733999714,383.0342733999714,383.0342733999714,384.9598687998951,left,0.0,34.85298430011608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,384.9664562998805,,,,,,,,,384.9606590999756,386.1664037997834,386.96713549993,386.9584047999233,386.958418399794,386.96713549993,386.96713549993,386.96713549993,388.66765299998224,left,1.0,34.62354560010135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,388.6745645999909,,,,,,,,,388.6683545999695,388.774394699838,389.575159,389.56622499995865,389.5662401998416,389.575159,389.575159,389.575159,390.6839064999949,right,0.0,34.030862000072375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,390.69059209991246,,,,,,,,,390.6847155999858,391.4905815999955,392.2916309998837,392.2826085998677,392.28262159996666,392.2916309998837,392.2916309998837,392.2916309998837,393.3419180999044,right,1.0,33.974523700075224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,393.34857219993137,,,,,,,,,393.342660699971,393.6985928998329,394.49955889978446,394.4906628997997,394.490675999783,394.49955889978446,394.49955889978446,394.49955889978446,395.1664969997946,left,0.0,33.589070400223136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,395.1732086997945,,,,,,,,,395.1672433000058,395.5231055999175,396.3241599998437,396.3153714998625,396.315385399852,396.3241599998437,396.3241599998437,396.3241599998437,397.3161590998061,left,1.0,33.91412560013123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,0.0,397.32269189995714,,,,,,,,,397.3169000998605,397.6727594998665,398.47361049987376,398.4649844998494,398.4650017998647,398.47361049987376,398.47361049987376,398.47361049987376,399.44950899994,right,0.0,33.9048568001017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,1.0,399.4557639998384,,,,,,,,,399.4504700999241,399.5557851998601,400.3568311999552,400.3481570999138,400.34817299991846,400.3568311999552,400.3568311999552,400.3568311999552,401.2908553997986,right,1.0,33.856770700076595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,0.0,401.2974039998371,,,,,,,,,401.2917208999861,401.64713539998047,402.4478825998958,402.4391756998375,402.43919249996543,402.4478825998958,402.4478825998958,402.4478825998958,403.4071521998849,left,1.0,33.8869281001389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,1.0,403.41365139978006,,,,,,,,,403.4079101998359,404.2133640998509,405.0141708999872,405.00536739989184,405.00538320001215,405.0141708999872,405.0141708999872,405.0141708999872,405.956656599883,left,0.0,33.8711722001899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,1.0,405.9632168998942,,,,,,,,,405.95752989989705,406.7630464998074,407.5638512999285,407.5550265999045,407.5550436999183,407.5638512999285,407.5638512999285,407.5638512999285,408.46465109987184,left,0.0,33.8233246000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,0.0,408.4709338999819,,,,,,,,,408.4656012998894,409.6708295999561,410.4717696998269,410.4628311998677,410.46284940000623,410.4717696998269,410.4717696998269,410.4717696998269,411.2724169997964,left,1.0,33.72917259996757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,1.0,411.27884259982966,,,,,,,,,411.2733781998977,412.4788699999917,413.27971379994415,413.27071859990247,413.2707339997869,413.27971379994415,413.27971379994415,413.27971379994415,415.1134897999,right,1.0,34.760582600021735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,0.0,415.11991769983433,,,,,,,,,415.11429109983146,416.319971999852,417.1207310999744,417.11175089981407,417.1117685998324,417.1207310999744,417.1207310999744,417.1207310999744,418.38789729983546,left,1.0,34.19150250009261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,0.0,418.394372300012,,,,,,,,,418.3886868997943,418.4943997999653,419.29518349980935,419.2865249000024,419.286542599788,419.29518349980935,419.29518349980935,419.29518349980935,420.2207064998802,left,1.0,33.85004910011776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,1.0,420.2275083998684,,,,,,,,,420.2214577998966,421.4271546998061,422.228054799838,422.21953050000593,422.21954799978994,422.228054799838,422.228054799838,422.228054799838,422.9955313999672,left,0.0,33.69643729995005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,1.0,423.0021310998127,,,,,,,,,422.9962464999408,423.3519561998546,424.1527994999197,424.14396959985606,424.1439831999596,424.1527994999197,424.1527994999197,424.1527994999197,425.62855089991353,left,0.0,34.40010190010071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,0.0,425.6349893999286,,,,,,,,,425.62930369982496,426.8347581999842,427.63566219992936,427.6267639999278,427.6267802999355,427.63566219992936,427.63566219992936,427.63566219992936,428.6448013999034,right,0.0,33.937787500210106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,1.0,428.6515338998288,,,,,,,,,428.6454609998036,428.7511043997947,429.5519679998979,429.5433189999312,429.5433344999328,429.5519679998979,429.5519679998979,429.5519679998979,431.37762539996766,left,0.0,34.74849870009348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,0.0,431.3844902999699,,,,,,,,,431.37830219999887,432.58365089981817,433.38473099982366,433.37598089990206,433.3759947000072,433.38473099982366,433.38473099982366,433.38473099982366,434.86040299991146,left,1.0,34.40031230007298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,0.0,434.8669470997993,,,,,,,,,434.8611511997879,434.9667332998943,435.76784519990906,435.7589080999605,435.7589208998252,435.76784519990906,435.76784519990906,435.76784519990906,437.4430844997987,right,0.0,34.59733080002479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,1.0,437.4497407998424,,,,,,,,,437.4438249999657,438.2494304999709,439.0503359998111,439.04167829989456,439.0416959999129,439.0503359998111,439.0503359998111,439.0503359998111,441.2260301997885,right,1.0,35.09998260019347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,441.2326301999856,,,,,,,,,441.2267924998887,442.0322755000088,442.8331039999612,442.8243882998359,442.82440569996834,442.8331039999612,442.8331039999612,442.8331039999612,444.3836064999923,left,0.0,34.47641990007833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,444.3902305997908,,,,,,,,,444.3843905997928,444.4902013000101,445.29108839994296,445.2821701997891,445.28218410001136,445.29108839994296,445.29108839994296,445.29108839994296,447.6419694998767,left,1.0,35.27983330003917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,0.0,447.64823139994405,,,,,,,,,447.64273580000736,447.9980779998005,448.7988823999185,448.79015279980376,448.79016939993016,448.7988823999185,448.7988823999185,448.7988823999185,450.8077632999048,left,1.0,34.93368870019913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,1.0,450.81403309991583,,,,,,,,,450.8086552999448,451.6139504997991,452.415221599862,452.4061582998838,452.4061718999874,452.415221599862,452.415221599862,452.415221599862,454.18203009990975,right,1.0,34.688948600087315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,0.0,454.1888454,,,,,,,,,454.1828689998947,454.5386092998088,455.3393909998704,455.3306783000007,455.3306940998882,455.3393909998704,455.3393909998704,455.3393909998704,457.1650289997924,right,0.0,34.751644500065595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,1.0,457.1717323998455,,,,,,,,,457.1657763998956,457.9716107998975,458.7722060999368,458.7636055999901,458.7636216999963,458.7722060999368,458.7722060999368,458.7722060999368,460.94786680000834,left,0.0,35.102059200173244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,0.0,460.9543953000102,,,,,,,,,460.948558999924,461.3041299998295,462.1052562999539,462.09625609987415,462.0962698999792,462.1052562999539,462.1052562999539,462.1052562999539,464.347225099802,left,1.0,35.16485429997556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,1.0,464.3538908998016,,,,,,,,,464.34798129997216,464.7038308999036,465.5043979999609,465.4958328998182,465.49584809993394,465.5043979999609,465.5043979999609,465.5043979999609,467.8883998999372,right,1.0,35.30595870013349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,0.0,467.8949735998176,,,,,,,,,467.88915809988976,469.09465310000814,469.8953015999869,469.886517399922,469.8865395998582,469.8953015999869,469.8953015999869,469.8953015999869,471.9043335998431,left,1.0,34.93196339998394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,1.0,471.9107342998032,,,,,,,,,471.9051526999101,472.7107251000125,473.5114259999245,473.50263539981097,473.5026546998415,473.5114259999245,473.5114259999245,473.5114259999245,474.9369491999969,right,1.0,34.35169730009511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,1.0,474.9437227000017,,,,,,,,,474.9376606999431,476.1435848998372,476.9444027999416,476.9354736998212,476.9354912999552,476.9444027999416,476.9444027999416,476.9444027999416,478.5946827000007,right,1.0,34.572389900218695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,0.0,478.60154239996336,,,,,,,,,478.5954431998544,478.70142499986105,479.502206799807,479.4934850998689,479.493501199875,479.502206799807,479.502206799807,479.502206799807,481.3532317997888,left,1.0,34.779902999987826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,0.0,481.3594998999033,,,,,,,,,481.35389649984427,481.7090964999516,482.5100004000124,482.5012970999815,482.5013112998568,482.5100004000124,482.5100004000124,482.5100004000124,483.7274855999276,right,0.0,34.13952419999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,1.0,483.73402679990977,,,,,,,,,483.72822960000485,484.0841715999413,484.8848778998945,484.8758285997901,484.8758425998967,484.8848778998945,484.8848778998945,484.8848778998945,486.2267810998019,right,1.0,34.27044719993137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,486.2336502999533,,,,,,,,,486.2275572998915,487.4333100998774,488.23416629992425,488.2255164999515,488.2255339999683,488.23416629992425,488.23416629992425,488.23416629992425,489.40989889996126,left,1.0,34.10286099999212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,489.41653549997136,,,,,,,,,489.41083029983565,489.51628039986826,490.31705129984766,490.3083906997927,490.3084084999282,490.31705129984766,490.31705129984766,490.31705129984766,491.809302699985,left,0.0,34.419619400054216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,1.0,491.8160980998073,,,,,,,,,491.8100778998341,493.01590399979614,493.8167214998976,493.8077849999536,493.8078017998487,493.8167214998976,493.8167214998976,493.8167214998976,495.20080589992,left,0.0,34.312877299962565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,0.0,495.207216499839,,,,,,,,,495.20166739984415,495.3072655999568,496.108025399968,496.0990881999023,496.0991042999085,496.108025399968,496.108025399968,496.108025399968,498.4416622999124,left,1.0,35.26249430025928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,498.4480266999453,,,,,,,,,498.4430678999052,498.5483933999203,499.3489367999136,499.3401704998687,499.340187799884,499.3489367999136,499.3489367999136,499.3489367999136,501.99088439997286,right,1.0,35.57047380018048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,501.9976511998102,,,,,,,,,501.9916409999132,502.3475414998829,503.1486020998564,503.13961349986494,503.13962979987264,503.1486020998564,503.1486020998564,503.1486020998564,505.3489090998192,left,1.0,35.12284710002132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,0.0,505.35555909993127,,,,,,,,,505.3496977998875,505.4555372998584,506.2562314998359,506.2474840998184,506.2474975998048,506.2562314998359,506.2562314998359,506.2562314998359,509.2568752998486,right,0.0,35.9282050000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,1.0,509.2631610999815,,,,,,,,,509.2579312999733,510.4631033998448,511.2637779999058,511.2550268999767,511.2550435999874,511.2637779999058,511.2637779999058,511.2637779999058,513.5640455998946,left,0.0,35.228766300017014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,0.0,513.5708346997853,,,,,,,,,513.5647924998775,514.7705088998191,515.5718815999571,515.5629708999768,515.5629837999586,515.5718815999571,515.5718815999571,515.5718815999571,518.1801283999812,left,1.0,35.53015230013989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
