direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,465.8772036999872,,,,,,,,,465.86296259998926,465.97734939999646,466.7777170999907,466.76155299998936,466.76158200000646,466.7777170999907,466.7777170999907,466.7777170999907,467.4115604999824,right,1.0,26.50491809999221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,467.4270099999849,,,,,,,,,467.4125843999791,467.5275818999799,468.3270785000059,468.31128279998666,468.31130589998793,468.3270785000059,468.3270785000059,468.3270785000059,468.84445959998993,left,1.0,26.39569140001549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,468.8605457999802,,,,,,,,,468.8453139000048,469.6440799999982,470.4448698000051,470.428605299996,470.42862500000047,470.4448698000051,470.4448698000051,470.4448698000051,471.0783439999796,right,1.0,26.51171700001578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,471.0937190999976,,,,,,,,,471.07924359999015,471.8946074999985,472.6946390999947,472.678288199997,472.6783178999904,472.6946390999947,472.6946390999947,472.6946390999947,473.2783043999807,left,1.0,26.460700300027383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,473.2939579999948,,,,,,,,,473.2792049999989,473.6437269999879,474.44408210000256,474.42826069999137,474.4282796999905,474.44408210000256,474.44408210000256,474.44408210000256,475.3613487999828,left,1.0,26.785996599996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,475.3770363999938,,,,,,,,,475.3622611000028,475.7271878999891,476.5275095999823,476.5112981999992,476.5113172999991,476.5275095999823,476.5275095999823,476.5275095999823,477.1619425999816,right,1.0,26.509144200012088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,477.1769940999802,,,,,,,,,477.1631154999777,478.37718449998647,479.1769169000036,479.1605283999816,479.1605506000051,479.1769169000036,479.1769169000036,479.1769169000036,479.7945647999877,right,1.0,26.486954799998784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,479.8103810999892,,,,,,,,,479.7954423000047,479.8937714000058,480.694302399992,480.6780388999905,480.6780577999889,480.694302399992,480.694302399992,480.694302399992,481.3782919999794,left,1.0,26.550480800011428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,481.394094999996,,,,,,,,,481.3792028999888,482.1938125999877,482.9944167999784,482.9770595000009,482.97707829999854,482.9944167999784,482.9944167999784,482.9944167999784,484.2114620000066,right,1.0,27.08707040001173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,484.2275170999928,,,,,,,,,484.2123928999936,484.327034899994,485.1271002999856,485.111367799982,485.1113873999857,485.1271002999856,485.1271002999856,485.1271002999856,485.7112947999849,left,1.0,26.4621560999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,485.726806199993,,,,,,,,,485.7122273999848,485.8108057999925,486.6110109000001,486.5948367999808,486.5948560999823,486.6110109000001,486.6110109000001,486.6110109000001,487.59491620000335,left,1.0,26.84792830000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,487.6098654999805,,,,,,,,,487.5958322999941,488.4106946999964,489.2098142000032,489.1945536999847,489.1945727999846,489.2098142000032,489.2098142000032,489.2098142000032,489.8782856999897,right,1.0,26.54382389999228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,489.8935850999842,,,,,,,,,489.8791787999799,490.6939184999792,491.4935746999981,491.4770265999832,491.47704539998085,491.4935746999981,491.4935746999981,491.4935746999981,493.7272133999795,right,1.0,28.107578600000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,493.7432707999833,,,,,,,,,493.72808390000137,494.0930141999852,494.8935497000057,494.877576400002,494.8775986999972,494.8935497000057,494.8935497000057,494.8935497000057,495.57714869998745,left,1.0,26.553371900023198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.57791809999617,495.59326679998776,500.5928794000065,500.5771839999943,sub-043,,,,
