direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.22314090002328,63.23784839990549,63.23784839990549,63.922842799918726,space,26.449014199897647,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86830729991198,,,,,,,,,65.85801470000297,66.65086650010198,67.45122980000451,67.43433910002932,67.43437790009193,67.45122980000451,67.45122980000451,67.45122980000451,68.80143800005317,left,1.0,27.114295599982142,,,,,,,,,,,,,,,,,,,,63.931820899946615,63.959791200002655,63.959791200002655,65.8525656000711,space,27.64952729991637,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,68.81572149996646,,,,,,,,,68.80338810011744,69.16574559989385,69.96577350003645,69.94988270010799,69.94995980011299,69.96577350003645,69.96577350003645,69.96577350003645,70.69925790000707,right,1.0,26.49468829995021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,70.71396970003843,,,,,,,,,70.70055690011941,71.51910350006074,72.33002860005945,72.31394900009036,72.31400309992023,72.33002860005945,72.33002860005945,72.33002860005945,74.09573350008577,left,0.0,27.52966589992866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,74.11260750005022,,,,,,,,,74.09666740009561,75.30972729995847,76.10987140005454,76.09338429989293,76.09343210002407,76.10987140005454,76.10987140005454,76.10987140005454,78.54167820001021,right,0.0,28.18629250000231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,78.55630669998936,,,,,,,,,78.54249990009703,78.90646969992667,79.72291929996572,79.70634000003338,79.70637240004726,79.72291929996572,79.72291929996572,79.72291929996572,82.02314840001054,left,0.0,28.06483349995688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,82.03667069994844,,,,,,,,,82.02535220002756,83.23536520008929,84.03535500005819,84.0184698998928,84.01848570001312,84.03535500005819,84.03535500005819,84.03535500005819,88.08243889990263,left,1.0,29.80338860000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,88.09723290009424,,,,,,,,,88.0833932000678,89.29623230011202,90.09694069996476,90.07950429990888,90.0795277999714,90.09694069996476,90.09694069996476,90.09694069996476,91.64578559994698,right,0.0,27.30797820002772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,91.66097049997188,,,,,,,,,91.6465849999804,91.76111389999278,92.5817313999869,92.56017390009949,92.56019020010716,92.5817313999869,92.5817313999869,92.5817313999869,93.5301032999996,right,1.0,26.717165699927136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,93.54220360005274,,,,,,,,,93.53309929999524,93.6422317000106,94.44238879997285,94.4256100000348,94.42562919994816,94.44238879997285,94.44238879997285,94.44238879997285,95.2928637000732,left,0.0,26.612397199962288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,95.30710890004411,,,,,,,,,95.293711300008,96.10681249992922,96.92383389989844,96.90655350009912,96.90657020010984,96.92383389989844,96.92383389989844,96.92383389989844,101.820021700114,right,0.0,30.656561200041324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,101.83479140000418,,,,,,,,,101.82124660001136,103.03350050002337,103.83364000008442,103.82038980000652,103.82042149989866,103.83364000008442,103.83364000008442,103.83364000008442,107.89771710010244,left,1.0,29.83363480004482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,107.91227380000056,,,,,,,,,107.89872900000772,108.26172790001146,109.06182889989576,109.04465429997072,109.04467159998605,109.06182889989576,109.06182889989576,109.06182889989576,110.21208039997146,right,1.0,26.90698319976218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,110.22693490004168,,,,,,,,,110.21300689992496,111.02620860002936,111.8264601000119,111.80983959999868,111.80988100008108,111.8264601000119,111.8264601000119,111.8264601000119,113.79206510004587,right,1.0,27.73501430009492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,113.80678800004534,,,,,,,,,113.79287840006872,115.0057401000522,115.82235920010136,115.80577809992246,115.80579599994236,115.82235920010136,115.82235920010136,115.82235920010136,118.27141600009054,left,1.0,28.20380329992622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,118.2861093999818,,,,,,,,,118.2724625999108,118.63574629998766,119.43575599999168,119.4193277999293,119.4193685001228,119.43575599999168,119.43575599999168,119.43575599999168,121.33957779989578,left,1.0,27.6657648999244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,121.34943699999712,,,,,,,,,121.34050859999844,122.14876949996687,122.9524795000907,122.93180239992216,122.93181829992682,122.9524795000907,122.9524795000907,122.9524795000907,124.51531550008804,right,1.0,27.325788100017235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,124.52975469990632,,,,,,,,,124.5163686000742,125.32905400008896,126.12915090005843,126.11226850003004,126.1122852000408,126.12915090005843,126.12915090005843,126.12915090005843,127.36227939999662,right,1.0,27.00188899994828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,127.37709009996615,,,,,,,,,127.3631170000881,127.47708370001055,128.27730789990164,128.26045889989473,128.2604749999009,128.27730789990164,128.27730789990164,128.27730789990164,130.32639089995064,left,1.0,27.812359099974856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,130.341031299904,,,,,,,,,130.32750879996456,130.44093549996614,131.24109850008972,131.22393120010383,131.22394730011,131.24109850008972,131.24109850008972,131.24109850008972,134.5222289999947,left,1.0,29.04942990001291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,134.537084300071,,,,,,,,,134.52302989992313,134.6370224999264,135.43731510010548,135.42017189995386,135.42018899996765,135.43731510010548,135.43731510010548,135.43731510010548,137.7526803999208,right,1.0,28.07412360003218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,137.7674066000618,,,,,,,,,137.75350870005786,138.56669049989432,139.3671756000258,139.34968429990113,139.34970310004428,139.3671756000258,139.3671756000258,139.3671756000258,145.12903599999845,left,0.0,31.530001600040123,,,,,,,,,,,,,,,,,,,,,,,,,,,144.3620130000636,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,145.1438275000546,,,,,,,,,145.1298364000395,145.24377109995112,146.04389750002883,146.02681809989735,146.02683370001614,146.04389750002883,146.04389750002883,146.04389750002883,148.0430232998915,right,0.0,27.760143700055774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,148.05774530000053,,,,,,,,,148.0438632001169,148.85704410006292,149.6577016999945,149.6408500999678,149.64089530007914,149.6577016999945,149.6577016999945,149.6577016999945,150.8403372000903,right,1.0,26.948134599952027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,150.85508439992554,,,,,,,,,150.8412450000178,151.2051613999065,152.0051158000715,151.9884516999591,151.988482600078,152.0051158000715,152.0051158000715,152.0051158000715,153.55579090001993,left,1.0,27.306593199959025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,153.56987769994885,,,,,,,,,153.55816080002114,153.6695703000296,154.4696585999336,154.453266199911,154.45331040001474,154.4696585999336,154.4696585999336,154.4696585999336,155.95305870007724,right,1.0,27.251122300047427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,155.96714990003966,,,,,,,,,155.95473159989342,156.06751909991726,156.88401619996876,156.8671371000819,156.86715790000744,156.88401619996876,156.88401619996876,156.88401619996876,158.08563650003634,right,0.0,26.966401000041515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,158.09857039991766,,,,,,,,,158.08818780002184,158.4486080999486,159.26544320001267,159.24817740009166,159.24820140004158,159.26544320001267,159.26544320001267,159.26544320001267,161.89762710011564,right,0.0,28.400953399948776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,161.91169340000488,,,,,,,,,161.89948490005918,162.01169120008126,162.81180500006303,162.79614629992284,162.79621229995973,162.81180500006303,162.81180500006303,162.81180500006303,164.2443725001067,left,0.0,27.192819599993527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,164.2592482001055,,,,,,,,,164.2451462999452,164.35919429990463,165.15958840004168,165.14278550003655,165.14280949998647,165.15958840004168,165.15958840004168,165.15958840004168,168.25752849993296,right,0.0,28.859296799870208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,168.2723930999637,,,,,,,,,168.2584804999642,169.47140290006064,170.27181669999845,170.25569580006413,170.25575969996862,170.27181669999845,170.27181669999845,170.27181669999845,172.42069509997964,right,1.0,27.916872599860653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,172.43515380006284,,,,,,,,,172.42204919992946,173.2345070000738,174.0348896998912,174.01772910007276,174.01775799994357,174.0348896998912,174.0348896998912,174.0348896998912,174.6702431999147,left,0.0,26.40080359997228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,174.6833520999644,,,,,,,,,174.67318890010938,175.0331691999454,175.8499068999663,175.83327700011432,175.83332070009783,175.8499068999663,175.8499068999663,175.8499068999663,176.8681733000558,right,0.0,26.776351999957114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,176.88089799997397,,,,,,,,,176.87007530010305,177.23046170012094,178.03114639990963,178.01409259997308,178.0141110001132,178.03114639990963,178.03114639990963,178.03114639990963,179.31432719994336,right,1.0,27.05356679996476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,179.32845779997297,,,,,,,,,179.31550149992108,179.4284938001074,180.22921549994496,180.21281099994667,180.21286930004132,180.22921549994496,180.22921549994496,180.22921549994496,182.22826869995333,right,0.0,27.768102600006387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,182.24253559997305,,,,,,,,,182.2293185000308,182.5921974000521,183.3924265999813,183.37532999995165,183.37535100011155,183.3924265999813,183.3924265999813,183.3924265999813,185.47460540011525,left,1.0,27.849116099998355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,185.48938759998416,,,,,,,,,185.47548900009133,186.6886402999517,187.50554420007396,187.48837690008804,187.48839300009425,187.50554420007396,187.50554420007396,187.50554420007396,188.8549883000087,right,1.0,27.105141500011086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,188.86969469999892,,,,,,,,,188.85593750001863,190.06870390009132,190.88540320005268,190.86816009995528,190.86817499995232,190.88540320005268,190.88540320005268,190.88540320005268,191.71871439996173,right,1.0,26.591537199914452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,191.73353759991005,,,,,,,,,191.71954050008208,192.0832022998948,192.88365609990436,192.86633819993585,192.86635469994508,192.88365609990436,192.88365609990436,192.88365609990436,193.9502244000323,left,1.0,26.82348369993269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,193.9652144999709,,,,,,,,,193.9511041000951,194.31451219995503,195.11464389995672,195.09779540007003,195.09781630011275,195.11464389995672,195.11464389995672,195.11464389995672,196.91362360003404,right,1.0,27.56891669984907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,196.92870520008728,,,,,,,,,196.91442980011925,197.2783242999576,198.0784682999365,198.0616335999221,198.06164640001955,198.0784682999365,198.0784682999365,198.0784682999365,199.4781843998935,left,1.0,27.16936880000867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-198,1.0,random_dot,60.02264057266915,
