direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
right,right,30.0,0.0,15.0,right,1.0,0.9431861250050132,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,203.25042475000373,,,,,,,,,203.24467008300417,204.44169641700864,205.2370116670063,205.22972754199876,205.2301400419965,205.2370116670063,205.2370116670063,205.2370116670063,206.18924950000653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9431861250050132,,,,,,sub-058,1,random_dot,,
left,left,31.0,1.0,15.0,left,1.0,1.0166062079952098,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,206.1960122080054,,,,,,,,,206.18966791700225,206.2819075419975,207.0782310000068,207.0706223330053,207.0710772500024,207.0782310000068,207.0782310000068,207.0782310000068,208.10700191700016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0166062079952098,,,,,,sub-058,1,random_dot,,
left,left,32.0,0.0,16.0,right,0.0,0.8256255840096856,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,208.11158737500955,,,,,,,,,208.1073122920061,209.3181164580019,210.112106917004,210.1045897080039,210.105526542,210.112106917004,210.112106917004,210.112106917004,210.9463478329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8256255840096856,,,,,,sub-058,1,random_dot,,
right,right,33.0,1.0,16.0,left,0.0,1.600351624991163,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,210.95527725000284,,,,,,,,,210.9466897079983,211.29685291700295,212.0897409169993,212.08346091699784,212.08379583300848,212.0897409169993,212.0897409169993,212.0897409169993,213.69259191700257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.600351624991163,,,,,,sub-058,1,random_dot,,
left,left,34.0,0.0,17.0,left,1.0,1.6295102089934517,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,213.69920616700256,,,,,,,,,213.6929882920085,213.79447875000187,214.5912271249981,214.5841136250092,214.5845567080105,214.5912271249981,214.5912271249981,214.5912271249981,216.23507579200668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6295102089934517,,,,,,sub-058,1,random_dot,,
right,right,35.0,1.0,17.0,right,1.0,0.8149321249948116,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,216.24244887499663,,,,,,,,,216.2354472080042,217.03203295799904,217.82415949999995,217.81548733300588,217.8163046670088,217.82415949999995,217.82415949999995,217.82415949999995,218.64158383299943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8149321249948116,,,,,,sub-058,1,random_dot,,
left,left,36.0,0.0,18.0,left,1.0,0.8992434160027187,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,218.65308554199876,,,,,,,,,218.6419042500056,219.4483980829973,220.24991262500407,220.2414713330072,220.24232783300977,220.24991262500407,220.24991262500407,220.24991262500407,221.15458204199967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8992434160027187,,,,,,sub-058,1,random_dot,,
right,right,37.0,1.0,18.0,left,0.0,3.1745232079993,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,221.1646389170055,,,,,,,,,221.15495525000733,222.3493194170005,223.14905254200855,223.1417613329977,223.1421910420031,223.14905254200855,223.14905254200855,223.14905254200855,226.3254647499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.1745232079993,,,,,,sub-058,1,random_dot,,
left,left,38.0,0.0,19.0,right,0.0,1.5464019999926677,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,226.3365972080064,,,,,,,,,226.32588545800536,227.51837116701063,228.31830795800488,228.3109319580108,228.31137229200976,228.31830795800488,228.31830795800488,228.31830795800488,229.86818591700285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.5464019999926677,,,,,,sub-058,1,random_dot,,
right,right,39.0,1.0,19.0,right,1.0,1.0118851250008447,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,1.0,229.8747638750065,,,,,,,,,229.86851233300692,229.95720241700477,230.7654639579996,230.7563519999967,230.75798329200188,230.7654639579996,230.7654639579996,230.7654639579996,231.77918037500055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0118851250008447,,,,,,sub-058,1,random_dot,,
left,left,40.0,0.0,20.0,right,0.0,0.8423029589903308,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,231.78606166700771,,,,,,,,,231.77947150000543,231.8952029580105,232.69525575000443,232.68842649999715,232.68881245800003,232.69525575000443,232.69525575000443,232.69525575000443,233.5470167919993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8423029589903308,,,,,,sub-058,1,random_dot,,
right,right,41.0,1.0,20.0,right,1.0,0.9972685410029952,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,233.55133750000093,,,,,,,,,233.5473108330043,234.7465154579986,235.5545967920043,235.54765708300687,235.5480568750063,235.5545967920043,235.5545967920043,235.5545967920043,236.56763125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9972685410029952,,,,,,sub-058,1,random_dot,,
right,right,42.0,0.0,21.0,right,1.0,1.027001582988305,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,236.5749287920044,,,,,,,,,236.56794870800516,236.66689600000973,237.474575041997,237.4529951250006,237.45336304200464,237.474575041997,237.474575041997,237.474575041997,238.5060289170069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.027001582988305,,,,,,sub-058,1,random_dot,,
left,left,43.0,1.0,21.0,left,1.0,2.225331459005247,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,238.5176102920086,,,,,,,,,238.5063327079988,238.85099358300795,239.64398695800628,239.63725887500917,239.6376763750013,239.64398695800628,239.64398695800628,239.64398695800628,241.87784129200736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.225331459005247,,,,,,sub-058,1,random_dot,,
right,right,44.0,0.0,22.0,right,1.0,1.022645625009318,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,1.0,241.8847402920073,,,,,,,,,241.8781184170075,243.07403462500952,243.8683741249988,243.8610639170074,243.8619200420071,243.8683741249988,243.8683741249988,243.8683741249988,244.8970189170068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.022645625009318,,,,,,sub-058,1,random_dot,,
left,left,45.0,1.0,22.0,left,1.0,0.853640458008158,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,0.0,244.9036599999963,,,,,,,,,244.89729041700772,245.70977058300923,246.5184185420076,246.4939605420077,246.4946548330045,246.5184185420076,246.5184185420076,246.5184185420076,247.3746772500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.853640458008158,,,,,,sub-058,1,random_dot,,
left,left,46.0,0.0,23.0,left,1.0,1.876250583009096,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,247.387016875,,,,,,,,,247.37499033300264,247.72468691700487,248.5241440829996,248.51148170800295,248.51185237499885,248.5241440829996,248.5241440829996,248.5241440829996,250.40863445799917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.876250583009096,,,,,,sub-058,1,random_dot,,
right,right,47.0,1.0,23.0,right,1.0,5.443783791997703,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,1.0,250.41340237500845,,,,,,,,,250.40895949999685,251.21525129200015,252.00793987500947,252.00118954200295,252.0016130830045,252.00793987500947,252.00793987500947,252.00793987500947,257.4622237500007,,,,,,,,,256.99079629199696,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.443783791997703,,,,,,sub-058,1,random_dot,,
right,right,48.0,0.0,24.0,right,1.0,1.1139009170001373,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,257.46974529200816,,,,,,,,,257.46281291700143,258.27168325000093,259.06426879200444,259.0572574999969,259.05765454200446,259.06426879200444,259.06426879200444,259.06426879200444,260.1797429169965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.1139009170001373,,,,,,sub-058,1,random_dot,,
left,left,49.0,1.0,24.0,left,1.0,0.7163621669897111,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,260.19011329200293,,,,,,,,,260.18012025000644,260.9720835830085,261.7660710420023,261.758798875002,261.7592006250052,261.7660710420023,261.7660710420023,261.7660710420023,262.48402345800423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7163621669897111,,,,,,sub-058,1,random_dot,,
right,right,50.0,0.0,25.0,left,0.0,1.316589791997103,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,262.4909051249997,,,,,,,,,262.484421458008,262.599477708005,263.4002503329976,263.3940481669997,263.3944552500034,263.4002503329976,263.4002503329976,263.4002503329976,264.7262898330082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.316589791997103,,,,,,sub-058,1,random_dot,,
left,left,51.0,1.0,25.0,left,1.0,1.256740583005012,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,264.73360675000004,,,,,,,,,264.72659791700426,265.0689892079972,265.8782498329965,265.8706627500069,265.87169529200764,265.8782498329965,265.8782498329965,265.8782498329965,267.1461347500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.256740583005012,,,,,,sub-058,1,random_dot,,
left,left,52.0,0.0,26.0,left,1.0,1.014510707987938,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,0.0,267.15199341700645,,,,,,,,,267.146344000008,268.35142775000713,269.14984600000025,269.1427651670092,269.1431991670106,269.14984600000025,269.14984600000025,269.14984600000025,270.16961450000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.014510707987938,,,,,,sub-058,1,random_dot,,
right,right,53.0,1.0,26.0,right,1.0,5.643031165993307,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,270.17561508300423,,,,,,,,,270.1699120830017,271.3664806250017,272.1623249580007,272.1558033750043,272.1562447920005,272.1623249580007,272.1623249580007,272.1623249580007,277.8090620419971,,,,,,,,,277.14656045800075,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.643031165993307,,,,,,sub-058,1,random_dot,,
right,right,54.0,0.0,27.0,right,1.0,3.803708499995992,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,277.81883441700484,,,,,,,,,277.809664875007,277.9116709579976,278.722408792004,278.7000407500018,278.7004003750044,278.722408792004,278.722408792004,278.722408792004,282.53490458300803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.803708499995992,,,,,,sub-058,1,random_dot,,
left,left,55.0,1.0,27.0,left,1.0,1.6467997919971822,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,282.5449886249989,,,,,,,,,282.53536170799634,283.33766679200926,284.1324276670057,284.12573183300265,284.1261217080028,284.1324276670057,284.1324276670057,284.1324276670057,285.7865971249994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6467997919971822,,,,,,sub-058,1,random_dot,,
left,left,56.0,0.0,28.0,left,1.0,1.707626707997406,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,285.80945091700414,,,,,,,,,285.7870777920034,285.8752542919974,286.67503804199805,286.66773591699894,286.6681641250034,286.67503804199805,286.67503804199805,286.67503804199805,288.3935627500032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.707626707997406,,,,,,sub-058,1,random_dot,,
right,right,57.0,1.0,28.0,left,0.0,2.347282791990437,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,288.3993582920084,,,,,,,,,288.39384099999734,289.5919197080075,290.39958404201025,290.3931499169994,290.39354629200534,290.39958404201025,290.39958404201025,290.39958404201025,292.75023795799643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.347282791990437,,,,,,sub-058,1,random_dot,,
right,right,58.0,0.0,29.0,right,1.0,0.8745666250033537,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,292.7551318330079,,,,,,,,,292.75051329200505,292.86155133300053,293.6611639170005,293.6537965000025,293.6543592079979,293.6611639170005,293.6611639170005,293.6611639170005,294.54082387500966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8745666250033537,,,,,,sub-058,1,random_dot,,
left,left,59.0,1.0,29.0,left,1.0,0.7767920420010341,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,294.55003150000994,,,,,,,,,294.54127724999853,295.74993945800816,296.5494071669964,296.53712812499725,296.5375572080084,296.5494071669964,296.5494071669964,296.5494071669964,297.3308410419995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7767920420010341,,,,,,sub-058,1,random_dot,,
,,0.0,0.0,0.0,,,,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,0.998041667000507,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,302.3189510000084,,,,,,,,,302.3103232919966,303.09442704200046,303.8961562080076,303.8897244999971,303.8901987499994,303.8961562080076,303.8961562080076,303.8961562080076,304.89743891700346,,,,,,,,,,,,,,,,,,,,,,,,297.3417200420081,297.3480562920013,297.3480562920013,302.3026328749984,space,4.952375292006764,,right,1.0,0.998041667000507,,,,,,sub-058,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,0.5308275830029743,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,304.9041157920001,,,,,,,,,304.89772737500607,305.6872835420072,306.4787420000066,306.47240554200835,306.4728236670053,306.4787420000066,306.4787420000066,306.4787420000066,307.01115104201017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5308275830029743,,,,,,sub-058,1,random_dot,,
left,left,2.0,0.0,1.0,right,0.0,1.3598344170022756,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,307.0179102920083,,,,,,,,,307.0114686669985,307.35552933299914,308.15074925000954,308.1454037079966,308.1456817080034,308.15074925000954,308.15074925000954,308.15074925000954,309.51546962501016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.3598344170022756,,,,,,sub-058,1,random_dot,,
right,right,3.0,1.0,1.0,left,0.0,0.7747465420106892,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,309.5223699580092,,,,,,,,,309.51577458300744,309.610071957999,310.41146329201,310.40475375000096,310.40515479200985,310.41146329201,310.41146329201,310.41146329201,311.1879968330031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7747465420106892,,,,,,sub-058,1,random_dot,,
left,left,4.0,0.0,2.0,right,0.0,0.6737531249964377,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,311.1958447920042,,,,,,,,,311.18843583299895,312.3780427080055,313.1863497919985,313.17981337499805,313.1802074580046,313.1863497919985,313.1863497919985,313.1863497919985,313.86466612500953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6737531249964377,,,,,,sub-058,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,0.7519281660061097,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,313.8716550000099,,,,,,,,,313.8650524580007,315.0713916250097,315.8633318330103,315.8574511670013,315.85809787501057,315.8633318330103,315.8633318330103,315.8633318330103,316.6204805830057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7519281660061097,,,,,,sub-058,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,2.524544375002733,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,316.62780254200334,,,,,,,,,316.6210681250086,317.8305048330076,318.63194125000155,318.62537929200334,318.62577783300367,318.63194125000155,318.63194125000155,318.63194125000155,321.1591464170051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.524544375002733,,,,,,sub-058,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,1.2633300419984153,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,321.165876708008,,,,,,,,,321.1595270000107,321.9765751250088,322.7696930000093,322.7635030000092,322.7638424580073,322.7696930000093,322.7696930000093,322.7696930000093,324.0350387080107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.2633300419984153,,,,,,sub-058,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,0.8325127499992959,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,324.0422944580059,,,,,,,,,324.0354836250044,324.13220283300325,324.9239646250062,324.9174351249967,324.91784337500576,324.9239646250062,324.9239646250062,324.9239646250062,325.76118141700863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8325127499992959,,,,,,sub-058,1,random_dot,,
right,right,9.0,1.0,4.0,left,0.0,0.8216684159997385,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,325.7679681669979,,,,,,,,,325.76153308300127,326.1073806670029,326.89752170800057,326.89176962499914,326.89216016700084,326.89752170800057,326.89752170800057,326.89752170800057,327.72265762501047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8216684159997385,,,,,,sub-058,1,random_dot,,
right,right,10.0,0.0,5.0,left,0.0,0.8760460000048624,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,327.72956204200455,,,,,,,,,327.72295120800845,327.82265016699967,328.6242862920044,328.6175463749969,328.6179122080066,328.6242862920044,328.6242862920044,328.6242862920044,329.5080163329985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8760460000048624,,,,,,sub-058,1,random_dot,,
left,left,11.0,1.0,5.0,right,0.0,1.4272852499998407,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,329.51186470800894,,,,,,,,,329.5082872080093,330.70784066700435,331.5074998330092,331.49473391700303,331.4951513330016,331.5074998330092,331.5074998330092,331.5074998330092,332.95098233300087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.4272852499998407,,,,,,sub-058,1,random_dot,,
right,right,12.0,0.0,6.0,left,0.0,0.6735495419998188,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,332.9581916669995,,,,,,,,,332.9514441250067,334.1407445829973,334.93675362500653,334.9241484170052,334.9245050000027,334.93675362500653,334.93675362500653,334.93675362500653,335.6189857499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6735495419998188,,,,,,sub-058,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,1.1690984169981675,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,335.6224408749986,,,,,,,,,335.61926833300095,336.4173361249996,337.2169987500092,337.20968716700736,337.21012520800286,337.2169987500092,337.2169987500092,337.2169987500092,338.3942299170012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1690984169981675,,,,,,sub-058,1,random_dot,,
right,right,14.0,0.0,7.0,left,0.0,0.8212595840013819,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,338.3999731250078,,,,,,,,,338.39460279200284,338.7458283330052,339.5491946670081,339.5287154580001,339.5291402080038,339.5491946670081,339.5491946670081,339.5491946670081,340.37560650000523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8212595840013819,,,,,,sub-058,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,0.8183412079961272,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,340.3809501250071,,,,,,,,,340.3759144170035,340.717795250006,341.5163035000005,341.5019309580093,341.5023429580033,341.5163035000005,341.5163035000005,341.5163035000005,342.33905462500115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8183412079961272,,,,,,sub-058,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,0.541596249997383,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,0.0,342.3456748750032,,,,,,,,,342.33931895800924,343.5338142920082,344.3284421249991,344.3168220420048,344.3172006250097,344.3284421249991,344.3284421249991,344.3284421249991,344.87167658300314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.541596249997383,,,,,,sub-058,1,random_dot,,
right,right,17.0,1.0,8.0,right,1.0,1.2182354159886015,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,1.0,344.8789515420067,,,,,,,,,344.87210049999703,344.9872102500085,345.782792500002,345.77067300000635,345.771078167003,345.782792500002,345.782792500002,345.782792500002,347.0041499170038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2182354159886015,,,,,,sub-058,1,random_dot,,
right,right,18.0,0.0,9.0,left,0.0,0.8768752089963527,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,347.01148983300664,,,,,,,,,347.0046253330074,348.1993814169982,349.0039357920032,348.9974234580004,348.9978062500013,349.0039357920032,349.0039357920032,349.0039357920032,349.89000875000784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8768752089963527,,,,,,sub-058,1,random_dot,,
left,left,19.0,1.0,9.0,left,1.0,0.7792065829999046,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,349.89477745800104,,,,,,,,,349.8903054580005,350.2284409170097,351.02024666700163,351.0131567500066,351.0135843750031,351.02024666700163,351.02024666700163,351.02024666700163,351.80099637500825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7792065829999046,,,,,,sub-058,1,random_dot,,
left,left,20.0,0.0,10.0,left,1.0,0.8447099579934729,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,0.0,351.80766612500884,,,,,,,,,351.8014036670065,352.14926120800374,352.9462502920069,352.93947854200087,352.9398734580027,352.9462502920069,352.9462502920069,352.9462502920069,353.80962533300044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8447099579934729,,,,,,sub-058,1,random_dot,,
right,right,21.0,1.0,10.0,left,0.0,0.7744840000086697,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,1.0,353.8170788749994,,,,,,,,,353.81000062500243,353.89675541700854,354.6948005000013,354.68732366700715,354.68773879201035,354.6948005000013,354.6948005000013,354.6948005000013,355.47842908299936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7744840000086697,,,,,,sub-058,1,random_dot,,
left,left,22.0,0.0,11.0,left,1.0,2.339969458989799,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,355.48727541700646,,,,,,,,,355.4786871250108,356.6816306249966,357.48230170800525,357.47514395799953,357.4755860419973,357.48230170800525,357.48230170800525,357.48230170800525,359.8372199169971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.339969458989799,,,,,,sub-058,1,random_dot,,
right,right,23.0,1.0,11.0,right,1.0,1.0937396670051385,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,359.84451729200373,,,,,,,,,359.8376024580066,360.1776979580027,360.9835391670058,360.9624567499996,360.96282066700223,360.9835391670058,360.9835391670058,360.9835391670058,362.085439750008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0937396670051385,,,,,,sub-058,1,random_dot,,
left,left,24.0,0.0,12.0,left,1.0,0.8262307499971939,,speed,space,4.952375292006764,,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,362.0917321250017,,,,,,,,,362.08589812500577,362.1730755000026,362.9806518749974,362.97347458300646,362.97391929200967,362.9806518749974,362.9806518749974,362.9806518749974,363.8141723330045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8262307499971939,,,,,,sub-058,1,random_dot,,
