direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,1.0,323.129333099816,,,,,,,,,323.1161061997991,323.92930059996434,324.730150999967,324.71350359986536,324.7135264999233,324.730150999967,324.730150999967,324.730150999967,327.6814439999871,left,0.0,26.87025499995798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,327.6957923998125,,,,,,,,,327.6827109998558,328.896655399818,329.6970901999157,329.68011989980005,329.680145899998,329.6970901999157,329.6970901999157,329.6970901999157,330.531740399776,left,1.0,24.751469200244173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,330.54619069979526,,,,,,,,,330.532779000001,331.3465640998911,332.14752819994465,332.1308430999052,332.1308679999784,332.14752819994465,332.14752819994465,332.14752819994465,335.59746309998445,right,1.0,27.37442890019156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,335.6127323999536,,,,,,,,,335.598438099958,336.81320309988223,337.61363419983536,337.5967317998875,337.5967570999637,337.61363419983536,337.61363419983536,337.61363419983536,338.84727989998646,left,1.0,25.15447090030648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,338.86187159991823,,,,,,,,,338.84820879995823,340.06319559994154,340.8794083998073,340.86268649995327,340.8627080998849,340.8794083998073,340.8794083998073,340.8794083998073,342.31340179988183,left,1.0,25.354753200197592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,342.32846659980714,,,,,,,,,342.31483749998733,342.4301984999329,343.24663739977404,343.22971959994175,343.2297591997776,343.24663739977404,343.24663739977404,343.24663739977404,345.5474389998708,right,1.0,26.222528100246564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,1.0,345.5625046999194,,,,,,,,,345.5484091998078,346.36508859996684,347.17986059980467,347.1639733999036,347.16399589995854,347.17986059980467,347.17986059980467,347.17986059980467,351.5484686999116,left,0.0,28.287301200209185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,0.0,351.56276679993607,,,,,,,,,351.5494660998229,352.36325339996256,353.1642657998018,353.14772919984534,353.14774909988046,353.1642657998018,353.1642657998018,353.1642657998018,354.19881209987216,left,1.0,24.949649500194937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,354.21375429979526,,,,,,,,,354.1999659999274,354.5622823999729,355.36373099987395,355.3475924998056,355.34761709999293,355.36373099987395,355.36373099987395,355.36373099987395,357.8979024,right,1.0,26.454172200057656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,357.9126148999203,,,,,,,,,357.89892479986884,358.71177769987844,359.514261999866,359.4969314998016,359.49695309996605,359.514261999866,359.514261999866,359.514261999866,362.2812319998629,left,1.0,26.68679379997775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,362.2962479998823,,,,,,,,,362.2822505999357,362.6463918997906,363.44695729995146,363.4304938998539,363.43051829980686,363.44695729995146,363.44695729995146,363.44695729995146,365.81473059998825,left,1.0,26.295339199947197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,1.0,365.8291223999113,,,,,,,,,365.81570049980655,367.029076699866,367.830648199888,367.8139845998958,367.8140091998503,367.830648199888,367.830648199888,367.830648199888,369.0973542998545,right,1.0,25.18283020029776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,0.0,369.1125193999615,,,,,,,,,369.0982819998171,369.4622581999283,370.26350549981,370.2466588998213,370.24668270000257,370.26350549981,370.26350549981,370.26350549981,374.6481154998765,left,1.0,28.30363960028626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,374.6628024999518,,,,,,,,,374.6490616998635,374.7627667000052,375.5805040998384,375.5635485998355,375.5635730999056,375.5805040998384,375.5805040998384,375.5805040998384,379.7814775998704,left,0.0,28.12074170028791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,0.0,379.79585489979945,,,,,,,,,379.7824844999705,380.1466040997766,380.9471714999527,380.9305926999077,380.9306140998378,380.9471714999527,380.9471714999527,380.9471714999527,382.7983880999964,left,1.0,25.767854200210422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,1.0,382.8129601997789,,,,,,,,,382.7993319998495,383.1616638998967,383.9629081999883,383.9463125998154,383.9463346998673,383.9629081999883,383.9629081999883,383.9629081999883,385.54710659990087,right,1.0,25.51041140011512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,1.0,385.5624252997805,,,,,,,,,385.548515799921,386.36217419989407,387.1633242999669,387.1459647999145,387.1459979999345,387.1633242999669,387.1633242999669,387.1633242999669,392.2006313998718,left,0.0,28.963595899986103,,,,,,392.1496783997864,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,0.0,392.21481019980274,,,,,,,,,392.20157069992274,392.3152546999045,393.116556199966,393.09971889993176,393.0997451997828,393.116556199966,393.116556199966,393.116556199966,394.0342087999452,left,1.0,24.845422900281847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,0.0,394.04872229998,,,,,,,,,394.0351520997938,395.2490624999628,396.0498315999285,396.0355384999421,396.0355630998965,396.0498315999285,396.0498315999285,396.0498315999285,397.5181746999733,left,1.0,25.39173330017365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,1.0,397.5320780999027,,,,,,,,,397.5191377999727,398.3324195998721,399.1331380999181,399.1162686999887,399.1162964999676,399.1331380999181,399.1331380999181,399.1331380999181,400.3498009999748,right,1.0,25.1404272003565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,404.07710619992577,,,,,,,,,404.0705342998263,404.16593419993296,404.9660098999738,404.9494786998257,404.9495283998549,404.9660098999738,404.9660098999738,404.9660098999738,409.0007786999922,left,0.0,27.957349100150168,,,,,,,,,,,,,,,,,,,,,400.3510667998344,400.3656063999515,400.3656063999515,404.0499123998452,space,27.608095300151035,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,409.0151375997812,,,,,,,,,409.0023786998354,410.2150112998206,411.0163163999096,411.0000165998936,411.0000355998054,411.0163163999096,411.0163163999096,411.0163163999096,411.8002474999521,left,1.0,24.707323200069368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,411.81469669984654,,,,,,,,,411.80142999999225,411.9151371999178,412.71679159998894,412.69934049993753,412.699360099854,412.71679159998894,412.71679159998894,412.71679159998894,413.74979879986495,left,1.0,24.96040079998784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,413.7649361998774,,,,,,,,,413.7508055998478,414.1146081998013,414.91617019986734,414.89983699982986,414.89985799998976,414.91617019986734,414.91617019986734,414.91617019986734,419.51808139984496,right,1.0,28.52689540013671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,419.5329673998058,,,,,,,,,419.51903039985336,420.3324058998842,421.1496308997739,421.132771599805,421.1328020999208,421.1496308997739,421.1496308997739,421.1496308997739,423.0669219999109,left,1.0,25.8363407002762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,423.08254459989257,,,,,,,,,423.06790169980377,424.2822310999036,425.0830772998743,425.0665269999299,425.0665463998448,425.0830772998743,425.0830772998743,425.0830772998743,428.8005077999551,left,0.0,27.63752089999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,428.81495229993016,,,,,,,,,428.80146849993616,429.6149196999613,430.41649329988286,430.3996008997783,430.3996257998515,430.41649329988286,430.41649329988286,430.41649329988286,432.7170307999477,left,1.0,26.229647500207648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,432.7327075998765,,,,,,,,,432.7179584999103,433.5323253998067,434.33285689982586,434.31567259994335,434.3156988997944,434.33285689982586,434.33285689982586,434.33285689982586,438.1836131999735,left,0.0,27.765507400035855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,438.198515499942,,,,,,,,,438.18486139993183,438.9983161999844,439.7989456998184,439.7827502998989,439.78277269983664,439.7989456998184,439.7989456998184,439.7989456998184,441.5003839998972,left,1.0,25.620339200133454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,441.5150158999022,,,,,,,,,441.5014410999138,441.61498039984144,442.4161822998431,442.4002453999128,442.40026969998144,442.4161822998431,442.4161822998431,442.4161822998431,443.5502480999567,right,1.0,25.061917000217363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,443.5645223997999,,,,,,,,,443.551188999787,443.6660875999369,444.46608469984494,444.44987829984166,444.4498991998844,444.46608469984494,444.46608469984494,444.46608469984494,450.43342749984,left,0.0,29.88185160025023,,,,,,449.44942299998365,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,450.4483083998784,,,,,,,,,450.4346937998198,451.6490130999591,452.4492832999677,452.4324493999593,452.43247249978594,452.4492832999677,452.4492832999677,452.4492832999677,453.3002835998777,left,1.0,24.77411540015601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,453.3151412999723,,,,,,,,,453.3015743999276,453.4162374997977,454.2161003998481,454.1996320998296,454.19965329999104,454.2161003998481,454.2161003998481,454.2161003998481,455.9004971999675,left,1.0,25.61064470023848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,455.9147954999935,,,,,,,,,455.9014611998573,456.7156198997982,457.5162295999471,457.49982879986055,457.4998524999246,457.5162295999471,457.5162295999471,457.5162295999471,458.7833000998944,right,1.0,25.18414770020172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,458.7983442998957,,,,,,,,,458.7842660997994,458.8990788999945,459.6991364997812,459.6830811998807,459.68310689996,459.6991364997812,459.6991364997812,459.6991364997812,462.2354303000029,left,0.0,26.4578575999476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,462.24779519997537,,,,,,,,,462.2363975998014,463.4533967999741,464.26612419984303,464.2492958998773,464.249320599949,464.26612419984303,464.26612419984303,464.26612419984303,465.1839310999494,left,1.0,24.84275250020437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,465.19804269983433,,,,,,,,,465.18526729987934,465.9989027997945,466.7994915999007,466.78276009997353,466.7827799997758,466.7994915999007,466.7994915999007,466.7994915999007,469.0834801997989,left,0.0,26.202687800163403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,469.0981782998424,,,,,,,,,469.0844755999278,469.4484216999263,470.2663387998473,470.2494547998067,470.249479399994,470.2663387998473,470.2663387998473,470.2663387998473,471.98359479988,left,1.0,25.63479910022579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,471.99867179989815,,,,,,,,,471.9845480998047,472.34802969987504,473.1487521999516,473.1324160997756,473.1324502998032,473.1487521999516,473.1487521999516,473.1487521999516,475.2162422998808,left,1.0,25.98995369998738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,475.2316691998858,,,,,,,,,475.2172120998148,475.5823137999978,476.3831753998529,476.3659210999031,476.3659418998286,476.3831753998529,476.3831753998529,476.3831753998529,477.2005442997906,right,1.0,24.740314800292253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,477.2149467999116,,,,,,,,,477.20150959980674,477.565586199984,478.3671443997882,478.3494904998224,478.34951479989104,478.3671443997882,478.3671443997882,478.3671443997882,480.99990619998425,right,1.0,26.552106300136074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,481.0148873999715,,,,,,,,,481.0009095999412,481.81554089998826,482.6323035999667,482.6151546998881,482.61517579993233,482.6323035999667,482.6323035999667,482.6323035999667,483.5833380999975,left,1.0,24.87401800020598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,483.5979481998365,,,,,,,,,483.5843481000047,483.6973121999763,484.4991758998949,484.48221779987216,484.4822431998328,484.4991758998949,484.4991758998949,484.4991758998949,486.63355199992657,left,1.0,26.05112520023249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,486.64806509995833,,,,,,,,,486.6346322000026,486.748114499962,487.5493522998877,487.5326275997795,487.5326564998832,487.5493522998877,487.5493522998877,487.5493522998877,488.5834631999023,right,1.0,24.9607787001878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,488.5984633998014,,,,,,,,,488.5847506998107,489.39874909981154,490.1987552999053,490.1820518998429,490.1820712999906,490.1987552999053,490.1987552999053,490.1987552999053,491.0175280999392,left,1.0,24.74324920028448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,491.0319601998199,,,,,,,,,491.018491699826,491.8319708998315,492.6327288998291,492.6157321999781,492.6157526997849,492.6327288998291,492.6327288998291,492.6327288998291,493.5332262997981,right,1.0,24.825937600107864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,493.5475570999552,,,,,,,,,493.5341660999693,493.89836849994026,494.6993215999101,494.6830762999598,494.6830956998747,494.6993215999101,494.6993215999101,494.6993215999101,496.09954809979536,left,1.0,25.32753950008191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,496.1145721999928,,,,,,,,,496.1005110999104,496.4651575000025,497.266326099867,497.2494319998659,497.2494532999117,497.266326099867,497.266326099867,497.266326099867,499.64989579981193,right,1.0,26.298471600050107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,499.6647454998456,,,,,,,,,499.65088949981146,500.4642939998303,501.26561189978383,501.2487887998577,501.24880739999935,501.26561189978383,501.26561189978383,501.26561189978383,501.999757199781,left,1.0,24.66056350013241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,502.0141847999767,,,,,,,,,502.000676299911,503.21531649981625,504.0160430998076,503.9998056998011,503.99982859985903,504.0160430998076,504.0160430998076,504.0160430998076,506.3500638999976,left,0.0,26.248308700043708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,506.36441379995085,,,,,,,,,506.3510452997871,506.4638204998337,507.26502849999815,507.24834369984455,507.2483628999908,507.26502849999815,507.26502849999815,507.26502849999815,508.2497342999559,left,1.0,24.909219400025904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,508.2648362999316,,,,,,,,,508.2509818999097,508.3650834998116,509.1659439997748,509.14910559984855,509.14913849998266,509.1659439997748,509.1659439997748,509.1659439997748,512.2831212999299,right,1.0,27.042266600299627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,512.2980666998774,,,,,,,,,512.2844010998961,512.3981563998386,513.1986645997968,513.1827613997739,513.1827837999444,513.1986645997968,513.1986645997968,513.1986645997968,513.9672630999703,left,1.0,24.697202200070024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,513.9824249998201,,,,,,,,,513.968216399895,515.1819921999704,515.9830491999164,515.9664236998651,515.9664443999063,515.9830491999164,515.9830491999164,515.9830491999164,518.3836023998447,right,1.0,26.323908100137487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,1.0,518.398386299843,,,,,,,,,518.3848919998854,519.1989877999295,519.9995453997981,519.9824693999253,519.9824912999757,519.9995453997981,519.9995453997981,519.9995453997981,521.8162737998646,right,1.0,25.736776700243357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,0.0,521.8315419999417,,,,,,,,,521.8172144999262,521.930971799884,522.7324399999343,522.7156245999504,522.7156463998836,522.7324399999343,522.7324399999343,522.7324399999343,523.8332436999772,left,1.0,25.01963310013525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,1.0,523.8477028999478,,,,,,,,,523.8341785999946,524.648378299782,525.4484989999328,525.4318968998268,525.4319180999883,525.4484989999328,525.4484989999328,525.4484989999328,527.8163670999929,right,1.0,26.282325700158253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,0.0,527.8309592998121,,,,,,,,,527.8174505999777,529.0311206998304,529.8485585998278,529.8310618998948,529.831083699828,529.8485585998278,529.8485585998278,529.8485585998278,531.2500589999836,left,1.0,25.318954500136897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,531.2651597999502,,,,,,,,,531.2510612998158,531.6154226998333,532.4160065997858,532.3987661998253,532.3987859999761,532.4160065997858,532.4160065997858,532.4160065997858,534.6505645997822,right,1.0,26.159805500181392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,534.6648065999616,,,,,,,,,534.6515670998488,535.4656823999248,536.2823284999467,536.265755499946,536.2657849998213,536.2823284999467,536.2823284999467,536.2823284999467,537.5339889999013,left,1.0,25.181481800042093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,537.547743299976,,,,,,,,,537.5352194998413,537.8984650999773,538.6994546998758,538.6827009997796,538.6827216998208,538.6994546998758,538.6994546998758,538.6994546998758,541.3827751998324,left,1.0,26.5981655002106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,541.3982365999836,,,,,,,,,541.3837091999594,541.749091199832,542.5491382000037,542.5325981997885,542.5326327998191,542.5491382000037,542.5491382000037,542.5491382000037,543.5662638999056,right,1.0,24.93230320001021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,543.5812412998639,,,,,,,,,543.5675809998065,543.930984799983,544.7320669000037,544.71563589992,544.7156567999627,544.7320669000037,544.7320669000037,544.7320669000037,547.8489221998025,right,1.0,27.03244940005243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,547.86377109983,,,,,,,,,547.8499378999695,548.215798899997,549.0324402998667,549.0158757998142,549.0159004998859,549.0324402998667,549.0324402998667,549.0324402998667,550.2839663999621,left,1.0,25.176499100169167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,1.0,550.2980671999976,,,,,,,,,550.285147999879,550.3979585999623,551.1988037999254,551.181237799814,551.18125959998,551.1988037999254,551.1988037999254,551.1988037999254,554.1160455998033,right,1.0,26.84368930011988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,0.0,554.130855599884,,,,,,,,,554.1170370997861,554.2325215998571,555.0496057998389,555.0324551998638,555.0324799998198,555.0496057998389,555.0496057998389,555.0496057998389,557.2667983998545,left,1.0,26.13526470004581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-059,1.0,random_dot,59.82707586827881,
