direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,stimulusDots.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,27.0,1.0,13.0,right,0.0,0.3892444999655708,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,452.8384737999877,,,,,,,,,452.8240054999478,454.0377363000298,454.8443214000436,454.8233233999927,454.8242916000309,454.8443214000436,454.8443214000436,454.8443214000436,455.2459960000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3892444999655708,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,28.0,0.0,14.0,right,0.0,0.436846699914895,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,455.2585362000391,,,,,,,,,455.2468414000468,456.0535068999743,456.8611099999398,456.8399243999738,456.8408517000498,456.8611099999398,456.8611099999398,456.8611099999398,457.3083618000383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.436846699914895,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,29.0,1.0,14.0,right,1.0,0.670949500054121,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,457.32326179998927,,,,,,,,,457.3091889000498,457.6711176999379,458.4782324000262,458.4566603000276,458.4576243000338,458.4782324000262,458.4782324000262,458.4782324000262,459.1548022000352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.670949500054121,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,30.0,0.0,15.0,left,1.0,1.243503899895586,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,459.1693924999563,,,,,,,,,459.1556433000369,459.95521070004907,460.7609427999705,460.7396833000239,460.7407061000122,460.7609427999705,460.7609427999705,460.7609427999705,462.0138353999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.243503899895586,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,31.0,1.0,15.0,right,1.0,0.4948255999479443,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,462.02652269997634,,,,,,,,,462.0146881999681,463.22258699999657,464.0425748999696,464.02210619999096,464.0229729999555,464.0425748999696,464.0425748999696,464.0425748999696,464.5428856000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4948255999479443,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,32.0,0.0,16.0,left,1.0,0.6357344000134617,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,464.5547404999379,,,,,,,,,464.54373959999066,464.9048435000004,465.7117945000064,465.6902735000476,465.6912479000166,465.7117945000064,465.7117945000064,465.7117945000064,466.36141539993696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6357344000134617,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,33.0,1.0,16.0,right,1.0,0.5717451000818983,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,466.3742447999539,,,,,,,,,466.3622284999583,467.18696560000535,467.9944251000416,467.9732827999396,467.9742370999884,467.9944251000416,467.9944251000416,467.9944251000416,468.5767180999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5717451000818983,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,34.0,0.0,17.0,right,1.0,0.6543609000509605,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,1.0,468.5882529999362,,,,,,,,,468.5775666999398,468.6866358999396,469.494672199944,469.4735080000246,469.4744367999956,469.494672199944,469.494672199944,469.494672199944,470.1666908999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6543609000509605,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,35.0,1.0,17.0,right,0.0,0.4783154000760987,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,0.0,470.17797620000783,,,,,,,,,470.1676702999976,470.9714014000492,471.77795759995934,471.7567285000114,471.7577173999744,471.77795759995934,471.77795759995934,471.77795759995934,472.2605866999365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.4783154000760987,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,36.0,0.0,18.0,left,1.0,0.8878145000198856,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,472.2727287999587,,,,,,,,,472.26146740000695,472.3874271999812,473.19512269995175,473.173943700036,473.1749399999389,473.19512269995175,473.19512269995175,473.19512269995175,474.0974796999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8878145000198856,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,37.0,1.0,18.0,right,1.0,0.7232567999744788,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,474.1112926000496,,,,,,,,,474.0985400000354,474.9047553000273,475.711689800024,475.6904680000152,475.6913992000045,475.711689800024,475.711689800024,475.711689800024,476.4550935999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7232567999744788,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,38.0,0.0,19.0,right,1.0,0.6965646001044661,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,476.4701880000066,,,,,,,,,476.4559295999352,476.5548317000503,477.362105499953,477.3405102000106,477.3415038000094,477.362105499953,477.362105499953,477.362105499953,478.0738683999516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6965646001044661,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,39.0,1.0,19.0,left,1.0,0.6634626999730244,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,478.0886617000215,,,,,,,,,478.0747076999396,478.88840389996767,479.70887249999214,479.68886260001455,479.68967889994383,479.70887249999214,479.70887249999214,479.70887249999214,480.3765540999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6634626999730244,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,40.0,0.0,20.0,right,0.0,0.4385471000568941,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,480.3927356000058,,,,,,,,,480.3776182000293,480.7379071000032,481.544842000003,481.5234457999468,481.5244275999721,481.544842000003,481.544842000003,481.544842000003,482.00160840002354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.4385471000568941,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,41.0,1.0,20.0,left,0.0,0.4100024999352172,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,482.01330330001656,,,,,,,,,482.0025894000428,483.2049984999466,484.03755220002495,484.0083039000165,484.0093104999978,484.03755220002495,484.03755220002495,484.03755220002495,484.4671055999352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.4100024999352172,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,42.0,0.0,21.0,left,0.0,0.6368092000484467,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,484.4788713000016,,,,,,,,,484.4680207000347,485.2727680000244,486.08839499996975,486.0591224000091,486.0600692000007,486.08839499996975,486.08839499996975,486.08839499996975,486.73400619998574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6368092000484467,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,43.0,1.0,21.0,right,0.0,0.6295395999914035,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,486.7457193000009,,,,,,,,,486.7348791999975,487.9383458000375,488.7449097000063,488.7236027000472,488.72460379998665,488.7449097000063,488.7449097000063,488.7449097000063,489.39630409993697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6295395999914035,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,44.0,0.0,22.0,left,0.0,0.8360944999149069,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,1.0,489.4082419000333,,,,,,,,,489.3971426000353,489.5030217999592,490.31208770000376,490.2904802999692,490.2914084999357,490.31208770000376,490.31208770000376,490.31208770000376,491.160840800032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8360944999149069,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,45.0,1.0,22.0,left,1.0,0.6010233999695629,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,0.0,491.1737698999932,,,,,,,,,491.1619138999376,491.5222989999456,492.327936799964,492.3069427999435,492.307892599958,492.327936799964,492.327936799964,492.327936799964,492.9349436999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6010233999695629,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,46.0,0.0,23.0,right,0.0,0.3725404000142589,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,492.94661220000125,,,,,,,,,492.9357884000056,494.13825700001325,494.94495379994623,494.9240468000062,494.9250083999941,494.94495379994623,494.94495379994623,494.94495379994623,495.3218216999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3725404000142589,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,47.0,1.0,23.0,left,0.0,0.7270855999086052,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,495.33673690003343,,,,,,,,,495.3226671000011,495.6719405000331,496.4948903999757,496.4725013000425,496.4735017999774,496.4948903999757,496.4948903999757,496.4948903999757,497.2254574999679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7270855999086052,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,48.0,0.0,24.0,right,1.0,0.5303060999140143,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,497.2405461999588,,,,,,,,,497.2262939000502,498.44296799995936,499.2670399999479,499.2407933999784,499.2414135000436,499.2670399999479,499.2670399999479,499.2670399999479,499.8030841000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5303060999140143,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,49.0,1.0,24.0,left,1.0,0.4735274999402463,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,499.81846660003066,,,,,,,,,499.8035722000059,500.16758310003206,500.9680533000501,500.9511257000268,500.9515671000117,500.9680533000501,500.9680533000501,500.9680533000501,501.4526005999651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4735274999402463,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,50.0,0.0,25.0,right,1.0,0.4883661000058055,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,501.4666504999623,,,,,,,,,501.4529489999404,501.8039431000361,502.62621440005023,502.6059023999842,502.6067198000383,502.62621440005023,502.62621440005023,502.62621440005023,503.11875369993504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4883661000058055,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,51.0,1.0,25.0,left,1.0,0.7651705999160185,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,503.1337059000507,,,,,,,,,503.11913380003534,503.2321812999435,504.0468529999489,504.02495789993554,504.02597780001815,504.0468529999489,504.0468529999489,504.0468529999489,504.82214569998905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7651705999160185,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,52.0,0.0,26.0,right,1.0,0.6060609000269324,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,504.83684030000586,,,,,,,,,504.8229980999604,504.9372879000148,505.7539402999682,505.7335297999671,505.7346120999428,505.7539402999682,505.7539402999682,505.7539402999682,506.3649443000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6060609000269324,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,53.0,1.0,26.0,left,1.0,0.6921601999783888,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,506.3779202000005,,,,,,,,,506.3661415999522,507.1888308000052,507.9954082999611,507.974061200046,507.9750550000463,507.9954082999611,507.9954082999611,507.9954082999611,508.6982709999429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6921601999783888,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,54.0,0.0,27.0,left,0.0,0.6338482999708503,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,508.7111065000063,,,,,,,,,508.6995072000427,509.9091290000361,510.72544309997465,510.7056612999877,510.70646479993593,510.72544309997465,510.72544309997465,510.72544309997465,511.3707046000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6338482999708503,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,55.0,1.0,27.0,right,0.0,0.7213899999624118,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,511.3857290999731,,,,,,,,,511.3715251999674,511.7211888999445,512.5289083999814,512.5078370999545,512.5087652000366,512.5289083999814,512.5289083999814,512.5289083999814,513.2547194999643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7213899999624118,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,56.0,0.0,28.0,left,1.0,0.8046491000568494,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,513.2704359999625,,,,,,,,,513.2556426000083,514.0540980999358,514.8632547999732,514.8421492000343,514.8431177999591,514.8632547999732,514.8632547999732,514.8632547999732,515.672548100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8046491000568494,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,57.0,1.0,28.0,right,1.0,0.5302573000080884,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,515.6872063999763,,,,,,,,,515.6734175999882,516.8721087999875,517.6800532999914,517.6586169999791,517.6595977999968,517.6800532999914,517.6800532999914,517.6800532999914,518.2299195999512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5302573000080884,,,,,sub-164,1,random_dot,57.42670916926211,
right,right,58.0,0.0,29.0,left,0.0,0.6720746998907998,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,518.2417990999529,,,,,,,,,518.2307493999833,518.3368387999944,519.1455286999699,519.123979200027,519.1248922999948,519.1455286999699,519.1455286999699,519.1455286999699,519.8412906000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6720746998907998,,,,,sub-164,1,random_dot,57.42670916926211,
left,left,59.0,1.0,29.0,left,1.0,0.5545282000675797,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,519.8571168000344,,,,,,,,,519.8424100000411,520.6551759999711,521.4623275999911,521.4411258000182,521.4421618999913,521.4623275999911,521.4623275999911,521.4623275999911,522.0381159000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5545282000675797,,,,,sub-164,1,random_dot,57.42670916926211,
,,1.0,1.0,0.0,,,,,speed,space,4.55740509997122,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-164,1,random_dot,57.42670916926211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0516637000255,522.0665987000102,527.0393698000116,sub-164,1,random_dot,57.42670916926211,
