direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,1.4625030999886803,1.466579100000672,1.466579100000672,26.77877089998219,space,40.3927287000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,0.0,0.0,0.0,0.0,,,,,,,,,26.79488210001728,,,,,,,,,26.78286700003082,27.97807120002108,28.778579799982253,28.76198070001556,28.76200129999779,28.778579799982253,28.778579799982253,28.778579799982253,31.781082600005902,left,1.0,18.096507499984,,31.78148519998649,31.79461739998078,32.29439480003202,32.27811810001731,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,0.0,1.0,1.0,1.0,,,,,,,,,32.29439480003202,,,,,,,,,32.27853619999951,33.494676399976015,34.294856399996206,34.27838390000397,34.27839900000254,34.294856399996206,34.294856399996206,34.294856399996206,35.62855139997555,right,1.0,16.41409149998799,,35.62879270000849,35.64436949999072,36.14465370000107,36.12854409997817,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,36.14465370000107,,,,,,,,,36.12882480002008,37.32793400000082,38.12809170002584,38.11189890000969,38.1119395000278,38.12809170002584,38.12809170002584,38.12809170002584,41.44532150001032,left,1.0,18.405882599996403,,41.44565599999624,41.4612714999821,41.961081699992064,41.94488279998768,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,41.961081699992064,,,,,,,,,41.9451036999817,43.16135750000831,43.96140510000987,43.94481999997515,43.94483769999351,43.96140510000987,43.96140510000987,43.96140510000987,45.22923699999228,right,1.0,16.360907099966425,,45.2296605000156,45.24461609998252,45.74443359998986,45.72823339997558,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,2.0,0.0,4.0,1.0,,,,,,,,,45.74443359998986,,,,,,,,,45.72844079998322,46.094304200029,46.89474140002858,46.87819860002492,46.87821070000064,46.89474140002858,46.89474140002858,46.89474140002858,48.362278199987486,right,1.0,16.557157000002917,,48.3625175000052,48.37794540001778,48.87799770000856,48.8616504999809,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,2.0,1.0,5.0,0.0,,,,,,,,,48.87799770000856,,,,,,,,,48.86199220002163,49.6775304999901,50.477791199984495,50.46108769997954,50.46110339998268,50.477791199984495,50.477791199984495,50.477791199984495,52.06176840001717,left,1.0,16.668502699991222,,52.062151800026186,52.07748889998766,52.57732969999779,52.56093929999042,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,52.57732969999779,,,,,,,,,52.561186900013126,52.67727129999548,53.477791299985256,53.4610454000067,53.461071100027766,53.477791299985256,53.477791299985256,53.477791299985256,56.74491339997621,right,1.0,18.361184699984733,,56.74527170002693,56.76071980001871,57.2608457999886,57.24423620000016,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,57.2608457999886,,,,,,,,,57.24446660000831,58.0606958999997,58.86100009997608,58.844549100031145,58.844561300007626,58.86100009997608,58.86100009997608,58.86100009997608,61.87828469998203,left,1.0,18.10867330001201,,61.878556000010576,61.89403329999186,62.3938296000124,62.37768269999651,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,4.0,0.0,8.0,1.0,,,,,,,,,62.3938296000124,,,,,,,,,62.37799950002227,62.74384220002685,63.54424200003268,63.52746960002696,63.52748089999659,63.54424200003268,63.54424200003268,63.54424200003268,65.06160080002155,right,1.0,16.60056049999548,,65.06187959999079,65.07733489997918,65.57705159997568,65.56084150000243,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,65.57705159997568,,,,,,,,,65.56103079998866,65.67714879999403,66.47759979998227,66.46078710001893,66.46080110000912,66.47759979998227,66.47759979998227,66.47759979998227,68.6116153000039,left,1.0,17.22154950001277,,68.61187500000233,68.62722409999697,69.12712720001582,69.11052689998178,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,5.0,0.0,10.0,1.0,,,,,,,,,69.12712720001582,,,,,,,,,69.11071969999466,69.22713160002604,70.02748560003238,70.01065040001413,70.01066500000888,70.02748560003238,70.02748560003238,70.02748560003238,71.19482440000866,right,1.0,16.258731300011277,,71.19518039998366,71.2105687999865,71.71153159998357,71.69454450003104,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,71.71153159998357,,,,,,,,,71.69481790001737,72.51094280002872,73.31136960000731,73.29512359999353,73.29514910001308,73.31136960000731,73.31136960000731,73.31136960000731,75.8983911999967,left,1.0,17.672864600026514,,75.89912870002445,75.91069039999275,76.41031429998111,76.39444040000672,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,76.41031429998111,,,,,,,,,76.39470110001275,76.5105664000148,77.31067849998362,77.2948352000094,77.29484930000035,77.31067849998362,77.31067849998362,77.31067849998362,79.41134849999798,left,1.0,17.18657209997764,,79.41174419998424,79.42694069998106,79.9270929999766,79.91085200000089,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,79.9270929999766,,,,,,,,,79.91111270000692,80.27703040000051,81.07735310000135,81.06084579997696,81.06085830001393,81.07735310000135,81.07735310000135,81.07735310000135,83.2955272999825,right,1.0,17.29875610000454,,83.29586359998211,83.3107497000019,83.81051360000856,83.79453409998678,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,83.81051360000856,,,,,,,,,83.79472000000533,85.01045790000353,85.81079770001816,85.79388529999414,85.79389800003264,85.81079770001816,85.81079770001816,85.81079770001816,88.27793729997938,left,1.0,17.555050399969332,,88.2781915999949,88.29361639998388,88.7937994999811,88.77740449999692,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,88.7937994999811,,,,,,,,,88.77765040000668,89.14349380001659,89.94383599999128,89.92723670002306,89.92725260002771,89.94383599999128,89.94383599999128,89.94383599999128,90.97803459997522,right,1.0,16.12066210003104,,90.97830459999386,90.99354749999476,91.4935722000082,91.47736180003268,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,91.4935722000082,,,,,,,,,91.4778323000064,91.84353080001893,92.64400209998712,92.62686289998236,92.62687300000108,92.64400209998712,92.64400209998712,92.64400209998712,94.74433680000948,left,1.0,17.195490299956873,,94.74457260000054,94.7602959999931,95.26016880001409,95.24365100002616,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,95.26016880001409,,,,,,,,,95.24388570000885,96.06016360002104,96.86029620002957,96.8436865999829,96.84370209998453,96.86029620002957,96.86029620002957,96.86029620002957,98.09459849999983,right,1.0,16.3287743999972,,98.0948620000272,98.1102209999808,98.61032829998294,98.59420859999956,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,98.61032829998294,,,,,,,,,98.59447299997557,98.96038659999611,99.76050829997985,99.74377539998386,99.74378660001094,99.76050829997985,99.76050829997985,99.76050829997985,101.72906709997916,left,1.0,17.063375400030054,,101.7293174000224,101.74372259998928,102.24360570003046,102.22742499999003,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,102.24360570003046,,,,,,,,,102.2277356000268,103.04334319999909,103.84402720001526,103.82740900001954,103.82741999998689,103.84402720001526,103.84402720001526,103.84402720001526,104.81132540002,right,1.0,16.060319899988826,,104.81157160003204,104.82708409999032,105.32692520000272,105.310813100019,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.31086149998008,105.32692520000272,105.32692520000272,110.1445912999916,space,19.902424399973825,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1446222999948,110.1601701999898,110.1601701999898,116.277553300024,space,21.20725139998831,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119.2267180000199,,,,,,,,,119.2157215999905,120.02661469997838,120.82701389997963,120.810427599994,120.81044289999409,120.82701389997963,120.82701389997963,120.82701389997963,121.84465290000662,left,1.0,16.113022100005765,,,,,,,,,,,,,,,,,,,,116.279325600015,116.29601579997689,116.29601579997689,119.21177599998192,space,18.01064250001218,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,121.86002890003148,,,,,,,,,121.84523959999206,123.05978890002008,123.86018259997944,123.8435699000256,123.84358590003104,123.86018259997944,123.86018259997944,123.86018259997944,124.62773609999569,right,1.0,15.853112099983264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,124.6432758999872,,,,,,,,,124.6282126000151,125.44334499997784,126.24361559998944,126.22694550000595,126.22695849998854,126.24361559998944,126.24361559998944,126.24361559998944,127.26097719999962,left,0.0,16.10722900001565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,127.2766549999942,,,,,,,,,127.26146040001186,127.37638359999984,128.17695490003098,128.1606886999798,128.16069950000383,128.17695490003098,128.17695490003098,128.17695490003098,129.2612038999796,left,1.0,16.17908819997683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,129.27652090002084,,,,,,,,,129.26168579998193,130.4764139999752,131.27705540001625,131.26027329999488,131.26028689998202,131.27705540001625,131.27705540001625,131.27705540001625,133.67714839999098,left,1.0,17.491387800022494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,133.69270930002676,,,,,,,,,133.6779080000124,134.49306220002472,135.29360580001958,135.27650450001238,135.2765165999881,135.29360580001958,135.29360580001958,135.29360580001958,135.99408570001833,right,1.0,15.781320000009146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,136.00966270000208,,,,,,,,,135.9945004999754,136.35988320002798,137.16005659999792,137.1434753999929,137.14348760002758,137.16005659999792,137.16005659999792,137.16005659999792,138.54429960000562,left,1.0,16.467665300006047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,138.55963169998722,,,,,,,,,138.54493159998674,139.75949359999504,140.56002730003092,140.54356479999842,140.5435770000331,140.56002730003092,140.56002730003092,140.56002730003092,141.42783330002567,right,1.0,15.962624799984042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,141.4433538999874,,,,,,,,,141.42828980000922,142.64280819997657,143.44305930001428,143.42644499999005,143.4264630000107,143.44305930001428,143.44305930001428,143.44305930001428,146.7603356000036,right,0.0,18.41105709999101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,146.77627929998562,,,,,,,,,146.76100430003137,147.5760420000297,148.37655300000915,148.3600407000049,148.36005140002817,148.37655300000915,148.37655300000915,148.37655300000915,149.3104087000247,right,1.0,16.024320799973793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,149.32627130002948,,,,,,,,,149.31083219998982,150.5262655999977,151.3266639999929,151.3101737999823,151.31018730002688,151.3266639999929,151.3266639999929,151.3266639999929,152.7772433999926,right,1.0,16.53708400001051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,152.79304389999015,,,,,,,,,152.7776902000187,153.1429124000133,153.94317759998376,153.92672879999736,153.9267506999895,153.94317759998376,153.94317759998376,153.94317759998376,155.86057720001554,left,1.0,17.005613500019535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,155.87629250000464,,,,,,,,,155.86099630000535,157.07608500000788,157.87655350001296,157.86014479998266,157.8601604999858,157.87655350001296,157.87655350001296,157.87655350001296,159.8791253999807,right,0.0,17.097209099971224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,159.89281839999603,,,,,,,,,159.87958920001984,160.6927832000074,161.49316620000172,161.47668740001973,161.47670549998293,161.49316620000172,161.49316620000172,161.49316620000172,162.46204610000132,right,1.0,16.063340299995616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,162.47596910002176,,,,,,,,,162.4625067000161,163.27596669999184,164.07618779997574,164.05979869997827,164.0598159999936,164.07618779997574,164.07618779997574,164.07618779997574,164.92879480001284,left,1.0,15.947631899965929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,164.9426789000281,,,,,,,,,164.9292376000085,165.2925900000264,166.09286430000793,166.0764965999988,166.07650790002663,166.09286430000793,166.09286430000793,166.09286430000793,166.69339939998463,right,1.0,15.694716300000437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,166.7089994000271,,,,,,,,,166.69384199997876,166.8092090000282,167.60978140000952,167.59313440002734,167.59314730000915,167.60978140000952,167.60978140000952,167.60978140000952,168.3937923000194,right,1.0,15.867427900026088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,168.40918960003182,,,,,,,,,168.39421830000356,169.20916820003183,170.009597700031,169.99287950003054,169.9928951000329,170.009597700031,170.009597700031,170.009597700031,170.693233900005,left,1.0,15.778230199939571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,170.7090980000212,,,,,,,,,170.69369139999617,171.5092907000217,172.30947330000345,172.29337379999924,172.29339260002598,172.30947330000345,172.30947330000345,172.30947330000345,172.99337769998235,right,1.0,15.765533300000245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,173.00891480001155,,,,,,,,,172.9938255000161,174.209173500014,175.00956520001637,174.99270589998923,174.99272079998627,175.00956520001637,175.00956520001637,175.00956520001637,175.77891090000048,left,1.0,15.863846599997489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,175.79221189999953,,,,,,,,,175.7794076999999,175.89238159998786,176.69279080000706,176.67642430000706,176.67644599999767,176.69279080000706,176.69279080000706,176.69279080000706,177.42673629999626,right,1.0,15.823349999962376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,177.44247800001176,,,,,,,,,177.42716060002567,177.79246720002266,178.59292020002613,178.57627710001543,178.57629440003075,178.59292020002613,178.59292020002613,178.59292020002613,179.29341340000974,right,0.0,15.788410099979956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,179.30913589999545,,,,,,,,,179.29386740003247,180.50923490000423,181.30917359999148,181.2929895999841,181.29300379997585,181.30917359999148,181.30917359999148,181.30917359999148,182.07669379998697,right,0.0,15.860149399959482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,182.09249529999212,,,,,,,,,182.07713970000623,183.2923707999871,184.09284509997812,184.0763180999784,184.07633270003132,184.09284509997812,184.09284509997812,184.09284509997812,184.86013079999248,right,1.0,15.86074059997918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,184.87544520001396,,,,,,,,,184.8607970000012,185.22562059998745,186.02601939998567,186.00899950001624,186.00901179999343,186.02601939998567,186.02601939998567,186.02601939998567,188.15964000002717,right,1.0,17.229152199986856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,188.17536809999729,,,,,,,,,188.1601118000108,189.35892369999783,190.1595335000311,190.14275310002267,190.14276770001743,190.1595335000311,190.1595335000311,190.1595335000311,190.8267449000268,left,1.0,15.758712999988347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,190.84243650001008,,,,,,,,,190.82726960000585,190.94238670001505,191.7425209999783,191.72611510002756,191.726141799998,191.7425209999783,191.7425209999783,191.7425209999783,192.44321380002657,right,1.0,15.78862200002186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,192.45898200001105,,,,,,,,,192.44365500001004,192.5591539000161,193.3594099000329,193.3428860999993,193.34290180000244,193.3594099000329,193.3594099000329,193.3594099000329,194.51325700001323,left,1.0,16.247530499938875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,194.52547659998527,,,,,,,,,194.5138472000253,195.72564140002945,196.52598889998623,196.5096048000269,196.5096240999992,196.52598889998623,196.52598889998623,196.52598889998623,197.24321610003244,right,1.0,15.799400199961385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,197.2585824999842,,,,,,,,,197.24365170003148,198.05900609999665,198.859352200001,198.8425551999826,198.84256489999825,198.859352200001,198.859352200001,198.859352200001,199.8936122999876,right,0.0,16.11928560002707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,199.9089584000176,,,,,,,,,199.8941994999768,200.2584883000236,201.0592698000255,201.0427478000056,201.04276919999396,201.0592698000255,201.0592698000255,201.0592698000255,205.2929296999937,left,1.0,19.316485800023656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,1.0,205.30885590001708,,,,,,,,,205.2936681000283,205.40888489998176,206.20911029999843,206.1926736999885,206.19268909998937,206.20911029999843,206.20911029999843,206.20911029999843,206.9931908000144,right,1.0,15.87433040002361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,207.00875420001103,,,,,,,,,206.99364639999112,207.35849840001904,208.15893390000565,208.1420723000192,208.1420884000254,208.15893390000565,208.15893390000565,208.15893390000565,210.35975360003067,left,0.0,17.290732299967203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,210.3751408000244,,,,,,,,,210.36018720001448,211.17563240003076,211.97558440000284,211.95932500000345,211.9593487000093,211.97558440000284,211.97558440000284,211.97558440000284,213.54318989999592,left,1.0,16.64949699997669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,1.0,213.55866340000648,,,,,,,,,213.5437191000092,213.65855719998945,214.45914540003287,214.4431967000128,214.443213200022,214.45914540003287,214.45914540003287,214.45914540003287,215.35970580001597,right,1.0,15.990687899990007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,0.0,215.3754215000081,,,,,,,,,215.3601674999809,216.1752426000312,216.97562219999963,216.95952520001447,216.9595361999818,216.97562219999963,216.97562219999963,216.97562219999963,218.05963319999864,left,1.0,16.171855699969456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,0.0,218.07534949999533,,,,,,,,,218.06014220003271,218.17533479997653,218.9756471000146,218.9588884999976,218.95890010002768,218.9756471000146,218.9756471000146,218.9756471000146,219.6761814000201,left,1.0,15.784727499994917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,1.0,219.69205309997776,,,,,,,,,219.67680489999475,220.891781000013,221.69192439998733,221.67574680002872,221.67576050001665,221.69192439998733,221.69192439998733,221.69192439998733,222.39260249998188,right,1.0,15.782474700012244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,1.0,222.4084416999831,,,,,,,,,222.39305220003007,223.6082594000036,224.4086083000293,224.3917860999936,224.39180019998457,224.4086083000293,224.4086083000293,224.4086083000293,225.3094605000224,left,0.0,15.98457570001483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,0.0,225.32482530002017,,,,,,,,,225.31000310002128,225.42522069998083,226.225221300032,226.20902070001463,226.20903079997515,226.225221300032,226.225221300032,226.225221300032,227.09233339998173,left,1.0,15.9557102000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,1.0,227.10819870000705,,,,,,,,,227.0928054000251,227.90789979998956,228.7085750999977,228.6916603000136,228.69167129998092,228.7085750999977,228.7085750999977,228.7085750999977,229.32568970002467,right,1.0,15.698741299973335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,0.0,229.34143380000023,,,,,,,,,229.3263410999789,230.1414332999848,230.94185840000864,230.9250930999988,230.92510450002737,230.94185840000864,230.94185840000864,230.94185840000864,232.9761009999784,left,1.0,17.124240100034513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
