direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,stimulusDots.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,1.0,290.28114069998264,,,,,,,,,290.2679777999874,291.48144599981606,292.2809152998961,292.2658647999633,292.2658976998646,292.2809152998961,292.2809152998961,292.2809152998961,294.5839662000071,right,1.0,23.79279510001652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,294.5974028999917,,,,,,,,,294.58534669992514,294.94826879980974,295.74824259988964,295.73284909990616,295.7328869998455,295.74824259988964,295.74824259988964,295.74824259988964,297.56593289994635,left,1.0,23.30586860026233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,297.5793303998653,,,,,,,,,297.5670902999118,298.781457999954,299.5807387998793,299.56511069997214,299.5651431998704,299.5807387998793,299.5807387998793,299.5807387998793,301.11549529992044,right,1.0,23.025805399985984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,301.13072989997454,,,,,,,,,301.11653149989434,301.4813297998626,302.2808253997937,302.2653240999207,302.26535989996046,302.2808253997937,302.2808253997937,302.2808253997937,304.99993129982613,left,1.0,24.20756349992007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,305.013431499945,,,,,,,,,305.00119419978,306.21275949990377,307.0141840998549,306.9992925999686,306.9993325998076,307.0141840998549,307.0141840998549,307.0141840998549,312.61620469996706,left,1.0,27.096688699908555,,,,,312.0139313999098,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,312.6308944998309,,,,,,,,,312.61762429983355,313.8302399998065,314.62982559995726,314.61349369981326,314.6135148999747,314.62982559995726,314.62982559995726,314.62982559995726,315.668095999863,right,1.0,22.527245099889114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,315.6808322998695,,,,,,,,,315.6694662999362,316.03027699980885,316.830526500009,316.81563719990663,316.8156822999008,316.830526500009,316.830526500009,316.830526500009,317.5159777000081,left,1.0,22.17557300021872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,1.0,317.5299904998392,,,,,,,,,317.51719039981253,317.6302141000051,318.4310971999075,318.4157600000035,318.4158026999794,318.4310971999075,318.4310971999075,318.4310971999075,320.3329727000091,right,1.0,23.396248700097203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,320.346954099834,,,,,,,,,320.33448949991725,320.6969894999638,321.49726229999214,321.4824745999649,321.48251379979774,321.49726229999214,321.49726229999214,321.49726229999214,322.66683579981327,right,1.0,22.660393400117755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,322.6804747998249,,,,,,,,,322.6682965999935,323.031175899785,323.8306099998299,323.81517249997705,323.8152027998585,323.8306099998299,323.8306099998299,323.8306099998299,324.83159849978983,left,1.0,22.487312200013548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,324.845906799892,,,,,,,,,324.8325905997772,325.19687469978817,325.9967308999039,325.98110499978065,325.9811407998204,325.9967308999039,325.9967308999039,325.9967308999039,326.8995421999134,right,1.0,22.395787000190467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,326.9138510997873,,,,,,,,,326.9008292998187,327.2638877998106,328.0634395999368,328.0484411998186,328.0484756999649,328.0634395999368,328.0634395999368,328.0634395999368,330.29848179989494,left,1.0,23.73012110008858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,0.0,330.3123133999761,,,,,,,,,330.2994866999797,330.4137511998415,331.2141422999557,331.1982238998171,331.1982539999299,331.2141422999557,331.2141422999557,331.2141422999557,335.83175819995813,left,1.0,26.111743700224903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,335.8466215999797,,,,,,,,,335.8330880999565,335.9472511999775,336.7635250999592,336.7474508997984,336.74748039990664,336.7635250999592,336.7635250999592,336.7635250999592,337.5473129998427,right,1.0,22.26694290013984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,337.5619689999148,,,,,,,,,337.5480933999643,337.66380799980834,338.46405239985324,338.44894019979984,338.44898290000856,338.46405239985324,338.46405239985324,338.46405239985324,340.1472073998302,right,1.0,23.17088200012222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,340.16186489979737,,,,,,,,,340.14829529984854,340.2634327998385,341.06239069998264,341.04818449984305,341.0482123999391,341.06239069998264,341.06239069998264,341.06239069998264,342.3149762998801,right,0.0,22.748587399953976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,1.0,342.32955819997005,,,,,,,,,342.3160420998465,342.4302289998159,343.23057769984007,343.21524569997564,343.2152891999576,343.23057769984007,343.23057769984007,343.23057769984007,344.36501169996336,right,1.0,22.620832900051028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,0.0,344.3796905998606,,,,,,,,,344.366102400003,345.1786861999426,345.9789748999756,345.9643336997833,345.9643625998869,345.9789748999756,345.9789748999756,345.9789748999756,348.3658135998994,left,1.0,23.881402000086386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,348.38001799979247,,,,,,,,,348.3670239998028,349.5805732998997,350.37943619978614,350.36493769986555,350.3649730999023,350.37943619978614,350.37943619978614,350.37943619978614,352.88262509997,right,1.0,23.999372500227764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,352.8960975999944,,,,,,,,,352.8841943999287,353.2468591998331,354.06152629991993,354.04735219990835,354.04737599985674,354.06152629991993,354.06152629991993,354.06152629991993,357.58223369996995,left,1.0,25.005663100164384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,359.7781918998808,,,,,,,,,359.7711163999047,359.8793658998329,360.6802217999939,360.66465689986944,360.6646957998164,360.6802217999939,360.6802217999939,360.6802217999939,361.3654212998226,left,1.0,22.18005500012077,,,,,,,,,,,,,,,,,,,,,357.5837068997789,357.61397239984944,357.61397239984944,359.763247899944,space,23.631852800026536,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,361.3790200999938,,,,,,,,,361.36715829977766,362.5796146998182,363.37832679995336,363.3637864999473,363.3638166999445,363.37832679995336,363.37832679995336,363.37832679995336,363.8963375999592,right,1.0,22.005464000161737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,363.91098319995217,,,,,,,,,363.8971541998908,365.096470199991,365.8955563998316,365.8811808999162,365.88121829996817,365.8955563998316,365.8955563998316,365.8955563998316,367.21444849995896,right,1.0,22.80433880002238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,367.2297804998234,,,,,,,,,367.2155881999061,367.33035449986346,368.1465521999635,368.1309534998145,368.13099599978887,368.1465521999635,368.1465521999635,368.1465521999635,369.7657025000081,left,1.0,23.11329250014387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,369.7795510999858,,,,,,,,,369.7671949998476,370.130275500007,370.9300733997952,370.9144660998136,370.914506000001,370.9300733997952,370.9300733997952,370.9300733997952,372.4967505999375,right,1.0,23.05100390012376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,372.5125006998424,,,,,,,,,372.4976038997993,373.311314099934,374.1110457999166,374.0963755999692,374.0963953998871,374.1110457999166,374.1110457999166,374.1110457999166,375.1495555997826,left,1.0,22.519398900214583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,375.1635286000092,,,,,,,,,375.1510111999232,375.26315009989776,376.0623491997831,376.0467639998533,376.0467999998946,376.0623491997831,376.0623491997831,376.0623491997831,378.0485025998205,left,0.0,23.477523500099775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,378.06290809996426,,,,,,,,,378.049865799956,379.2630948999431,380.0619584999513,380.0464784998912,380.0464987999294,380.0619584999513,380.0619584999513,380.0619584999513,381.4631266999058,left,1.0,22.891482500126585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,381.47887089988217,,,,,,,,,381.4641821999103,382.2630903997924,383.06294069997966,383.0467767999508,383.04680839995854,383.06294069997966,383.06294069997966,383.06294069997966,384.0964910998009,left,1.0,22.522454200079665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,384.11043099989183,,,,,,,,,384.0974716998171,384.4607330998406,385.26078299991786,385.2454105999786,385.2454305998981,385.26078299991786,385.26078299991786,385.26078299991786,385.9619823999237,right,1.0,22.1979697002098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,385.9773510999512,,,,,,,,,385.9627512998413,386.7788310998585,387.5947874998674,387.5787066000048,387.5787331999745,387.5947874998674,387.5947874998674,387.5947874998674,388.8288755998947,right,0.0,22.716966800158843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,388.8445025999099,,,,,,,,,388.8296506998595,388.9300334998407,389.72890260000713,389.71433699992485,389.7143806999084,389.72890260000713,389.72890260000713,389.72890260000713,391.0322144997772,right,1.0,22.795392600120977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,391.04549920000136,,,,,,,,,391.03384429984726,391.39645289978944,392.2117524999194,392.1972099998966,392.1972430997994,392.2117524999194,392.2117524999194,392.2117524999194,393.4475626999047,left,0.0,22.732440100051463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,393.46074169990607,,,,,,,,,393.4483304999303,393.81218599993736,394.6113376999274,394.5965203999076,394.5965465998743,394.6113376999274,394.6113376999274,394.6113376999274,395.3137230998837,left,1.0,22.195956700248644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,395.3290482999291,,,,,,,,,395.3145164998714,395.4295278999489,396.2284236999694,396.2133979999926,396.2134227999486,396.2284236999694,396.2284236999694,396.2284236999694,397.19814459979534,right,1.0,22.4523116000928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,397.2128348997794,,,,,,,,,397.1995892999694,397.3126509999856,398.1127557998989,398.0973518998362,398.09738439996727,398.1127557998989,398.1127557998989,398.1127557998989,398.71524910000153,left,1.0,22.091494200285524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,398.729114699876,,,,,,,,,398.7166561000049,399.5285664999392,400.32927619991824,400.3137462998274,400.3137792998459,400.32927619991824,400.32927619991824,400.32927619991824,401.2118750999216,right,1.0,22.3684972000774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,401.22889469983056,,,,,,,,,401.2127301997971,402.4268253999762,403.2297775999177,403.2145253999624,403.2145607999992,403.2297775999177,403.2297775999177,403.2297775999177,405.7309514998924,left,1.0,23.9835363002494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,405.7459260998294,,,,,,,,,405.7322840997949,406.09365459997207,406.8951116998214,406.8802820998244,406.8803152998444,406.8951116998214,406.8951116998214,406.8951116998214,408.37897049984895,right,1.0,22.97082590009086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,408.3937434998807,,,,,,,,,408.379843799863,408.4959148999769,409.3107589997817,409.2946033999324,409.294623499969,409.3107589997817,409.3107589997817,409.3107589997817,411.2983186999336,left,1.0,23.482277400093157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,411.3122521999758,,,,,,,,,411.29957379982807,411.66234899987467,412.478937599808,412.4627912999131,412.4628245998174,412.478937599808,412.478937599808,412.478937599808,413.5644171999302,right,1.0,22.57804080005735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,413.58121299999766,,,,,,,,,413.5661824999843,414.3792292999569,415.1785611999221,415.1632930999622,415.1633277998772,415.1785611999221,415.1785611999221,415.1785611999221,416.2620723999571,left,1.0,22.56921030022204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,416.27865319978446,,,,,,,,,416.2629061997868,416.36232999991626,417.1624989998527,417.147538599791,417.14757809997536,417.1624989998527,417.1624989998527,417.1624989998527,417.7800997998565,left,0.0,22.10042420006357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,417.7962192997802,,,,,,,,,417.7811042999383,418.5954093998298,419.39557199995033,419.3797159998212,419.3797541998792,419.39557199995033,419.39557199995033,419.39557199995033,420.4967423998751,left,1.0,22.585207999916747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,420.5117571998853,,,,,,,,,420.4978708999697,421.3118811999448,422.1122318999842,422.0966794998385,422.0967247998342,422.1122318999842,422.1122318999842,422.1122318999842,422.97896689991467,left,1.0,22.3574064001441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,422.9952349998057,,,,,,,,,422.97987189982086,423.3288399998564,424.1451193999965,424.1298849999439,424.1299420997966,424.1451193999965,424.1451193999965,424.1451193999965,424.91401709988713,right,1.0,22.25803779996932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,1.0,424.9296433997806,,,,,,,,,424.91528659989126,425.27819739980623,426.07971729990095,426.0640587999951,426.0641168998554,426.07971729990095,426.07971729990095,426.07971729990095,426.7974458998069,right,1.0,22.20431850012392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,426.81274249986745,,,,,,,,,426.7988328000065,426.9120562998578,427.7119662999176,427.6967527999077,427.6967900998425,427.7119662999176,427.7119662999176,427.7119662999176,428.3979376999196,left,1.0,22.176925800042227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,428.411550699966,,,,,,,,,428.39913849998266,429.6145150999073,430.4286714999471,430.4135123000015,430.4135969998315,430.4286714999471,430.4286714999471,430.4286714999471,431.4626551999245,right,1.0,22.51939620007761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,431.47843889985234,,,,,,,,,431.4636180999223,432.2770227999426,433.07823759992607,433.0634340997785,433.06347759999335,433.07823759992607,433.07823759992607,433.07823759992607,435.3967040998396,left,1.0,23.80252719996497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,1.0,435.4121796998661,,,,,,,,,435.39813509979285,436.2115797998849,437.01208289992064,436.9966475998517,436.9966783998534,437.01208289992064,437.01208289992064,437.01208289992064,437.9976281998679,right,1.0,22.47879660013132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,0.0,438.0118245999329,,,,,,,,,437.9990284999367,438.3620367997792,439.1616637997795,439.1459095999599,439.1459422998596,439.1616637997795,439.1616637997795,439.1616637997795,440.3805048998911,left,1.0,22.70076430006884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,440.3952385999728,,,,,,,,,440.3817276000045,440.49551329994574,441.2954666998703,441.2796910998877,441.2797398997936,441.2954666998703,441.2954666998703,441.2954666998703,442.5965255999472,left,1.0,22.78624920011498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,442.6114303998184,,,,,,,,,442.597844599979,443.811441199854,444.611209299881,444.5964202999603,444.5964517998509,444.611209299881,444.611209299881,444.611209299881,445.61120629985817,right,1.0,22.485539300134405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,445.6278274999932,,,,,,,,,445.6120008998551,446.8115404997952,447.6110355998389,447.59582449984737,447.59586569992825,447.6110355998389,447.6110355998389,447.6110355998389,448.7638172998559,left,1.0,22.642996800132096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,448.7783462998923,,,,,,,,,448.7652362999506,448.8787760999985,449.69383859983645,449.6779952999205,449.6780151999556,449.69383859983645,449.69383859983645,449.69383859983645,450.6794284998905,right,1.0,22.477427000179887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,450.6938687998336,,,,,,,,,450.68042499991134,451.8946069998201,452.69478529994376,452.6798046999611,452.6798367998563,452.69478529994376,452.69478529994376,452.69478529994376,453.6471156999469,left,1.0,22.44086159998551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,453.6611442998983,,,,,,,,,453.64831339987,454.8619215998333,455.6612267999444,455.6458781999536,455.6459160998929,455.6612267999444,455.6612267999444,455.6612267999444,456.4633163998369,right,1.0,22.29285960015841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,456.4782203999348,,,,,,,,,456.4643393999431,457.6774243998807,458.4786236998625,458.4628405999392,458.4628802998923,458.4786236998625,458.4786236998625,458.4786236998625,459.580016199965,left,1.0,22.592223500134423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,459.5947751998901,,,,,,,,,459.58101559989154,460.7949206999037,461.595304499846,461.5794021999464,461.5794621999376,461.595304499846,461.595304499846,461.595304499846,462.5281451998744,right,1.0,22.41840140009299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,462.5436519999057,,,,,,,,,462.5289234998636,462.8783988999203,463.67820299998857,463.6623205000069,463.6623625999782,463.67820299998857,463.67820299998857,463.67820299998857,464.84529939992353,left,1.0,22.65100060007535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,464.8607609998435,,,,,,,,,464.8461075997912,465.6611214999575,466.4616174998228,466.4469746998511,466.44701399980113,466.4616174998228,466.4616174998228,466.4616174998228,467.72958939988166,right,1.0,22.7545368000865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,467.7440672998782,,,,,,,,,467.7306752000004,468.5443812999874,469.34475809987634,469.3291441998445,469.32917759986594,469.34475809987634,469.34475809987634,469.34475809987634,470.6638122999575,right,1.0,22.81034170021303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,470.6776550998911,,,,,,,,,470.6652503998485,471.8775325999595,472.67797689978033,472.6625713999383,472.66260589985177,472.67797689978033,472.67797689978033,472.67797689978033,473.5940749999136,left,1.0,22.405727500095963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,473.609555499861,,,,,,,,,473.5948538999073,474.39295719983056,475.1950801999774,475.1797138999682,475.1797489998862,475.1950801999774,475.1950801999774,475.1950801999774,476.2302006999962,left,1.0,22.52678740001284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,476.24500769982114,,,,,,,,,476.2321239998564,476.3449561998714,477.14439989998937,477.1292049998883,477.12924189982,477.14439989998937,477.14439989998937,477.14439989998937,479.0133153998759,right,1.0,23.364301200024784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
