direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,386.9359979999717,,,,,,,,,386.92163729993626,387.0356520998757,387.83644129987806,387.8196317998227,387.819647999946,387.83644129987806,387.83644129987806,387.83644129987806,388.6377153999638,left,0.0,88.81420670007356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,388.6527076000348,,,,,,,,,388.638437199872,389.0026521999389,389.803071500035,389.78666480001993,389.78668099991046,389.803071500035,389.803071500035,389.803071500035,390.6370236999355,left,1.0,88.84328559995629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,390.65290169999935,,,,,,,,,390.6377250000369,390.7525871999096,391.5530628999695,391.5361895000096,391.5362031999976,391.5530628999695,391.5530628999695,391.5530628999695,392.1541609999258,left,1.0,88.60676490003243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,392.1688687000424,,,,,,,,,392.1550884998869,392.2690093999263,393.0702024998609,393.0536078000441,393.0536247999408,393.0702024998609,393.0702024998609,393.0702024998609,393.95389269990847,left,0.0,88.89667619997635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,393.9695786000229,,,,,,,,,393.9545919999946,394.7691968998406,395.5700123000424,395.55287699983455,395.5528917999473,395.5700123000424,395.5700123000424,395.5700123000424,396.2368258000352,right,1.0,88.6785088002216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,396.2525414999109,,,,,,,,,396.23754510004073,396.6026463999879,397.4030672998633,397.3861300998833,397.38614550000057,397.4030672998633,397.4030672998633,397.4030672998633,398.120534799993,left,1.0,88.73029009997845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,398.135426599998,,,,,,,,,398.1212505998556,399.3359346999787,400.1360216999892,400.1198596998584,400.1198750999756,400.1360216999892,400.1360216999892,400.1360216999892,400.65378009993583,left,1.0,88.5204998999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,400.6692353999242,,,,,,,,,400.6545853000134,401.8693223998416,402.6700359999668,402.6530704998877,402.6530879999045,402.6700359999668,402.6700359999668,402.6700359999668,404.02022239984944,right,1.0,89.35502910008654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,404.036053000018,,,,,,,,,404.0209301998839,404.3857811000198,405.186337799998,405.1697996999137,405.1698177999351,405.186337799998,405.186337799998,405.186337799998,405.8368466999382,left,0.0,88.65658580022864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,405.8527152999304,,,,,,,,,405.837664199993,406.2022279000376,407.0029942998663,406.986175699858,406.98619189998135,407.0029942998663,407.0029942998663,407.0029942998663,408.08674969989806,left,1.0,89.08078770013526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0873296998907,408.1023637999315,413.102049899986,413.0858060999308,sub-066,,,,
