direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,259.81655849999515,,,,,,,,,259.80307710001944,260.1667396000121,260.9670656999806,260.9507276000222,260.9507589999703,260.9670656999806,260.9670656999806,260.9670656999806,261.63497040001675,left,1.0,15.392573899996933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,261.6500499999965,,,,,,,,,261.6360985999927,261.7502691000118,262.55041349999374,262.5334924000199,262.5335141000105,262.55041349999374,262.55041349999374,262.55041349999374,263.1344163999893,right,1.0,15.306034499953968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,263.1500316999736,,,,,,,,,263.1355487999972,263.4999635000131,264.3003763000015,264.2842441999819,264.2842802000232,264.3003763000015,264.3003763000015,264.3003763000015,264.8683606000268,left,1.0,15.291909699968528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,1.0,264.88321240001824,,,,,,,,,264.868928299984,265.2334837000235,266.0338915999746,266.01711459999206,266.0171299999929,266.0338915999746,266.0338915999746,266.0338915999746,266.5677064000047,right,1.0,15.263648399966767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,1.0,266.58336099999724,,,,,,,,,266.56833290000213,267.3831607999746,268.18377469998086,268.16737460001605,268.16740099998424,268.18377469998086,268.18377469998086,268.18377469998086,269.2011530000018,right,1.0,15.74194710003212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,0.0,269.2166720000096,,,,,,,,,269.20188690000214,269.3166463000234,270.1169253999833,270.1006132999901,270.10063639999134,270.1169253999833,270.1169253999833,270.1169253999833,271.0850494999904,left,1.0,15.695109499967655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,271.09970780002186,,,,,,,,,271.08595749997767,271.45014169998467,272.25035739998566,272.2340496000252,272.2340648000245,272.25035739998566,272.25035739998566,272.25035739998566,273.0016786999768,right,0.0,15.47952890000306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,1.0,273.01654829998733,,,,,,,,,273.0027466000174,274.21714470000006,275.0171626000083,275.00030000001425,275.000333199976,275.0171626000083,275.0171626000083,275.0171626000083,275.8519570999779,right,1.0,15.55880250001792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,275.8665464000078,,,,,,,,,275.8530644000275,277.066867800022,277.86694550001994,277.8507269999827,277.8507578999852,277.86694550001994,277.86694550001994,277.86694550001994,278.7346609000233,left,1.0,15.585605799977202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,1.0,278.7503266999847,,,,,,,,,278.7352493000217,278.8495977999992,279.65041529998416,279.6343614999787,279.63438750000205,279.65041529998416,279.65041529998416,279.65041529998416,280.21808419999434,right,1.0,15.287702000001444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,280.2334824000136,,,,,,,,,280.21916440001223,280.58316540002124,281.38396860001376,281.3669146000175,281.3669381000218,281.38396860001376,281.38396860001376,281.38396860001376,282.2177756999736,right,1.0,15.555767400015611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,282.2332289000042,,,,,,,,,282.2189848999842,282.5833041999722,283.3837926000124,283.3668380000163,283.36685639998177,283.3837926000124,283.3837926000124,283.3837926000124,284.10159390000626,right,0.0,15.448117099993397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,284.11642019997817,,,,,,,,,284.10212509997655,284.2168026000145,285.01707529998384,285.0006035999977,285.00062940001953,285.01707529998384,285.01707529998384,285.01707529998384,285.61807319999207,right,1.0,15.328650199982803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,285.6330601000227,,,,,,,,,285.61864220001735,285.9830882999813,286.7840779999969,286.76743910001824,286.7674552000244,286.7840779999969,286.7840779999969,286.7840779999969,287.934611100005,left,1.0,15.87491900002351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,0.0,287.94985709997127,,,,,,,,,287.9353480999707,288.7497971000266,289.5505921000149,289.5336354000028,289.5336628999794,289.5505921000149,289.5505921000149,289.5505921000149,290.5018495999975,left,1.0,15.670621699944604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,1.0,290.51679530000547,,,,,,,,,290.50240709999343,290.8669839000213,291.6673340999987,291.6507841999992,291.6508097000187,291.6673340999987,291.6673340999987,291.6673340999987,292.501459799998,right,1.0,15.55670650000684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,292.51678579999134,,,,,,,,,292.5022497000173,292.6166040999815,293.4169739999925,293.40045860002283,293.4004857999971,293.4169739999925,293.4169739999925,293.4169739999925,294.10146430000896,left,1.0,15.410379600012677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,294.1169087999733,,,,,,,,,294.1023399999831,294.4666061999742,295.26726749999216,295.25109689997043,295.2511188000208,295.26726749999216,295.26726749999216,295.26726749999216,295.91785690002143,right,1.0,15.369720600021536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,0.0,295.93319670000346,,,,,,,,,295.9190712000127,296.0334779000259,296.8336578999879,296.8171979999752,296.8172262000153,296.8336578999879,296.8336578999879,296.8336578999879,297.38434559997404,left,1.0,15.275014800019562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,1.0,297.4001111999969,,,,,,,,,297.38527289999183,297.50027359998785,298.30049370002234,298.2842256000149,298.2842508999747,298.30049370002234,298.30049370002234,298.30049370002234,298.7679877000046,right,1.0,15.1953288000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,303.13304759998573,,,,,,,,,303.1233660000144,303.93331420002505,304.73373109998647,304.7169113000273,304.71692769997753,304.73373109998647,304.73373109998647,304.73373109998647,305.2014906000113,right,1.0,15.189783999987412,,,,,,,,,,,,,,,,,,,,,298.7690567999962,298.7834468000219,298.7834468000219,303.1172391999862,space,19.059819699963555,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,305.2166076999856,,,,,,,,,305.2029630999896,306.0168035000097,306.8168288000161,306.80069270002423,306.8007085999707,306.8168288000161,306.8168288000161,306.8168288000161,307.2182090000133,left,1.0,15.128083599964157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,307.2334567999933,,,,,,,,,307.21942769997986,307.3332853000029,308.1336663999828,308.1172498000087,308.11727039999096,308.1336663999828,308.1336663999828,308.1336663999828,308.6513912000228,right,1.0,15.238053099950776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,308.666880099976,,,,,,,,,308.6524560999824,309.8663735999726,310.66689019999467,310.65071179997176,310.65072530001635,310.66689019999467,310.66689019999467,310.66689019999467,311.134438899986,left,1.0,15.187983400013763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,311.1500961999991,,,,,,,,,311.13539010001114,311.25026870000875,312.0505439999979,312.03411240002606,312.0341365999775,312.0505439999979,312.0505439999979,312.0505439999979,312.43509809998795,right,1.0,15.102282000007108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,312.44972989999224,,,,,,,,,312.4356420999975,312.79998060001526,313.60051660001045,313.5838350999984,313.583861000021,313.60051660001045,313.60051660001045,313.60051660001045,314.018349400023,left,1.0,15.144410500011873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,314.03324489999795,,,,,,,,,314.01890239998465,315.23377260001143,316.03370149998227,316.0179850999848,316.0180142999743,316.03370149998227,316.03370149998227,316.03370149998227,316.8682299000211,right,0.0,15.56436209997628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,316.8833359000273,,,,,,,,,316.8694351000013,317.23333010001807,318.0336528000189,318.0172962999786,318.0173230000073,318.0336528000189,318.0336528000189,318.0336528000189,318.8512891000137,right,1.0,15.539754800032824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,318.8663728000247,,,,,,,,,318.8520318000228,319.21664230001625,320.0169062999776,320.0008445999701,320.00086009997176,320.0169062999776,320.0169062999776,320.0169062999776,320.85146590002114,left,1.0,15.551818899984935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,320.8668286000029,,,,,,,,,320.8520286999992,321.2167279999703,322.0168673999724,322.00053129997104,322.00054759997874,322.0168673999724,322.0168673999724,322.0168673999724,322.6009627999738,right,1.0,15.307590499985965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,322.6167201999924,,,,,,,,,322.6017094000126,322.71683739998844,323.517243099981,323.5005068000173,323.50053700001445,323.517243099981,323.517243099981,323.517243099981,324.7011468000128,left,1.0,15.90263289998984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,324.71635719999904,,,,,,,,,324.7023578999797,325.91673170001013,326.7173765000189,326.700238200021,326.700256799988,326.7173765000189,326.7173765000189,326.7173765000189,327.31760499998927,right,1.0,15.32916970003862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,327.3333194999723,,,,,,,,,327.31817990000127,327.43336650001584,328.23382889997447,328.2171712000272,328.2171990000061,328.23382889997447,328.23382889997447,328.23382889997447,328.7019941000035,left,1.0,15.191086099948734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,328.7164237999823,,,,,,,,,328.703112600022,328.81668430002173,329.617107899976,329.60078049998265,329.60080559999915,329.617107899976,329.617107899976,329.617107899976,329.9847903000191,right,1.0,15.09188930003438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,330.0004547999706,,,,,,,,,329.9853545000078,330.09972210001433,330.9006716000149,330.883905900002,330.8839262999827,330.9006716000149,330.9006716000149,330.9006716000149,331.2845437999931,left,0.0,15.10029609996127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,331.2996568999952,,,,,,,,,331.28560709999874,331.3998486999772,332.2002124999999,332.18379260000074,332.1838267000276,332.2002124999999,332.2002124999999,332.2002124999999,332.8346895999857,left,1.0,15.357850300031714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,332.8503015000024,,,,,,,,,332.8353006999823,333.6497874999768,334.4504118000041,334.4344144000206,334.4344535000273,334.4504118000041,334.4504118000041,334.4504118000041,334.95112979999976,right,1.0,15.227157399989665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,334.96673260000534,,,,,,,,,334.9522830999922,336.16638549999334,336.9671509999898,336.9508479000069,336.950866899977,336.9671509999898,336.9671509999898,336.9671509999898,337.48405169998296,left,1.0,15.23607370001264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,337.49994730000617,,,,,,,,,337.4845650999923,338.6835533999838,339.4840218999889,339.466865400027,339.4668776000035,339.4840218999889,339.4840218999889,339.4840218999889,339.96825719997287,right,0.0,15.206497100007256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,339.98361009999644,,,,,,,,,339.9688139000209,340.0834920000052,340.8837481000228,340.8669413999887,340.86696229997324,340.8837481000228,340.8837481000228,340.8837481000228,341.58476120000705,right,1.0,15.424054700008128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,0.0,341.59999110002536,,,,,,,,,341.5853438000195,341.6999969999888,342.5004431999987,342.4838544999948,342.4838756999816,342.5004431999987,342.5004431999987,342.5004431999987,343.0845854000072,left,1.0,15.306536799995229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,1.0,343.0999219000223,,,,,,,,,343.08523650001734,344.2998429000145,345.1001601999742,345.08402150002075,345.0840415999992,345.1001601999742,345.1001601999742,345.1001601999742,345.5512959000189,right,1.0,15.168709199992009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,345.5665879999869,,,,,,,,,345.55247059999965,346.3667524000048,347.167414000025,347.15035479998915,347.1503741000197,347.167414000025,347.167414000025,347.167414000025,347.5847610000055,left,1.0,15.140129200008232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,347.6002436000272,,,,,,,,,347.5858464000048,348.4004176000017,349.20052650000434,349.1842361000017,349.1842602000106,349.20052650000434,349.20052650000434,349.20052650000434,349.7178311999887,right,1.0,15.236165800015442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,349.73346469999524,,,,,,,,,349.71848669997416,350.53329980000854,351.3337855999707,351.3171728000161,351.31718670000555,351.3337855999707,351.3337855999707,351.3337855999707,351.76780229998985,left,1.0,15.154105800029356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,351.7834359999979,,,,,,,,,351.7689444000134,351.88318080001045,352.6837037000223,352.6674295000266,352.66745040001115,352.6837037000223,352.6837037000223,352.6837037000223,352.98483929998474,right,1.0,15.028322600002866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,1.0,352.9998741999734,,,,,,,,,352.98593059997074,353.0997805999941,353.90067020000424,353.88470549997874,353.8847333000158,353.90067020000424,353.90067020000424,353.90067020000424,354.4179185000248,right,1.0,15.236905400000978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,354.4333350000088,,,,,,,,,354.4186757999705,355.2334294000175,356.0337216000189,356.01724549999926,356.01727630000096,356.0337216000189,356.0337216000189,356.0337216000189,356.60181879997253,left,1.0,15.286716799950227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,356.6166110999766,,,,,,,,,356.60290749999695,357.81634399999166,358.6170985000208,358.6010015999782,358.6010268999962,358.6170985000208,358.6170985000208,358.6170985000208,359.60129489999963,left,1.0,15.714283899986183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,359.61646789999213,,,,,,,,,359.60182989999885,359.71644879999803,360.5171754999901,360.500245400006,360.5002583999885,360.5171754999901,360.5171754999901,360.5171754999901,361.0176934999763,right,1.0,15.222028299991509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,361.03361510002287,,,,,,,,,361.0182577000232,361.3831695999834,362.1839002000052,362.1676077999873,362.1676303999848,362.1839002000052,362.1839002000052,362.1839002000052,362.98463899997296,left,1.0,15.52280699997209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,363.0000722000259,,,,,,,,,362.9858644999913,364.1999721999746,365.0004822000046,364.9837719000061,364.9837980999728,365.0004822000046,365.0004822000046,365.0004822000046,365.3511684000259,right,1.0,15.074139699980153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,365.3665487000253,,,,,,,,,365.3517157000024,366.5668849999784,367.3669150000205,367.3502024000045,367.3502274000202,367.3669150000205,367.3669150000205,367.3669150000205,367.8012746999739,left,0.0,15.149244799977168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,367.8168183999951,,,,,,,,,367.8023060000269,368.6166749999975,369.41697229997953,369.4006716000149,369.40071419999,369.41697229997953,369.41697229997953,369.41697229997953,370.08447140001226,left,1.0,15.389466599968728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,370.10023979999823,,,,,,,,,370.085010699986,370.2001696000225,371.0004333999823,370.9839760999894,370.9839943000116,371.0004333999823,371.0004333999823,371.0004333999823,371.4851336000138,right,0.0,15.214359300036447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,371.49992430000566,,,,,,,,,371.4864549000049,372.6998901999905,373.50048340001376,373.4836224999744,373.4836421000073,373.50048340001376,373.50048340001376,373.50048340001376,374.1677956000203,right,1.0,15.394189699960409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,1.0,374.1830466000247,,,,,,,,,374.1688657000195,374.9837097999989,375.783847099985,375.76714389998233,375.7671567000216,375.783847099985,375.783847099985,375.783847099985,376.9014169999864,left,0.0,15.837125000020023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,0.0,376.91648740001256,,,,,,,,,376.9021581999841,378.116926799994,378.9170044999919,378.9007142999908,378.9007471000077,378.9170044999919,378.9170044999919,378.9170044999919,380.1016902999836,right,0.0,15.90357289998792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,380.1166284999927,,,,,,,,,380.10223690001294,380.2164676000248,381.0170843999949,381.000499900023,381.000527199998,381.0170843999949,381.0170843999949,381.0170843999949,381.8852964999969,left,0.0,15.598185000009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,381.9000995000242,,,,,,,,,381.8860114000272,383.1001842999831,383.9003381999792,383.88402110000607,383.88404879998416,383.9003381999792,383.9003381999792,383.9003381999792,384.6014245999977,left,1.0,15.42262019996997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,384.6165890999837,,,,,,,,,384.60253719997127,385.816917499993,386.61725000001024,386.6004990999936,386.6005157000036,386.61725000001024,386.61725000001024,386.61725000001024,387.20189129997743,right,1.0,15.314821899984963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,387.21670539997285,,,,,,,,,387.2024553000229,388.416951399995,389.2171483000275,389.2007807000191,389.20080330001656,389.2171483000275,389.2171483000275,389.2171483000275,389.7848755000159,left,1.0,15.293730399978813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,389.799796700012,,,,,,,,,389.7858937000274,390.15006529999664,390.95049179997295,390.9338418000261,390.9338666999829,390.95049179997295,390.95049179997295,390.95049179997295,391.7513199999812,right,1.0,15.520438999985345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,391.7668072999804,,,,,,,,,391.7524876000243,391.8665868000244,392.66728639998473,392.650644999987,392.6506694999989,392.66728639998473,392.66728639998473,392.66728639998473,393.28510440001264,left,1.0,15.348662799980955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,1.0,393.299623799976,,,,,,,,,393.2864857999957,394.09994919999735,394.9004068999784,394.8850302000064,394.8850631000241,394.9004068999784,394.9004068999784,394.9004068999784,395.4347247999976,right,1.0,15.256325900030788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,0.0,395.44971620000433,,,,,,,,,395.435921300028,395.79982439999,396.600225000002,396.5837258999818,396.5837459000177,396.600225000002,396.600225000002,396.600225000002,396.90131099999417,left,1.0,15.02760929998476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
