direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,1.0,216.8621182999923,,,,,,,,,216.84909360000165,218.0633946999733,218.86499669999463,218.84797559998697,218.84800099997665,218.86499669999463,218.86499669999463,218.86499669999463,219.93377879998295,right,1.0,14.293229800008705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,219.9482523999759,,,,,,,,,219.93451009999265,221.1490492000012,221.9505471999873,221.93426499998893,221.93429869998363,221.9505471999873,221.9505471999873,221.9505471999873,222.63596799998777,left,1.0,13.916118499997538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,222.6505121999944,,,,,,,,,222.6366498999996,222.7507062999939,223.5519432000001,223.5354436999769,223.53546299997836,223.5519432000001,223.5519432000001,223.5519432000001,224.58744629999276,right,1.0,14.259952700027496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,224.602141499985,,,,,,,,,224.58815719999257,225.40257439998092,226.20433449998384,226.18783379998055,226.1878712999751,226.20433449998384,226.20433449998384,226.20433449998384,227.2070075999945,left,1.0,14.2414923000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,1.0,227.2210463999945,,,,,,,,,227.2086073999817,227.57174109999323,228.37286259999385,228.35628229999568,228.3563483999751,228.37286259999385,228.37286259999385,228.37286259999385,229.10827269998845,right,1.0,13.963301500014497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,0.0,229.1224135999801,,,,,,,,,229.10913579998305,229.22248789999867,230.02397779998137,230.00717479997547,230.00720100000035,230.02397779998137,230.02397779998137,230.02397779998137,230.74315009999555,left,1.0,13.94407430003048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,230.7572587999748,,,,,,,,,230.74414799999795,231.10768909999751,231.90909019997343,231.89267569998628,231.8927113999962,231.90909019997343,231.90909019997343,231.90909019997343,232.6775807999948,left,1.0,13.993592500017256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,1.0,232.6922537999926,,,,,,,,,232.67858129998783,233.4928311999829,234.29449119998023,234.27742149998085,234.27744479998364,234.29449119998023,234.29449119998023,234.29449119998023,235.1469608999905,right,1.0,14.084531900007278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,235.1608348999871,,,,,,,,,235.14812509997864,235.51114889999732,236.3126135999919,236.2960395999835,236.2960670999892,236.3126135999919,236.3126135999919,236.3126135999919,237.1142687999818,right,1.0,14.027570900012506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,237.12918839999475,,,,,,,,,237.11510409999755,237.22923939998145,238.0308527000016,238.01389649999328,238.01392040000064,238.0308527000016,238.0308527000016,238.0308527000016,238.8991176999989,left,1.0,14.106646000000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,238.9136741999828,,,,,,,,,238.8997957999818,240.11496119998628,240.9167299999972,240.8997742999927,240.89980809998812,240.9167299999972,240.9167299999972,240.9167299999972,242.219117599976,right,1.0,14.542307500028985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,242.2332302999857,,,,,,,,,242.21990099997493,242.58361380000133,243.38530129997525,243.3683123999799,243.3683369999926,243.38530129997525,243.38530129997525,243.38530129997525,244.03681059999508,left,1.0,13.88856280001346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,244.051542399975,,,,,,,,,244.03757459999176,244.40184949999093,245.2034470999788,245.1864375000005,245.186455499992,245.2034470999788,245.2034470999788,245.2034470999788,245.98864539997885,left,0.0,14.015248600015184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,246.0030827999872,,,,,,,,,245.98950949998107,247.20416759999355,248.00581729999976,247.9890000000014,247.98902189999356,248.00581729999976,248.00581729999976,248.00581729999976,249.77467309997883,left,1.0,15.008506500016663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,0.0,249.789689999976,,,,,,,,,249.77545259997717,250.1398675999953,250.9414002999838,250.9244831999822,250.9245077999949,250.9414002999838,250.9414002999838,250.9414002999838,254.81283439998515,left,1.0,17.096274900017306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,1.0,254.8270041999931,,,,,,,,,254.81363439999404,256.0280386999948,256.8297937999887,256.81309029998374,256.8131151999987,256.8297937999887,256.8297937999887,256.8297937999887,258.24883689999115,right,1.0,14.64691640000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,1.0,258.2632175999752,,,,,,,,,258.2497019000002,259.4643171999778,260.2658201999729,260.2494066999934,260.249454099976,260.2658201999729,260.2658201999729,260.2658201999729,261.65191019998747,right,1.0,14.624603100004606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,0.0,261.6659341999912,,,,,,,,,261.6527741999889,262.4669942999899,263.2683294999879,263.2516625999997,263.2516969999997,263.2683294999879,263.2683294999879,263.2683294999879,264.15397539999685,left,1.0,14.119150300015464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,264.1682595999737,,,,,,,,,264.1550292999891,265.3693127000006,266.1706871999777,266.1537270999979,266.15375209998456,266.1706871999777,266.1706871999777,266.1706871999777,267.4898969999922,right,1.0,14.552353700011736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,267.5041062999808,,,,,,,,,267.4906052000006,267.85468489999766,268.65601179999067,268.6395321000018,268.639560599986,268.65601179999067,268.65601179999067,268.65601179999067,269.27466089997324,left,1.0,13.85062260000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,272.2418242999993,,,,,,,,,272.2329519999912,272.34147359998315,273.1432150999899,273.12639779999154,273.1264226999774,273.1432150999899,273.1432150999899,273.1432150999899,273.72884070000146,right,0.0,13.822814300016034,,,,,,,,,,,,,,,,,,,,,269.2754041999869,269.28906189999543,269.28906189999543,272.2263374999748,space,16.172617100004572,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,273.7430564999813,,,,,,,,,273.7302756999852,274.54363199998625,275.3451031000004,275.3284998999734,275.32852949999506,275.3451031000004,275.3451031000004,275.3451031000004,275.930577799998,right,1.0,13.82296300001326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,275.9445712999732,,,,,,,,,275.93188009998994,276.04484180000145,276.84615629998734,276.82946329997503,276.8294830999803,276.84615629998734,276.84615629998734,276.84615629998734,278.0486686999793,right,0.0,14.44105700001819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,278.0629799999879,,,,,,,,,278.0495550999767,278.4133273999905,279.2148485999787,279.19834519998403,279.1984070999897,279.2148485999787,279.2148485999787,279.2148485999787,280.0667181999888,left,0.0,14.077548600005684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,280.08146219997434,,,,,,,,,280.06741649998,280.181557599979,280.9830616999825,280.9661292999808,280.96615249998285,280.9830616999825,280.9830616999825,280.9830616999825,281.60200659997645,left,0.0,13.853843200020492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,281.61578709998867,,,,,,,,,281.603031799983,281.7160594999732,282.5178939999896,282.50117319999845,282.50121019998915,282.5178939999896,282.5178939999896,282.5178939999896,283.203182199999,left,1.0,13.914705300005153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,283.2175470999792,,,,,,,,,283.20432349998737,283.31758750000154,284.1192054999992,284.1024853999843,284.1025185999752,284.1192054999992,284.1192054999992,284.1192054999992,285.0215779999853,left,1.0,14.128540300007444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,285.0355021999858,,,,,,,,,285.0226576999994,285.83648019999964,286.6378009999753,286.6209721999767,286.6209964999871,286.6378009999753,286.6378009999753,286.6378009999753,287.24029999997583,right,1.0,13.834445299988149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,1.0,287.2540097999736,,,,,,,,,287.2418725999887,287.6043869999994,288.40600899999845,288.3893599000003,288.3893991999794,288.40600899999845,288.40600899999845,288.40600899999845,289.1083263999899,right,1.0,13.939972100022716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,0.0,289.1222719999787,,,,,,,,,289.1099607999786,289.47269439999945,290.27406709999195,290.25778549999814,290.2578311999969,290.27406709999195,290.27406709999195,290.27406709999195,290.89265639998484,left,1.0,13.844140000001062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,290.9069415999984,,,,,,,,,290.8936769999855,292.10804919997463,292.90969969998696,292.89274979999755,292.8927764999971,292.90969969998696,292.90969969998696,292.90969969998696,293.6616257999849,left,1.0,13.990277800010515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,293.6761935999966,,,,,,,,,293.6625054999895,294.47677349997684,295.2783322999894,295.261840799998,295.2618801999779,295.2783322999894,295.2783322999894,295.2783322999894,296.0139131999749,right,1.0,13.960243000008631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,296.0279265999852,,,,,,,,,296.0151403999771,296.3780984999903,297.17979529997683,297.1630465999769,297.1630756999948,297.17979529997683,297.17979529997683,297.17979529997683,298.1322703999758,left,0.0,14.182215500011807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,298.1465783999884,,,,,,,,,298.1332403999986,298.94705439999234,299.74871529999655,299.7318534999795,299.7318761999777,299.74871529999655,299.74871529999655,299.74871529999655,300.5342423999973,right,0.0,14.018489400012186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,300.5484531999973,,,,,,,,,300.5350754999963,300.89873909999733,301.70023129999754,301.683747699979,301.6837665999774,301.70023129999754,301.70023129999754,301.70023129999754,302.6188873999927,left,1.0,14.15640390003682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,302.63353709998773,,,,,,,,,302.6196698999848,302.9838569999847,303.7852134999994,303.76827579998644,303.7682943999825,303.7852134999994,303.7852134999994,303.7852134999994,304.48716959997546,left,0.0,13.92679560004035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,304.501649599988,,,,,,,,,304.4878110999998,305.7026883999933,306.5044715999975,306.4877094999829,306.4877437999821,306.5044715999975,306.5044715999975,306.5044715999975,307.3061829999788,right,1.0,14.040495900029782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,307.320615899982,,,,,,,,,307.3069370999874,307.6708747999801,308.4726997999824,308.4558292999864,308.45585679999203,308.4726997999824,308.4726997999824,308.4726997999824,309.1578404999745,right,0.0,13.916839200013785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,309.1721531999938,,,,,,,,,309.1591703000013,309.9727783999988,310.77471389999846,310.7575056999922,310.7575249999936,310.77471389999846,310.77471389999846,310.77471389999846,311.2929537000018,left,0.0,13.74946110000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,311.30739909998374,,,,,,,,,311.2938910999801,312.5084463999956,313.30983709997963,313.29318519998924,313.2932141999772,313.30983709997963,313.30983709997963,313.30983709997963,314.1121646999964,left,1.0,14.031000600021798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,314.1262726999994,,,,,,,,,314.1131440999743,315.3273111000017,316.1291228999908,316.112224099983,316.1122537999763,316.1291228999908,316.1291228999908,316.1291228999908,316.7810833999829,right,1.0,13.877113399998052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,316.795312799979,,,,,,,,,316.7822504999931,317.14566280000145,317.9471817999729,317.9304951999802,317.930523899995,317.9471817999729,317.9471817999729,317.9471817999729,318.7663274999941,left,1.0,14.05414560000645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,318.7801095999894,,,,,,,,,318.7675216999778,319.5808544999745,320.3825196999824,320.36572169998544,320.3657577999984,320.3825196999824,320.3825196999824,320.3825196999824,320.95049719998497,right,1.0,13.804124499991303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,320.9653521,,,,,,,,,320.9511606999731,322.1664668000012,322.9680485999852,322.95128759997897,322.9513151999854,322.9680485999852,322.9680485999852,322.9680485999852,323.55351430000155,left,1.0,13.820387400017353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,1.0,323.567390399985,,,,,,,,,323.55458099997486,324.76851979998173,325.5702107999823,325.5530797999818,325.55311249999795,325.5702107999823,325.5702107999823,325.5702107999823,326.98919079999905,right,1.0,14.646939600032056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,0.0,327.00363259998267,,,,,,,,,326.9900972999749,327.8045463000017,328.60581739997724,328.5891766999848,328.5892035999859,328.60581739997724,328.60581739997724,328.60581739997724,329.058065899997,left,1.0,13.692105400026776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,329.0722076999955,,,,,,,,,329.0587430000014,329.4224376999773,330.2238378999755,330.2071463999746,330.2071684999973,330.2238378999755,330.2238378999755,330.2238378999755,330.7923395999824,left,1.0,13.800144700013334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,330.8068459999922,,,,,,,,,330.7932533999847,332.0078685999906,332.809240499977,332.79308039997704,332.79310989999794,332.809240499977,332.809240499977,332.809240499977,333.51154729997506,right,1.0,13.936173499998404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,333.5257005999738,,,,,,,,,333.51250329997856,334.7271706999745,335.5284473999928,335.5116557999864,335.5116860999842,335.5284473999928,335.5284473999928,335.5284473999928,336.1468173999747,left,1.0,13.851006900018549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,336.1612439999881,,,,,,,,,336.148040399974,336.2614865999785,337.0630036999937,337.0460927999811,337.04611499997554,337.0630036999937,337.0630036999937,337.0630036999937,338.0656365999894,left,0.0,14.229628400033109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,1.0,338.0795223999885,,,,,,,,,338.0672043999948,338.88021059997845,339.6815748999943,339.66498760000104,339.66502639997634,339.6815748999943,339.6815748999943,339.6815748999943,341.0845517999842,right,1.0,14.641851700027471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,0.0,341.0984941999777,,,,,,,,,341.08546209998894,342.2996886999754,343.1011355999799,343.0846854999836,343.0847199999844,343.1011355999799,343.1011355999799,343.1011355999799,344.05419109997456,left,1.0,14.182145500002662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,344.0677463999891,,,,,,,,,344.055520599999,344.1680887999828,344.9699147999927,344.9528276999772,344.9528555999859,344.9699147999927,344.9699147999927,344.9699147999927,345.97151439997833,left,0.0,14.237068000016734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,345.98600589999114,,,,,,,,,345.9726222999743,346.7868048999808,347.58824749998166,347.5714541999914,347.57148079999024,347.58824749998166,347.58824749998166,347.58824749998166,348.1238881999743,right,0.0,13.765546600014204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,348.1378020999837,,,,,,,,,348.12523089998285,349.3389471999835,350.1406502999889,350.1239140999969,350.1239523999975,350.1406502999889,350.1406502999889,350.1406502999889,350.70922249997966,right,0.0,13.80639800001518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,350.723499499989,,,,,,,,,350.71045869999216,351.5240630999906,352.32576889998745,352.3090312999848,352.30905439998605,352.32576889998745,352.32576889998745,352.32576889998745,352.8942002999829,left,0.0,13.79496310002287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,352.90818259998923,,,,,,,,,352.8952010999783,353.7091271999816,354.510733699979,354.4939791999932,354.49401709999074,354.510733699979,354.510733699979,354.510733699979,355.1964211000013,left,1.0,13.91856240000925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,355.21050399998785,,,,,,,,,355.19771569999284,355.5608213999949,356.3623652999813,356.3457527999999,356.3457912999729,356.3623652999813,356.3623652999813,356.3623652999813,357.6975657999865,right,1.0,14.570917600009125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,357.7120303999982,,,,,,,,,357.6984580999997,358.51297389998217,359.3149839999969,359.29813929999364,359.29817339999136,359.3149839999969,359.3149839999969,359.3149839999969,359.9004425999883,left,0.0,13.817770400026347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,359.91453919999185,,,,,,,,,359.9017749999766,360.0144211000006,360.8157661999867,360.7989292999846,360.7989478999807,360.8157661999867,360.8157661999867,360.8157661999867,361.6015965999977,left,1.0,14.021716600022046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,361.6155517000007,,,,,,,,,361.6027100999781,361.7158720000007,362.51750319998246,362.50075709997327,362.5007776999846,362.51750319998246,362.51750319998246,362.51750319998246,363.3864671999763,right,0.0,14.104544500034535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,363.4005651999905,,,,,,,,,363.3878828999877,364.2010783999867,365.0029096999788,364.9861772999866,364.98619989998406,365.0029096999788,365.0029096999788,365.0029096999788,365.7045286999783,left,0.0,13.932198700029405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,365.7191367999767,,,,,,,,,365.7054819999903,365.819167699985,366.6206548999762,366.6044097999984,366.6044417999801,366.6206548999762,366.6206548999762,366.6206548999762,367.45578119999846,left,0.0,14.068836900027236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,367.47032599998056,,,,,,,,,367.4566340999736,368.2711875999812,369.0727981999808,369.05630729999393,369.0563441999839,369.0727981999808,369.0727981999808,369.0727981999808,369.9590293999936,right,0.0,14.116626500035636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,369.97270289997687,,,,,,,,,369.9610554999963,370.0727681999852,370.874248099979,370.8575332999753,370.8575532999821,370.874248099979,370.874248099979,370.874248099979,371.8605761999788,right,0.0,14.213751000032062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,371.87418230000185,,,,,,,,,371.8621355999785,372.2245732999872,373.0260265999823,373.0091268999968,373.0091455999936,373.0260265999823,373.0260265999823,373.0260265999823,373.91190719997394,left,0.0,14.122387300012631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
