direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0064721999224275,0.0158836999908089,0.0158836999908089,44.52713340008631,space,64.19829480000772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,44.58826279989444,,,,,,,,,44.58248810004443,44.64277229993604,45.442593900021166,45.42626160010696,45.426281299907714,45.442593900021166,45.442593900021166,45.442593900021166,50.42511019995436,60.29170989990234,left,0.0,34.538541099987924,,60.292409900110215,60.30713999993168,60.80711840000004,60.79106270009652,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,60.80711840000004,,,,,,,,,60.791373200016096,61.99180689989589,62.80694400006905,62.7907626000233,62.79078199993819,62.80694400006905,62.80694400006905,62.80694400006905,,67.15723280003294,right,0.0,24.035506500164047,,67.15774940000847,67.1731821000576,67.67316349991597,67.65681899990886,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,67.67316349991597,,,,,,,,,67.65717140003107,67.77283610007726,68.57271669991314,68.55690720002167,68.55692530004308,68.57271669991314,68.57271669991314,68.57271669991314,73.57239219988696,73.87386980000883,right,0.0,24.996916899923235,,73.8743426001165,73.88872070005164,74.38875670009293,74.37271960009821,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,74.38875670009293,,,,,,,,,74.37309179990552,74.48894910002127,75.28879230003804,75.27277479995973,75.27279990003444,75.28879230003804,75.28879230003804,75.28879230003804,80.28815190005116,81.17227929993533,right,1.0,25.572450899984688,,81.17278930009343,81.18771869991906,81.68772629997693,81.67191009991802,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,2.0,0.0,4.0,1.0,,,,,,,,,81.68772629997693,,,,,,,,,81.67228769999929,82.88758530002087,83.68800690001808,83.67175070010126,83.67177779995836,83.68800690001808,83.68800690001808,83.68800690001808,88.68714140006341,89.30472310003825,left,0.0,25.303592800162733,,89.30537620000541,89.320375100011,89.82021980010904,89.80437100003473,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,2.0,1.0,5.0,0.0,,,,,,,,,89.82021980010904,,,,,,,,,89.80483200005256,90.1701783000026,90.97018559998833,90.95421090000308,90.95423669996671,90.97018559998833,90.97018559998833,90.97018559998833,95.96938630007207,98.3869507999625,right,0.0,27.100857800105587,,98.38755599991418,98.40254910010844,98.9024980000686,98.88631669990718,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,98.9024980000686,,,,,,,,,98.88677620003,99.25241410010494,100.0523947000038,100.03661759989336,100.03664629999548,100.0523947000038,100.0523947000038,100.0523947000038,105.05162329995072,106.28537519997916,right,1.0,25.916184100089595,,106.28587009990588,106.30131149990484,106.80131069989876,106.78536699991672,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,106.80131069989876,,,,,,,,,106.78575529996306,107.15103340009227,107.9513769999612,107.9353598000016,107.93538519996218,107.9513769999612,107.9513769999612,107.9513769999612,,112.25185290002264,left,1.0,23.99530189996585,,112.2524776000064,112.26747449999677,112.76707349997014,112.75116349989548,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,4.0,0.0,8.0,1.0,,,,,,,,,112.76707349997014,,,,,,,,,112.751576700015,112.86732499999924,113.66728119994514,113.65110670006834,113.65113059990108,113.66728119994514,113.66728119994514,113.66728119994514,,117.35126219992526,left,0.0,23.375898800091814,,117.35184079990722,117.36658610007726,117.86666520009749,117.85067000007255,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,117.86666520009749,,,,,,,,,117.85108199995013,117.96646660007536,118.76668959995732,118.75055030011572,118.75057890010066,118.76668959995732,118.76668959995732,118.76668959995732,123.7657602999825,124.2502039000392,right,0.0,25.167854799889028,,124.2506979999598,124.26565570011736,124.7657073000446,124.74992379988544,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,5.0,0.0,10.0,1.0,,,,,,,,,124.7657073000446,,,,,,,,,124.75034789997152,125.96571739995852,126.76556070009246,126.74949220009148,126.74951649992728,126.76556070009246,126.76556070009246,126.76556070009246,131.7650266001001,133.6823744000867,right,1.0,26.60701039992273,,133.6829991999548,133.69808820006438,134.19791109999642,134.18194080004469,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,134.19791109999642,,,,,,,,,134.18240990000777,134.54799650004134,135.34774139989167,135.33186240005307,135.3318851001095,135.34774139989167,135.34774139989167,135.34774139989167,140.34730640007183,141.08206059993245,right,0.0,25.42208340018988,,141.08276770007797,141.09718809998594,141.5972335000988,141.5812063999474,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,141.5972335000988,,,,,,,,,141.58170700003393,141.94719560001977,142.74672980001196,142.7306445001159,142.73066179989837,142.74672980001196,142.74672980001196,142.74672980001196,,146.69739239988849,left,1.0,23.63363100006245,,146.69797590002418,146.71309389988892,147.21302850008942,147.1970355999656,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,147.21302850008942,,,,,,,,,147.19744720007293,148.41285769990645,149.21247170004062,149.1967523000203,149.196774299955,149.21247170004062,149.21247170004062,149.21247170004062,,153.07997220009565,right,1.0,23.555088500259444,,153.08062810008414,153.0955360000953,153.59559489996172,153.57947909994982,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,153.59559489996172,,,,,,,,,153.57997009996325,154.39530929992907,155.19533260003664,155.17897669994272,155.1789965000935,155.19533260003664,155.19533260003664,155.19533260003664,,158.5121607000474,right,1.0,23.006242000032216,,158.51262570009567,158.52813500002958,159.02820249996148,159.01227489998564,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,159.02820249996148,,,,,,,,,159.01271350006573,159.12826059991494,159.92799389990978,159.91190510010347,159.91192839993164,159.92799389990978,159.92799389990978,159.92799389990978,164.9274665999692,165.82851559994742,right,0.0,25.583366699982435,,165.82915619993582,165.84401999996044,166.34436560003087,166.3278218000196,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,166.34436560003087,,,,,,,,,166.3283037999645,167.54399239993654,168.34364220011048,168.32796170003712,168.3279893998988,168.34364220011048,168.34364220011048,168.34364220011048,,171.96138109988533,right,1.0,23.304509800160304,,171.9621133999899,171.97666719998233,172.47671249997802,172.46077680005692,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,172.47671249997802,,,,,,,,,172.46130810002796,173.67629220010713,174.4760050000623,174.46019120002163,174.46022520004772,174.4760050000623,174.4760050000623,174.4760050000623,,176.74298399989493,left,1.0,21.950882600154728,,176.7434745999053,176.75904530007392,177.25911509990692,177.24302719999105,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,177.25911509990692,,,,,,,,,177.24341950006783,177.60918139992282,178.40914919995703,178.3935551000759,178.3935855999589,178.40914919995703,178.40914919995703,178.40914919995703,,181.32738150004295,right,1.0,22.60441659996286,,181.3282820000313,181.3425628999248,181.841811100021,181.82572340010665,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,181.841811100021,,,,,,,,,181.82614920008928,182.6418687000405,183.44156239996664,183.4254940999672,183.4255154998973,183.44156239996664,183.44156239996664,183.44156239996664,,185.9093770999461,left,1.0,22.16221039998345,,185.9101102000568,185.92496820003728,186.42470919992772,186.40897070011124,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.40904830000363,186.42470919992772,186.42470919992772,197.17471730010584,space,30.441873900126662,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.17475549993105,197.189838899998,197.189838899998,201.9734811999369,space,24.4765598999802,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,204.77241360000332,,,,,,,,,204.7644817000255,205.571913599968,206.37211430002932,206.3561960000079,206.35622039996088,206.37211430002932,206.37211430002932,206.37211430002932,,207.0900357000064,left,0.0,20.40990049997345,,,,,,,,,,,,,,,,,,,,201.97815639991316,201.99601170001552,201.99601170001552,204.75669090007432,space,22.441465800162405,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,207.1052931000013,,,,,,,,,207.0914735000115,207.20544299995527,208.00538580003197,207.98937009996732,207.98939309990965,208.00538580003197,208.00538580003197,208.00538580003197,,209.12261419999413,right,0.0,20.802919200155884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,209.13827580004,,,,,,,,,209.123670599889,209.4883729000576,210.28816980007105,210.27233680011705,210.2723624999635,210.28816980007105,210.28816980007105,210.28816980007105,,211.28929929994047,left,1.0,20.69016220001504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,211.3048799999524,,,,,,,,,211.2904207999818,211.65465670009144,212.45492619997825,212.4391471999697,212.4391773000825,212.45492619997825,212.45492619997825,212.45492619997825,,214.7888915000949,right,1.0,22.028904400067404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,214.80448379996236,,,,,,,,,214.79012260003947,215.6042039000895,216.40400510001928,216.38803829997775,216.3880561001133,216.40400510001928,216.40400510001928,216.40400510001928,,218.4388455001172,left,1.0,21.730249600019302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,218.45391630008817,,,,,,,,,218.44010889995843,218.80355650000277,219.60386150004345,219.58777379989624,219.58779560006224,219.60386150004345,219.60386150004345,219.60386150004345,,222.4544589999132,left,0.0,22.544578300090507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,222.4700581999496,,,,,,,,,222.45562210003845,223.26997609995303,224.06993509992023,224.05383080011237,224.05385380005464,224.06993509992023,224.06993509992023,224.06993509992023,,226.8709368999116,right,1.0,22.496866200119257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,226.88610469992275,,,,,,,,,226.87191269989123,227.23601859994235,228.0359817000572,228.02015460003167,228.02017710008656,228.0359817000572,228.0359817000572,228.0359817000572,,232.81936029996723,left,1.0,24.46451730025001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,232.83540680003352,,,,,,,,,232.82024260004985,233.1852800000925,233.98497830005363,233.96919739991424,233.9692152000498,233.98497830005363,233.98497830005363,233.98497830005363,,236.73625730001368,right,0.0,22.443200800102204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,236.75179370003752,,,,,,,,,236.7375427000225,237.55148479994384,238.35122839990072,238.33527659997344,238.33529830002223,238.35122839990072,238.35122839990072,238.35122839990072,,241.0018625000957,left,0.0,22.33152710017748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,241.01770749990828,,,,,,,,,241.0029635999817,241.3677584999241,242.16760509996675,242.1514852999244,242.15150590008125,242.16760509996675,242.16760509996675,242.16760509996675,,244.68977560009807,left,1.0,22.21487669995986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,244.70142910000868,,,,,,,,,244.6928991000168,245.5004815000575,246.30041870009157,246.2845995998941,246.28462440008295,246.30041870009157,246.30041870009157,246.30041870009157,,248.61794280004688,right,1.0,22.01105780014768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,248.63350989995524,,,,,,,,,248.6191124001052,249.43340669991449,250.23318340000696,250.21722130011767,250.21724410005845,250.23318340000696,250.23318340000696,250.23318340000696,,253.8673819999676,left,1.0,23.327156600309536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,253.88284080009907,,,,,,,,,253.86858380003832,255.082821500022,255.8828891001176,255.8670934000984,255.86712480010465,255.8828891001176,255.8828891001176,255.8828891001176,260.88202330004424,261.1996208999772,left,0.0,24.999985800124705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,261.2149426001124,,,,,,,,,261.2005511999596,261.5480547999032,262.34844599990174,262.33225050009787,262.3322829001117,262.34844599990174,262.34844599990174,262.34844599990174,,266.13212079997174,right,1.0,23.4684274001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,266.1478170999326,,,,,,,,,266.13324730005115,266.94785719993524,267.7478396000806,267.73174569988623,267.73177159996703,267.7478396000806,267.7478396000806,267.7478396000806,,270.4487685000058,left,1.0,22.39329480007291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,270.4641978999134,,,,,,,,,270.45024790009484,271.2637034000363,272.0634822999127,272.0475598999765,272.0475767001044,272.0634822999127,272.0634822999127,272.0634822999127,,275.1976805001032,right,1.0,22.826917600119486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,275.2132250999566,,,,,,,,,275.1988119999878,275.31336740008555,276.1131748999469,276.0972615999636,276.0972845000215,276.1131748999469,276.1131748999469,276.1131748999469,,279.79703889996745,left,1.0,23.37168180011213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,279.812754600076,,,,,,,,,279.7982548000291,280.6127019999549,281.41266970010474,281.3963434000034,281.3963625999168,281.41266970010474,281.41266970010474,281.41266970010474,,285.89651939994656,right,1.0,24.175901500042528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,285.912012899993,,,,,,,,,285.8976924000308,286.2619515999686,287.06171309994534,287.0456731999293,287.0456912000664,287.06171309994534,287.06171309994534,287.06171309994534,,288.1959128000308,left,1.0,20.82854719995521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,288.2116904000286,,,,,,,,,288.19685439998284,289.0116063999012,289.8114312000107,289.7956101000309,289.7956322000828,289.8114312000107,289.8114312000107,289.8114312000107,,293.06380750006065,right,1.0,22.94067470007576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,293.07888919999823,,,,,,,,,293.0654899000656,293.1789667999837,293.99496480007656,293.97901410004124,293.9790294999257,293.99496480007656,293.99496480007656,293.99496480007656,,295.34806880005635,left,1.0,21.04638559999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,295.36182240000926,,,,,,,,,295.34991790005006,296.5620110000018,297.3635001000948,297.34597470005974,297.3460089999717,297.3635001000948,297.3635001000948,297.3635001000948,,299.2940819999203,left,1.0,21.62107270024717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,299.31008620001376,,,,,,,,,299.29484570003115,299.6605732999742,300.4599087999668,300.4440365000628,300.4440554000903,300.4599087999668,300.4599087999668,300.4599087999668,,302.4455625999253,right,1.0,21.67908799997531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,0.0,302.46024710009806,,,,,,,,,302.4471084000543,302.55978840007447,303.359655499924,303.3439521000255,303.3439750999678,303.359655499924,303.359655499924,303.359655499924,,306.0767896000761,left,1.0,22.39822839992121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,1.0,306.0928799000103,,,,,,,,,306.0776523000095,307.2927095999476,308.0926614000928,308.0765623000916,308.0765891999472,308.0926614000928,308.0926614000928,308.0926614000928,,309.9934328000527,right,1.0,21.58958970010281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,310.0090840999037,,,,,,,,,309.9946320001036,310.8089833999984,311.6087285000831,311.59282479994,311.59285630006343,311.6087285000831,311.6087285000831,311.6087285000831,,316.19272119994275,left,1.0,24.27207720000297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,316.20828439993784,,,,,,,,,316.19391419994645,317.007947999984,317.8078312999569,317.7919298999477,317.79194999998435,317.8078312999569,317.8078312999569,317.8078312999569,,321.1751502000261,right,1.0,23.04796830005944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,321.1909825000912,,,,,,,,,321.1762353000231,321.2909486000426,322.09045940008946,322.0745926001109,322.074610499898,322.09045940008946,322.09045940008946,322.09045940008946,,323.1079734999221,left,1.0,20.70381400012411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,323.1239608998876,,,,,,,,,323.10890239989385,323.22366410004906,324.0237708000932,324.0079167999793,324.0079504000023,324.0237708000932,324.0237708000932,324.0237708000932,,324.90852429997176,right,1.0,20.57806140021421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,324.92373410006985,,,,,,,,,324.9097589000594,326.12336730002426,326.9233566999901,326.90744260000065,326.907461799914,326.9233566999901,326.9233566999901,326.9233566999901,,330.99086889997125,left,1.0,23.75534030026756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,1.0,331.0065274001099,,,,,,,,,330.9921277000103,331.806401199894,332.6061124999542,332.59008680004627,332.59011090011336,332.6061124999542,332.6061124999542,332.6061124999542,,334.4236566999461,right,1.0,21.51272020023316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,334.4393515998963,,,,,,,,,334.4247584999539,334.78928570006974,335.5891543000471,335.5730576000642,335.5730820000172,335.5891543000471,335.5891543000471,335.5891543000471,,337.8065432999283,right,1.0,21.90504470001906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
