direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
right,right,25.0,1.0,12.0,left,0.0,1.0330388330039568,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,545.0764152499905,,,,,,,,,545.0731475829962,545.413788624981,546.2156526249892,546.2076671249815,546.2082054579805,546.2156526249892,546.2156526249892,546.2156526249892,547.2583672080073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0330388330039568,,,,,,sub-046,1,random_dot,,
right,right,26.0,0.0,13.0,left,0.0,1.8109848750173116,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,1.0,547.2658023749827,,,,,,,,,547.2587779579917,547.6070026670059,548.3981714170077,548.3907349579968,548.3912057919952,548.3981714170077,548.3981714170077,548.3981714170077,550.2121193329804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.8109848750173116,,,,,,sub-046,1,random_dot,,
left,left,27.0,1.0,13.0,right,0.0,2.344012208021013,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,550.2231570000004,,,,,,,,,550.212442249991,551.4067357919994,552.1986361249874,552.1908387079893,552.1914294580056,552.1986361249874,552.1986361249874,552.1986361249874,554.5476822500059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.344012208021013,,,,,,sub-046,1,random_dot,,
right,right,28.0,0.0,14.0,left,0.0,3.886834834003821,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,554.5555513750005,,,,,,,,,554.5480048329919,554.8969195419922,555.6988011669891,555.6907366669911,555.691229249991,555.6988011669891,555.6988011669891,555.6988011669891,559.591413874994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.886834834003821,,,,,,sub-046,1,random_dot,,
left,left,29.0,1.0,14.0,left,1.0,3.231542666995665,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,559.5986256249889,,,,,,,,,559.5917462919897,559.9400915000006,560.7319794579817,560.7241592079808,560.7247373329883,560.7319794579817,560.7319794579817,560.7319794579817,563.9744877500052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.231542666995665,,,,,,sub-046,1,random_dot,,
left,left,30.0,0.0,15.0,left,1.0,4.357846583996434,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,563.9818522499991,,,,,,,,,563.9748417079973,564.0733759579889,564.8656937500054,564.8574704579951,564.8580565000011,564.8656937500054,564.8656937500054,564.8656937500054,569.2255777920072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.357846583996434,,,,,,sub-046,1,random_dot,,
right,right,31.0,1.0,15.0,right,1.0,2.558211499999743,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,569.2329494580044,,,,,,,,,569.2261324169813,569.3232791250048,570.1158284579869,570.1075162079942,570.1080775419832,570.1158284579869,570.1158284579869,570.1158284579869,572.6840093749925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.558211499999743,,,,,,sub-046,1,random_dot,,
right,right,32.0,0.0,16.0,right,1.0,2.074117792013567,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,572.6888024169893,,,,,,,,,572.684328125004,573.0297186249809,573.8320106249885,573.8240044169943,573.8245634170016,573.8320106249885,573.8320106249885,573.8320106249885,575.9083273329888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.074117792013567,,,,,,sub-046,1,random_dot,,
left,left,33.0,1.0,16.0,left,1.0,1.130055417015683,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,575.9154925000039,,,,,,,,,575.9086681249901,577.106699750002,577.8980395419931,577.8905465419812,577.8909972079855,577.8980395419931,577.8980395419931,577.8980395419931,579.0299983329896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.130055417015683,,,,,,sub-046,1,random_dot,,
left,left,34.0,0.0,17.0,right,0.0,2.321557457995368,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,579.0382944169978,,,,,,,,,579.0304493329895,580.2295372499793,581.0215910830011,581.0126952919818,581.013126417005,581.0215910830011,581.0215910830011,581.0215910830011,583.3476991670032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.321557457995368,,,,,,sub-046,1,random_dot,,
right,right,35.0,1.0,17.0,right,1.0,1.6245959170046262,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,583.3546723329928,,,,,,,,,583.3480176669837,583.6959195419913,584.4882474170008,584.47968304198,584.4801584169909,584.4882474170008,584.4882474170008,584.4882474170008,586.1226829999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6245959170046262,,,,,,sub-046,1,random_dot,,
right,right,36.0,0.0,18.0,right,1.0,2.1189195410115644,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,1.0,586.1262931670062,,,,,,,,,586.1230236249976,586.2120169169793,587.0049305830034,586.9957624999806,586.9961966669944,587.0049305830034,587.0049305830034,587.0049305830034,589.1303950419824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.1189195410115644,,,,,,sub-046,1,random_dot,,
left,left,37.0,1.0,18.0,right,0.0,1.795998374989722,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,0.0,589.1385196670017,,,,,,,,,589.1307092499919,589.2286946249951,590.0218858330045,590.0121637919801,590.0126065000077,590.0218858330045,590.0218858330045,590.0218858330045,591.8245361669979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.795998374989722,,,,,,sub-046,1,random_dot,,
right,right,38.0,0.0,19.0,right,1.0,2.133351625001524,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,591.8323777919868,,,,,,,,,591.8250075420074,592.6230531249894,593.4152480420016,593.407018583006,593.4075852079841,593.4152480420016,593.4152480420016,593.4152480420016,595.5565825829981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.133351625001524,,,,,,sub-046,1,random_dot,,
left,left,39.0,1.0,19.0,right,0.0,2.770288667001296,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,595.5638113750028,,,,,,,,,595.5569952919905,596.7457360419794,597.5380695829808,597.5291594580049,597.5295941669901,597.5380695829808,597.5380695829808,597.5380695829808,600.3125425000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.770288667001296,,,,,,sub-046,1,random_dot,,
left,left,40.0,0.0,20.0,left,1.0,1.282172167004319,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,600.3218377080048,,,,,,,,,600.3128472919925,601.1064854169963,601.89828712499,601.890302291984,601.8908485829888,601.89828712499,601.89828712499,601.89828712499,603.1907664579921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.282172167004319,,,,,,sub-046,1,random_dot,,
right,right,41.0,1.0,20.0,right,1.0,1.316777917003492,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,603.1975154170068,,,,,,,,,603.1910718749859,603.9896372079966,604.7818062919832,604.773856291984,604.7744189999939,604.7818062919832,604.7818062919832,604.7818062919832,606.1080590829952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.316777917003492,,,,,,sub-046,1,random_dot,,
left,left,42.0,0.0,21.0,left,1.0,2.2749087499978486,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,0.0,606.1153041670041,,,,,,,,,606.1085687080049,606.9061757079908,607.6979923330073,607.690167666995,607.6906551669817,607.6979923330073,607.6979923330073,607.6979923330073,609.9780714579974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.2749087499978486,,,,,,sub-046,1,random_dot,,
right,right,43.0,1.0,21.0,right,1.0,1.9703956250159536,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,1.0,609.988840999984,,,,,,,,,609.9784663330065,610.3227184169809,611.1140237500076,611.10662937499,611.107092374994,611.1140237500076,611.1140237500076,611.1140237500076,613.0904907499789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.9703956250159536,,,,,,sub-046,1,random_dot,,
right,right,44.0,0.0,22.0,left,0.0,3.214521166024497,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,1.0,613.0973998749978,,,,,,,,,613.0908154170029,613.429484207998,614.2313324999996,614.2235700419988,614.2241217079863,614.2313324999996,614.2313324999996,614.2313324999996,617.4576038749947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.214521166024497,,,,,,sub-046,1,random_dot,,
left,left,45.0,1.0,22.0,right,0.0,1.9476796249800827,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,0.0,617.4651193750033,,,,,,,,,617.4580712500028,617.8061122919898,618.598177457985,618.5901349170017,618.5907015829871,618.598177457985,618.598177457985,618.598177457985,620.5558597499912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.9476796249800827,,,,,,sub-046,1,random_dot,,
right,right,46.0,0.0,23.0,right,1.0,4.821319915994536,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,620.5605577919923,,,,,,,,,620.5561894999992,621.3457087499846,622.1377613329969,622.1290847919881,622.1295250419935,622.1377613329969,622.1377613329969,622.1377613329969,626.964106792002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.821319915994536,,,,,,sub-046,1,random_dot,,
left,left,47.0,1.0,23.0,right,0.0,2.798496125004021,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,626.9712902499887,,,,,,,,,626.9644231669954,627.3114864169911,628.1043966249854,628.095569541998,628.0960172079795,628.1043966249854,628.1043966249854,628.1043966249854,630.9075852920068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.798496125004021,,,,,,sub-046,1,random_dot,,
right,right,48.0,0.0,24.0,right,1.0,4.7164842920028605,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,630.9147700419999,,,,,,,,,630.9080574999971,632.1059264579962,632.8972727079818,632.8897954169952,632.8902475000068,632.8972727079818,632.8972727079818,632.8972727079818,637.6238422919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.7164842920028605,,,,,,sub-046,1,random_dot,,
left,left,49.0,1.0,24.0,left,1.0,3.4418826250184797,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,637.6309079999919,,,,,,,,,637.6241695829958,637.7224403329892,638.5144711250032,638.5065130419971,638.5070757920039,638.5144711250032,638.5144711250032,638.5144711250032,641.9664890419808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.4418826250184797,,,,,,sub-046,1,random_dot,,
left,left,50.0,0.0,25.0,right,0.0,2.0420668330043554,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,641.9711050000042,,,,,,,,,641.9668210829841,642.3126077500056,643.1148230829858,643.1067477499892,643.1072097499855,643.1148230829858,643.1148230829858,643.1148230829858,645.1671044169925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.0420668330043554,,,,,,sub-046,1,random_dot,,
right,right,51.0,1.0,25.0,right,1.0,2.2970973330084234,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,645.1718343749817,,,,,,,,,645.1674273749813,645.5122722079977,646.304173624987,646.2954946669925,646.2959284579847,646.304173624987,646.304173624987,646.304173624987,648.6073380830057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.2970973330084234,,,,,,sub-046,1,random_dot,,
right,right,52.0,0.0,26.0,right,1.0,5.819148209004197,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,648.6149673750042,,,,,,,,,648.6077830419817,648.9556672080071,649.7475956249982,649.7397544579871,649.7403230829805,649.7475956249982,649.7475956249982,649.7475956249982,655.5743875829794,,,,,,,,,654.7282112499815,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.819148209004197,,,,,,sub-046,1,random_dot,,
left,left,53.0,1.0,26.0,left,1.0,3.872648290998768,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,655.5842848329921,,,,,,,,,655.5750594169949,655.6722673329932,656.463820874982,656.4561499579868,656.4566168329911,656.463820874982,656.463820874982,656.463820874982,660.3402267920028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.872648290998768,,,,,,sub-046,1,random_dot,,
left,left,54.0,0.0,27.0,right,0.0,2.2265963749960065,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,0.0,660.3472744580067,,,,,,,,,660.3405445829849,661.5388640000019,662.3311154999828,662.3229667919804,662.3235938749858,662.3311154999828,662.3311154999828,662.3311154999828,664.5630787919799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.2265963749960065,,,,,,sub-046,1,random_dot,,
right,right,55.0,1.0,27.0,right,1.0,2.8783521250006743,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,1.0,664.5706857079931,,,,,,,,,664.5633978330006,664.661084583,665.4540221249918,665.4452053749992,665.4456498329819,665.4540221249918,665.4540221249918,665.4540221249918,668.3404872499814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.8783521250006743,,,,,,sub-046,1,random_dot,,
right,right,56.0,0.0,28.0,right,1.0,1.6008432499947958,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,668.3483419169788,,,,,,,,,668.3409642079787,668.6886729580001,669.4802517079806,669.4727542079927,669.4732188329799,669.4802517079806,669.4802517079806,669.4802517079806,671.0890716669965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6008432499947958,,,,,,sub-046,1,random_dot,,
left,left,57.0,1.0,28.0,left,1.0,3.102070666005602,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,671.0958328330016,,,,,,,,,671.0893772080017,671.1775846669916,671.9705491669883,671.9619697080052,671.9624044579978,671.9705491669883,671.9705491669883,671.9705491669883,675.0748241669789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.102070666005602,,,,,,sub-046,1,random_dot,,
right,right,58.0,0.0,29.0,right,1.0,3.6088576249894686,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,675.0824867920019,,,,,,,,,675.0754460830067,675.8721376250032,676.6642070419912,676.6561784170044,676.6566790420038,676.6642070419912,676.6642070419912,676.6642070419912,680.2830493329966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.6088576249894686,,,,,,sub-046,1,random_dot,,
left,left,59.0,1.0,29.0,right,0.0,2.23435966699617,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,680.2877907920047,,,,,,,,,680.2833788330026,680.3776986250014,681.1704676669906,681.1617845419969,681.1622247500054,681.1704676669906,681.1704676669906,681.1704676669906,683.4069538330077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.23435966699617,,,,,,sub-046,1,random_dot,,
,,1.0,1.0,0.0,,,,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-046,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.4126284999948,683.4210023329942,688.4098455829953,688.4058702499897,sub-046,1,random_dot,,
