direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 72
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,286.40775880008005,,,,,,,,,286.3953864001669,287.60790559998713,288.4079567000736,288.39294570009224,288.39298760006204,288.4079567000736,288.4079567000736,288.4079567000736,289.06056919996627,left,1.0,16.64823759975843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,289.0744364000857,,,,,,,,,289.06190329999663,290.27467279997654,291.0747789000161,291.05950279999524,291.0595415001735,291.0747789000161,291.0747789000161,291.0747789000161,291.5429191000294,right,1.0,16.455174599774182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,291.5584579000715,,,,,,,,,291.544261300005,291.9081862999592,292.7081739001442,292.69222860015,292.692269399995,292.7081739001442,292.7081739001442,292.7081739001442,293.17638469999656,left,1.0,16.467085699783638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,1.0,293.19375360012054,,,,,,,,,293.1778724000324,293.5412361000199,294.34133720002137,294.32582170004025,294.32585440017283,294.34133720002137,294.34133720002137,294.34133720002137,294.87475560000166,right,1.0,16.527339399792254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,0.0,294.8914914999623,,,,,,,,,294.8758490001783,296.0749309000093,296.88961379998364,296.87311070016585,296.87313370010816,296.88961379998364,296.88961379998364,296.88961379998364,297.4099902000744,left,1.0,16.51242269994691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,1.0,297.42418660013936,,,,,,,,,297.41128810006194,297.7743928001728,298.5745784000028,298.5587560001295,298.5587899000384,298.5745784000028,298.5745784000028,298.5745784000028,299.1100000999868,right,1.0,16.526817599777132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,0.0,299.1242104000412,,,,,,,,,299.111936399946,299.92522870004177,300.740405900171,300.72421420016326,300.7242475999519,300.740405900171,300.740405900171,300.740405900171,301.32715520006604,left,1.0,16.57551969960332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,301.341725199949,,,,,,,,,301.3287250001449,301.6902771999594,302.4909006000962,302.47478910000063,302.4748192001134,302.4909006000962,302.4909006000962,302.4909006000962,303.6943775000982,left,1.0,17.201044799759984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,1.0,303.70701230014674,,,,,,,,,303.6953922000248,303.8084642000031,304.60805100016296,304.5923377000727,304.5923790000379,304.60805100016296,304.60805100016296,304.60805100016296,305.1259407000616,right,1.0,16.515430100029334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,305.1397551000118,,,,,,,,,305.1269398999866,305.4910779001657,306.3062846001704,306.28987940005027,306.289901799988,306.3062846001704,306.3062846001704,306.3062846001704,308.0094100001734,right,1.0,17.689620799850672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,308.02458720002323,,,,,,,,,308.01062140008435,309.22430990007706,310.02457370003685,310.0093193000648,310.0093604000285,310.02457370003685,310.02457370003685,310.02457370003685,310.5435401001014,left,1.0,16.516369599848986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,0.0,310.5561490000691,,,,,,,,,310.5446278001182,311.7579761999659,312.5581227000803,312.5425577000715,312.5425939001143,312.5581227000803,312.5581227000803,312.5581227000803,313.47502500005066,left,1.0,16.909689699998125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,313.4910897000227,,,,,,,,,313.47618720005266,313.8411113000475,314.64091860014014,314.62515070009977,314.6251940000802,314.64091860014014,314.64091860014014,314.64091860014014,315.0596527000889,right,1.0,16.41639529983513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,315.07422440010123,,,,,,,,,315.06085340003483,315.1720619001426,315.97393810004,315.95878760004416,315.9588208999485,315.97393810004,315.97393810004,315.97393810004,316.4426293000579,left,0.0,16.467933599837124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,316.45919429999776,,,,,,,,,316.4437113001477,317.65706020011567,318.4564674999565,318.4422117001377,318.4422471001744,318.4564674999565,318.4564674999565,318.4564674999565,319.12679799995385,left,1.0,16.66329829976894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,319.1404468000401,,,,,,,,,319.1283410000615,319.94088999996893,320.74125159997493,320.7256702000741,320.7257048001047,320.74125159997493,320.74125159997493,320.74125159997493,321.3256135000847,left,1.0,16.57232499984093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,321.3415190000087,,,,,,,,,321.32677310006693,322.1414936000947,322.95686350017786,322.9420925001614,322.94213140010834,322.95686350017786,322.95686350017786,322.95686350017786,323.40850550006144,right,1.0,16.43879759986885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,323.42222500010394,,,,,,,,,323.4092341000214,324.20738150016405,325.00748739996925,324.9926142001059,324.992658500094,325.00748739996925,325.00748739996925,325.00748739996925,325.7090191000607,left,0.0,16.698456599609926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,325.7240379001014,,,,,,,,,325.71011250000447,326.9247163999826,327.7228413000703,327.708084500162,327.70811370015144,327.7228413000703,327.7228413000703,327.7228413000703,328.276124099968,left,1.0,16.55197329982184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,329.34202760015614,,,,,,,,,329.3368967999704,329.4407434000168,330.25746030011214,330.2410136000253,330.2410451001488,330.25746030011214,330.25746030011214,330.25746030011214,330.8095474999864,left,1.0,16.54055789974518,,,,,,,,,,,,,,,,,,,,328.2773470999673,328.3100340999663,328.3100340999663,329.32665250007994,space,17.011291899718344,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,330.82413710001856,,,,,,,,,330.8111845999956,331.1745125001762,331.9739701000508,331.9585746000521,331.9586126999929,331.9739701000508,331.9739701000508,331.9739701000508,333.10867190011777,right,1.0,17.12157959979959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,333.12266360013746,,,,,,,,,333.1099404001143,333.4742803000845,334.27326410007663,334.25808449997567,334.25811850000173,334.27326410007663,334.27326410007663,334.27326410007663,334.875935500022,right,1.0,16.60155179980211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,334.8901671001222,,,,,,,,,334.87702450016513,334.9907305999659,335.7911445000209,335.7754401001148,335.77547980006784,335.7911445000209,335.7911445000209,335.7911445000209,336.47502090013586,left,1.0,16.673759899800643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,336.4895977000706,,,,,,,,,336.4760145000182,336.8405679001007,337.6408228999935,337.62520200014114,337.6252516000532,337.6408228999935,337.6408228999935,337.6408228999935,339.726379300002,left,1.0,18.07077149976976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,339.7406260999851,,,,,,,,,339.7278176001273,339.8403380999807,340.6397580001503,340.62572540016845,340.6257684000302,340.6397580001503,340.6397580001503,340.6397580001503,341.0756221001502,right,1.0,16.435832699993625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,341.08933650003746,,,,,,,,,341.0767082001548,342.2903760999907,343.09033749997616,343.07518339995295,343.07522400002927,343.09033749997616,343.09033749997616,343.09033749997616,343.65795070002787,left,0.0,16.556051099905744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,343.6720433000009,,,,,,,,,343.6591209000908,344.8741318001412,345.673739900114,345.6582430000417,345.6582808000967,345.673739900114,345.673739900114,345.673739900114,346.10808639996685,left,1.0,16.433807699708268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,1.0,346.12380639999174,,,,,,,,,346.109209400136,346.4724630001001,347.27410360006616,347.25847420003265,347.2585134000983,347.27410360006616,347.27410360006616,347.27410360006616,347.7426152001135,right,1.0,16.455323699861765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,0.0,347.75687779998407,,,,,,,,,347.7440401001368,348.5566518001724,349.37343379994854,349.357229599962,349.3572682000231,349.37343379994854,349.37343379994854,349.37343379994854,349.8095275000669,left,1.0,16.433851399924606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,349.82381840003654,,,,,,,,,349.8110363001469,351.0236553000286,351.8237083000131,351.8083765001502,351.80841880012304,351.8237083000131,351.8237083000131,351.8237083000131,352.37602810002863,right,1.0,16.551868699956685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,352.3895119000226,,,,,,,,,352.37738319998607,352.7399893000256,353.5404201000929,353.52534190006554,353.52538869995624,353.5404201000929,353.5404201000929,353.5404201000929,354.2095629000105,left,1.0,16.664114999817684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,354.2238621001597,,,,,,,,,354.21100730006583,355.42328079999425,356.2235217001289,356.2086340000387,356.2086768001318,356.2235217001289,356.2235217001289,356.2235217001289,356.65927730011754,right,1.0,16.42992699961178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,356.67384069995023,,,,,,,,,356.66052579996176,357.4733264001552,358.2727830000222,358.25794000015594,358.25797639996745,358.2727830000222,358.2727830000222,358.2727830000222,360.29144240007736,left,1.0,18.00800589984283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,360.30714190006256,,,,,,,,,360.2927568999585,360.657145800069,361.456833000062,361.4416049001738,361.4416416001041,361.456833000062,361.456833000062,361.456833000062,361.90953880012967,right,1.0,16.44317609979771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,361.9231273999904,,,,,,,,,361.9108498999849,363.1237004001159,363.9233194000553,363.9083832001779,363.9084210000001,363.9233194000553,363.9233194000553,363.9233194000553,364.7070461001713,left,1.0,16.77376320003532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,0.0,364.7228276000824,,,,,,,,,364.7078881000634,364.82330900011584,365.6238035999704,365.60822880011983,365.6082691999618,365.6238035999704,365.6238035999704,365.6238035999704,367.5428035999648,left,1.0,17.912107299780473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,1.0,367.5560121999588,,,,,,,,,367.54430730012245,368.7541810001712,369.5561486000661,369.5423683000263,369.5424011000432,369.5561486000661,369.5561486000661,369.5561486000661,370.1090897000395,right,1.0,16.542973599629477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,370.1235023001209,,,,,,,,,370.1104533001781,371.3239786999766,372.1233235001564,372.1076889000833,372.1077284000348,372.1233235001564,372.1233235001564,372.1233235001564,372.65819760016166,left,1.0,16.534348499961197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,372.6731621001381,,,,,,,,,372.6592115999665,373.0233563000802,373.8230571001768,373.8081074000802,373.8081477000378,373.8230571001768,373.8230571001768,373.8230571001768,374.28910579998046,right,1.0,16.453456199727952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,0.0,374.3047519000247,,,,,,,,,374.28991689998657,375.489973800024,376.2899507000111,376.2742014999967,376.2742425999604,376.2899507000111,376.2899507000111,376.2899507000111,378.07620880007744,left,1.0,17.785444399807602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,1.0,378.0898519000039,,,,,,,,,378.0776746000629,379.2889940000605,380.09008770016953,380.0742808999494,380.0743208001368,380.09008770016953,380.09008770016953,380.09008770016953,382.05763299996033,right,1.0,17.966515799751505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,382.0728587999474,,,,,,,,,382.058635600144,382.87279499997385,383.688602700131,383.6718858999666,383.6719261000399,383.688602700131,383.688602700131,383.688602700131,384.24273900012486,right,1.0,16.553414799738675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,384.2561892999802,,,,,,,,,384.24408049997874,385.4565215001349,386.2564671,386.2414083001204,386.2414494000841,386.2564671,386.2564671,386.2564671,386.6925556000788,left,1.0,16.434347299858928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,1.0,386.705695600016,,,,,,,,,386.6939499001018,387.05641050008126,387.8726056001615,387.8562944000587,387.8563231001608,387.8726056001615,387.8726056001615,387.8726056001615,389.091143600177,right,1.0,17.204630799824372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,0.0,389.10600040014833,,,,,,,,,389.0924184001051,390.3059346000664,391.1064124000259,391.0915566000622,391.0915978001431,391.1064124000259,391.1064124000259,391.1064124000259,391.558159600012,left,1.0,16.44070649985224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,1.0,391.5730427999515,,,,,,,,,391.5595289000776,392.37339580012485,393.1732227001339,393.1573548000306,393.1573990001343,393.1732227001339,393.1732227001339,393.1732227001339,393.8748767999932,right,1.0,16.68768599978648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,393.88863920001313,,,,,,,,,393.8761175000109,393.9895311000291,394.8059737000149,394.7909646001645,394.79102020012215,394.8059737000149,394.8059737000149,394.8059737000149,395.357614699984,left,1.0,16.54189409990795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,395.373229800025,,,,,,,,,395.35875140014105,396.1558664001059,396.9564325001557,396.9406536000315,396.9406926000957,396.9564325001557,396.9564325001557,396.9564325001557,397.42548850015737,right,1.0,16.467611899832264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,397.4385176000651,,,,,,,,,397.42675129999407,398.2397030000575,399.0396439000033,399.0240285000764,399.0240652000066,399.0396439000033,399.0396439000033,399.0396439000033,399.707890199963,left,1.0,16.65552799985744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,1.0,399.7224573001731,,,,,,,,,399.7092628001701,399.8231017000508,400.6228784001432,400.6076130999718,400.6076522001531,400.6228784001432,400.6228784001432,400.6228784001432,401.6249145001639,right,1.0,16.988149899989367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,0.0,401.6396576999687,,,,,,,,,401.62634190008976,401.98918360006064,402.7895722000394,402.774448600132,402.7744875999633,402.7895722000394,402.7895722000394,402.7895722000394,406.1736488000024,left,1.0,19.37703279987909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,406.1890973001719,,,,,,,,,406.1747997000348,406.9889522001613,407.78863990004174,407.7731612999924,407.7731985000428,407.78863990004174,407.78863990004174,407.78863990004174,409.17480240017176,left,1.0,17.386544699780643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,409.1890347001609,,,,,,,,,409.1761331001762,410.38905570004135,411.1888961000368,411.1725242000539,411.1725824000314,411.1888961000368,411.1888961000368,411.1888961000368,411.6717666999903,right,1.0,16.476401899941266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,1.0,411.68772110017017,,,,,,,,,411.6725047000218,412.8723128000274,413.6728864000179,413.6569642999675,413.6570042001549,413.6728864000179,413.6728864000179,413.6728864000179,414.24211910017766,right,1.0,16.563203299650922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,0.0,414.2554475001525,,,,,,,,,414.2435189001262,415.0555816001725,415.85556720010936,415.84040330001153,415.8404425000772,415.85556720010936,415.85556720010936,415.85556720010936,416.3897498999722,left,1.0,16.521572799887508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,416.4054231999908,,,,,,,,,416.3906392001081,416.7389410999604,417.538679700112,417.5237191000488,417.5237551999744,417.538679700112,417.538679700112,417.538679700112,418.072412500158,right,0.0,16.521770199993625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,418.0875391000882,,,,,,,,,418.07322919997387,418.1710926999804,418.972456100164,418.9573348001577,418.95737159997225,418.972456100164,418.972456100164,418.972456100164,419.60763700003736,right,1.0,16.630319899879396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,419.62219060002826,,,,,,,,,419.608983800048,419.9728672001511,420.7723809001036,420.7569119001273,420.7569961999543,420.7723809001036,420.7723809001036,420.7723809001036,421.257889600005,left,1.0,16.478907199809328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,421.2719092001207,,,,,,,,,421.259244899964,422.4714516000822,423.2722455000039,423.2554958001711,423.2555205000099,423.2722455000039,423.2722455000039,423.2722455000039,424.1078902999871,right,1.0,16.832020899979398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,424.1220887999516,,,,,,,,,424.1090303000528,424.2201835999731,425.02254889998585,425.0069715999998,425.0070104999468,425.02254889998585,425.02254889998585,425.02254889998585,426.041082700016,right,1.0,17.011217099847272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,426.0552620999515,,,,,,,,,426.0424882001244,427.2560750001576,428.0722766001709,428.05534410011023,428.0553685000632,428.0722766001709,428.0722766001709,428.0722766001709,428.557325599948,left,1.0,16.484398199943826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,428.5722004000563,,,,,,,,,428.5585178001784,429.7721319999546,430.5724027000833,430.5566028000321,430.5566436999943,430.5724027000833,430.5724027000833,430.5724027000833,431.4047533001285,right,1.0,16.827906399965286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,431.4204295000527,,,,,,,,,431.4055139000993,431.504300000146,432.30442970013246,432.2882485000882,432.28826830000617,432.30442970013246,432.30442970013246,432.30442970013246,433.0261435001157,left,1.0,16.70679699978791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,433.03881990001537,,,,,,,,,433.02735109999776,434.23644130001776,435.0388856001664,435.0230207000859,435.02305810013786,435.0388856001664,435.0388856001664,435.0388856001664,435.9420829000883,right,0.0,16.90022029983811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,435.9555411001202,,,,,,,,,435.9433820999693,436.0552020999603,436.85477060009725,436.8395648000296,436.8396525001153,436.85477060009725,436.85477060009725,436.85477060009725,437.8572462000884,right,1.0,16.990914799971506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,437.8723139001522,,,,,,,,,437.8585266000591,437.9718633000739,438.7717689999845,438.7559557000641,438.7560294000432,438.7717689999845,438.7717689999845,438.7717689999845,439.5569587999489,right,1.0,16.771676499629393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,439.5717192001175,,,,,,,,,439.5579888999928,440.7717961000744,441.5721746000927,441.55725369998254,441.55729579995386,441.5721746000927,441.5721746000927,441.5721746000927,442.0742504999507,left,1.0,16.487602699780837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,1.0,random_dot,59.82041909939268,
