direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,35.0,1.0,17.0,left,0.0,1.193785958981607,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,399.1151996660046,,,,,,,,,399.1073412500264,399.4556790830102,400.24753550000605,400.2395693750004,400.2400469580025,400.24753550000605,400.24753550000605,400.24753550000605,401.44735862500966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.193785958981607,,,,,,sub-131,1,random_dot,,
left,left,36.0,0.0,18.0,right,0.0,1.0147449999931268,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,401.4558902910212,,,,,,,,,401.4477590000024,401.54531941600726,402.3385753330076,402.329032041016,402.3294915410224,402.3385753330076,402.3385753330076,402.3385753330076,403.3569014160021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.0147449999931268,,,,,,sub-131,1,random_dot,,
right,right,37.0,1.0,18.0,left,0.0,1.5407801670080516,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,403.36535200002254,,,,,,,,,403.3573012910201,403.45578108300106,404.2479872910189,404.239946583024,404.2404845000128,404.2479872910189,404.2479872910189,404.2479872910189,405.790863000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.5407801670080516,,,,,,sub-131,1,random_dot,,
right,right,38.0,0.0,19.0,right,1.0,2.232867541984888,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,405.7989260000177,,,,,,,,,405.7912688330107,406.9893024160119,407.7823102910188,407.7735990830115,407.7742121660267,407.7823102910188,407.7823102910188,407.7823102910188,410.02392662502825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.232867541984888,,,,,,sub-131,1,random_dot,,
left,left,39.0,1.0,19.0,left,1.0,1.201694832998328,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,410.032387083018,,,,,,,,,410.02433050001855,411.22263625002233,412.01484933300526,412.00677487501525,412.0072290410171,412.01484933300526,412.01484933300526,412.01484933300526,413.22384533300647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.201694832998328,,,,,,sub-131,1,random_dot,,
right,right,40.0,0.0,20.0,right,1.0,2.4965265410137363,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,413.2321197500278,,,,,,,,,413.2242677910253,413.32277295802487,414.1145261250204,414.1065535410016,414.106993666006,414.1145261250204,414.1145261250204,414.1145261250204,416.6143875000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.4965265410137363,,,,,,sub-131,1,random_dot,,
left,left,41.0,1.0,20.0,left,1.0,1.3502400419965852,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,416.6223695000226,,,,,,,,,416.6147841250058,416.9626376250235,417.76526425001794,417.7568744160235,417.75739529100247,417.76526425001794,417.76526425001794,417.76526425001794,419.124200708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3502400419965852,,,,,,sub-131,1,random_dot,,
left,left,42.0,0.0,21.0,right,0.0,1.53545700001996,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,0.0,419.1326393750205,,,,,,,,,419.1246111660148,419.2215847500193,420.0146690410038,420.0066420410003,420.0071625830024,420.0146690410038,420.0146690410038,420.0146690410038,421.5573866250052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.53545700001996,,,,,,sub-131,1,random_dot,,
right,right,43.0,1.0,21.0,right,1.0,1.729886292014271,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,1.0,421.565716666024,,,,,,,,,421.5577979160007,422.3465409160126,423.13860095801647,423.1303293330129,423.13082562500495,423.13860095801647,423.13860095801647,423.13860095801647,424.8743355830084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.729886292014271,,,,,,sub-131,1,random_dot,,
right,right,44.0,0.0,22.0,right,1.0,1.8878824580169749,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,1.0,424.8827865830099,,,,,,,,,424.874756041012,425.673116291,426.4652522910037,426.4571032080276,426.4576102080173,426.4652522910037,426.4652522910037,426.4652522910037,428.3576301660214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.8878824580169749,,,,,,sub-131,1,random_dot,,
left,left,45.0,1.0,22.0,right,0.0,1.244310667010723,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,0.0,428.3658910410013,,,,,,,,,428.35803550001583,428.6966603750189,429.498434625013,429.4904346250114,429.49091216601664,429.498434625013,429.498434625013,429.498434625013,430.74815004100674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.244310667010723,,,,,,sub-131,1,random_dot,,
left,left,46.0,0.0,23.0,left,1.0,1.1045515419973526,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,430.75670025,,,,,,,,,430.74855779102654,431.9453112910269,432.7392842500121,432.7292639160005,432.7297257500177,432.7392842500121,432.7392842500121,432.7392842500121,433.8482313330169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1045515419973526,,,,,,sub-131,1,random_dot,,
right,right,47.0,1.0,23.0,left,0.0,2.23857504100306,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,433.85644400000456,,,,,,,,,433.848630708002,434.196813541028,434.9894983750128,434.9802147080191,434.980692541023,434.9894983750128,434.9894983750128,434.9894983750128,437.2316226660041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.23857504100306,,,,,,sub-131,1,random_dot,,
left,left,48.0,0.0,24.0,right,0.0,1.804406000010204,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,437.23973175001447,,,,,,,,,437.2320202500269,437.3320127500047,438.13175458300975,438.1239252500236,438.1243588330108,438.13175458300975,438.13175458300975,438.13175458300975,439.941365583014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.804406000010204,,,,,,sub-131,1,random_dot,,
right,right,49.0,1.0,24.0,right,1.0,1.0919071249954868,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,439.9497650000267,,,,,,,,,439.94177062500967,440.2901444160088,441.0816057080228,441.0740477500076,441.0744830830081,441.0816057080228,441.0816057080228,441.0816057080228,442.1760757910088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0919071249954868,,,,,,sub-131,1,random_dot,,
left,left,50.0,0.0,25.0,right,0.0,2.1256478749855887,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,442.1841862910078,,,,,,,,,442.17649025001447,443.3735716660158,444.1653521250119,444.1573715000122,444.1578295000072,444.1653521250119,444.1653521250119,444.1653521250119,446.29841008302174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.1256478749855887,,,,,,sub-131,1,random_dot,,
right,right,51.0,1.0,25.0,right,1.0,1.0579867080086842,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,446.30647583300015,,,,,,,,,446.298835625028,447.09709266602295,447.8996261660068,447.8912032500084,447.8917271660175,447.8996261660068,447.8996261660068,447.8996261660068,448.9651306250016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0579867080086842,,,,,,sub-131,1,random_dot,,
left,left,52.0,0.0,26.0,left,1.0,1.807634500000859,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,448.97314470802667,,,,,,,,,448.9655260410218,450.1632427080185,450.9566314580152,450.9484547500033,450.94892291602446,450.9566314580152,450.9566314580152,450.9566314580152,452.7750809999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.807634500000859,,,,,,sub-131,1,random_dot,,
right,right,53.0,1.0,26.0,right,1.0,1.0442461660131812,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,452.78341508301673,,,,,,,,,452.7754915410187,453.1239549160237,453.91557175002526,453.9078110410192,453.9082666660252,453.91557175002526,453.91557175002526,453.91557175002526,454.96533920802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0442461660131812,,,,,,sub-131,1,random_dot,,
right,right,54.0,0.0,27.0,right,1.0,1.8081739580084104,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,454.97322620800696,,,,,,,,,454.9657303750282,455.3135950830183,456.1067845410144,456.09687816601945,456.0973410410225,456.1067845410144,456.1067845410144,456.1067845410144,457.9251613750239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.8081739580084104,,,,,,sub-131,1,random_dot,,
left,left,55.0,1.0,27.0,right,0.0,2.966951624985086,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,457.9335280000232,,,,,,,,,457.9255602910125,459.12398462501005,459.9162149580079,459.9080430410104,459.90852250001626,459.9162149580079,459.9162149580079,459.9162149580079,462.8919686250156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.966951624985086,,,,,,sub-131,1,random_dot,,
left,left,56.0,0.0,28.0,right,0.0,1.6664189159928355,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,462.90000208301353,,,,,,,,,462.8923839160125,463.2408260000229,464.03216095801326,464.02444058301626,464.0249073750165,464.03216095801326,464.03216095801326,464.03216095801326,465.7088756660232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.6664189159928355,,,,,,sub-131,1,random_dot,,
right,right,57.0,1.0,28.0,left,0.0,2.0889733330113813,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,465.7171591660008,,,,,,,,,465.7092842500133,466.50772629102,467.2992661250173,467.291500375024,467.2919612910191,467.2992661250173,467.2992661250173,467.2992661250173,469.3921277080081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.0889733330113813,,,,,,sub-131,1,random_dot,,
right,right,58.0,0.0,29.0,right,1.0,2.2758519999915734,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,469.4002572500031,,,,,,,,,469.392532916012,470.1909909160168,470.982948416,470.97489779102034,470.97535008302657,470.982948416,470.982948416,470.982948416,473.2661322080239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.2758519999915734,,,,,,sub-131,1,random_dot,,
left,left,59.0,1.0,29.0,right,0.0,2.021075416007079,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,473.27406908301055,,,,,,,,,473.2665227079997,474.0646277910273,474.8572768750018,474.8480310830055,474.8485178750125,474.8572768750018,474.8572768750018,474.8572768750018,476.88312970800325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.021075416007079,,,,,,sub-131,1,random_dot,,
,,1.0,1.0,0.0,,,,,speed,space,3.712523207999766,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-131,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.8896747500112,476.899118833011,481.8912795410142,sub-131,1,random_dot,,
