direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,1.0,453.4288483001292,,,,,,,,,453.4143993000034,454.2289793000091,455.0297758001834,455.01230470021255,455.0123241001274,455.0297758001834,455.0297758001834,455.0297758001834,,456.7802853002213,right,1.0,22.545119599672034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,456.7955989001785,,,,,,,,,456.78159470018,457.9959080000408,458.79551060008816,458.7793706001248,458.7793947001919,458.79551060008816,458.79551060008816,458.79551060008816,463.779285900062,464.3647847000975,left,1.0,26.367158399894837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,464.3789736002218,,,,,,,,,464.3658500001766,465.178977600066,465.979436900001,465.9636273002252,465.9636927000247,465.979436900001,465.979436900001,465.979436900001,,467.363815800054,right,1.0,22.176076599862427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,467.37887100013904,,,,,,,,,467.36484140018,467.47893130010925,468.2796140999999,468.26329250005074,468.263323500054,468.2796140999999,468.2796140999999,468.2796140999999,,471.2304767000023,left,1.0,23.74715169961564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,471.24572440003976,,,,,,,,,471.231716300128,471.5954605001025,472.3956660002005,472.3805658000056,472.3805976000149,472.3956660002005,472.3956660002005,472.3956660002005,,474.6059031002224,left,1.0,23.012384899891916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,474.6119958001655,,,,,,,,,474.6068847000133,475.41303240018897,476.21308770007454,476.1968710001093,476.1969087000471,476.21308770007454,476.21308770007454,476.21308770007454,,477.01339360000566,right,1.0,21.595647600013763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,477.029035900021,,,,,,,,,477.01490820012987,477.8291706000455,478.6290390000213,478.612583800219,478.61261290009134,478.6290390000213,478.6290390000213,478.6290390000213,,480.74729700014,left,1.0,22.918286999687552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,1.0,480.7622318000067,,,,,,,,,480.74867580016144,481.5622445000336,482.3627378002275,482.3460646001622,482.3460956001654,482.3627378002275,482.3627378002275,482.3627378002275,,485.4804282002151,left,0.0,23.91951759974472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,485.49561650003307,,,,,,,,,485.4815776001197,485.8456819001585,486.6464260001667,486.6299719000235,486.63000240013935,486.6464260001667,486.6464260001667,486.6464260001667,,488.350885800086,left,1.0,22.494729599915445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,1.0,488.3621845000889,,,,,,,,,488.3519250000827,488.7124615001958,489.5125297000632,489.4966062000021,489.4966431001667,489.5125297000632,489.5125297000632,489.5125297000632,,490.6641808000859,right,1.0,21.950692399870604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,490.6786855000537,,,,,,,,,490.6651452002116,491.8787005001213,492.6798058000859,492.6626379000954,492.66266730008647,492.6798058000859,492.6798058000859,492.6798058000859,,496.0305532000493,left,1.0,24.146098299883302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,1.0,496.0454521002248,,,,,,,,,496.0318216001615,496.8456175001338,497.64632200007327,497.6297992002219,497.62984050018713,497.64632200007327,497.64632200007327,497.64632200007327,,499.0803312000353,right,1.0,22.23155969963409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,499.09522730018944,,,,,,,,,499.0812838000711,499.19571110000834,499.9962816000916,499.9798408001661,499.9798830000218,499.9962816000916,499.9962816000916,499.9962816000916,,501.5140500001144,left,0.0,22.315236799884588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,501.5288396000397,,,,,,,,,501.51538530015387,501.6289724002127,502.4293829000089,502.4129894000944,502.41302100010216,502.4293829000089,502.4293829000089,502.4293829000089,,503.680246300064,left,1.0,22.04327809996903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,0.0,503.6958130002022,,,,,,,,,503.6816374000628,504.045669300016,504.8496400001459,504.8433553001378,504.8433842000086,504.8496400001459,504.8496400001459,504.8496400001459,,506.6975536001846,left,1.0,22.639009799808264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,1.0,506.7119755002204,,,,,,,,,506.69882540008985,506.8121560001746,507.61262950021774,507.59632450016215,507.5963539001532,507.61262950021774,507.61262950021774,507.61262950021774,,511.7985507000704,right,1.0,24.990556899691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,1.0,511.8121346000116,,,,,,,,,511.8000549999997,512.6122561001685,513.4129848000593,513.3965791000519,513.3966109000612,513.4129848000593,513.4129848000593,513.4129848000593,,514.9636858000886,right,1.0,22.353880299953744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,0.0,514.9787471001036,,,,,,,,,514.9648262001574,515.0789957002271,515.8794002002105,515.8633984001353,515.8634481001645,515.8794002002105,515.8794002002105,515.8794002002105,,517.046544500161,left,1.0,21.9588649997022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,517.0623327000067,,,,,,,,,517.0476865000091,518.262222800171,519.063321400201,519.0462492001243,519.0462908002082,519.063321400201,519.063321400201,519.063321400201,,521.6802058001049,left,0.0,23.41120849992149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,521.6951780000236,,,,,,,,,521.6813658000901,522.4955638002139,523.2960330001079,523.2796106000897,523.2796372000594,523.2960330001079,523.2960330001079,523.2960330001079,,525.8308386001736,left,1.0,23.330397999845445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,529.349221700104,,,,,,,,,529.3456461001188,530.5455404000822,531.3460175001528,531.3303015001584,531.3303436001297,531.3460175001528,531.3460175001528,531.3460175001528,,532.3140972000547,left,1.0,21.76316149998456,,,,,,,,,,,,,,,,,,,,525.8317674000282,525.8455982001033,525.8455982001033,529.3320941000711,space,24.27803469984792,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,532.3360255002044,,,,,,,,,532.3154969001189,532.6790187000297,533.4832733001094,533.475490000099,533.4755352002103,533.4832733001094,533.4832733001094,533.4832733001094,,534.5141833000816,left,0.0,21.83414929988794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,534.5291067000944,,,,,,,,,534.5156215000898,535.3287435001694,536.1294875000603,536.1127974002156,536.1128276002128,536.1294875000603,536.1294875000603,536.1294875000603,,537.3508873002138,left,1.0,22.011050699977204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,537.3627257000189,,,,,,,,,537.3522427000571,537.467122200178,538.2791331000626,538.2628884001169,538.2629347001202,538.2791331000626,538.2791331000626,538.2791331000626,,541.2645347001962,left,0.0,23.77696849987842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,541.27893400006,,,,,,,,,541.2660123000387,542.0787176000886,542.879691200098,542.8627919000573,542.8628189000301,542.879691200098,542.879691200098,542.879691200098,,546.9812783000525,right,1.0,24.89433699985966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,546.995333700208,,,,,,,,,546.9828631000128,547.0960124002304,547.8962103000376,547.8794845000375,547.8795214002021,547.8962103000376,547.8962103000376,547.8962103000376,,549.6301914001815,left,1.0,22.533192900009453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,549.6455102001783,,,,,,,,,549.6313274002168,550.8457659000997,551.6460722000338,551.6293777001556,551.6294069001451,551.6460722000338,551.6460722000338,551.6460722000338,,553.1974991001189,left,1.0,22.350728399818763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,553.212073800154,,,,,,,,,553.1987183000892,554.4124155000318,555.2124840000179,555.1962737001013,555.1963154000696,555.2124840000179,555.2124840000179,555.2124840000179,,557.9484016001225,right,1.0,23.540500100003555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,557.9620828002226,,,,,,,,,557.9498165000696,558.7623043002095,559.5628101001494,559.5513707001228,559.5514018000104,559.5628101001494,559.5628101001494,559.5628101001494,,561.2800168001559,left,1.0,22.51882299990393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,561.2952543001156,,,,,,,,,561.2811953001656,562.4958445001394,563.2961541002151,563.2795832001138,563.2796196001582,563.2961541002151,563.2961541002151,563.2961541002151,,564.8800494000316,right,1.0,22.385127199813724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,564.8956161001697,,,,,,,,,564.8812103001401,565.2456662000623,566.0463436001446,566.0298323000316,566.0298579002265,566.0463436001446,566.0463436001446,566.0463436001446,,569.1306094001047,right,0.0,23.886819699779156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,569.145380300004,,,,,,,,,569.1319117001258,570.3453556001186,571.1463188000489,571.12931450014,571.1293355000671,571.1463188000489,571.1463188000489,571.1463188000489,,575.430581800174,right,1.0,25.08118589967489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,575.4455497001763,,,,,,,,,575.4314564000815,576.245465700049,577.045639900025,577.0297108001541,577.0297488002107,577.045639900025,577.045639900025,577.045639900025,,578.896545600146,left,1.0,22.64609519974329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,578.9119894001633,,,,,,,,,578.8976157000288,579.0127213001251,579.8134115000721,579.7961438000202,579.7961646001786,579.8134115000721,579.8134115000721,579.8134115000721,,581.1357844001614,right,1.0,22.12608139985241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,581.1455648001283,,,,,,,,,581.1368107001763,582.3457647000905,583.1457605001051,583.1294294002,583.1294600002002,583.1457605001051,583.1457605001051,583.1457605001051,,585.4979500002228,left,1.0,23.14403279987164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,585.5126161000226,,,,,,,,,585.498942800099,586.3121747002006,587.1128239000682,587.096202700166,587.0962387002073,587.1128239000682,587.1128239000682,587.1128239000682,,588.19930940005,right,1.0,21.891420199768618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,588.2118120000232,,,,,,,,,588.2009709000122,588.561968700029,589.3627478000708,589.3464141001459,589.3464400002267,589.3627478000708,589.3627478000708,589.3627478000708,,593.0144142000936,right,1.0,24.454283099854365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,593.0290192000102,,,,,,,,,593.0154997000936,593.828895600047,594.6296074001584,594.6125511000864,594.6125737000257,594.6296074001584,594.6296074001584,594.6296074001584,,595.8475860001054,left,1.0,22.019416599767283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,595.8624614002183,,,,,,,,,595.8487215000205,596.6621747000609,597.4629529002123,597.4463431001641,597.446372400038,597.4629529002123,597.4629529002123,597.4629529002123,,598.7303262001369,right,1.0,22.068033299874514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,598.7455443001818,,,,,,,,,598.7312051001936,599.9454285001848,600.7461853001732,600.7300589000806,600.7301007001661,600.7461853001732,600.7461853001732,600.7461853001732,,604.6474194000475,right,0.0,24.70497479988262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,604.6622668001801,,,,,,,,,604.6488046001177,605.8621555001009,606.662637000205,606.646334500052,606.646358500002,606.662637000205,606.662637000205,606.662637000205,,609.2305616000667,left,0.0,23.36712019983679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,609.2457889001817,,,,,,,,,609.2319738001097,609.3510318000335,610.162503400119,610.1463951000478,610.1464254001621,610.162503400119,610.162503400119,610.162503400119,,611.5970623001922,left,1.0,22.237680199788883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,611.6124248001724,,,,,,,,,611.5982395000756,612.4121578000486,613.2126037999988,613.1963663001079,613.1963969001081,613.2126037999988,613.2126037999988,613.2126037999988,,614.2634095000103,left,1.0,21.85041439975612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,614.2786951002199,,,,,,,,,614.2645311001688,615.0788249000907,615.8795884000137,615.8629447000567,615.8629671002273,615.8795884000137,615.8795884000137,615.8795884000137,,620.6143479000311,left,0.0,25.52786659984849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,620.6288826002274,,,,,,,,,620.6156670001801,621.4290407001972,622.2293992000632,622.2139478002209,622.2140029000584,622.2293992000632,622.2293992000632,622.2293992000632,,626.0648595001549,left,1.0,24.6341026998125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,626.0788599001244,,,,,,,,,626.0662708000746,626.178755100118,626.9792259000242,626.9632610001136,626.9633050002158,626.9792259000242,626.9792259000242,626.9792259000242,631.9632122002076,632.4140799001325,right,1.0,26.232819799799472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,632.428673400078,,,,,,,,,632.415281200083,633.2290414001327,634.0295125001576,634.0128554000985,634.0128878001124,634.0295125001576,634.0295125001576,634.0295125001576,639.012449900154,639.4653573001269,left,1.0,26.240886699873958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,639.4786365001928,,,,,,,,,639.4667948000133,640.6790721002035,641.4793265000917,641.4634149000049,641.4634443002287,641.4793265000917,641.4793265000917,641.4793265000917,,643.3702168001328,right,1.0,22.68483959976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,643.3789016001392,,,,,,,,,643.3717626000289,643.4789988000412,644.2795146000572,644.2626943001524,644.2627199001145,644.2795146000572,644.2795146000572,644.2795146000572,,646.5663983002305,right,1.0,23.074834699742496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,646.5715689000208,,,,,,,,,646.5672843002249,647.7788521000184,648.5792564000003,648.5627407000866,648.5627729000989,648.5792564000003,648.5792564000003,648.5792564000003,,649.5798356002197,left,1.0,21.801304699853063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,1.0,649.595348100178,,,,,,,,,649.5806932002306,650.3954965001903,651.1959898001514,651.1794331001583,651.1794751000125,651.1959898001514,651.1959898001514,651.1959898001514,,651.781170300208,right,1.0,21.384442399954423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,0.0,651.7954549000133,,,,,,,,,651.7824548000935,651.8952700002119,652.7058125000913,652.6810922001023,652.6811402000021,652.7058125000913,652.7058125000913,652.7058125000913,,653.7803018002305,left,1.0,21.876026299782097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,653.7953369000461,,,,,,,,,653.7814497000072,654.145495200064,654.9464126001112,654.9292684001848,654.9292896001134,654.9464126001112,654.9464126001112,654.9464126001112,,656.0653115001041,left,1.0,21.91784069989808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,656.0792276000138,,,,,,,,,656.06688090018,656.4289527002256,657.2294766001869,657.2130594002083,657.2130910002161,657.2294766001869,657.2294766001869,657.2294766001869,,658.3638575000223,right,1.0,21.927853599889204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,658.3790785002057,,,,,,,,,658.3652064001653,659.1788721000776,659.9797881001141,659.963428000221,659.9634779000189,659.9797881001141,659.9797881001141,659.9797881001141,,660.7970980000682,left,1.0,21.61744419974275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,660.8121445002034,,,,,,,,,660.7984624002129,661.16221220023,661.962937500095,661.9468440001365,661.9468788001686,661.962937500095,661.962937500095,661.962937500095,,663.6981294001453,right,1.0,22.538093999726694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,663.7125694002025,,,,,,,,,663.6993584001902,663.8120010001585,664.6128086000681,664.5962517000735,664.5962796001695,664.6128086000681,664.6128086000681,664.6128086000681,,666.2146270000376,left,1.0,22.405825399793684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,666.2291105000768,,,,,,,,,666.2162919000257,666.578594500199,667.3792127000634,667.3627774000634,667.3628028000239,667.3792127000634,667.3792127000634,667.3792127000634,,670.6143077001907,left,0.0,24.031157499877736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,670.6286752000451,,,,,,,,,670.6157462000847,671.4285751001444,672.2290990001056,672.2128281001933,672.2128594000824,672.2290990001056,672.2290990001056,672.2290990001056,,674.1981708002277,left,1.0,22.769638899946585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,674.2125773001462,,,,,,,,,674.1996568001341,674.312400800176,675.1128542001825,675.096221000189,675.0962533000857,675.1128542001825,675.1128542001825,675.1128542001825,,675.8476998000406,right,1.0,21.53658369998448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,675.8621844002046,,,,,,,,,675.848840800114,675.9627052000724,676.7628614001442,676.7459905000869,676.7460208002012,676.7628614001442,676.7628614001442,676.7628614001442,,677.5636305001099,left,1.0,21.592243399703875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,677.5787049001083,,,,,,,,,677.5647872001864,677.6791676001158,678.4791798000224,678.4632297002245,678.4632583002094,678.4791798000224,678.4791798000224,678.4791798000224,,679.3474303002004,right,1.0,21.662684599868957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,679.3628421002068,,,,,,,,,679.3485884000547,680.1622837001923,680.9625610001385,680.9465263001621,680.9465500002261,680.9625610001385,680.9625610001385,680.9625610001385,,681.9472229001112,right,1.0,21.78083479986526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,681.9622703001369,,,,,,,,,681.9484640001319,682.0622943001799,682.8628732000943,682.8465615001041,682.8465907000937,682.8628732000943,682.8628732000943,682.8628732000943,,683.9475761000067,left,1.0,21.877374099800363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,1.0,683.9622428000439,,,,,,,,,683.9490883001126,684.3122109000105,685.1130886001047,685.0963868000545,685.096423300216,685.1130886001047,685.1130886001047,685.1130886001047,,686.66341560008,right,1.0,22.34535699966364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,0.0,686.6785950001795,,,,,,,,,686.6646949001588,687.028881700011,687.8298551000189,687.8126892000437,687.8127244000789,687.8298551000189,687.8298551000189,687.8298551000189,,688.8136515000369,left,1.0,21.780442099785432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
