direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,1.0,508.165061799984,,,,,,,,,508.15261839999584,508.2648693000083,509.0668155999738,509.0493782999693,509.0494168999721,509.0668155999738,509.0668155999738,509.0668155999738,510.30082070000935,left,0.0,24.089201499999035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,0.0,510.3148635000107,,,,,,,,,510.3013200999703,511.11501539999153,511.91667399997823,511.89938909997,511.8994211999816,511.91667399997823,511.91667399997823,511.91667399997823,513.1182305999682,left,1.0,24.05778019997524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,1.0,513.1317495999974,,,,,,,,,513.1190935000195,513.9316614000127,514.7335170999868,514.7160739999963,514.7161039999919,514.7335170999868,514.7335170999868,514.7335170999868,516.0848906000028,right,1.0,24.210435199958734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,516.0983633999713,,,,,,,,,516.0855710000033,516.4483214999782,517.2500120999757,517.2324920999818,517.232515199983,517.2500120999757,517.2500120999757,517.2500120999757,523.5181069999817,right,1.0,29.12241859995993,,,,,,522.2334656000021,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,523.5316344000166,,,,,,,,,523.5190851999796,523.6322029000148,524.433284699975,524.415162099991,524.4151802000124,524.433284699975,524.433284699975,524.433284699975,525.3012566000107,left,1.0,23.72879209998064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,0.0,525.3147361999727,,,,,,,,,525.301886399975,525.6647927999729,526.466458800016,526.448948699981,526.4489623999689,526.466458800016,526.466458800016,526.466458800016,528.1684245999786,left,1.0,24.56146529997932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,1.0,528.1817422999884,,,,,,,,,528.1692952999729,528.2818826999865,529.0834749999922,529.0660211999784,529.0660561000113,529.0834749999922,529.0834749999922,529.0834749999922,533.3011642000056,right,1.0,27.073433400015347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,1.0,533.314726200013,,,,,,,,,533.3019420999917,533.4147842000239,534.2164534999756,534.1988316000206,534.1988595000003,534.2164534999756,534.2164534999756,534.2164534999756,539.567688399984,right,1.0,28.20934010000201,,,,,,539.199629699986,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,0.0,539.5814200000023,,,,,,,,,539.5683108000085,540.7814445000258,541.5828610999743,541.5654194999952,541.5654502999969,541.5828610999743,541.5828610999743,541.5828610999743,542.5507584000006,left,1.0,23.815404499997385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,542.5646509000217,,,,,,,,,542.5512499000179,543.3647477999912,544.1665143999853,544.148653900018,544.1486802999862,544.1665143999853,544.1665143999853,544.1665143999853,545.534488699981,left,0.0,24.220559699984733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,545.5479265999747,,,,,,,,,545.5352975999704,545.8980000999873,546.6998078000033,546.6826312000048,546.6826625000103,546.6998078000033,546.6998078000033,546.6998078000033,547.6671872999868,left,1.0,23.820266299997456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,547.6814733999781,,,,,,,,,547.6677236999967,548.4813832999789,549.282853599987,549.2653740000096,549.2653992999694,549.282853599987,549.282853599987,549.282853599987,553.5843223999836,right,1.0,27.149493400007486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,553.5981346999761,,,,,,,,,553.5850154000218,554.7978979999898,555.5996660999954,555.5820744999801,555.5821036999696,555.5996660999954,555.5996660999954,555.5996660999954,556.9181314000161,left,1.0,24.17170259996783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,556.9313709000126,,,,,,,,,556.9190782000078,557.2819097000174,558.0831710000057,558.06564049999,558.0656736000092,558.0831710000057,558.0831710000057,558.0831710000057,560.0012251000153,left,1.0,24.77403279999271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,560.0145488000126,,,,,,,,,560.002069899987,560.365011100017,561.1661810000078,561.1481840999913,561.148200399999,561.1661810000078,561.1661810000078,561.1661810000078,563.2349284000229,right,1.0,24.931242900027428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.2354302000022,563.2478444000008,568.2480146000162,568.2317544000107,sub-004,,,,
