direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
,,,,,,,,,,,,,,,,,0.019658299999719,0.0295474999984435,0.0295474999984435,3.224098899998353,space,199.99892829999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,3.26153439999689,,,,,,,,,3.257350399999268,4.437291099999129,5.2607717999999295,5.222169399999984,5.222232199997961,5.2607717999999295,5.2607717999999295,5.2607717999999295,7.440065099999629,right,1.0,198.9891889999999,,7.441616799998883,7.463031799998134,7.953423899998597,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,7.969903599998361,,,,,,,,,7.954320299999381,9.152988499998171,9.968931999999768,9.952907799997774,9.952948499998456,9.968931999999768,9.968931999999768,9.968931999999768,10.720558699998946,left,1.0,197.56747069999983,,10.721732399997563,10.734839699998702,11.220005799998034,11.235019399999146,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,1.0,0.0,2.0,1.0,,,,,,,,,11.235019399999146,,,,,,,,,11.221328899999207,11.58483889999843,12.385337599997,12.368613899998309,12.368650399999751,12.385337599997,12.385337599997,12.385337599997,13.23632759999964,right,1.0,197.6630578000004,,13.237261299997044,13.250599999999396,13.735473599997931,13.750783899999078,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,1.0,1.0,3.0,0.0,,,,,,,,,13.750783899999078,,,,,,,,,13.736549099998228,13.850744999999732,14.65084299999944,14.633872999998855,14.633891999998012,14.65084299999944,14.65084299999944,14.65084299999944,15.502966699998067,left,1.0,197.65928740000163,,15.504174699999568,15.516793799997686,16.001323099997535,16.01699329999974,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,16.01699329999974,,,,,,,,,16.002199999998993,17.21686189999673,18.018451500000083,18.002052799998637,18.002113499998813,18.018451500000083,18.018451500000083,18.018451500000083,21.70115209999858,right,0.0,200.49497530000008,,21.70163879999745,21.71499719999701,22.19885389999763,22.214922999999544,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,22.214922999999544,,,,,,,,,22.199262099999032,22.56481399999757,23.366716199998336,23.35028899999816,23.350351499997487,23.366716199998336,23.366716199998336,23.366716199998336,26.999707599999965,right,1.0,200.43763930000205,,27.00115829999777,27.01482709999982,27.51331179999761,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,27.529800699998304,,,,,,,,,27.51442689999749,27.863064799999847,28.6633542999989,28.64689709999948,28.64693329999864,28.6633542999989,28.6633542999989,28.6633542999989,35.6823854999966,left,0.0,203.8220451000016,,35.68428749999657,35.69987299999775,36.19450719999804,,33.64665089999835,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,36.211045099997136,,,,,,,,,36.19498709999971,36.99442369999815,37.79556709999815,37.77941289999944,37.77947529999801,37.79556709999815,37.79556709999815,37.79556709999815,40.04767569999967,left,1.0,199.05510829999912,,40.04958129999795,40.06732509999711,40.55989299999783,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,4.0,0.0,8.0,1.0,,,,,,,,,40.57638229999793,,,,,,,,,40.56072469999708,41.75948689999859,42.5607878999981,42.54414479999832,42.54419859999689,42.5607878999981,42.5607878999981,42.5607878999981,43.77963699999964,right,1.0,198.030229699998,,43.78119859999788,43.792188099996565,44.27697899999839,44.29202749999968,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,44.29202749999968,,,,,,,,,44.27804939999987,45.49163359999875,46.29287849999673,46.27625439999974,46.2763077999989,46.29287849999673,46.29287849999673,46.29287849999673,47.69425919999776,left,1.0,198.21163650000017,,47.69545149999976,47.70761139999741,48.19182009999713,48.207391500000085,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,48.207391500000085,,,,,,,,,48.1926945999985,49.407150699997146,50.20834239999749,50.192249299998366,50.19231519999812,50.20834239999749,50.20834239999749,50.20834239999749,51.52654899999834,left,1.0,198.13548069999888,,51.527766499999416,51.53961269999854,52.02471629999855,52.03961849999905,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,52.03961849999905,,,,,,,,,52.02600639999946,52.38956079999844,53.19090799999685,53.1744630999965,53.1745250999993,53.19090799999685,53.19090799999685,53.19090799999685,54.14257240000006,right,1.0,197.7678408000029,,54.143735099998594,54.155535199999576,54.63933219999672,54.65501429999858,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,54.65501429999858,,,,,,,,,54.6401240999985,55.00540239999828,55.80648089999886,55.790082299998176,55.79013779999877,55.80648089999886,55.80648089999886,55.80648089999886,56.89137089999713,left,0.0,197.90146690000256,,56.892477899997175,56.9045077999981,57.38878409999961,57.40439299999707,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,57.40439299999707,,,,,,,,,57.38956319999852,58.60437759999695,59.40554429999975,59.38912209999762,59.3891838999989,59.40554429999975,59.40554429999975,59.40554429999975,60.391881899999134,left,1.0,197.80376479999904,,60.393450499999744,60.40923439999824,60.90411809999932,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,60.9202566999993,,,,,,,,,60.90536769999744,61.2534917999983,62.05465009999898,62.038221599999815,62.03832599999805,62.05465009999898,62.05465009999898,62.05465009999898,63.72255139999834,left,1.0,198.4781088000018,,63.72374889999992,63.73589079999874,64.22111889999724,64.23587679999764,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,64.23587679999764,,,,,,,,,64.22242139999798,65.43545879999874,66.23631569999998,66.21983959999852,66.21988939999937,66.23631569999998,66.23631569999998,66.23631569999998,69.12102949999826,right,1.0,199.69920369999815,,69.12222459999975,69.1342380999995,69.61925339999652,69.6342405999967,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,69.6342405999967,,,,,,,,,69.62035609999657,69.73401479999666,70.53539959999762,70.51879009999902,70.51884619999691,70.53539959999762,70.53539959999762,70.53539959999762,73.1363672999978,left,0.0,199.4054010999971,,73.13742259999708,73.14916169999924,73.63488959999813,73.64949869999691,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,73.64949869999691,,,,,,,,,73.63616849999744,74.84901009999885,75.65047289999711,75.63418969999839,75.63425749999806,75.65047289999711,75.65047289999711,75.65047289999711,77.1192807999978,right,0.0,198.2745638000015,,77.12084719999984,77.13189409999904,77.61579919999713,77.63141819999873,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,77.63141819999873,,,,,,,,,77.61653159999696,78.8313728999965,79.63192949999939,79.61444510000001,79.61446149999756,79.63192949999939,79.63192949999939,79.63192949999939,82.11549199999718,left,1.0,199.29731710000124,,82.11607819999699,82.12963799999852,82.61351029999787,82.62940669999807,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,82.62940669999807,,,,,,,,,82.61387130000003,83.8295478,84.6292876999978,84.61368469999798,84.61374629999773,84.6292876999978,84.6292876999978,84.6292876999978,86.23020539999925,right,1.0,198.40694559999972,,86.2311931999975,86.24456819999978,86.72993779999888,86.74512239999967,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73015699999814,86.74512239999967,86.74512239999967,88.89656169999944,space,198.96341129999928,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.89664759999869,88.91099409999879,88.91099409999879,90.52837049999653,space,198.43290999999957,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.86278209999728,,,,,,,,,97.85743939999884,97.95841209999708,98.76001519999772,98.7435297999982,98.74359639999966,98.76001519999772,98.76001519999772,98.76001519999772,99.61133919999702,left,1.0,197.6673652999998,,,,,,,,,,,,,,,,,,,,,90.53416799999832,90.57051199999842,90.57051199999842,97.84373649999908,space,204.0889955999992,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,99.62467679999828,,,,,,,,,99.6141241999976,99.97488209999938,100.77603839999938,100.75948579999748,100.75954689999708,100.77603839999938,100.77603839999938,100.77603839999938,101.64428419999967,right,1.0,197.6718906999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,101.65733980000005,,,,,,,,,101.64690919999704,102.00740739999674,102.8087682999976,102.79218889999902,102.79225359999693,102.8087682999976,102.8087682999976,102.8087682999976,105.64287089999924,right,1.0,199.63688270000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,105.65601819999938,,,,,,,,,105.64537469999776,106.45608829999765,107.25719989999924,107.2408851,107.2409461999996,107.25719989999924,107.25719989999924,107.25719989999924,109.25731459999952,left,1.0,198.80528989999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,109.27156479999758,,,,,,,,,109.25838870000008,109.62175639999988,110.42286669999883,110.40675329999794,110.40681779999797,110.42286669999883,110.42286669999883,110.42286669999883,113.42228239999896,left,1.0,199.8111738000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,113.43653029999768,,,,,,,,,113.42345139999816,114.63692389999778,115.43813969999974,115.42168449999735,115.42174609999712,115.43813969999974,115.43813969999974,115.43813969999974,116.2405340999976,right,1.0,197.6127947999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,116.25288619999992,,,,,,,,,116.24381359999823,116.35300329999882,117.1538959999998,117.13648019999891,117.13650979999876,117.1538959999998,117.1538959999998,117.1538959999998,118.3221769999982,left,1.0,197.98493939999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,118.3353982999979,,,,,,,,,118.32434479999938,118.43578329999946,119.23676409999824,119.21875999999976,119.2187810999967,119.23676409999824,119.23676409999824,119.23676409999824,120.7390908999987,right,1.0,198.3054107000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,120.75173089999952,,,,,,,,,120.74267829999737,121.95112259999952,122.75238159999935,122.73575779999736,122.73581089999789,122.75238159999935,122.75238159999935,122.75238159999935,124.33695739999894,right,1.0,198.3916758000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,124.35019059999831,,,,,,,,,124.3393862999983,125.55014729999677,126.35141559999828,126.33484859999952,126.33490999999776,126.35141559999828,126.35141559999828,126.35141559999828,127.5027313999999,left,1.0,197.9677389000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,127.5158933999992,,,,,,,,,127.50513519999733,128.31595989999914,129.11723589999747,129.10054639999726,129.1006067999988,129.11723589999747,129.11723589999747,129.11723589999747,132.36924329999965,left,1.0,200.05942810000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,132.381150899997,,,,,,,,,132.37292309999975,133.58091089999652,134.3819810999994,134.36588119999942,134.3659424999969,134.3819810999994,134.3819810999994,134.3819810999994,135.2179425999966,right,1.0,197.65021960000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,135.23031419999825,,,,,,,,,135.2212252999998,136.42998049999733,137.23116989999835,137.21383049999713,137.21386119999806,137.23116989999835,137.23116989999835,137.23116989999835,139.49747119999665,left,1.0,199.07817499999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,139.51179539999794,,,,,,,,,139.49831669999912,140.31066169999758,141.11139139999796,141.095334499998,141.09537549999732,141.11139139999796,141.11139139999796,141.11139139999796,141.8459496999967,right,1.0,197.53873289999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,141.86026629999833,,,,,,,,,141.84747669999706,143.05985399999918,143.86115339999742,143.845401999999,143.845463499998,143.86115339999742,143.86115339999742,143.86115339999742,145.12897429999794,right,1.0,198.08465779999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,145.14292699999714,,,,,,,,,145.13134389999686,146.34289739999804,147.14345859999958,147.12780959999873,147.12787279999975,147.14345859999958,147.14345859999958,147.14345859999958,149.01096069999767,left,1.0,198.67045439999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,149.02507269999842,,,,,,,,,149.0134984999968,149.12470419999954,149.92514649999794,149.9090178999977,149.90905779999957,149.92514649999794,149.92514649999794,149.92514649999794,151.9613322999976,right,1.0,198.85023050000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,151.97411199999988,,,,,,,,,151.96512619999703,152.77414579999822,153.57441779999863,153.5586166999965,153.55867109999963,153.57441779999863,153.57441779999863,153.57441779999863,157.24037429999953,left,1.0,200.48021570000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,157.2554111999998,,,,,,,,,157.2415809999984,158.45592709999983,159.2561367999988,159.2405519999993,159.24061319999964,159.2561367999988,159.2561367999988,159.2561367999988,160.70612159999655,right,1.0,198.2533497000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,160.72100849999697,,,,,,,,,160.7073124999988,160.82168519999686,161.62191639999946,161.60635889999685,161.6064222999994,161.62191639999946,161.62191639999946,161.62191639999946,163.25607109999692,left,1.0,198.444561100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,163.27057339999735,,,,,,,,,163.25795729999663,164.07078239999828,164.8709818999996,164.85528249999695,164.85538919999817,164.8709818999996,164.8709818999996,164.8709818999996,165.75516929999867,right,1.0,197.69043640000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,165.76973259999795,,,,,,,,,165.75681659999827,165.87002309999662,166.67053429999942,166.65488639999967,166.6549466999968,166.67053429999942,166.67053429999942,166.67053429999942,168.17147629999818,left,1.0,198.3127792999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,168.18573789999937,,,,,,,,,168.1734464000001,168.53584249999767,169.3351272,169.31979959999808,169.31983959999707,169.3351272,169.3351272,169.3351272,170.7210232999969,right,1.0,198.19062979999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,170.73495839999669,,,,,,,,,170.7233733999965,170.8351711999967,171.63560869999856,171.61991919999855,171.61997519999932,171.63560869999856,171.63560869999856,171.63560869999856,174.20287689999896,left,1.0,199.37586719999672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,174.2171064999966,,,,,,,,,174.20519129999957,175.416952399999,176.21761949999927,176.20161729999745,176.2016728999988,176.21761949999927,176.21761949999927,176.21761949999927,177.71862939999846,right,1.0,198.3056452000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,177.7326043999965,,,,,,,,,177.7209778999968,178.53283729999748,179.33334009999817,179.31793819999805,179.31800159999693,179.33334009999817,179.33334009999817,179.33334009999817,180.56885989999864,left,1.0,198.04780609999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,180.5818580999985,,,,,,,,,180.5720457999996,180.9317860999981,181.73230999999944,181.7165232999978,181.7165724999977,181.73230999999944,181.73230999999944,181.73230999999944,183.01789669999928,right,1.0,198.10289489999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,183.0309481999975,,,,,,,,,183.02170179999663,184.2306875999966,185.03120339999805,185.01525239999685,185.015300199997,185.03120339999805,185.03120339999805,185.03120339999805,186.03409309999915,left,1.0,197.8203281999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,186.0468946999972,,,,,,,,,186.03695139999763,187.24660909999875,188.0472598999986,188.0315499999997,188.0316138999988,188.0472598999986,188.0472598999986,188.0472598999986,189.16501029999927,left,1.0,197.9350076999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,189.1790383999978,,,,,,,,,189.1671916999985,189.9792713999996,190.77965719999705,190.7640040999977,190.7640661999976,190.77965719999705,190.77965719999705,190.77965719999705,191.93178689999692,right,1.0,197.9567104000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
