direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0236066000070422,0.0392539999447763,0.0392539999447763,46.09013450006023,space,60.61300970008597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,0.0,0.0,0.0,0.0,,,,,,,,,46.14122230000794,,,,,,,,,46.135470299981534,46.90467319986783,47.70437559997663,47.689033000031486,47.68907209997997,47.70437559997663,47.70437559997663,47.70437559997663,50.18973889993504,right,0.0,17.04871950019151,,50.19076559995301,50.20392789994367,50.70521409995854,50.68969639996067,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,0.0,1.0,1.0,1.0,,,,,,,,,50.70521409995854,,,,,,,,,50.690308100078255,51.88949620001949,52.70493909996003,52.68931679986417,52.6893569000531,52.70493909996003,52.70493909996003,52.70493909996003,54.6417682999745,left,0.0,16.510844300035387,,54.64257159992121,54.6541365000885,55.155608099885285,55.13914059987292,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,55.155608099885285,,,,,,,,,55.139746099943295,55.95530879986472,56.75487369997427,56.73948849993758,56.73952149995603,56.75487369997427,56.75487369997427,56.75487369997427,59.072881900006905,right,0.0,16.881468600127846,,59.073645500000566,59.08739020000212,59.5877900000196,59.57220850000158,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,59.5877900000196,,,,,,,,,59.57285870006308,59.68887159996666,60.50473709986545,60.488942000083625,60.48897340008989,60.50473709986545,60.50473709986545,60.50473709986545,61.85647560004145,right,1.0,15.924155600136146,,61.85733529995196,61.8718477000948,62.371183699928224,62.35715659987181,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,62.371183699928224,,,,,,,,,62.35782360006124,62.47120289993472,63.27116649993695,63.254830999998376,63.25486409990117,63.27116649993695,63.27116649993695,63.27116649993695,64.54120759991929,right,0.0,15.843928600195795,,64.54229749995284,64.55436130007729,65.05461400002241,65.03850020002574,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,65.05461400002241,,,,,,,,,65.039155599894,65.85558600001968,66.67094189999625,66.65555640007369,66.65558829996735,66.67094189999625,66.67094189999625,66.67094189999625,69.92470890004188,left,0.0,17.826657900121063,,69.92533769994043,69.93659719987772,70.43731119995937,70.42169920005836,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,70.43731119995937,,,,,,,,,70.42230809992179,70.53689999994822,71.33670109999366,71.32211169996299,71.32214950001799,71.33670109999366,71.33670109999366,71.33670109999366,75.48896900005639,right,1.0,18.721045900136232,,75.48957139998674,75.50351310009137,76.00332039990462,75.98816840001382,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,76.00332039990462,,,,,,,,,75.98879930004478,77.20465440000407,78.01983390003443,78.00447240006179,78.00450609996915,78.01983390003443,78.01983390003443,78.01983390003443,81.70423020003363,left,1.0,18.25177270011045,,81.70495459996164,81.71915349992923,82.22063090000302,82.20547139993869,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,4.0,0.0,8.0,1.0,,,,,,,,,82.22063090000302,,,,,,,,,82.20625240006484,83.01947090006433,83.8203421998769,83.8033670000732,83.8034037000034,83.8203421998769,83.8203421998769,83.8203421998769,87.33854090003297,right,1.0,18.08675130014308,,87.33931119996123,87.44986549997702,,87.85270649986342,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,87.86934640002437,,,,,,,,,87.85336409998126,87.95261280005798,88.75212890002877,88.73677140008658,88.73680759989657,88.75212890002877,88.75212890002877,88.75212890002877,92.3733822000213,right,0.0,18.195313700009137,,92.37408229988068,92.38517859997228,92.88644989999013,92.87010559998453,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,5.0,0.0,10.0,1.0,,,,,,,,,92.88644989999013,,,,,,,,,92.87078409991229,93.23684359993786,94.03568989993072,94.02174200001171,94.021799699869,94.03568989993072,94.03568989993072,94.03568989993072,99.38757529994471,right,1.0,19.92161020007916,,99.38836019998416,99.40215500001796,99.90334269986488,99.8872018000111,99.03592869988644,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,99.90334269986488,,,,,,,,,99.88781460002065,100.00324560003357,100.804330999963,100.78709460003302,100.78717090003192,100.804330999963,100.804330999963,100.804330999963,102.53856200003064,left,1.0,16.307055100100115,,102.53929340001196,102.55249390006064,103.05266699986532,103.03724529989996,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,103.05266699986532,,,,,,,,,103.0380813998636,104.25388329988346,105.06864889990538,105.05333200003952,105.05337359989062,105.06864889990538,105.06864889990538,105.06864889990538,106.38810650003144,right,0.0,15.888259700033814,,106.38878869987091,106.40229979995638,106.90196559997275,106.88714120001532,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,106.90196559997275,,,,,,,,,106.88802459998988,107.25213839998467,108.05249210004696,108.03646910004318,108.03650610009208,108.05249210004696,108.05249210004696,108.05249210004696,109.53726139990611,left,0.0,16.052049699937925,,109.53787979995832,109.5525446999818,110.05249899998309,110.03692759992556,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,110.05249899998309,,,,,,,,,110.0378646000754,110.85257430002092,111.6522955999244,111.63659860007463,111.63663510000332,111.6522955999244,111.6522955999244,111.6522955999244,114.50372739997692,right,0.0,17.42259140009992,,114.50456220004708,114.51856209989636,115.01915930001996,115.00283439992928,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,115.01915930001996,,,,,,,,,115.00372770009562,115.81971880001949,116.63587150000969,116.61996429995634,116.62000290001744,116.63587150000969,116.63587150000969,116.63587150000969,119.769940600032,left,0.0,17.708681900054216,,119.7709874000866,119.7843176999595,120.2844710999634,120.26893909997308,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,120.2844710999634,,,,,,,,,120.26952979993077,121.4850556999445,122.28464780002832,122.2697785999626,122.26981010008603,122.28464780002832,122.28464780002832,122.28464780002832,124.45395260001531,right,1.0,16.741080400068313,,124.455024600029,124.46781739988364,124.96855339989996,124.95337829994968,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,124.96855339989996,,,,,,,,,124.95408269995824,125.76796089997517,126.56792999990284,126.55338719999418,126.55342480004764,126.56792999990284,126.56792999990284,126.56792999990284,129.61947829998098,right,0.0,17.624386500101537,,129.6205327999778,129.63371090008877,130.1348099000752,130.1187149998732,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,130.1348099000752,,,,,,,,,130.11944600008428,130.4858293000143,131.30071470001712,131.28535480005667,131.28539109998383,131.30071470001712,131.30071470001712,131.30071470001712,135.0696970000863,right,0.0,18.338720500003543,,135.07037390000187,135.0844067998696,135.58409089990892,135.56857550004497,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,135.58409089990892,,,,,,,,,135.56924119987525,135.68552529998124,136.50078250002116,136.48597369994968,136.4860080999788,136.50078250002116,136.50078250002116,136.50078250002116,137.93897980009206,right,1.0,16.006462200079113,,137.9399727000855,137.950652099913,138.45121470000595,138.43576960009523,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.43589870003052,138.45121470000595,138.45121470000595,162.28613770008087,space,38.404808700084686,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2862024998758,162.29980570008047,162.29980570008047,168.5180907000322,space,20.77803930011578,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,194.45314139989205,,,,,,,,,194.4479867999908,194.7985725000035,195.59806669992395,195.58284180006007,195.58288070000708,195.59806669992395,195.59806669992395,195.59806669992395,199.1179140000604,left,0.0,18.09379170020111,,,,,,,,,,,,,,,,,,,,,168.5255058999173,168.55702339997515,168.55702339997515,194.4337571999058,space,40.44189000013285,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,199.1312539000064,,,,,,,,,199.11992070009,199.93136779987253,200.7313635000028,200.7162516999524,200.7162931000348,200.7313635000028,200.7313635000028,200.7313635000028,202.86614209995605,right,0.0,16.701773500069976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,202.8812229000032,,,,,,,,,202.86756819998843,202.9811706000473,203.78091279999356,203.76593880006112,203.76597730000503,203.78091279999356,203.78091279999356,203.78091279999356,207.1832029998768,left,0.0,17.964975600130856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,207.19757469999604,,,,,,,,,207.18453869991936,207.548002100084,208.34762599994428,208.33159249997695,208.3316261,208.34762599994428,208.34762599994428,208.34762599994428,212.4660511000548,right,0.0,18.68608770007268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,212.48167119990103,,,,,,,,,212.4676800998859,213.28121079993437,214.08096519997343,214.0656906000804,214.0657299000304,214.08096519997343,214.08096519997343,214.08096519997343,216.14912449987605,left,1.0,16.62841930007562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,216.16389549989253,,,,,,,,,216.1506447000429,216.9643409999553,217.76367789995857,217.749400800094,217.74944050004703,217.76367789995857,217.76367789995857,217.76367789995857,221.1830964998808,right,1.0,17.97986300010234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,221.19708359986544,,,,,,,,,221.1844756999053,221.54695450002328,222.3471343999263,222.3309154000599,222.33097289991565,222.3471343999263,222.3471343999263,222.3471343999263,225.46534710004929,right,1.0,17.687494199955836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,225.48019349994135,,,,,,,,,225.4672493999824,226.6803937999066,227.48026839992963,227.4651870999951,227.46521839988415,227.48026839992963,227.48026839992963,227.48026839992963,232.78167699999176,right,0.0,19.86749430000782,,,,,,232.4799420998897,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,232.79669119999744,,,,,,,,,232.78294839989397,232.8962747999467,233.696750999894,233.68088530004025,233.6809155999217,233.696750999894,233.696750999894,233.696750999894,236.34841269999745,right,1.0,17.21650780015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,236.36294590006585,,,,,,,,,236.3500663000159,236.4631085000001,237.2631600999739,237.2479184998665,237.247951899888,237.2631600999739,237.2631600999739,237.2631600999739,241.21536580007523,left,1.0,18.52222799998708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,241.22961109993048,,,,,,,,,241.21684619993903,241.32963849999945,242.1294978999067,242.1137932999991,242.11382319987752,242.1294978999067,242.1294978999067,242.1294978999067,246.4991351000499,left,1.0,18.94093430018984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,246.51275980006903,,,,,,,,,246.50056229997423,246.61276519997045,247.41231580008755,247.39708760008216,247.39712639991197,247.41231580008755,247.41231580008755,247.41231580008755,248.58128160005435,right,1.0,15.74033490009606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,248.5957658998668,,,,,,,,,248.58272710000165,249.79600590001792,250.595583899878,250.58000810001977,250.58003519987687,250.595583899878,250.595583899878,250.595583899878,254.79718949995004,left,0.0,18.76642070012167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,254.81218659994192,,,,,,,,,254.7985266998876,256.0142576000653,256.8283999999985,256.8130745999515,256.81310679996386,256.8283999999985,256.8283999999985,256.8283999999985,261.1468845999334,right,0.0,18.88559229997918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,261.16198059986345,,,,,,,,,261.14840429998003,262.36344280000776,263.1630029999651,263.1476614999119,263.1477034999989,263.1630029999651,263.1630029999651,263.1630029999651,265.8801819998771,right,0.0,17.2819165000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,265.8954809000716,,,,,,,,,265.8817990999669,266.69523139996454,267.4948901999742,267.48002439993434,267.4800607999787,267.4948901999742,267.4948901999742,267.4948901999742,272.7968409000896,right,1.0,19.864636600017548,,,,,,272.4946870000568,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,272.81163259991445,,,,,,,,,272.79852809989825,272.912389599951,273.72809770004824,273.71417280007154,273.7142151000444,273.72809770004824,273.72809770004824,273.72809770004824,278.31456759991124,right,0.0,19.161073900060728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,278.3279198000673,,,,,,,,,278.31635460001417,278.4277689000592,279.2282267999836,279.21300360001624,279.2130328000057,279.2282267999836,279.2282267999836,279.2282267999836,283.7475831999909,left,0.0,19.09316199994646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,283.76087439991534,,,,,,,,,283.74928630003706,283.8606426999904,284.6608197998721,284.6454066999722,284.6454421998933,284.6608197998721,284.6608197998721,284.6608197998721,289.496291999938,right,1.0,19.406553599983454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,289.51045989990234,,,,,,,,,289.4978133998811,290.710580999963,291.5103935999796,291.495128700044,291.4951583999209,291.5103935999796,291.5103935999796,291.5103935999796,295.27894750004634,left,1.0,18.330550900194797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,295.2939311999362,,,,,,,,,295.2802730000112,296.49375859997235,297.29351200000383,297.278313399991,297.27834509988315,297.29351200000383,297.29351200000383,297.29351200000383,301.1788057000376,left,0.0,18.45332460012287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,301.1935703998897,,,,,,,,,301.18012650008313,301.54407180007547,302.3438391999807,302.32913569989614,302.32917089993134,302.3438391999807,302.3438391999807,302.3438391999807,305.4445297999773,right,0.0,17.667336700018495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,305.45982980006374,,,,,,,,,305.446061699884,305.5605707000941,306.36010909988545,306.3449150000233,306.34494489990175,306.36010909988545,306.36010909988545,306.36010909988545,309.1445526999887,right,1.0,17.34788200003095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,309.1595308999531,,,,,,,,,309.1461469999049,309.9600158999674,310.759815099882,310.7447732000146,310.7448128000833,310.759815099882,310.759815099882,310.759815099882,316.2112239000853,left,1.0,20.01651890017092,,,,,,315.7593010000419,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,316.2258949999232,,,,,,,,,316.21279240003787,317.02676609996706,317.825765500078,317.8105051999446,317.8105413999874,317.825765500078,317.825765500078,317.825765500078,321.39417009986937,right,1.0,18.12899270025082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,321.4089108998887,,,,,,,,,321.39567180001177,321.7591315000318,322.55897290003486,322.54343429999426,322.54352229996584,322.55897290003486,322.55897290003486,322.55897290003486,327.4774140000809,right,0.0,19.490001500118524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,327.4921061000787,,,,,,,,,327.47863820008934,327.5928245000541,328.3918872999493,328.37674159999005,328.3767794999294,328.3918872999493,328.3918872999493,328.3918872999493,332.4929402999114,left,1.0,18.67332090018317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,332.5087649000343,,,,,,,,,332.4941070000641,333.3090009998996,334.10831260005943,334.09300519991666,334.0930403000675,334.10831260005943,334.10831260005943,334.10831260005943,339.21151789999567,left,0.0,19.67519249999896,,,,,,339.1082780000288,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,339.22504749987274,,,,,,,,,339.2131711000111,339.5753112998791,340.37485729996115,340.36006930004805,340.36011009989306,340.37485729996115,340.37485729996115,340.37485729996115,343.3598056000192,right,1.0,17.54942600009963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,343.3750342000276,,,,,,,,,343.3613473000005,343.4745316999033,344.27499149995856,344.2598530999385,344.2598830999341,344.27499149995856,344.27499149995856,344.27499149995856,345.8936159000732,left,1.0,16.189103400101885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,345.9079772999976,,,,,,,,,345.8950418999884,347.1080028999131,347.9078593000304,347.8926671000663,347.8927503998857,347.9078593000304,347.9078593000304,347.9078593000304,350.6593619999476,left,0.0,17.31695910007693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,350.6747842999175,,,,,,,,,350.660841899924,351.02450509998016,351.8242625000421,351.8087714998983,351.8088034999091,351.8242625000421,351.8242625000421,351.8242625000421,354.6424132999964,left,1.0,17.381933600176126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,354.6576123998966,,,,,,,,,354.6439928000327,355.4577556999866,356.25738289998844,356.24213659996167,356.24217209988274,356.25738289998844,356.25738289998844,356.25738289998844,359.7939079999924,right,1.0,18.101148100104183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,359.8081845000852,,,,,,,,,359.79547880007885,360.15863560000435,360.95808620005846,360.9432576999534,360.94328989996575,360.95808620005846,360.95808620005846,360.95808620005846,366.2614784999751,right,0.0,19.87657170020975,,,,,,365.9579100999981,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,366.2746955999173,,,,,,,,,366.263005600078,366.37496849987656,367.1751697000582,367.1595179999713,367.159565199865,367.1751697000582,367.1751697000582,367.1751697000582,369.7105670000892,right,0.0,17.10403690021485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,369.72453389992006,,,,,,,,,369.7119827999268,370.9243473000825,371.7246238000225,371.70925429998897,371.70928329997696,371.7246238000225,371.7246238000225,371.7246238000225,375.2754025000613,right,1.0,18.111737800063565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
