direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 72
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,0.0,177.81015089998257,,,,,,,,,177.79990919999543,178.15999569999985,178.9601030999911,178.9444850999862,178.94454749999568,178.9601030999911,178.9601030999911,178.9601030999911,179.5787595999427,left,1.0,26.07723510003416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,1.0,179.59199069999158,,,,,,,,,179.58171419997234,179.94167929998366,180.7419939999818,180.72591759997889,180.7259836999583,180.7419939999818,180.7419939999818,180.7419939999818,181.31044809997547,right,1.0,26.028187300020363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,0.0,181.32372009998653,,,,,,,,,181.31329469999764,181.42339729995,182.22367599996505,182.207621199952,182.20768309995765,182.22367599996505,182.22367599996505,182.22367599996505,182.80926039995396,left,1.0,26.04830150003545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,0.0,182.8221455999883,,,,,,,,,182.8126106999698,183.6217289999477,184.42185809998773,184.4055495999637,184.40561159997011,184.42185809998773,184.42185809998773,184.42185809998773,185.00758889998545,right,0.0,26.05259040009696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,1.0,185.0203239999828,,,,,,,,,185.0108227999881,185.12005979998503,185.92033409996657,185.90406909998276,185.9041296999785,185.92033409996657,185.92033409996657,185.92033409996657,186.6055516999913,right,1.0,26.14610990002984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,0.0,186.61861259996655,,,,,,,,,186.609023099998,187.8176687999512,188.61786369996844,188.6017384999432,188.601806199993,188.61786369996844,188.61786369996844,188.61786369996844,189.22018559998835,left,1.0,26.060425200033933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,1.0,189.23305639997125,,,,,,,,,189.2234199999948,190.0324646999943,190.83226689998992,190.81649199995445,190.816560999956,190.83226689998992,190.83226689998992,190.83226689998992,191.63304139999676,left,0.0,26.262088100018445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,1.0,191.64699039998231,,,,,,,,,191.6352297999547,192.44645929994292,193.2467136999476,193.23055759997808,193.2306195999845,193.2467136999476,193.2467136999476,193.2467136999476,193.81580619997112,right,1.0,26.03109830006724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,0.0,193.8286693999544,,,,,,,,,193.819083099952,195.0275370999589,195.82760939997388,195.8115136999986,195.81157539994456,195.82760939997388,195.82760939997388,195.82760939997388,196.94561489997432,left,1.0,26.58487010007957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,1.0,196.9588930999744,,,,,,,,,196.94854459998896,197.75809799996205,198.55842049996136,198.5423226999701,198.5423860999872,198.55842049996136,198.55842049996136,198.55842049996136,199.17535189999035,right,1.0,26.086654900049325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,0.0,199.1902130999952,,,,,,,,,199.1762564999517,200.3889175999793,201.18931479996536,201.17344429995865,201.1735067999689,201.18931479996536,201.18931479996536,201.18931479996536,201.7737489999854,left,1.0,26.055322700063694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,1.0,201.78769469994583,,,,,,,,,201.77590819995385,202.98697809997248,203.8034939999925,203.7875287999632,203.7875913999742,203.8034939999925,203.8034939999925,203.8034939999925,204.42259389994436,right,1.0,26.085688600025605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,0.0,204.4353444999433,,,,,,,,,204.425836099952,205.63429799996084,206.4505222999724,206.43372769997225,206.4337601999869,206.4505222999724,206.4505222999724,206.4505222999724,207.07001429999943,left,1.0,26.083057000068948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,0.0,207.08290069998475,,,,,,,,,207.07325539999877,207.18280059995595,207.9828675999888,207.96681639994492,207.9668763999944,207.9828675999888,207.9828675999888,207.9828675999888,209.03430359996852,left,1.0,26.511655300098937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,1.0,209.04757229995448,,,,,,,,,209.03723929997068,209.14785649999976,209.9476373999496,209.93162229994775,209.9316767999553,209.9476373999496,209.9476373999496,209.9476373999496,210.7825726999436,right,1.0,26.303709500061814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,0.0,210.79582859994844,,,,,,,,,210.78546039998764,211.14595829998143,211.9459548999439,211.92991639999676,211.92998109996552,211.9459548999439,211.9459548999439,211.9459548999439,212.7307512999978,left,1.0,26.24240540008759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,1.0,212.744336499949,,,,,,,,,212.7336360999616,213.9431704999879,214.74325669999237,214.7271322999732,214.7271934999735,214.74325669999237,214.74325669999237,214.74325669999237,215.3276235999656,right,1.0,26.05386260006344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,speed,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,0.0,215.3418685999932,,,,,,,,,215.32935129996625,215.44180039997445,216.24202479998348,216.22578799998155,216.22584849997656,216.24202479998348,216.24202479998348,216.24202479998348,216.8270321999444,left,1.0,26.05358030006755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,speed,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,1.0,216.84024719998703,,,,,,,,,216.8299062999431,217.19004409998888,217.99022569996305,217.9741133999778,217.97417539998423,217.99022569996305,217.99022569996305,217.99022569996305,218.69215579994489,right,1.0,26.17265520006185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
,,speed,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,225.44530749996196,,,,,,,,,225.4410975999781,225.53229149995605,226.33242389996303,226.3163495999761,226.3164147999487,226.33242389996303,226.33242389996303,226.33242389996303,226.95115359994816,left,1.0,26.07658990006894,,,,,,,,,,,,,,,,,,,,218.6948102999595,218.72227549995296,218.72227549995296,225.4183852999704,space,32.152746300038416,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,226.9644149999949,,,,,,,,,226.9549049999914,227.76389389997348,228.56395469995917,228.54780319996644,228.5478643999668,228.56395469995917,228.56395469995917,228.56395469995917,229.13272689998848,right,1.0,26.03772780002328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,229.1455852999934,,,,,,,,,229.1359373999876,229.24559379997663,230.0456827999442,230.0297045999905,230.0297762999544,230.0456827999442,230.0456827999442,230.0456827999442,230.8307238999987,right,1.0,26.24109560006764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,230.8439499999513,,,,,,,,,230.83397829998285,231.6432515999768,232.46009209996555,232.4439047999913,232.44397039996693,232.46009209996555,232.46009209996555,232.46009209996555,232.9468738999567,left,1.0,25.957466900057625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,232.95858039997984,,,,,,,,,232.9501296999515,233.3085727999569,234.10849569999849,234.09250069997503,234.09256249998,234.10849569999849,234.10849569999849,234.10849569999849,234.7609122999711,right,0.0,26.11403000005521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,234.77368159999605,,,,,,,,,234.7642767999787,235.97289719997207,236.7727955999435,236.75683279999063,236.75689769996097,236.7727955999435,236.7727955999435,236.7727955999435,237.30819469998823,right,1.0,25.99871500005247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,0.0,237.32117029995425,,,,,,,,,237.31151339999636,237.4213393999962,238.2215653999592,238.2051961999969,238.20525709999487,238.2215653999592,238.2215653999592,238.2215653999592,238.9737110999995,left,1.0,26.212558900064323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,238.98618999996688,,,,,,,,,238.97707869997248,239.08636549999937,239.8865523999557,239.87032029998957,239.8703821999952,239.8865523999557,239.8865523999557,239.8865523999557,240.40541449998275,right,1.0,25.975990200066008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,0.0,240.4185174999875,,,,,,,,,240.408751299954,240.7682988999877,241.58484969998244,241.56884789996548,241.56890999997267,241.58484969998244,241.58484969998244,241.58484969998244,241.93820349994348,left,1.0,25.823554500064347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,1.0,241.95045329997083,,,,,,,,,241.94154299999357,242.05009389994663,242.8505464999471,242.8342950999504,242.83437909994973,242.8505464999471,242.8505464999471,242.8505464999471,243.30252989998556,right,1.0,25.909755600092467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,0.0,243.31547139998293,,,,,,,,,243.3055392999668,243.41584579995836,244.21596750000023,244.19998779997692,244.2000551999663,244.21596750000023,244.21596750000023,244.21596750000023,244.70157539995853,left,1.0,25.94114090007497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,1.0,244.7142576999613,,,,,,,,,244.70481879997533,245.0639741999912,245.864408799971,245.8481627999572,245.8482269999804,245.864408799971,245.864408799971,245.864408799971,246.26660719997017,right,1.0,25.869596900069155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,0.0,246.27966019994344,,,,,,,,,246.2701262999908,246.3795597999706,247.17962449998595,247.163568799966,247.163630999974,247.17962449998595,247.17962449998595,247.17962449998595,247.64823719998824,left,1.0,25.925875900080428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,1.0,247.66144799999893,,,,,,,,,247.65118709998205,248.01139889995105,248.811387499969,248.7955183999729,248.7955808999832,248.811387499969,248.811387499969,248.811387499969,249.7795583999832,left,0.0,26.426466100034304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,1.0,249.7927992999903,,,,,,,,,249.78258169995388,249.89274389995265,250.6929415999912,250.6771037999424,250.67716939997624,250.6929415999912,250.6929415999912,250.6929415999912,251.3446303999517,right,1.0,26.11001180007588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,0.0,251.3580173999653,,,,,,,,,251.34758579998743,251.70806179998908,252.5080773999798,252.49188779998804,252.49194909998917,252.5080773999798,252.5080773999798,252.5080773999798,252.94376409996767,right,0.0,25.895044500066437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,0.0,252.9565713999909,,,,,,,,,252.94720259995665,253.05657139996765,253.85701299994253,253.84096679999493,253.8410286999424,253.85701299994253,253.85701299994253,253.85701299994253,254.4583590999828,left,1.0,26.062032800051384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,1.0,254.47198629996277,,,,,,,,,254.46123689995147,255.67071419995045,256.470901499968,256.4545502999681,256.4546053999802,256.470901499968,256.470901499968,256.470901499968,257.1560046999948,right,1.0,26.153279300022405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,1.0,257.1692465999513,,,,,,,,,257.15894469997147,258.36870979995,259.1853082999587,259.1690229999949,259.16908449999755,259.1853082999587,259.1853082999587,259.1853082999587,259.770729699987,left,0.0,26.04389510001056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,0.0,259.78382729995064,,,,,,,,,259.7739422999439,260.1334284999757,260.93359879998025,260.9174726999481,260.9175422999542,260.93359879998025,260.93359879998025,260.93359879998025,261.5021654999582,left,1.0,26.028431600076143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,0.0,261.5152930999757,,,,,,,,,261.505406399956,261.6150671999785,262.41537869995227,262.3991729999543,262.399226599955,262.41537869995227,262.41537869995227,262.41537869995227,263.5833388999454,left,1.0,26.638185600051656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,1.0,263.5968211999861,,,,,,,,,263.5864549999824,264.7957221999532,265.5959900999442,265.57984539994504,265.5799072999507,265.5959900999442,265.5959900999442,265.5959900999442,266.1474918999593,right,1.0,26.018030900042504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,0.0,266.1609510999988,,,,,,,,,266.1503417999484,266.51087229995755,267.327737399959,267.3113382999436,267.31140029995004,267.327737399959,267.327737399959,267.327737399959,267.82865649997257,left,1.0,25.959360900102183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,1.0,267.84261509997305,,,,,,,,,267.83083869999973,269.04180979996454,269.8419829999912,269.8258584999712,269.8259206999792,269.8419829999912,269.8419829999912,269.8419829999912,270.37764429999515,right,1.0,25.9982500000624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,270.3904345999472,,,,,,,,,270.3810112999636,270.7397070999723,271.5403850999428,271.52445569995325,271.5245184999658,271.5403850999428,271.5403850999428,271.5403850999428,272.2423015999957,right,1.0,26.168483900022693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,272.25518219999503,,,,,,,,,272.2455199999968,273.4541945999954,274.25441479997244,274.2384234999772,274.2384853999829,274.25441479997244,274.25441479997244,274.25441479997244,274.74020009994274,left,1.0,25.95276820007712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,0.0,274.7528384999605,,,,,,,,,274.74344189994736,274.8527640999528,275.65320489997976,275.6370185999549,275.63708449999103,275.65320489997976,275.65320489997976,275.65320489997976,277.2542018999811,left,1.0,27.06216580007458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,1.0,277.2673400999629,,,,,,,,,277.25744959997246,277.6169049999444,278.4333460999769,278.4166667999816,278.4166934999521,278.4333460999769,278.4333460999769,278.4333460999769,278.96882799995365,right,1.0,25.991944200068247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,0.0,278.9823276999523,,,,,,,,,278.9716441999772,280.1812699000002,280.9813075999846,280.9652439999627,280.96529789996566,280.9813075999846,280.9813075999846,280.9813075999846,281.6995025999495,left,1.0,26.18738820002181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,1.0,281.7131255999557,,,,,,,,,281.702312599984,282.5125414999784,283.31254119996447,283.2964822999784,283.29655349999666,283.31254119996447,283.31254119996447,283.31254119996447,284.59730499994475,right,1.0,26.741526300029363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,1.0,284.61037559999386,,,,,,,,,284.60062709997874,285.40975659998367,286.2097366999951,286.1936570999678,286.1937186999712,286.2097366999951,286.2097366999951,286.2097366999951,287.17724079999607,left,0.0,26.42779900005553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,0.0,287.1910067999852,,,,,,,,,287.1793611999601,287.99063109996496,288.79080589994555,288.77468459995,288.7747458999511,288.79080589994555,288.79080589994555,288.79080589994555,289.52465829998255,left,1.0,26.193802200024948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,0.0,289.5389010999934,,,,,,,,,289.526782299974,290.7380524999462,291.55491789994994,291.53875729994616,291.5388192999526,291.55491789994994,291.55491789994994,291.55491789994994,292.87282339995727,right,0.0,26.78365680004936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,1.0,292.8859621999436,,,,,,,,,292.8760358999716,293.68510789994616,294.48531139997067,294.46923449996393,294.4692955999635,294.48531139997067,294.48531139997067,294.48531139997067,295.13732449995587,right,1.0,26.11258230009116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,1.0,295.150440999947,,,,,,,,,295.1405168999918,295.94983069994487,296.74994579999475,296.7338976999745,296.73395989998244,296.74994579999475,296.74994579999475,296.74994579999475,297.3520898999996,left,0.0,26.0578520000563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,0.0,297.36515149998013,,,,,,,,,297.35530669998843,298.1644414999755,298.96474059997126,298.94839529995807,298.94845669995993,298.96474059997126,298.96474059997126,298.96474059997126,299.78271629998926,left,1.0,26.28495600010501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,1.0,299.7962363999686,,,,,,,,,299.7855371999904,300.1460946999723,300.9627461999771,300.9469851999893,300.9470467999927,300.9627461999771,300.9627461999771,300.9627461999771,301.66488849994494,right,1.0,26.16955880005844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,0.0,301.67764650000026,,,,,,,,,301.66817869996885,301.7777990999748,302.5779197999509,302.5617116999929,302.561774999951,302.5779197999509,302.5779197999509,302.5779197999509,303.4296817999566,left,1.0,26.316292100062128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,303.4426864999696,,,,,,,,,303.4332720999955,303.5427567999577,304.3428441999713,304.32668349996675,304.3267449999694,304.3428441999713,304.3428441999713,304.3428441999713,305.52769109996734,left,1.0,26.64357460004976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,305.5409522999544,,,,,,,,,305.53103439998813,305.64064969995525,306.4409660999663,306.4248099999968,306.42487089999486,306.4409660999663,306.4409660999663,306.4409660999663,307.2427426999784,left,0.0,26.262750000110827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,0.0,307.2558145999792,,,,,,,,,307.2462054999778,308.4548799999757,309.2549920999445,309.23897399997804,309.2390364999883,309.2549920999445,309.2549920999445,309.2549920999445,310.273445699946,left,1.0,26.48600010003429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,1.0,310.28653379995376,,,,,,,,,310.2766849999898,310.38645939994603,311.1863679999951,311.17051219998393,311.17057969997404,311.1863679999951,311.1863679999951,311.1863679999951,311.7050736999954,right,1.0,25.98719500005245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,0.0,311.71822779998183,,,,,,,,,311.70797289995244,312.5181089999969,313.3345058999839,313.3186055999832,313.3186658999766,313.3345058999839,313.3345058999839,313.3345058999839,313.98623039998347,left,1.0,26.11522480007261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,1.0,313.9993427999434,,,,,,,,,313.98925339995185,314.79890639998484,315.59903879999183,315.5830639999476,315.5831242999993,315.59903879999183,315.59903879999183,315.59903879999183,316.1844772999757,right,1.0,26.050962600042112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,1.0,316.19703059998574,,,,,,,,,316.1866283999989,316.99669489997905,317.7970385999652,317.78066569997463,317.78072749997955,317.7970385999652,317.7970385999652,317.7970385999652,318.4821842999663,right,1.0,26.15405620005913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,0.0,318.49540069996146,,,,,,,,,318.48509749997174,319.6946708999458,320.51101899996866,320.4950466999435,320.4951081999461,320.51101899996866,320.51101899996866,320.51101899996866,321.0466888999799,left,1.0,26.00322950008558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,1.0,321.0597872999497,,,,,,,,,321.0499891999644,322.25866019999376,323.0587400999502,323.0425048999605,323.0425668999669,323.0587400999502,323.0587400999502,323.0587400999502,323.6275401999592,left,0.0,26.0353084000526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,323.64049469999736,,,,,,,,,323.63083829998504,324.839142599958,325.63918129995,325.622391699988,325.6224239000003,325.63918129995,325.63918129995,325.63918129995,326.241595999978,right,0.0,26.0625872000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-105,2.0,random_dot,59.96231967062373,
