direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0469357000038144,0.0575747999973828,0.0575747999973828,25.267510500001663,space,44.08267889999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,25.331553500000155,,,,,,,,,25.32405950000248,26.084032799997654,26.8835379000011,26.86744770000223,26.867469800003164,26.8835379000011,26.8835379000011,26.8835379000011,31.35249940000358,left,0.0,23.346111400001973,,31.3675463000036,31.382294900002307,31.868764999999257,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,31.88509190000332,,,,,,,,,31.86937559999933,31.96854020000319,32.76928239999688,32.75250580000284,32.752526500000386,32.76928239999688,32.76928239999688,32.76928239999688,34.42046760000085,left,1.0,20.52436039999884,,34.42101840000396,34.435224000000744,34.919107200003054,34.93525580000278,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,34.93525580000278,,,,,,,,,34.91953800000192,35.73534259999724,36.5358825000003,36.519175800000085,36.51920200000313,36.5358825000003,36.5358825000003,36.5358825000003,37.47055179999734,right,0.0,19.80788919999759,,37.471053699999175,37.48518100000365,37.97073239999736,37.98649250000017,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,37.98649250000017,,,,,,,,,37.97115959999792,38.336999500003,39.13691059999837,39.12064519999694,39.12066950000008,39.13691059999837,39.13691059999837,39.13691059999837,42.12051600000268,left,0.0,21.856700600001204,,42.121160900002,42.13539100000344,42.61983139999938,42.63572540000314,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,42.63572540000314,,,,,,,,,42.62028909999936,42.98517929999798,43.78682700000354,43.77046939999855,43.77048959999957,43.78682700000354,43.78682700000354,43.78682700000354,47.10565830000269,right,0.0,22.182180199997678,,47.10631529999955,47.11829579999903,47.60250090000045,47.61866610000288,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,47.61866610000288,,,,,,,,,47.60303620000195,48.419111399998656,49.22018860000389,49.20501710000099,49.20503750000353,49.22018860000389,49.22018860000389,49.22018860000389,50.82130889999826,right,1.0,20.470584499991677,,50.82183090000035,50.83497679999709,51.32030420000228,51.336118699997314,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,3.0,0.0,6.0,0.0,,,,,,,,,51.336118699997314,,,,,,,,,51.3207098999992,51.68499560000055,52.485525099997176,52.4688535000023,52.468879000000015,52.485525099997176,52.485525099997176,52.485525099997176,56.90425710000272,left,1.0,23.28816279999592,,56.90491520000069,56.91861809999682,57.40363960000104,57.41919539999799,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,3.0,1.0,7.0,1.0,,,,,,,,,57.41919539999799,,,,,,,,,57.40405509999982,57.5182793999993,58.31970379999984,58.30326970000169,58.303291099997296,58.31970379999984,58.31970379999984,58.31970379999984,61.3702437000029,right,1.0,21.91702319999604,,61.37082840000221,61.385464999999385,61.86972190000233,61.88603899999725,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,61.88603899999725,,,,,,,,,61.87020270000357,63.08560800000123,63.88586460000079,63.86944539999968,63.86946799999714,63.88586460000079,63.88586460000079,63.88586460000079,64.98706320000201,left,1.0,19.965796599994064,,64.98760770000081,65.00201099999686,65.48580989999755,65.50183139999717,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,65.50183139999717,,,,,,,,,65.4862878999993,65.60289090000151,66.4195538999993,66.40241960000276,66.40243829999963,66.4195538999993,66.4195538999993,66.4195538999993,67.97115250000206,right,1.0,20.422146899996733,,67.97170000000187,67.98460329999943,68.47000090000074,68.48564590000024,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,68.48564590000024,,,,,,,,,68.47042360000341,68.58433620000142,69.38612619999913,69.36983060000057,69.36984970000049,69.38612619999913,69.38612619999913,69.38612619999913,71.52031400000124,right,0.0,21.00515749999613,,71.52106980000099,71.53481379999721,72.0183806999994,72.03446350000013,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,72.03446350000013,,,,,,,,,72.01882949999708,73.23510489999899,74.0347299999994,74.01823080000031,74.01825739999913,74.0347299999994,74.0347299999994,74.0347299999994,74.75344040000346,left,0.0,19.58411919999344,,74.75394889999734,74.76780739999958,75.25185919999785,75.26755930000218,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,75.26755930000218,,,,,,,,,75.25243120000232,75.61772870000277,76.41987369999697,76.40360119999968,76.40362219999952,76.41987369999697,76.41987369999697,76.41987369999697,78.30373659999896,left,0.0,20.750347199995304,,78.30430740000156,78.31793599999946,78.80233430000226,78.81805200000235,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,78.81805200000235,,,,,,,,,78.80280560000392,79.61766190000344,80.4190591000006,80.40233579999767,80.4023543000003,80.4190591000006,80.4190591000006,80.4190591000006,82.4196596000038,right,0.0,20.871323699997447,,82.42037010000058,82.43459489999805,82.91930059999868,82.9350934000031,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,82.9350934000031,,,,,,,,,82.91972810000152,84.13548370000353,84.93512149999879,84.91850459999841,84.91852579999977,84.93512149999879,84.93512149999879,84.93512149999879,85.7362082000036,left,0.0,19.66455329999735,,85.73670519999723,85.75146810000297,86.23588339999696,86.2514067000011,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,86.2514067000011,,,,,,,,,86.23630409999896,87.05197159999807,87.85201080000115,87.83563739999954,87.83565719999751,87.85201080000115,87.85201080000115,87.85201080000115,88.96986779999861,left,1.0,19.995088799994846,,88.97045139999682,88.9866406000001,89.48417480000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,89.50079260000348,,,,,,,,,89.48465520000173,89.5850133999993,90.38564880000196,90.3683256000004,90.36835710000014,90.38564880000196,90.38564880000196,90.38564880000196,93.1029092000026,right,0.0,21.585726799996337,,93.10341999999946,93.11729840000044,93.60220570000092,93.6178316000005,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,93.6178316000005,,,,,,,,,93.6026662000004,94.41856420000111,95.23964759999944,95.21761700000206,95.21763849999844,95.23964759999944,95.23964759999944,95.23964759999944,96.43677729999764,left,0.0,20.074018099992827,,96.4372973999998,96.45152090000192,96.9354994000023,96.95050829999671,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,96.95050829999671,,,,,,,,,96.9361016000039,97.0519032000011,97.85173719999877,97.83811859999696,97.83814829999756,97.85173719999877,97.85173719999877,97.85173719999877,99.50404929999786,right,0.0,20.52198769999813,,99.50459340000089,99.51798740000233,100.00242479999724,100.01786410000204,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,100.01786410000204,,,,,,,,,100.0028964000012,100.81803429999854,101.61789609999688,101.6012308999998,101.60125690000132,101.61789609999688,101.61789609999688,101.61789609999688,102.36946149999858,left,0.0,19.617114000000583,,102.37022289999732,102.38430460000382,102.86887630000274,102.88502270000026,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.86894539999776,102.88502270000026,102.88502270000026,108.86877320000347,space,24.85426069999812,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.86880670000392,108.88521780000156,108.88521780000156,121.503309599997,space,31.480472700000973,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.75869699999748,,,,,,,,,123.7514732999989,123.85933050000313,124.6609638000009,124.64398190000064,124.64400510000269,124.6609638000009,124.6609638000009,124.6609638000009,126.06142250000266,right,1.0,20.27136409999366,,,,,,,,,,,,,,,,,,,,121.5344671999992,121.55598830000235,121.55598830000235,123.74374459999672,space,21.05393379999441,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,126.07623969999986,,,,,,,,,126.06327169999712,126.4261731000006,127.22672549999696,127.20998200000032,127.21000300000014,127.22672549999696,127.22672549999696,127.22672549999696,129.16049829999974,left,1.0,20.8059432999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,129.17629339999985,,,,,,,,,129.16150239999843,129.9752990999987,130.77718379999715,130.76005180000357,130.7600728000034,130.77718379999715,130.77718379999715,130.77718379999715,133.01043339999887,right,1.0,21.110145500002545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,133.02554190000228,,,,,,,,,133.01152220000222,133.8253119000001,134.62696410000353,134.6104744999975,134.6104983999976,134.62696410000353,134.62696410000353,134.62696410000353,135.41059990000213,left,1.0,19.65287129999342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,135.42584160000115,,,,,,,,,135.41161799999827,136.22597759999917,137.02657719999843,137.009673499997,137.00969949999853,137.02657719999843,137.02657719999843,137.02657719999843,141.47763190000114,right,0.0,23.316598499994143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,141.49679469999683,,,,,,,,,141.4785991000026,142.29201710000052,143.0930253999977,143.07605550000153,143.07607899999857,143.0930253999977,143.0930253999977,143.0930253999977,145.19460750000144,right,1.0,20.97676159999537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,145.20955759999924,,,,,,,,,145.1955495000002,146.40885340000386,147.2094797000027,147.19282250000106,147.19284779999725,147.2094797000027,147.2094797000027,147.2094797000027,151.2607455000034,left,0.0,22.914721199995256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,151.27580010000383,,,,,,,,,151.26165249999758,151.37623860000167,152.19281780000165,152.17579229999683,152.17581559999962,152.19281780000165,152.19281780000165,152.19281780000165,153.6110172999979,right,0.0,20.289867399995277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,153.62666319999698,,,,,,,,,153.61197820000234,153.72601250000298,154.5425383000038,154.5262184000021,154.52623940000194,154.5425383000038,154.5425383000038,154.5425383000038,156.9945241000023,left,0.0,21.31640779999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,157.0092760999978,,,,,,,,,156.99548859999777,158.20875160000287,159.0096416000015,158.99330049999844,158.99333209999895,159.0096416000015,159.0096416000015,159.0096416000015,159.92661200000293,right,0.0,19.78408279999712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,159.94261209999968,,,,,,,,,159.92787820000376,160.74182870000368,161.54273439999815,161.52568749999773,161.52570830000332,161.54273439999815,161.54273439999815,161.54273439999815,164.74479460000293,left,1.0,22.065349600001355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,164.7587682000012,,,,,,,,,164.74574690000009,165.959700899999,166.77652600000147,166.7588698000036,166.75889109999844,166.77652600000147,166.77652600000147,166.77652600000147,171.310083999997,left,0.0,23.40622959999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,171.32500489999802,,,,,,,,,171.31136510000215,172.5259118000031,173.34208039999794,173.32542880000256,173.3254648000002,173.34208039999794,173.34208039999794,173.34208039999794,176.04367289999936,left,1.0,21.575294100002797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,176.05868210000335,,,,,,,,,176.04471580000245,176.15805450000337,176.95901440000307,176.94197410000197,176.9419934999969,176.95901440000307,176.95901440000307,176.95901440000307,180.37623139999775,left,0.0,22.29413090000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,180.3911330999981,,,,,,,,,180.3773016999985,181.5913395000025,182.3922836999991,182.3754400999969,182.37545890000183,182.3922836999991,182.3922836999991,182.3922836999991,183.69354049999677,right,1.0,20.16691169999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,183.7079878000004,,,,,,,,,183.6948644000004,184.05866470000183,184.8595723000035,184.84284489999845,184.84286409999916,184.8595723000035,184.8595723000035,184.8595723000035,186.6104820999972,left,1.0,20.62159860000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,186.62489559999813,,,,,,,,,186.61151119999704,187.4251746000009,188.2261647999985,188.2094705999989,188.2094958000016,188.2261647999985,188.2261647999985,188.2261647999985,190.35989010000048,right,1.0,20.998953399997845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,190.3744957000017,,,,,,,,,190.36092189999908,191.175493200004,191.97696449999785,191.95957949999865,191.9596021000034,191.97696449999785,191.97696449999785,191.97696449999785,192.81080510000172,left,1.0,19.711576599998807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,192.82504750000223,,,,,,,,,192.81175990000335,194.02475440000129,194.8260917000007,194.80880700000125,194.808829900001,194.8260917000007,194.8260917000007,194.8260917000007,196.42670999999973,right,1.0,20.47206819999701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,196.44116070000015,,,,,,,,,196.42768790000264,196.54115820000152,197.34194659999773,197.325104800002,197.32513130000007,197.34194659999773,197.34194659999773,197.34194659999773,199.41062309999688,left,1.0,20.9347087999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,199.424079299999,,,,,,,,,199.41169120000268,199.77466300000376,200.57499570000076,200.55848089999927,200.5585085999992,200.57499570000076,200.57499570000076,200.57499570000076,201.67636700000003,left,1.0,19.969616700000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,201.6912777999969,,,,,,,,,201.6774218999999,201.790777000002,202.5928264000031,202.5762430000032,202.57626529999837,202.5928264000031,202.5928264000031,202.5928264000031,206.12679200000275,left,0.0,22.408964100002777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,206.14093629999843,,,,,,,,,206.12776940000185,207.341333700002,208.14163189999817,208.1250465999983,208.12507029999688,208.14163189999817,208.14163189999817,208.14163189999817,209.01001520000136,right,1.0,19.73010009999416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,209.0238046000013,,,,,,,,,209.01097689999733,209.3750405000028,210.17567209999837,210.15903570000228,210.15905529999876,210.17567209999837,210.17567209999837,210.17567209999837,211.3432857000007,left,1.0,20.03208359999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,211.35825979999936,,,,,,,,,211.34432820000077,211.7069307999991,212.50810869999987,212.49147690000245,212.4914977000008,212.50810869999987,212.50810869999987,212.50810869999987,215.1254351000025,right,1.0,21.4878658000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,215.1404259999981,,,,,,,,,215.1264702999979,215.94034130000364,216.7414202,216.72488999999769,216.72490929999915,216.7414202,216.7414202,216.7414202,217.65921810000145,left,1.0,19.7875264999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,217.6744659999968,,,,,,,,,217.6601338999972,218.8739334999991,219.67498290000367,219.65811869999743,219.6581440000009,219.67498290000367,219.67498290000367,219.67498290000367,220.4760143000021,left,0.0,19.6737301999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,220.49091529999717,,,,,,,,,220.4777968999988,221.2909942999977,222.0909040999977,222.07412119999933,222.0741471000001,222.0909040999977,222.0909040999977,222.0909040999977,223.3100858999969,left,1.0,20.08553920000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,223.3240861000013,,,,,,,,,223.31106379999983,223.4241665000009,224.2247677999985,224.20794279999973,224.2079653000037,224.2247677999985,224.2247677999985,224.2247677999985,225.57594480000265,left,1.0,20.21622419999767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
