direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118654170073568,0.0215992918238043,0.0215992918238043,7.989344791974872,space,7.848303709179163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,0.0,0.0,0.0,left,1.0,1.3898903329391032,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,8.01500758389011,,,,,,,,,8.006601166911423,8.788437458919361,9.590922791976482,9.573103333823385,9.57411124999635,9.590922791976482,9.590922791976482,9.590922791976482,11.060153583995998,left,1.0,1.3898903329391032,,11.063367916969582,11.067660124972464,11.56230749981478,11.556087833829224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,1.0,1.0,0.0,right,1.0,0.5713915410451591,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,11.56230749981478,,,,,,,,,11.556796624790875,12.75549870892428,13.548318999819458,13.539138958789408,13.539919416885825,13.548318999819458,13.548318999819458,13.548318999819458,14.122186458902434,right,1.0,0.5713915410451591,,14.122373333899304,14.132119833957404,14.628503499785438,14.622579416958615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,2.0,0.0,1.0,left,1.0,0.6996141669806093,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,14.628503499785438,,,,,,,,,14.623115833848717,14.962259208783507,15.754032416967677,15.74566158396192,15.746131458785383,15.754032416967677,15.754032416967677,15.754032416967677,16.456055749906227,left,1.0,0.6996141669806093,,16.456204833928496,16.464602041989565,16.962220416869968,16.95568041689694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,3.0,1.0,1.0,right,1.0,0.4696180829778313,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,16.962220416869968,,,,,,,,,16.95647191698663,17.04550070897676,17.84692008397542,17.839222208829597,17.83970612497069,17.84692008397542,17.84692008397542,17.84692008397542,18.323122958885502,right,1.0,0.4696180829778313,,18.32329545891844,18.33169237500988,18.827995916828517,18.822452458785847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,0.4247279590927064,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,18.827995916828517,,,,,,,,,18.82294633379206,19.61276674992405,20.404026333941147,20.395647916942835,20.39619954186492,20.404026333941147,20.404026333941147,20.404026333941147,20.830793750006706,left,1.0,0.4247279590927064,,20.830935249803588,20.83970933384262,21.329207124887034,21.32271154201589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,0.7178392498753965,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,21.329207124887034,,,,,,,,,21.3234354169108,21.677521499805152,22.47053970885463,22.462014458840716,22.46244937484153,22.47053970885463,22.47053970885463,22.47053970885463,23.19934295886196,right,1.0,0.7178392498753965,,23.199484499869868,23.205866999924183,23.695081749930974,23.689326208783317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,6.0,0.0,3.0,right,0.0,0.4522951249964535,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,23.695081749930974,,,,,,,,,23.689715208951384,24.048602249938995,24.848102958872914,24.839512541890144,24.84020312479697,24.848102958872914,24.848102958872914,24.848102958872914,25.30583441699855,right,0.0,0.4522951249964535,,25.31268758396618,25.33468491700478,,25.812171750003472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,7.0,1.0,3.0,right,1.0,0.5001672501675785,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,25.82220133394003,,,,,,,,,25.81257850001566,25.895744583802298,26.687165999785066,26.678636624943465,26.67909320886247,26.687165999785066,26.687165999785066,26.687165999785066,27.1903358749114,right,1.0,0.5001672501675785,,27.19545649993233,27.204642166849226,27.694923041854054,27.689168374985456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,0.770793833071366,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,27.694923041854054,,,,,,,,,27.689732499886304,28.038453791989014,28.829434416955337,28.821484583895653,28.82201816700399,28.829434416955337,28.829434416955337,28.829434416955337,29.605389083968475,left,1.0,0.770793833071366,,29.60557116684504,29.614565958967432,,30.105704958783463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,9.0,1.0,4.0,right,1.0,0.502961291000247,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,30.111777124926448,,,,,,,,,30.10639999993145,30.444039416965097,31.237268208991736,31.22897845879197,31.22946641687304,31.237268208991736,31.237268208991736,31.237268208991736,31.746618459001184,right,1.0,0.502961291000247,,31.74676416697912,31.75570895895362,32.24580687494017,32.239363541826606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,10.0,0.0,5.0,right,1.0,0.6186353750526905,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,32.24580687494017,,,,,,,,,32.240036374889314,32.59554749983363,33.387317791813985,33.37883887486532,33.37927083391696,33.387317791813985,33.387317791813985,33.387317791813985,34.01601141691208,right,1.0,0.6186353750526905,,34.01613191701472,34.02209737501107,34.511704499833286,34.505862874910235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,0.5633025001734495,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,34.511704499833286,,,,,,,,,34.50638149981387,34.86198529182002,35.65379866701551,35.64589291694574,35.6463376248721,35.65379866701551,35.65379866701551,35.65379866701551,36.22207016684115,left,1.0,0.5633025001734495,,36.222261333838105,36.23092558397912,,36.72237129183486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,12.0,0.0,6.0,right,0.0,0.5610552919097245,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,36.728777499869466,,,,,,,,,36.72305487492122,37.511926749954,38.30381633387879,38.29577804193832,38.2962176669389,38.30381633387879,38.30381633387879,38.30381633387879,38.87345987488516,right,0.0,0.5610552919097245,,38.878644791897386,38.8874065419659,39.37846712488681,39.372134167002514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,13.0,1.0,6.0,right,1.0,0.6741289591882378,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,39.37846712488681,,,,,,,,,39.37280424986966,39.47142833401449,40.26469495892525,40.25577408401296,40.25637787487358,40.26469495892525,40.26469495892525,40.26469495892525,40.949977666838095,right,1.0,0.6741289591882378,,40.95363958389498,40.95915287500248,41.45524745900184,41.44588529178873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,14.0,0.0,7.0,left,1.0,0.5994727909564972,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,41.45524745900184,,,,,,,,,41.44636529195122,42.64554874994792,43.43717070878483,43.428782959003,43.42934966692701,43.43717070878483,43.43717070878483,43.43717070878483,44.03875520895235,left,1.0,0.5994727909564972,,44.03894020896405,44.04721300001256,,44.53907454200089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,15.0,1.0,7.0,right,1.0,0.8052002089098096,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,44.54539383389056,,,,,,,,,44.53976362501271,44.628207749919966,45.42044191691093,45.41150408401154,45.4120607918594,45.42044191691093,45.42044191691093,45.42044191691093,46.23028387478553,right,1.0,0.8052002089098096,,46.23043187498115,46.238919416908175,46.72875616699457,46.7222898339387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,0.574656292097643,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,46.72875616699457,,,,,,,,,46.72296012495645,46.828311749966815,47.62198312487453,47.61302449996583,47.61360862478614,47.62198312487453,47.62198312487453,47.62198312487453,48.20488737500273,left,0.0,0.574656292097643,,48.209750041831285,48.21793512487784,,48.70571537478827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,17.0,1.0,8.0,right,0.0,0.773596707964316,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,48.71195445884951,,,,,,,,,48.70641704183072,49.04319545882754,49.83799433382228,49.82896241685376,49.82954462501221,49.83799433382228,49.83799433382228,49.83799433382228,50.61347412480973,right,0.0,0.773596707964316,,50.6136196248699,50.621618708828464,51.11236604186706,51.10588274989277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,18.0,0.0,9.0,right,0.0,1.1878445418551564,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,51.11236604186706,,,,,,,,,51.10661299992353,51.91204704181291,52.703707666834816,52.6946319998242,52.6951119590085,52.703707666834816,52.703707666834816,52.703707666834816,53.89548287494108,right,0.0,1.1878445418551564,,53.895632416941226,53.904549499973655,54.39443004201166,54.38880974985659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
right,right,19.0,1.0,9.0,left,0.0,1.20515445782803,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,54.39443004201166,,,,,,,,,54.38925241678953,54.49569716700353,55.28730616695248,55.27847116696648,55.27908170898445,55.28730616695248,55.28730616695248,55.28730616695248,56.49537141690962,left,0.0,1.20515445782803,,56.49554695887491,56.50392766692676,56.99846058385447,56.98908195900731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.98938062484376,56.99846058385447,56.99846058385447,59.68970666686073,space,2.686100374907255,,,,,,,,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.68981170887128,59.70316962478682,59.70316962478682,60.90716824983247,space,1.1982349161989987,,,,,,,,,,,,,,,,sub-114,1,random_dot,,
left,left,0.0,0.0,0.0,right,0.0,1.6870891249272972,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.757851749891415,,,,,,,,,61.75105095887557,62.0886482920032,62.88201979198493,62.87253262498416,62.87331212498248,62.88201979198493,62.88201979198493,62.88201979198493,64.5725096669048,,,,,,,,,,,,,,,,,,,,,,,60.93809416680597,60.94629695895128,60.94629695895128,61.73972412501462,space,0.785048957914114,,right,0.0,1.6870891249272972,,,,,sub-114,1,random_dot,,
right,right,1.0,1.0,0.0,right,1.0,0.8607562500983477,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,64.58047941699624,,,,,,,,,64.57324370881543,65.76217445894144,66.55423474987037,66.5455051669851,66.54605737491511,66.55423474987037,66.55423474987037,66.55423474987037,67.42326641688123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8607562500983477,,,,,sub-114,1,random_dot,,
right,right,2.0,0.0,1.0,right,1.0,1.750043333042413,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,67.43131474987604,,,,,,,,,67.42401574994437,67.52198804193176,68.31400424987078,68.30554920900613,68.30612808396108,68.31400424987078,68.31400424987078,68.31400424987078,70.07335754181258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.750043333042413,,,,,sub-114,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,2.5194772919639945,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,70.08167379186489,,,,,,,,,70.07409245893359,71.27188379201107,72.0642248338554,72.05525566684082,72.05585529189557,72.0642248338554,72.0642248338554,72.0642248338554,74.58958058385178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.5194772919639945,,,,,sub-114,1,random_dot,,
right,right,4.0,0.0,2.0,right,1.0,0.6516362088732421,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,74.59754249989055,,,,,,,,,74.59016108396463,74.93829183396883,75.7306518338155,75.7221440419089,75.72288820892572,75.7306518338155,75.7306518338155,75.7306518338155,76.38921945891343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6516362088732421,,,,,sub-114,1,random_dot,,
left,left,5.0,1.0,2.0,left,1.0,0.9342122920788823,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,76.3965179589577,,,,,,,,,76.38967383396812,77.17869149986655,77.97002416686155,77.96163316699676,77.96206441684626,77.97002416686155,77.97002416686155,77.97002416686155,78.90566770895384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9342122920788823,,,,,sub-114,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,0.6633292499464005,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,78.91375070880167,,,,,,,,,78.90624579181895,80.09567374992184,80.88786349981092,80.87874999991618,80.879296583822,80.88786349981092,80.88786349981092,80.88786349981092,81.55489016696811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6633292499464005,,,,,sub-114,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,0.856253125006333,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,81.56274120882154,,,,,,,,,81.55541962501593,81.89539970899932,82.69681429187767,82.68868512497284,82.68927145889029,82.69681429187767,82.69681429187767,82.69681429187767,83.55635074991733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.856253125006333,,,,,sub-114,1,random_dot,,
right,right,8.0,0.0,4.0,right,1.0,0.9649973339401186,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,83.56456504180096,,,,,,,,,83.55704329186119,83.90511395898648,84.69698658399284,84.68843541690148,84.68900554184802,84.69698658399284,84.69698658399284,84.69698658399284,85.67241837480105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9649973339401186,,,,,sub-114,1,random_dot,,
left,left,9.0,1.0,4.0,left,1.0,1.4606192498467865,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,85.67811887478456,,,,,,,,,85.67299666698091,86.86234466684982,87.65330091700889,87.64531687484123,87.64577841688879,87.65330091700889,87.65330091700889,87.65330091700889,89.12256041681394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.4606192498467865,,,,,sub-114,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,1.926666583167389,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,89.13020091690123,,,,,,,,,89.12343529192731,89.46165870898403,90.25518350000492,90.24579983390868,90.24642229196616,90.25518350000492,90.25518350000492,90.25518350000492,92.1881224589888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.926666583167389,,,,,sub-114,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,0.6035437919199467,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,92.19686479191296,,,,,,,,,92.1888446668163,92.27810195880012,93.07022020895964,93.06115049985236,93.06158674997278,93.07022020895964,93.07022020895964,93.07022020895964,93.67829141695984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6035437919199467,,,,,sub-114,1,random_dot,,
right,right,12.0,0.0,6.0,left,0.0,0.9167072910349816,,accuracy,space,0.785048957914114,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,93.68677166686392,,,,,,,,,93.67883491679096,94.47857929184102,95.28034579195082,95.27203933382408,95.27263370901346,95.28034579195082,95.28034579195082,95.28034579195082,96.20524366688916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9167072910349816,,,,,sub-114,1,random_dot,,
