direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 72
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,27.997074700004305,,,,,,,,,27.982703700006823,28.346398000008776,29.14612420000776,29.130755000005596,29.13080830000399,29.14612420000776,29.14612420000776,29.14612420000776,29.197714000009,left,1.0,13.363177999985057,,29.198664800002007,29.21184760000324,29.696081500005675,29.71154930000193,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,29.71154930000193,,,,,,,,,29.69696100000874,30.061482100005374,30.86095000000205,30.84495980000065,30.8450034000125,30.86095000000205,30.86095000000205,30.86095000000205,30.89660990000993,left,1.0,13.344615999987582,,30.898275600004126,30.91065050000907,31.39407960000972,31.409850600000937,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,31.409850600000937,,,,,,,,,31.39468170001055,32.60883370001102,33.4085819000029,33.39296080000349,33.39302840000892,33.4085819000029,33.4085819000029,33.4085819000029,33.478203800012125,right,1.0,13.377124199992975,,33.47959580000315,33.49160930000653,33.97596300000441,33.99093400000129,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,33.99093400000129,,,,,,,,,33.97694240001147,34.340584600009606,35.140421500007506,35.12478230000124,35.12483550001343,35.140421500007506,35.140421500007506,35.140421500007506,35.17662550001114,right,0.0,13.346409599980689,,35.17795130000741,35.19422510000004,35.68983490001119,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,35.70603440000559,,,,,,,,,35.690866800010554,35.789517100012745,36.60562890001165,36.59003880000091,36.590091000005486,36.60562890001165,36.60562890001165,36.60562890001165,36.6583748000121,left,0.0,13.35543839998718,,36.6597974000033,36.67195970000466,37.15635150000162,37.17142060000333,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,37.17142060000333,,,,,,,,,37.15739050001139,37.27137640000728,38.071052500003134,38.05589380000311,38.05594610000844,38.071052500003134,38.071052500003134,38.071052500003134,38.09039970001322,left,0.0,13.335688899998786,,38.09178210000391,38.10371060000034,38.588422400003765,38.6035014000081,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,38.6035014000081,,,,,,,,,38.58940560001065,38.952767300012056,39.75281860001269,39.7373210000078,39.73737530001381,39.75281860001269,39.75281860001269,39.75281860001269,40.00520630000392,right,0.0,13.5666271999944,,40.00663460000942,40.01869010001246,40.50326700000733,40.51808340000571,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,40.51808340000571,,,,,,,,,40.50421710000956,41.71717030000582,42.51672050000343,42.50097750000714,42.50102490000427,42.51672050000343,42.51672050000343,42.51672050000343,42.55252080000355,left,0.0,13.34426519999397,,42.55372550000902,42.56639850001375,43.05063120000705,43.06584720000683,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,43.06584720000683,,,,,,,,,43.05151430000842,43.16586740000639,43.96558250000817,43.94980790000409,43.94985580000503,43.96558250000817,43.96558250000817,43.96558250000817,44.001013600005535,right,0.0,13.34010999997554,,44.00286560000677,44.01495180001075,44.49937020000653,44.51442370000586,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,44.51442370000586,,,,,,,,,44.50024820001272,45.7133196000068,46.513112500004354,46.49726390000433,46.49731160000374,46.513112500004354,46.513112500004354,46.513112500004354,46.68259100000432,left,0.0,13.486978199987789,,46.68377660000988,46.69592080000439,47.17997810000088,47.19536060000246,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,47.19536060000246,,,,,,,,,47.180890800009365,47.99448960000882,48.79438460001256,48.77879520000715,48.77884270000504,48.79438460001256,48.79438460001256,48.79438460001256,49.36302470001101,right,0.0,13.871886799985075,,49.36422520001361,49.3764419000072,49.86082330001227,49.87631210000836,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.86096180000459,49.87631210000836,49.87631210000836,52.809026900009485,space,16.240344499994535,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.80910890000814,52.82352260001062,52.82352260001062,56.73886000001221,space,17.224122999992687,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.72468110000773,,,,,,,,,59.72119330000714,59.81711860001087,60.616347200004384,60.60128180000174,60.6013418000075,60.616347200004384,60.616347200004384,60.616347200004384,61.36866230001033,left,1.0,14.057729899999686,,,,,,,,,,,,,,,,,,,,56.748144299999694,56.77455460000783,56.77455460000783,59.70301320000726,space,16.244036399992183,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,61.38241010000638,,,,,,,,,61.37216690000787,62.18140690001019,62.98128970000835,62.96532250000746,62.96537680001347,62.98128970000835,62.98128970000835,62.98128970000835,63.40010150001035,left,0.0,13.736061099989456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,63.4134100000083,,,,,,,,,63.40284990001237,64.21300360000168,65.01240440001129,64.99723510000331,64.9972875000094,65.01240440001129,65.01240440001129,65.01240440001129,65.38125299999956,right,1.0,13.671702899984666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,65.39483050000854,,,,,,,,,65.38386240000546,66.59372990000702,67.3934913000121,67.37800060000154,67.37805440000375,67.3934913000121,67.3934913000121,67.3934913000121,67.89586140000029,right,0.0,13.806005299979006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,67.90942880000512,,,,,,,,,67.89864300000772,68.00945860000502,68.80922439999995,68.79331160000584,68.79336470000271,68.80922439999995,68.80922439999995,68.80922439999995,69.22747990000062,left,0.0,13.724894499988295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,69.24127390001377,,,,,,,,,69.22942370000237,70.04108460000134,70.84128250001231,70.82549360000121,70.8255635000096,70.84128250001231,70.84128250001231,70.84128250001231,71.14342520000355,right,0.0,13.614118099983898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,71.1567047000135,,,,,,,,,71.14615990000311,71.5065186000138,72.30662909999955,72.29086220001045,72.29091750000953,72.30662909999955,72.30662909999955,72.30662909999955,72.6914267000102,left,1.0,13.697425299993483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,72.70472210001026,,,,,,,,,72.69409370000358,73.50435290001042,74.30376260000048,74.28820790001191,74.28826000000117,74.30376260000048,74.30376260000048,74.30376260000048,75.0058299000084,right,1.0,14.010573099993051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,75.01948290001019,,,,,,,,,75.00862920000509,75.81874580000294,76.61825650000537,76.60282240000379,76.60288109999965,76.61825650000537,76.61825650000537,76.61825650000537,77.48684850000427,right,1.0,14.184674399992218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,77.50070270001015,,,,,,,,,77.48961129999952,77.60025190000306,78.40016440000909,78.38410210001166,78.38415800000075,78.40016440000909,78.40016440000909,78.40016440000909,79.16852210000798,left,1.0,14.077430399993318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,79.1822220000031,,,,,,,,,79.17119500000263,79.53181600000244,80.33147550000285,80.31581900001038,80.31587380000565,80.33147550000285,80.33147550000285,80.33147550000285,80.91679149999982,right,0.0,13.887097999991964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,80.93030200000794,,,,,,,,,80.91944340000919,81.72985120001249,82.54617650000728,82.53079280001111,82.53088190000562,82.54617650000728,82.54617650000728,82.54617650000728,82.86474030000682,left,0.0,13.634599399985746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,82.8787747000024,,,,,,,,,82.86712120000448,84.0776928000123,84.89360390001093,84.8776147000026,84.87767700001132,84.89360390001093,84.89360390001093,84.89360390001093,85.41233470001316,left,1.0,13.828172899986384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,85.42626710000332,,,,,,,,,85.41449330000614,85.52595049999945,86.32603390001168,86.31036450000829,86.31043280000449,86.32603390001168,86.32603390001168,86.32603390001168,86.89473230000294,right,1.0,13.882754899997964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,86.90827620000346,,,,,,,,,86.89769330000854,87.00807090000308,87.80783430000884,87.79226460000791,87.79231950000394,87.80783430000884,87.80783430000884,87.80783430000884,88.4766110000055,right,1.0,13.978281299991067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,88.49006920000829,,,,,,,,,88.47910930000944,88.84007510000083,89.63919240000541,89.62443560000975,89.62450720000197,89.63919240000541,89.63919240000541,89.63919240000541,90.17438490000497,left,1.0,13.85153969998646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,90.18848110000545,,,,,,,,,90.17660020000768,90.53823480001302,91.33788470001308,91.3219425000134,91.32198590000915,91.33788470001308,91.33788470001308,91.33788470001308,91.78949860000284,right,0.0,13.766847599996254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,91.80354670000088,,,,,,,,,91.79163160000462,92.1538547000091,92.96981650000087,92.9545563000138,92.9546180000034,92.96981650000087,92.96981650000087,92.96981650000087,93.43828840000788,right,1.0,13.776637299990398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,93.45193710000603,,,,,,,,,93.44094980000229,94.25121360000048,95.05104790000767,95.03534480000964,95.03539970000566,95.05104790000767,95.05104790000767,95.05104790000767,95.6865039000113,left,0.0,13.939386199985163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,95.7004186000122,,,,,,,,,95.68927480001004,96.49950830001036,97.29878409999948,97.28332300001055,97.28337680001276,97.29878409999948,97.29878409999948,97.29878409999948,97.65007350000089,right,0.0,13.653918699987116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,97.66466490000312,,,,,,,,,97.651932400011,98.86383280000882,99.66359300000477,99.6482965000032,99.64838260000396,99.66359300000477,99.66359300000477,99.66359300000477,100.2986099000118,left,1.0,13.938203699988662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,100.31250410000212,,,,,,,,,100.30121520000102,100.41216550000536,101.212156900001,101.19641950000369,101.19647410001198,101.212156900001,101.212156900001,101.212156900001,101.9461130000127,right,1.0,14.050752699986331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,101.9604978000134,,,,,,,,,101.94796440000935,102.31096800000525,103.12740160000976,103.11201900000742,103.11209390001022,103.12740160000976,103.12740160000976,103.12740160000976,103.76151920000848,left,0.0,13.936934699988342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,103.77585290001298,,,,,,,,,103.76381130001393,103.87593320000452,104.67567260000214,104.66010970000934,104.6601706000074,104.67567260000214,104.67567260000214,104.67567260000214,106.00996090000262,right,0.0,14.640189199984889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,0.0,106.02376940000975,,,,,,,,,106.01258230001258,106.1233959000092,106.92319600000336,106.90759080000862,106.90764350000244,106.92319600000336,106.92319600000336,106.92319600000336,107.87478190001276,left,1.0,14.253364299991516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,1.0,107.88861610001186,,,,,,,,,107.87761110000427,108.2382792999997,109.03783540001314,109.02212120000333,109.02217410001322,109.03783540001314,109.03783540001314,109.03783540001314,109.6897508000111,right,1.0,13.962228799980949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,109.70362380000006,,,,,,,,,109.69243320000533,110.05333130000508,110.85291680000957,110.83736920000229,110.8374249000044,110.85291680000957,110.85291680000957,110.85291680000957,111.63829980000446,left,0.0,14.087899299993296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,111.65173520000826,,,,,,,,,111.64104860000953,112.8505390000064,113.65028610000444,113.63450400000148,113.63455760000215,113.65028610000444,113.65028610000444,113.65028610000444,115.08468040000298,right,0.0,14.749154599980102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,115.09875860001192,,,,,,,,,115.0871632000053,115.89797270001144,116.69758460001322,116.68219570000656,116.68228620001172,116.69758460001322,116.69758460001322,116.69758460001322,117.3811405000015,right,1.0,13.98610299998836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,117.39597150000918,,,,,,,,,117.38240210000367,118.19590710000192,119.0120251000044,118.99660160001076,118.99666390000492,119.0120251000044,119.0120251000044,119.0120251000044,119.44686650000222,left,1.0,13.75045219999447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,119.46080730001268,,,,,,,,,119.44882140000118,120.66004230000544,121.45973940000113,121.4441102000128,121.44416310000815,121.45973940000113,121.45973940000113,121.45973940000113,121.82738240000616,right,0.0,13.671123199979776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,1.0,121.84183140000096,,,,,,,,,121.82917520000774,121.9421899000008,122.75852690001192,122.7423550000094,122.74239710000984,122.75852690001192,122.75852690001192,122.75852690001192,123.17612720000034,left,0.0,13.730221499994514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,123.19077810000454,,,,,,,,,123.17772700000204,123.29085889999988,124.09073570001055,124.07512200000927,124.07517640000152,124.09073570001055,124.09073570001055,124.09073570001055,124.50944620001246,right,1.0,13.73009689997707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,124.52311200000986,,,,,,,,,124.51206590000947,125.322404800012,126.12195990000328,126.10676650000096,126.10683620000782,126.12195990000328,126.12195990000328,126.12195990000328,126.44044370000483,left,1.0,13.627645999993549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,1.0,126.45459500000288,,,,,,,,,126.44262970000273,126.80385970001224,127.60436390001269,127.589103300008,127.58917810001005,127.60436390001269,127.60436390001269,127.60436390001269,127.905324700012,right,1.0,13.612500499992166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,0.0,127.9197184000077,,,,,,,,,127.90689660000498,128.71944830000575,129.5355825000006,129.51968650000344,129.51973949999956,129.5355825000006,129.5355825000006,129.5355825000006,130.08759640000062,left,1.0,13.861660899987328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,1.0,130.10125370000603,,,,,,,,,130.09036410000408,130.20101930000237,131.00058570000692,130.98486790001334,130.98491730001115,131.00058570000692,131.00058570000692,131.00058570000692,132.41819450000185,right,1.0,14.720836399996188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,0.0,132.432418100012,,,,,,,,,132.42016370000783,132.78231070000038,133.59835750001366,133.58238790000905,133.5824314000056,133.59835750001366,133.59835750001366,133.59835750001366,135.13234180001018,left,1.0,14.83878379999078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,0.0,135.14637530001346,,,,,,,,,135.1344848000008,135.49619670001266,136.2961173000076,136.28072750000865,136.2807909000112,136.2961173000076,136.2961173000076,136.2961173000076,136.79682890001277,right,0.0,13.814701699986472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,1.0,136.8111607000028,,,,,,,,,136.79833450001024,136.91130300000077,137.7112199000112,137.6955551000137,137.6956085000129,137.7112199000112,137.7112199000112,137.7112199000112,138.09605710000324,left,0.0,13.700843199985684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,0.0,138.11018310001236,,,,,,,,,138.0985001000081,138.4600180000125,139.25956310000038,139.24372500000754,139.24377370000002,139.25956310000038,139.25956310000038,139.25956310000038,139.7286837000138,left,1.0,13.777750399982324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,1.0,random_dot,60.04019090228104,
