direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,260.2510827999795,,,,,,,,,260.2381538999034,260.35095899994485,261.1514335999964,261.1349846998928,261.1350222999463,261.1514335999964,261.1514335999964,261.1514335999964,264.2869625999592,left,1.0,40.367443500086665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,264.3006559999194,,,,,,,,,264.28876169992145,265.50119979993906,266.3009843999753,266.2849774999777,266.2850131999003,266.3009843999753,266.3009843999753,266.3009843999753,267.25292029988486,right,1.0,38.17976670013741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,267.2671725999098,,,,,,,,,267.25463879993185,268.0673345999094,268.8677028999664,268.8518322999589,268.85186479997355,268.8677028999664,268.8677028999664,268.8677028999664,271.95328729995526,right,1.0,40.31201200012583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,271.96716669993475,,,,,,,,,271.95500599988736,272.0670733998995,272.86783439992,272.85182809992693,272.85187749995384,272.86783439992,272.86783439992,272.86783439992,274.7527277999325,left,1.0,39.10528610018082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,274.76757829997223,,,,,,,,,274.75458009995054,274.8673517999705,275.66779629990924,275.6519303999376,275.65198839991353,275.66779629990924,275.66779629990924,275.66779629990924,278.28627589996904,left,1.0,39.84627410012763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,278.3004973999923,,,,,,,,,278.28799769992474,279.1004807999125,279.9013827999588,279.88485219993163,279.8848876999691,279.9013827999588,279.9013827999588,279.9013827999588,281.4361348999664,right,1.0,38.75955340010114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,281.45104569999967,,,,,,,,,281.4379038999323,282.6505648999009,283.451054199948,283.434975399985,283.43500879989006,283.451054199948,283.451054199948,283.451054199948,284.0531619999092,left,1.0,37.83431700011715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,1.0,284.0669590999605,,,,,,,,,284.0549172998872,285.2672616998898,286.06783139996696,286.0512404999463,286.05127679998986,286.06783139996696,286.06783139996696,286.06783139996696,286.91979599988554,right,1.0,38.07275930012111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,286.9337390998844,,,,,,,,,286.92230999993626,287.2839124999009,288.0842828999739,288.0681354999542,288.0681678999681,288.0842828999739,288.0842828999739,288.0842828999739,291.35278119996656,right,1.0,40.48641140013933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,291.3671027999372,,,,,,,,,291.3549124998972,291.4673052999424,292.2674905998865,292.2515559999738,292.2516079999041,292.2674905998865,292.2674905998865,292.2674905998865,297.00321689993143,left,1.0,41.955542100127786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,297.017303599976,,,,,,,,,297.0051123999292,297.3671530999709,298.16751659999136,298.15149829990696,298.151529799914,298.16751659999136,298.16751659999136,298.16751659999136,298.9194724999834,right,1.0,37.980018600123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,298.93371129990555,,,,,,,,,298.9213859998854,300.1343014999293,300.9340460998937,300.92370569997,300.92375839990564,300.9340460998937,300.9340460998937,300.9340460998937,301.7363143999828,left,1.0,38.02554690011311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,301.75074989988934,,,,,,,,,301.7380376999499,302.10032129997853,302.9010880999267,302.88497709995136,302.8850090999622,302.9010880999267,302.9010880999267,302.9010880999267,305.986992299906,right,1.0,40.31848400016315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,306.00078789994586,,,,,,,,,305.9887117999606,306.3504993999377,307.1515111998888,307.13482189993374,307.1348664999241,307.1515111998888,307.1515111998888,307.1515111998888,308.1701793998945,left,1.0,38.25149510009214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,308.1837015999481,,,,,,,,,308.1718821999384,308.283789799898,309.08495449996553,309.0681572998874,309.06819339992944,309.08495449996553,309.08495449996553,309.08495449996553,312.6691999998875,right,1.0,40.80404260009527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,312.6838999999454,,,,,,,,,312.6709266999969,313.484289099928,314.28432069998235,314.26862709992565,314.26865919993725,314.28432069998235,314.28432069998235,314.28432069998235,316.2530490999343,left,1.0,39.20148200017866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,316.266913499916,,,,,,,,,316.2547633999493,317.06737629999407,317.86780929996166,317.8515008999966,317.851543399971,317.86780929996166,317.86780929996166,317.86780929996166,318.65234439994674,left,1.0,38.011478100088425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,318.66713009995874,,,,,,,,,318.6540745999664,319.01696869998705,319.8179466999136,319.8018489999231,319.8018902998883,319.8179466999136,319.8179466999136,319.8179466999136,321.43568769993726,right,1.0,38.83902150020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,0.0,321.4507386999903,,,,,,,,,321.4374313999433,321.55038369994145,322.3508909998927,322.3349033999257,322.3349356999388,322.3508909998927,322.3508909998927,322.3508909998927,324.88595069991425,left,1.0,39.75681780010928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,1.0,324.9003318999894,,,,,,,,,324.8876857999712,325.2505370998988,326.05084939999506,326.0347330999793,326.0347709999187,326.05084939999506,326.05084939999506,326.05084939999506,326.7190476999385,right,1.0,37.88902940007392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,333.33650679991115,,,,,,,,,333.3304213999072,334.5342783998931,335.33436839992646,335.31815429998096,335.31819159991574,335.33436839992646,335.33436839992646,335.33436839992646,336.43588799994905,right,1.0,38.32963040017057,,,,,,,,,,,,,,,,,,,,326.7207237998955,326.73801559989806,326.73801559989806,333.3188705999637,space,43.81249090016354,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,336.45019889995456,,,,,,,,,336.4380337999901,336.55024059989955,337.3507058999967,337.33470629993826,337.33473789994605,337.3507058999967,337.3507058999967,337.3507058999967,338.55226389993913,left,1.0,38.42018060013652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,338.56677349994425,,,,,,,,,338.5539808999747,338.6666872999631,339.46733899996616,339.4518832999747,339.451914699981,339.46733899996616,339.46733899996616,339.46733899996616,340.9527776999166,left,1.0,38.71152770007029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,340.9666780999396,,,,,,,,,340.95451629988384,341.3172938999487,342.1174813999096,342.1016125999158,342.1016447999282,342.1174813999096,342.1174813999096,342.1174813999096,342.8362914999016,right,1.0,37.94773590005934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,342.85006149997935,,,,,,,,,342.83812769991346,344.0504253999097,344.85079289996065,344.8345180999022,344.834555999958,344.85079289996065,344.85079289996065,344.85079289996065,346.002436199924,right,1.0,38.38331040018238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,346.01726209989283,,,,,,,,,346.0045605999185,346.36690479994286,347.1669937999686,347.1512969998876,347.1513285998953,347.1669937999686,347.1669937999686,347.1669937999686,347.7691677999683,left,1.0,37.83280750014819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,347.7837153999135,,,,,,,,,347.77136419992894,348.9836107998853,349.78416859998833,349.767921899911,349.7679534999188,349.78416859998833,349.78416859998833,349.78416859998833,350.70255509996787,right,1.0,38.14414030010812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,350.7167047999101,,,,,,,,,350.7042962999549,351.9171420999337,352.7177279999014,352.70140509994235,352.70143739995547,352.7177279999014,352.7177279999014,352.7177279999014,353.30243229994085,left,1.0,37.81692040001508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,353.3168477999279,,,,,,,,,353.3041611999506,353.4167754999362,354.21789839991834,354.2012801999226,354.2013135999441,354.21789839991834,354.21789839991834,354.21789839991834,355.2865098998882,left,1.0,38.28911320003681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,355.3003604999976,,,,,,,,,355.2882422999246,355.4001537999138,356.2005992999766,356.1850456999382,356.1850779999513,356.2005992999766,356.2005992999766,356.2005992999766,356.8361571999267,right,1.0,37.86793330009096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,356.8501448999159,,,,,,,,,356.8378770999843,358.0502371999901,358.8506258999696,358.8349837999558,358.8350173999788,358.8506258999696,358.8506258999696,358.8506258999696,360.7193039999111,right,1.0,39.09209390019532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,360.7333819998894,,,,,,,,,360.72103259991854,361.9335817999672,362.7342598999385,362.71775609999895,362.71779389993753,362.7342598999385,362.7342598999385,362.7342598999385,363.4019983999897,left,1.0,37.89221860014368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,363.41758389992174,,,,,,,,,363.4038166999817,363.5168419999536,364.31744329992216,364.301105099963,364.3011417998932,364.31744329992216,364.31744329992216,364.31744329992216,365.5357977999374,left,1.0,38.44189150002785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,365.55014589999337,,,,,,,,,365.5377285999712,365.9001697999192,366.70137039991096,366.68477879988495,366.6848114999011,366.70137039991096,366.70137039991096,366.70137039991096,367.8857421999565,right,1.0,38.404934300109744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,367.9001921999734,,,,,,,,,367.88772039988544,369.1005959999748,369.9008384998888,369.8844901999692,369.8845224999823,369.9008384998888,369.9008384998888,369.9008384998888,370.8853878999362,left,1.0,38.21037360012997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,370.8998795999214,,,,,,,,,370.8871344999643,371.7006312999874,372.50063289992977,372.4847524999641,372.4847832999658,372.50063289992977,372.50063289992977,372.50063289992977,373.0699474998983,right,1.0,37.786711800144985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,373.0832397999475,,,,,,,,,373.0716577999992,373.4336875999579,374.2348883999512,374.21818909992,374.2182203999255,374.2348883999512,374.2348883999512,374.2348883999512,375.9523822999327,right,1.0,38.94113970012404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,375.9667659999104,,,,,,,,,375.9541034998838,376.31671189994086,377.1174860999454,377.10110589989927,377.1011398999253,377.1174860999454,377.1174860999454,377.1174860999454,377.7858243999072,left,1.0,37.90020320017357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,377.7997501998907,,,,,,,,,377.78755859995726,378.6003435999155,379.4005413999548,379.38456889998633,379.38460139988456,379.4005413999548,379.4005413999548,379.4005413999548,380.1353068999015,right,1.0,37.95311590004712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,380.149984599906,,,,,,,,,380.1375810999889,381.3500405999366,382.15052239992656,382.1343798999442,382.13441849988885,382.15052239992656,382.15052239992656,382.15052239992656,382.8520028999774,left,1.0,37.92349010007456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,382.866532499902,,,,,,,,,382.853721399908,382.9666218999773,383.7674874999793,383.7510107998969,383.7510442999192,383.7674874999793,383.7674874999793,383.7674874999793,385.169850199949,right,1.0,38.63353860017378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,385.1832487999927,,,,,,,,,385.1724754999159,385.9834523999598,386.7837440998992,386.7679629999912,386.7679939999944,386.7837440998992,386.7837440998992,386.7837440998992,389.4692637999542,left,1.0,39.91769050003495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,389.48328039993066,,,,,,,,,389.4710458999034,389.83410629990976,390.6338602999458,390.6178102999693,390.6178653999232,390.6338602999458,390.6338602999458,390.6338602999458,391.26917899993714,left,1.0,37.86138340015896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,391.283051299979,,,,,,,,,391.27090439992025,392.4836814999581,393.2841623999411,393.267672099988,393.2677045998862,393.2841623999411,393.2841623999411,393.2841623999411,393.8522851999151,right,1.0,37.79685420007445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,393.866602199967,,,,,,,,,393.8540586999152,394.2166005999316,395.0171632999554,395.0010194999632,395.001055099885,395.0171632999554,395.0171632999554,395.0171632999554,395.619590499904,left,1.0,37.83026670012623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,395.6331019999925,,,,,,,,,395.6214230998885,395.7333911999594,396.5340635998873,396.5175542999059,396.5175866999198,396.5340635998873,396.5340635998873,396.5340635998873,397.20231939991936,right,1.0,37.89946370001417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,397.2172367998865,,,,,,,,,397.2040514999535,397.3166547999717,398.11769289989024,398.1010747998953,398.1011083999183,398.11769289989024,398.11769289989024,398.11769289989024,399.8025467999978,left,1.0,38.91361520020291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,399.8166095999768,,,,,,,,,399.8043912999565,400.1665340999607,400.96752529998776,400.9509456999367,400.9509779999498,400.96752529998776,400.96752529998776,400.96752529998776,404.01901079993695,right,1.0,40.27690210007131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,404.0328632999445,,,,,,,,,404.0207391999429,404.38323739997577,405.183613399975,405.16768809990026,405.1677197999088,405.183613399975,405.183613399975,405.183613399975,405.85241279995535,left,1.0,37.889017400098965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,405.8670077999122,,,,,,,,,405.8542750999332,407.0675157998921,407.8670353998896,407.8514027999481,407.85143459995743,407.8670353998896,407.8670353998896,407.8670353998896,410.4528553999262,right,1.0,39.81348250003066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,410.466377499979,,,,,,,,,410.4547016998986,411.2666628999869,412.0675918998895,412.0506966999965,412.0507288998924,412.0675918998895,412.0675918998895,412.0675918998895,416.1190599999391,right,0.0,41.27920700015966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,416.1330281998962,,,,,,,,,416.1208852999844,416.933679599897,417.7338180999504,417.7175072999671,417.7175442998996,417.7338180999504,417.7338180999504,417.7338180999504,418.30202009994537,right,1.0,37.79260800010525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,418.3162830999354,,,,,,,,,418.3038127999753,418.4164325998863,419.21708129998296,419.2010303999996,419.2010703999549,419.21708129998296,419.21708129998296,419.21708129998296,421.0518144998932,left,1.0,39.06384030007757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,421.0664242999628,,,,,,,,,421.0535356999608,421.4169024999719,422.2172203999944,422.2010643999092,422.20109569991473,422.2172203999944,422.2172203999944,422.2172203999944,423.9024898998905,right,1.0,38.91467200010084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,1.0,423.916368199978,,,,,,,,,423.9042253999505,425.1169031999307,425.9172886998858,425.9008635999635,425.9008955999743,425.9172886998858,425.9172886998858,425.9172886998858,427.6193050999427,right,1.0,38.92167760012671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,0.0,427.6330526999664,,,,,,,,,427.62102349998895,427.7338313999353,428.5342904999852,428.5176416999893,428.5176742998883,428.5342904999852,428.5342904999852,428.5342904999852,429.1350903999992,left,1.0,37.82081710011698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,1.0,429.150519699906,,,,,,,,,429.1368872999447,429.9498622999527,430.7502281999914,430.7342354999855,430.7342719999142,430.7502281999914,430.7502281999914,430.7502281999914,433.63635869999416,right,1.0,40.10393830004614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,0.0,433.6552689999808,,,,,,,,,433.6380767999217,434.8500005999813,435.650608099997,435.6347986999899,435.6348364999285,435.650608099997,435.650608099997,435.650608099997,436.2192525999853,left,1.0,37.79834030009806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,436.2330350999255,,,,,,,,,436.2211189999944,436.5830025998876,437.383834999986,437.3674610999879,437.3674926999957,437.383834999986,437.383834999986,437.383834999986,437.918887799955,left,1.0,37.76459230016917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,437.9329325999133,,,,,,,,,437.9207681999542,438.2834347999888,439.0838192999363,439.06742439989466,439.0674578999169,439.0838192999363,439.0838192999363,439.0838192999363,440.13605569989886,right,1.0,38.28512660006527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,440.1498919998994,,,,,,,,,440.137789899949,440.5003072998952,441.30042529990897,441.28405889996793,441.2840925999917,441.30042529990897,441.30042529990897,441.30042529990897,442.1522103999741,right,1.0,38.07964440004434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,442.1668048999272,,,,,,,,,442.1544831999345,442.5162583999336,443.31678899994586,443.3009689999744,443.3010012999876,443.31678899994586,443.31678899994586,443.31678899994586,443.9848154999781,left,1.0,37.88645080011338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,444.0000137999887,,,,,,,,,443.9865516999271,444.350241499953,445.1502111998852,445.1344800998922,445.1345118999016,445.1502111998852,445.1502111998852,445.1502111998852,445.9019268999109,right,1.0,37.98269750014879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,445.9162105999421,,,,,,,,,445.9037482999265,446.7164790999377,447.5168202999048,447.5010296999244,447.50106109993067,447.5168202999048,447.5168202999048,447.5168202999048,450.40208329993766,left,1.0,40.11771360004786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,450.4162310999818,,,,,,,,,450.40388999995776,451.616493199952,452.417128299945,452.40087659994606,452.40091419999953,452.417128299945,452.417128299945,452.417128299945,453.186268899939,right,0.0,38.00035770016257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,453.19951589999255,,,,,,,,,453.1879834999563,453.5498213999672,454.3503123999108,454.3340486999368,454.3340870999964,454.3503123999108,454.3503123999108,454.3503123999108,454.96837259992026,right,1.0,37.84787630010396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
