direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,255.50559950000024,,,,,,,,,255.5001671000209,255.60532900001272,256.4145916000125,256.4058048000152,256.405819800013,256.4145916000125,256.4145916000125,256.4145916000125,257.8159012000251,left,1.0,35.40120779996505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,257.8217302999983,,,,,,,,,257.81664260002435,258.6216289000004,259.43048500001896,259.42134190001525,259.4213571000146,259.43048500001896,259.43048500001896,259.43048500001896,260.50599660002626,left,1.0,35.07980199996382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,1.0,260.5123248000164,,,,,,,,,260.5067787000153,261.7120526000217,262.5216394000163,262.5122908000194,262.512305900018,262.5216394000163,262.5216394000163,262.5216394000163,264.1302804000152,right,1.0,35.60881039997912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,1.0,264.1363040000142,,,,,,,,,264.13105360002373,264.2365256000194,265.0451749000058,265.03649610001594,265.0365133000014,265.0451749000058,265.0451749000058,265.0451749000058,266.2291918999981,left,0.0,35.18492839997634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,0.0,266.23572570001124,,,,,,,,,266.22997830001987,266.3358249000157,267.1446847000043,267.136319000012,267.13633490001666,267.1446847000043,267.1446847000043,267.1446847000043,267.788003499998,right,0.0,34.649976699991385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,1.0,267.79385890002595,,,,,,,,,267.78876120000496,267.8934647999995,268.6944446999987,268.6857376000262,268.68575319999945,268.6944446999987,268.6944446999987,268.6944446999987,270.2366888000106,left,0.0,35.542529099970125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,0.0,270.2432380000246,,,,,,,,,270.2374267000123,270.3431624000077,271.15175240000826,271.14299089999986,271.143005800026,271.15175240000826,271.15175240000826,271.15175240000826,273.4939050000103,right,0.0,36.34373669998604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,273.5004375000135,,,,,,,,,273.494837300008,274.3006232000189,275.1091134000162,275.1003217000107,275.10033570000087,275.1091134000162,275.1091134000162,275.1091134000162,275.80149470001925,right,1.0,34.69401959999232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,275.8083456000022,,,,,,,,,275.80233560001943,277.00778370001353,277.8170520999993,277.8082385000016,277.8082525000209,277.8170520999993,277.8170520999993,277.8170520999993,278.34664610002073,right,0.0,34.53520379998372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,278.3524768000061,,,,,,,,,278.3482867999992,279.14910960002453,279.9576817000052,279.9489928999974,279.9490144000156,279.9576817000052,279.9576817000052,279.9576817000052,280.52588910001214,right,1.0,34.5692485999607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,280.53194950000034,,,,,,,,,280.5266512000235,281.7315467000008,282.5402663999994,282.53153830001247,282.5315520000004,282.5402663999994,282.5402663999994,282.5402663999994,283.0329724000185,left,1.0,34.4971979999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,283.03948750000563,,,,,,,,,283.03376160000334,283.8393910000159,284.64821590000065,284.63970739999786,284.6397221000225,284.64821590000065,284.64821590000065,284.64821590000065,285.64019410000765,left,0.0,34.993183399987174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,285.6468311000208,,,,,,,,,285.64120260000345,286.84665250001126,287.6558924000128,287.6468640000094,287.6468792000087,287.6558924000128,287.6558924000128,287.6558924000128,288.49803460002295,right,0.0,34.84373019999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,0.0,288.50498680002056,,,,,,,,,288.4988235000055,289.3044878000219,290.10528930000146,290.0966297000123,290.0966449000116,290.10528930000146,290.10528930000146,290.10528930000146,290.964856400009,right,0.0,34.86413019997417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,1.0,290.9709430000221,,,,,,,,,290.9657772000064,291.3204403000127,292.12992140001734,292.1211887000245,292.12121000001207,292.12992140001734,292.12992140001734,292.12992140001734,293.0969077000045,left,0.0,34.97054279997246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,293.103297499998,,,,,,,,,293.09769310001866,293.2034474000102,294.01237500002026,294.0037510000111,294.00376640001195,294.01237500002026,294.01237500002026,294.01237500002026,295.1130851000198,right,0.0,35.10711619997164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,295.11941680000746,,,,,,,,,295.1138423000229,295.91925480001373,296.7284117000236,296.71927640002104,296.7192910000158,296.7284117000236,296.7284117000236,296.7284117000236,297.6309329000069,left,0.0,34.90344799996819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,297.6433235000004,,,,,,,,,297.6343765000056,298.8349887000222,299.64445630001137,299.6351695000194,299.6351842000149,299.64445630001137,299.64445630001137,299.64445630001137,300.3116649000149,right,1.0,34.67253339997842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,300.3178220000118,,,,,,,,,300.3124467000016,300.4182779000257,301.2275503000128,301.21834110000054,301.21835560002364,301.2275503000128,301.2275503000128,301.2275503000128,302.06967100000475,right,0.0,34.84626589997788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,306.0623478000052,,,,,,,,,306.0566450000042,306.1577654000139,306.95892710000044,306.95041990000755,306.9504376000259,306.95892710000044,306.95892710000044,306.95892710000044,308.1850284000102,right,1.0,35.22700649997569,,,,,,,,,,,,,,,,,,,,302.070426899998,302.0796825000143,302.0796825000143,306.0504239000147,space,37.97121499996865,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,308.1906653000042,,,,,,,,,308.1860498000169,309.39030920001096,310.1910888999992,310.1825270000263,310.18254370000795,310.1910888999992,310.1910888999992,310.1910888999992,310.8003507000103,left,1.0,34.61295999996946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,310.8070099000179,,,,,,,,,310.8011523000023,311.6063847000187,312.4098111000203,312.3997583000164,312.39981329999864,312.4098111000203,312.4098111000203,312.4098111000203,312.8164120000147,left,0.0,34.40910769999027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,312.8230088000128,,,,,,,,,312.8172901000071,313.17288490000647,313.98182870002347,313.97308120000525,313.9730958,313.98182870002347,313.98182870002347,313.98182870002347,314.7080440999998,right,0.0,34.73158959997818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,314.7141372000042,,,,,,,,,314.7088222000166,314.8141665000003,315.6232055000146,315.61475300000166,315.61477090002154,315.6232055000146,315.6232055000146,315.6232055000146,316.5001012000139,right,1.0,34.876741599990055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,316.5054141000146,,,,,,,,,316.5009267000132,316.6052807000233,317.4140455000161,317.40565010000137,317.4056668000121,317.4140455000161,317.4140455000161,317.4140455000161,318.5228527,left,1.0,35.11047479996341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,318.5292989000154,,,,,,,,,318.5236621000222,318.6297795000137,319.4386157000263,319.430116500007,319.4301325000124,319.4386157000263,319.4386157000263,319.4386157000263,319.9731604999979,left,0.0,34.5415697999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,319.97916519999853,,,,,,,,,319.9739468000189,321.17911460000323,321.98788040000363,321.9803845999995,321.9803995999973,321.98788040000363,321.98788040000363,321.98788040000363,322.5301460000046,right,0.0,34.54442499997094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,322.53657240001485,,,,,,,,,322.53100100002484,323.3368079000211,324.1457864000113,324.1372051000071,324.13722060000873,324.1457864000113,324.1457864000113,324.1457864000113,324.4641335000051,left,1.0,34.31869220000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,324.46964330002083,,,,,,,,,324.4649236999976,324.5698701000074,325.3786488000187,325.3697588000214,325.3697735000169,325.3786488000187,325.3786488000187,325.3786488000187,326.00725150000653,right,1.0,34.63098649997846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,326.01136940001743,,,,,,,,,326.0081088000152,326.1108596000122,326.91999580001,326.9109817999997,326.9109953000152,326.91999580001,326.91999580001,326.91999580001,327.41291100002127,right,1.0,34.499931699974695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,327.41932230000384,,,,,,,,,327.41402460000245,327.5188253000088,328.32756679999875,328.3194176000252,328.3194336000015,328.32756679999875,328.32756679999875,328.32756679999875,328.9127151000139,left,1.0,34.59239049997996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,328.9183546999993,,,,,,,,,328.91349760000594,330.1179215000011,330.919403900014,330.91076360002626,330.91078020000714,330.919403900014,330.919403900014,330.919403900014,331.4527881000249,left,0.0,34.53727239998989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,331.45943260000786,,,,,,,,,331.4535824000195,332.65905990000465,333.46832070001983,333.4589532000245,333.45896720001474,333.46832070001983,333.46832070001983,333.46832070001983,333.943806299998,left,1.0,34.47929079999449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,333.950161100016,,,,,,,,,333.94451270002173,334.3004794000008,335.1095370000112,335.1006089000148,335.1006379000028,335.1095370000112,335.1095370000112,335.1095370000112,335.9099093000113,right,0.0,34.80169379999279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,335.9162818000186,,,,,,,,,335.91086140001426,336.01624660001835,336.8282924000232,336.8180707000138,336.81812920002267,336.8282924000232,336.8282924000232,336.8282924000232,337.72691860000486,right,1.0,34.8996697999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,337.7324156000104,,,,,,,,,337.72780140000395,338.53265660000034,339.3413412000227,339.3328221999982,339.33283780000056,339.3413412000227,339.3413412000227,339.3413412000227,340.1339683000115,right,1.0,34.7969124999654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,340.13912530001835,,,,,,,,,340.13526720000664,340.240177700005,341.0496819000109,341.0403689000232,341.04038580000633,341.0496819000109,341.0496819000109,341.0496819000109,342.0502530000231,right,0.0,35.00674399995478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,342.0568392999994,,,,,,,,,342.05105360000744,343.25634280001395,344.0566246000235,344.04856670001755,344.04858100001,344.0566246000235,344.0566246000235,344.0566246000235,344.6658210000023,left,1.0,34.612556799984304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,344.67260040002293,,,,,,,,,344.66659220002475,344.7726430000039,345.58204410001053,345.5731755000015,345.5732239000208,345.58204410001053,345.58204410001053,345.58204410001053,346.3572361000115,left,0.0,34.77573129997472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,0.0,346.3638797000167,,,,,,,,,346.3579903000209,347.16367300000275,347.97277360002045,347.9642854999984,347.96430010002223,347.97277360002045,347.97277360002045,347.97277360002045,348.5076497000118,left,1.0,34.539288100000704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,1.0,348.5129104000225,,,,,,,,,348.5084340000176,349.3130172000092,350.1221069000021,350.11336680001114,350.11338100000285,350.1221069000021,350.1221069000021,350.1221069000021,350.7616986000212,left,0.0,34.63799029996153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,350.7665757000213,,,,,,,,,350.7632023000042,351.5702571000147,352.37157800002024,352.3626173000084,352.36262990001705,352.37157800002024,352.37157800002024,352.37157800002024,352.8225220000022,right,0.0,34.452491799980635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,352.8287966000207,,,,,,,,,352.8232933000254,353.1788490000181,353.9878142000234,353.97910310002044,353.9791174000129,353.9878142000234,353.9878142000234,353.9878142000234,354.8464361000224,right,1.0,34.864467699982924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,1.0,354.8531794000009,,,,,,,,,354.8472108000133,354.9531398000254,355.7618953000056,355.7538659000129,355.75390430001426,355.7618953000056,355.7618953000056,355.7618953000056,356.3316163000127,right,1.0,34.569037299981574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,0.0,356.3431505000044,,,,,,,,,356.33489450000343,356.43604950001463,357.24481550001656,357.2359796000237,357.23599500002456,357.24481550001656,357.24481550001656,357.24481550001656,357.8875125000195,left,1.0,34.648902999964776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,357.8936552000232,,,,,,,,,357.88831880001817,357.9938835000212,358.8031277000264,358.79423330002464,358.79426150000654,358.8031277000264,358.8031277000264,358.8031277000264,359.3376361000119,left,1.0,34.53891389997443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,359.3432318000123,,,,,,,,,359.3385317000211,360.14329390000785,360.95188970002346,360.9431902000215,360.9432041000109,360.95188970002346,360.95188970002346,360.95188970002346,362.2196070000064,left,0.0,35.268276399961906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,362.2258536000154,,,,,,,,,362.22037049999926,362.3259390000021,363.13469900001655,363.12583970002015,363.1258548000187,363.13469900001655,363.13469900001655,363.13469900001655,363.419237300026,right,0.0,34.29005529999267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,363.42576170002576,,,,,,,,,363.4199735000148,364.62562080001226,365.4345119000063,365.42548950001947,365.4255033000081,365.4345119000063,365.4345119000063,365.4345119000063,365.9847767000029,left,0.0,34.55289999995148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,1.0,365.9918134000036,,,,,,,,,365.98555360001046,366.0915586000192,366.9017298000108,366.8929618000111,366.8929995000072,366.9017298000108,366.9017298000108,366.9017298000108,368.06765660000383,left,0.0,35.17068109998945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,0.0,368.0740099000104,,,,,,,,,368.068445300014,368.4243862000003,369.2334613999992,369.2247254000104,369.2247392999998,369.2334613999992,369.2334613999992,369.2334613999992,369.86846830000286,right,0.0,34.63848389996565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,369.8735517000023,,,,,,,,,369.8692434000259,370.2233833000064,371.032812999998,371.0243363000045,371.02437470000586,371.032812999998,371.032812999998,371.032812999998,371.3832590000238,right,1.0,34.35181169997668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,371.3897469000076,,,,,,,,,371.3840412000136,372.19018000000506,372.99891860000207,372.9901880000252,372.9902029000223,372.99891860000207,372.99891860000207,372.99891860000207,373.5828005000076,right,0.0,34.58704579999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,373.5895547000109,,,,,,,,,373.5835893000185,374.3889880000206,375.1899894000089,375.181432900019,375.1814480000176,375.1899894000089,375.1899894000089,375.1899894000089,376.2155757000146,left,1.0,35.02717259997735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,376.2223259000166,,,,,,,,,376.2163407000189,376.3223673000175,377.12266950000776,377.1145235000004,377.1145381000242,377.12266950000776,377.12266950000776,377.12266950000776,377.4491901000147,right,1.0,34.332243799988646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,1.0,377.45470930001466,,,,,,,,,377.4501612000168,378.2547003000218,379.0638971000153,379.055359400023,379.0553847000119,379.0638971000153,379.0638971000153,379.0638971000153,379.59001640000497,left,0.0,34.53325499998755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,0.0,379.595730400004,,,,,,,,,379.59095199999865,380.7959221000201,381.6046973000048,381.5958690000116,381.59588310000254,381.6046973000048,381.6046973000048,381.6046973000048,381.940168400004,left,1.0,34.33519869999145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,381.9454944000172,,,,,,,,,381.9409915000142,382.7449714000104,383.54599370001233,383.5371970999986,383.5372145000146,383.54599370001233,383.54599370001233,383.54599370001233,383.8555920000072,right,0.0,34.31474769997294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,383.8615454000246,,,,,,,,,383.8564168000012,385.06146389999776,385.8703461000114,385.8617959000112,385.8618103000045,385.8703461000114,385.8703461000114,385.8703461000114,386.9708709999977,left,0.0,35.10220079997089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,386.9772552000068,,,,,,,,,386.9716479000053,388.1772641999996,388.9862014000246,388.9779988000228,388.9780466000084,388.9862014000246,388.9862014000246,388.9862014000246,390.3697438000236,right,0.0,35.38403559997096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,390.3765154000139,,,,,,,,,390.3704824000015,390.7260143000167,391.5269693000009,391.5186679000035,391.518682200025,391.5269693000009,391.5269693000009,391.5269693000009,392.502668400004,right,1.0,34.976231699984055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,392.5089798000117,,,,,,,,,392.50358140000026,392.85924910000176,393.6599687999988,393.6516271000146,393.6516426000162,393.6599687999988,393.6599687999988,393.6599687999988,394.7017940000224,left,0.0,35.04429969997727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,394.708235099999,,,,,,,,,394.7026223000139,395.5084774999996,396.3179063000134,396.3088413000223,396.3088571000262,396.3179063000134,396.3179063000134,396.3179063000134,397.1435119000089,left,1.0,34.83237299998291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,1.0,397.149338200019,,,,,,,,,397.1442772000155,397.94918060000055,398.7581074000045,398.74946720001753,398.74948110000696,398.7581074000045,398.7581074000045,398.7581074000045,400.39233630002127,left,0.0,35.63568949996261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,0.0,400.3990546000132,,,,,,,,,400.3930994000111,400.7484789000009,401.5530842000153,401.5419432000199,401.54200120002497,401.5530842000153,401.5530842000153,401.5530842000153,402.1672982000164,right,0.0,34.61597929996788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,402.1732762000174,,,,,,,,,402.1683147000149,403.3727162000141,404.1812537000224,404.172967600025,404.1729840000044,404.1812537000224,404.1812537000224,404.1812537000224,405.0326251000224,right,1.0,34.85742299997946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
