direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
left,left,23.0,1.0,11.0,right,0.0,1.0214498939967598,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,0.0,278.10106714299764,,,,,,,,,278.08590075299435,278.4342385389973,279.2261922539983,279.21743635399616,279.2179480039995,279.2261922539983,279.2261922539983,279.2261922539983,280.257531256997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.0214498939967598,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,24.0,0.0,12.0,left,0.0,0.7208010440008366,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,280.2677716949984,,,,,,,,,280.2577688659949,281.0559694809999,281.849945158996,281.8402230829961,281.8406575689951,281.849945158996,281.849945158996,281.849945158996,282.5754501079937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7208010440008366,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,25.0,1.0,12.0,right,0.0,1.2071763060012015,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,282.5838299199968,,,,,,,,,282.5757262659972,283.7734521370003,284.5673630999954,284.5571960640009,284.5578875649953,284.5673630999954,284.5673630999954,284.5673630999954,285.7818636699958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.2071763060012015,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,26.0,0.0,13.0,left,1.0,0.7044733579969034,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,0.0,285.79201044199726,,,,,,,,,285.7822497719972,286.1236624749945,286.9178120289944,286.9073573200003,286.90793732900056,286.9178120289944,286.9178120289944,286.9178120289944,287.63520649699785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7044733579969034,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,27.0,1.0,13.0,right,1.0,0.8976915960010956,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,1.0,287.6437849569993,,,,,,,,,287.63565068499884,287.73416438999993,288.5265528689997,288.51753876499424,288.5180520499998,288.5265528689997,288.5265528689997,288.5265528689997,289.43497528299486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8976915960010956,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,28.0,0.0,14.0,left,1.0,0.6258530170016456,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,0.0,289.44416467299743,,,,,,,,,289.43534694599657,289.52465250800014,290.317336686996,290.30773817099544,290.30836421300046,290.317336686996,290.317336686996,290.317336686996,290.9514099839944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6258530170016456,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,29.0,1.0,14.0,right,1.0,1.3970087630004857,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,1.0,290.9605512439957,,,,,,,,,290.9517457129987,291.7504412799972,292.5431445379945,292.5341748409992,292.5346847629989,292.5431445379945,292.5431445379945,292.5431445379945,293.9449831969978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3970087630004857,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,30.0,0.0,15.0,left,0.0,0.7913880289997905,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,1.0,293.9550197089993,,,,,,,,,293.9452777099941,295.1402447359942,295.9345044750007,295.9239462849946,295.92456140499417,295.9345044750007,295.9345044750007,295.9345044750007,296.73413923299813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7913880289997905,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,31.0,1.0,15.0,left,1.0,0.7067189999943366,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,0.0,296.74173463299667,,,,,,,,,296.7344565229941,297.5240377839946,298.3172224049995,298.30762773699826,298.3082562339987,298.3172224049995,298.3172224049995,298.3172224049995,299.0279859599977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7067189999943366,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,32.0,0.0,16.0,right,0.0,0.6806855810064008,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,0.0,299.03737361399544,,,,,,,,,299.0282539139953,299.3742086679995,300.1671419619961,300.15758089899464,300.15820256399456,300.1671419619961,300.1671419619961,300.1671419619961,300.8509973209948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6806855810064008,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,33.0,1.0,16.0,left,0.0,0.9408693430013956,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,1.0,300.8590035189991,,,,,,,,,300.8512566529971,301.19055784399825,301.98383159099467,301.97430762300064,301.9749237959986,301.98383159099467,301.98383159099467,301.98383159099467,302.9345443619968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9408693430013956,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,34.0,0.0,17.0,right,0.0,0.7087488149991259,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,0.0,302.9426737449976,,,,,,,,,302.9348632199981,303.273950140996,304.0678139800002,304.0575834849951,304.0581225239948,304.0678139800002,304.0678139800002,304.0678139800002,304.78428284099937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7087488149991259,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,35.0,1.0,17.0,left,0.0,0.9304190170005312,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,1.0,304.7935385489982,,,,,,,,,304.7847028089964,305.9739562209943,306.7670571029957,306.75752287899377,306.7581400269992,306.7670571029957,306.7670571029957,306.7670571029957,307.7063645449962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9304190170005312,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,36.0,0.0,18.0,left,1.0,0.6924232430028496,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,0.0,307.7170254629964,,,,,,,,,307.706657155999,308.9002816969951,309.692961500994,309.68390933000046,309.6844270369984,309.692961500994,309.692961500994,309.692961500994,310.39475482499984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6924232430028496,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,37.0,1.0,18.0,right,1.0,0.7085366279934533,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,1.0,310.4042192759953,,,,,,,,,310.3951321429995,311.5904560939962,312.383761512996,312.3740702319992,312.37475406999874,312.383761512996,312.383761512996,312.383761512996,313.1011082049954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7085366279934533,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,38.0,0.0,19.0,left,1.0,0.7324022760003572,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,313.1093284449962,,,,,,,,,313.1014252739988,314.2909629739952,315.0837400639939,315.07416778399784,315.07480046499404,315.0837400639939,315.0837400639939,315.0837400639939,315.81838401999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7324022760003572,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,39.0,1.0,19.0,left,0.0,0.994027275002736,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,315.8255377089954,,,,,,,,,315.81870356299623,316.1666301619989,316.959058223998,316.9502849749988,316.9507966729944,316.959058223998,316.959058223998,316.959058223998,317.96132975699584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.994027275002736,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,40.0,0.0,20.0,left,1.0,1.2707658169965723,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,0.0,317.9712001589942,,,,,,,,,317.9617075789938,318.7575715950006,319.5502567919975,319.5406865029945,319.54130715000065,319.5502567919975,319.5502567919975,319.5502567919975,320.8226641379952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2707658169965723,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,41.0,1.0,20.0,right,1.0,0.552943687995139,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,1.0,320.8338982099958,,,,,,,,,320.82295115599845,321.6167414449956,322.408919194997,322.40019117799966,322.400704695996,322.408919194997,322.408919194997,322.408919194997,322.9695204699965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.552943687995139,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,42.0,0.0,21.0,right,1.0,1.0562570649999543,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,322.9774242380008,,,,,,,,,322.9698373639985,323.3167038199972,324.10946221099584,324.1004498859984,324.10096460299974,324.10946221099584,324.10946221099584,324.10946221099584,325.16906358999404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0562570649999543,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,43.0,1.0,21.0,right,0.0,3.735548917997221,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,325.1778238869956,,,,,,,,,325.16939585199725,325.9667460109995,326.7596781129978,326.7503818959958,326.75089806399774,326.7596781129978,326.7596781129978,326.7596781129978,330.50164719999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.735548917997221,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,44.0,0.0,22.0,left,1.0,3.1701406490028603,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,0.0,330.5105995979975,,,,,,,,,330.50196770299954,331.69995540399395,332.4926536989951,332.48358727899904,332.4841059389946,332.4926536989951,332.4926536989951,332.4926536989951,335.6728502900005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.1701406490028603,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,45.0,1.0,22.0,right,1.0,3.073655313004565,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,1.0,335.6832774279974,,,,,,,,,335.6731364099978,336.016561769,336.80913658899954,336.800084040995,336.80059939499915,336.80913658899954,336.80913658899954,336.80913658899954,339.8845537699963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.073655313004565,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,46.0,0.0,23.0,left,1.0,1.4888026589978836,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,0.0,339.89217225599714,,,,,,,,,339.88481602299726,340.6831339339988,341.4764210499998,341.46658277299866,341.46709305200056,341.4764210499998,341.4764210499998,341.4764210499998,342.9681205289962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.4888026589978836,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,47.0,1.0,23.0,right,1.0,1.0718887110051585,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,1.0,342.9770226039982,,,,,,,,,342.96841492299427,343.05808667299425,343.85917800799507,343.85021239199705,343.8507325409955,343.85917800799507,343.85917800799507,343.85917800799507,344.9396600209948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0718887110051585,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,48.0,0.0,24.0,left,0.0,0.7862652099938714,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,344.9499169549963,,,,,,,,,344.9399834939977,345.7336561129996,346.52566994699737,346.51651211999706,346.5170262440006,346.52566994699737,346.52566994699737,346.52566994699737,347.3169685019966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7862652099938714,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,49.0,1.0,24.0,left,1.0,0.77101514700189,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,347.3248311549978,,,,,,,,,347.3172328869987,347.4066478499953,348.19986607899773,348.1902940199943,348.19091926299734,348.19986607899773,348.19986607899773,348.19986607899773,348.97760335199564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.77101514700189,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,50.0,0.0,25.0,left,1.0,0.8704343360004714,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,0.0,348.98752854999475,,,,,,,,,348.9779441149949,349.7732908679973,350.5664859649987,350.5569633479972,350.55755159699765,350.5664859649987,350.5664859649987,350.5664859649987,351.444803595994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8704343360004714,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,51.0,1.0,25.0,left,0.0,1.1796795810005278,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,1.0,351.45484517699515,,,,,,,,,351.44522272399627,352.6399553859956,353.4330310179939,353.4234965299984,353.42411132800044,353.4330310179939,353.4330310179939,353.4330310179939,354.6227999219991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.1796795810005278,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,52.0,0.0,26.0,right,1.0,1.114544746997126,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,1.0,354.6331561799961,,,,,,,,,354.6231725299949,354.9663688379951,355.759003526,355.75000945699867,355.7505191809978,355.759003526,355.759003526,355.759003526,356.8770015619957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.114544746997126,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,53.0,1.0,26.0,left,1.0,0.7862727179963258,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,0.0,356.8867627159998,,,,,,,,,356.87726474100054,356.9737772209992,357.7663587539937,357.7567595619985,357.7573865759987,357.7663587539937,357.7663587539937,357.7663587539937,358.56102966400067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7862727179963258,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,54.0,0.0,27.0,right,0.0,0.8198411609992036,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,0.0,358.57018201599567,,,,,,,,,358.56140771599894,359.756478421994,360.5496311850002,360.5401153829953,360.5407055579999,360.5496311850002,360.5496311850002,360.5496311850002,361.3774070629952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8198411609992036,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,55.0,1.0,27.0,right,1.0,0.7181304220066522,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,1.0,361.3874030509978,,,,,,,,,361.3777384139976,362.173710336996,362.9662251389964,362.9567071229976,362.9572951890004,362.9662251389964,362.9662251389964,362.9662251389964,363.688495426999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7181304220066522,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,56.0,0.0,28.0,right,1.0,1.3691681499985862,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,363.6996916899952,,,,,,,,,363.6887524619961,364.88272690300073,365.67502606500057,365.6663171359978,365.6668295889976,365.67502606500057,365.67502606500057,365.67502606500057,367.0552390519952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3691681499985862,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,57.0,1.0,28.0,left,1.0,1.5961559709976427,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,367.0660828709952,,,,,,,,,367.0558237149962,367.1495371559941,367.9421758459939,367.9331752319995,367.9336888269973,367.9421758459939,367.9421758459939,367.9421758459939,369.544173272996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.5961559709976427,,,,,,,sub-209,1,random_dot,85.51441629168541,
left,left,58.0,0.0,29.0,left,1.0,1.134247755006072,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,369.5538296640007,,,,,,,,,369.5444615909946,370.7396800419956,371.53288458699535,371.5233089339963,371.5239307039956,371.53288458699535,371.53288458699535,371.53288458699535,372.6766321069954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.134247755006072,,,,,,,sub-209,1,random_dot,85.51441629168541,
right,right,59.0,1.0,29.0,left,0.0,1.0856808539974736,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,372.6873402399942,,,,,,,,,372.67701398699865,373.87351875699824,374.6661191370004,374.6565458379992,374.6571659289984,374.6661191370004,374.6661191370004,374.6661191370004,375.7562819710001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0856808539974736,,,,,,,sub-209,1,random_dot,85.51441629168541,
,,1.0,1.0,0.0,,,,,accuracy,space,1.7751700239969068,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-209,1,random_dot,85.51441629168541,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.7601377589963,375.77195806599775,380.7654626269941,380.7562664559955,sub-209,1,random_dot,85.51441629168541,
