direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 72
,,,,,,,,,,,,,,,,,0.0059316999977454,0.042082300002221,0.042082300002221,21.40375440000207,space,6369.496467499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,21.47091880001244,,,,,,,,,21.46027470001718,21.76866299999529,22.570015000004787,22.55375809999532,22.55379790000734,22.570015000004787,22.570015000004787,22.570015000004787,24.556772800016915,right,1.0,6350.118285700009,,24.55907650000881,24.579308300017143,25.0715725000191,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,25.087716500012903,,,,,,,,,25.07235080000828,26.271952900016917,27.07349239999894,27.057163500023307,27.057204100012317,27.07349239999894,27.07349239999894,27.07349239999894,28.744029299996328,left,1.0,6349.805238000001,,28.744925700011663,28.75706060000812,29.24159600000712,29.257538500009105,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,29.257538500009105,,,,,,,,,29.24225650000153,29.35757870000089,30.1584202000231,30.141755899996497,30.14178620002349,30.1584202000231,30.1584202000231,30.1584202000231,31.31154450000031,left,1.0,6349.288697900018,,31.31289500001003,31.32525500000338,31.81023790000472,31.825936500012176,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,31.825936500012176,,,,,,,,,31.810902900004294,32.17585040000267,32.97730940001202,32.96118030001526,32.96121989999665,32.97730940001202,32.97730940001202,32.97730940001202,33.71252800000366,right,1.0,6348.871004899993,,33.71292380001978,33.72712330002105,34.211836200003745,34.22758140001679,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,34.22758140001679,,,,,,,,,34.21257480001077,35.42837999999756,36.22928840000532,36.21454100002302,36.21459220000543,36.22928840000532,36.22928840000532,36.22928840000532,36.93103200002224,left,1.0,6348.828542600008,,36.93155450001359,36.945827100018505,37.43083940001088,37.446323700016364,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,37.446323700016364,,,,,,,,,37.43158880001283,37.796798299998045,38.59775919999811,38.58183999999892,38.58187600001111,38.59775919999811,38.59775919999811,38.59775919999811,39.68274730001576,left,0.0,6349.219494500023,,39.68324800001574,39.69937960000243,40.19842620001873,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,40.21497070000623,,,,,,,,,40.19915709999623,40.9989276000124,41.79974590000347,41.78325490001589,41.783290999999736,41.79974590000347,41.79974590000347,41.79974590000347,42.96815230001812,right,1.0,6349.297909599991,,42.96854170001461,42.98292190002394,43.46743459999561,43.48355050000828,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,43.48355050000828,,,,,,,,,43.46809609999764,44.28388730000006,45.08513220000896,45.06836840001051,45.06839110000874,45.08513220000896,45.08513220000896,45.08513220000896,45.95485310000368,left,1.0,6349.002340300009,,45.95589559999644,45.96871939999983,46.45387110000593,46.46908400001121,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,46.46908400001121,,,,,,,,,46.45455439999933,46.819509399996605,47.62061810001615,47.604076800023904,47.60413220000919,47.62061810001615,47.62061810001615,47.62061810001615,48.75669760000892,left,1.0,6349.267105400009,,48.75750090001384,48.77098110000952,49.25572939999984,49.27100800001063,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,49.27100800001063,,,,,,,,,49.25625440001022,50.47201160000986,51.27332259999821,51.256959699996514,51.256997300020885,51.27332259999821,51.27332259999821,51.27332259999821,51.841403700003866,right,1.0,6348.693964700011,,51.841946300002746,51.85620110001764,52.34079450002173,52.35645020002266,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,52.35645020002266,,,,,,,,,52.34153590002097,53.15722920000553,53.95848820000538,53.94195720000425,53.94199300001492,53.95848820000538,53.95848820000538,53.95848820000538,54.61113600002136,left,1.0,6348.779783700011,,54.61217790000956,54.624988600000506,55.10997350001708,55.125396899995394,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,55.125396899995394,,,,,,,,,55.110814600018784,55.475608100008685,56.27675580000505,56.26059010002064,56.26062730001286,56.27675580000505,56.27675580000505,56.27675580000505,56.96259820001433,right,1.0,6348.821298099996,,56.96342260000529,56.97659190002014,57.46091590001015,57.476631099998485,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,57.476631099998485,,,,,,,,,57.46132600001874,58.67768540000543,59.478541700023925,59.46189180001966,59.46191640000325,59.478541700023925,59.478541700023925,59.478541700023925,60.4480325000186,right,1.0,6349.099105300003,,60.44883450001362,60.46227859999635,60.9469355000183,60.96274740001536,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,60.96274740001536,,,,,,,,,60.94763229999808,61.3131921000022,62.11430280000786,62.097959000006085,62.09799940002267,62.11430280000786,62.11430280000786,62.11430280000786,62.81673439999577,left,1.0,6348.823226600012,,62.81764510000357,62.83085980001488,63.315430300019216,63.331254500022624,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,63.331254500022624,,,,,,,,,63.31617820000975,64.13170590001391,64.9328895000217,64.91664239999955,64.91668039999786,64.9328895000217,64.9328895000217,64.9328895000217,65.83576410001842,left,1.0,6349.024535500008,,65.83685429999605,65.84928350002156,66.33414869999979,66.34968220000155,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,66.34968220000155,,,,,,,,,66.33479690001695,66.69993520001299,67.50130740000168,67.48504369999864,67.48507970001083,67.50130740000168,67.50130740000168,67.50130740000168,68.30361860000994,right,1.0,6348.9266221,,68.30445650001639,68.31779680002364,68.80273060000036,68.8181594000198,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,68.8181594000198,,,,,,,,,68.80341079999926,68.9179853000096,69.71945020000567,69.70312380001997,69.7031602000061,69.71945020000567,69.71945020000567,69.71945020000567,70.50540409999667,left,1.0,6348.908681700006,,70.50631920000887,70.51951070001815,71.00408350001089,71.01959640000132,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,71.01959640000132,,,,,,,,,71.00482280002325,71.36997990001692,72.17106900000363,72.15510950001772,72.15514909999911,72.17106900000363,72.17106900000363,72.17106900000363,72.89043180001318,right,1.0,6348.847293300001,,72.89138559999992,72.90436149999732,73.3890667000087,73.4046573000087,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,73.4046573000087,,,,,,,,,73.38970670002163,73.50476430001436,74.30602980000549,74.28974800001015,74.28978230000939,74.30602980000549,74.30602980000549,74.30602980000549,74.90860580001026,left,1.0,6348.733791300008,,74.90967029999592,74.9221891000052,75.40721960001974,75.42261790001066,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,75.42261790001066,,,,,,,,,75.4078355000238,76.2231292000215,77.0244825000118,77.00819920000504,77.00824019999709,77.0244825000118,77.0244825000118,77.0244825000118,77.74362880000263,right,1.0,6348.844163300004,,77.74452550002025,77.75762800002121,78.24246510001831,78.2579573999974,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24257220001891,78.2579573999974,78.2579573999974,85.29829760000575,space,6355.161682900012,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.29836129999603,85.3129952000163,85.3129952000163,91.06944520000252,space,6353.886099900003,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.95448760001456,,,,,,,,,93.94896940002218,95.15299460000824,95.95444500001032,95.93825639999704,95.93830280000113,95.95444500001032,95.95444500001032,95.95444500001032,96.57413230001112,left,1.0,6348.754802700016,,,,,,,,,,,,,,,,,,,,91.0775016999978,91.10729529999662,91.10729529999662,93.93770780001068,space,6350.951261000009,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,96.5875134000089,,,,,,,,,96.5767530000012,96.93756819999544,97.7389617000008,97.72264580000774,97.72268649999752,97.7389617000008,97.7389617000008,97.7389617000008,98.24190490000184,right,1.0,6348.631104600005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,98.2550858000177,,,,,,,,,98.24367970001184,98.60540210001636,99.40673240000616,99.3903799999971,99.39041680001536,99.40673240000616,99.40673240000616,99.40673240000616,100.24276480000115,right,1.0,6348.961939000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,100.25647250001202,,,,,,,,,100.24456380002084,101.05716810000013,101.85811100000863,101.84196550000344,101.84200910001528,101.85811100000863,101.85811100000863,101.85811100000863,102.52640080000856,left,1.0,6348.800532099995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,102.54122820001794,,,,,,,,,102.52754310000456,102.64099070001976,103.44282240001483,103.42613619999612,103.42617250001058,103.44282240001483,103.44282240001483,103.44282240001483,104.7959964000038,right,0.0,6349.486831100017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,104.80969080000068,,,,,,,,,104.79770769999595,106.01031270000384,106.81190100000822,106.79531840002164,106.79535900001063,106.81190100000822,106.81190100000822,106.81190100000822,108.66525499999987,right,1.0,6349.987104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,108.67874870001106,,,,,,,,,108.66698219999672,109.8799919000012,110.68099730001995,110.66490360000172,110.6649413999985,110.68099730001995,110.68099730001995,110.68099730001995,111.73452630001702,left,0.0,6349.188241300028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,111.7478448000038,,,,,,,,,111.73639440000989,112.54831159999594,113.3497796000156,113.33359799999744,113.33363780000946,113.3497796000156,113.3497796000156,113.3497796000156,114.81949380002334,left,1.0,6349.599689600029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,114.8331707000034,,,,,,,,,114.82124670001213,114.93342899999698,115.73469800001476,115.7183415000036,115.71838160001788,115.73469800001476,115.73469800001476,115.73469800001476,116.98764289999964,left,1.0,6349.384556900011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,117.0012595000153,,,,,,,,,116.98955150000984,117.35146430000896,118.1529295000073,118.13654560002033,118.13661470002262,118.1529295000073,118.1529295000073,118.1529295000073,118.93906860001152,right,1.0,6348.916428500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
