id,block,trial,detectOri,imagineOri,present,stimulus,congruency,visLevel,response,corr,rt,vivid,compliance,complied
sub-044,4,4,left,right,1,present,incongruent,14,present,1,0.6643103000001247,1,down,no
sub-044,4,42,left,right,1,present,incongruent,6.1,present,1,0.9629471999999168,1,down,no
sub-044,4,16,left,right,0,absent,incongruent,0,absent,1,0.94333279999978,1,down,no
sub-044,4,34,left,right,1,present,incongruent,4.8,absent,0,0.8531041999999616,1,down,no
sub-044,4,12,left,right,1,present,incongruent,7.3,present,1,0.7434008000000176,1,down,no
sub-044,4,31,left,right,1,present,incongruent,7.3,present,1,1.9430609999999433,1,down,no
sub-044,4,9,left,right,1,present,incongruent,14,present,1,0.80762679999998,1,down,no
sub-044,4,5,left,right,1,present,incongruent,3.7,absent,0,1.3968361000002003,1,down,no
sub-044,4,29,left,right,1,present,incongruent,4.8,present,1,0.7446198000000095,1,down,no
sub-044,4,3,left,right,1,present,incongruent,14,present,1,0.6087784000001193,1,down,no
sub-044,4,26,left,right,1,present,incongruent,6.1,present,1,1.4685981000000083,1,down,no
sub-044,4,13,left,right,1,present,incongruent,14,present,1,1.5111841999998887,1,down,no
sub-044,4,35,left,right,1,present,incongruent,14,present,1,0.7983782999999676,1,down,no
sub-044,4,17,left,right,1,present,incongruent,4.8,present,1,0.7840575000000172,1,down,no
sub-044,4,21,left,right,1,present,incongruent,4.8,present,1,0.6722302000000582,1,down,no
sub-044,4,7,left,right,1,present,incongruent,3.7,present,1,0.7606889999999566,1,down,no
sub-044,4,41,left,right,1,present,incongruent,5.3,absent,0,1.0580726000000595,1,down,no
sub-044,4,32,left,right,0,absent,incongruent,0,absent,1,1.0087336000001417,1,down,no
sub-044,4,2,left,right,1,present,incongruent,5.3,present,1,1.27582869999992,1,down,no
sub-044,4,15,left,right,1,present,incongruent,3.7,absent,0,1.1355220000000372,1,down,no
sub-044,4,40,left,right,1,present,incongruent,4.8,present,1,0.7357681000000866,1,down,no
sub-044,4,19,left,right,1,present,incongruent,3.7,present,1,0.7434270000001106,1,down,no
sub-044,3,17,right,none,1,present,none,3.7,present,1,2.5012778999998773,None,down,yes
sub-044,3,23,right,none,1,present,none,4.8,present,1,0.8218664999999419,None,down,yes
sub-044,3,16,right,none,1,present,none,7.3,present,1,0.7467718000000332,None,down,yes
sub-044,3,37,right,none,1,present,none,3.7,absent,0,0.7477873000000272,None,down,yes
sub-044,3,5,right,none,1,present,none,4.8,present,1,0.6314735000000837,None,down,yes
sub-044,3,9,right,none,1,present,none,6.1,present,1,0.7090479999999388,None,down,yes
sub-044,3,15,right,none,0,absent,none,0,absent,1,1.9003180000001976,None,down,yes
sub-044,3,35,right,none,1,present,none,4.8,present,1,0.8741079999999783,None,down,yes
sub-044,3,21,right,none,1,present,none,5.3,present,1,4.556495399999903,None,down,yes
sub-044,3,3,right,none,1,present,none,7.3,present,1,1.1738388000001123,None,down,yes
sub-044,3,36,right,none,0,absent,none,0,absent,1,0.8974471999999878,None,down,yes
sub-044,3,22,right,none,1,present,none,3.7,present,1,0.8138638999998875,None,down,yes
sub-044,3,28,right,none,1,present,none,14,present,1,0.670724699999937,None,down,yes
sub-044,3,31,right,none,1,present,none,14,present,1,0.7147995999998784,None,down,yes
sub-044,3,11,right,none,0,absent,none,0,absent,1,1.0744887000000745,None,down,yes
sub-044,3,13,right,none,1,present,none,6.1,present,1,0.730713299999934,None,down,yes
sub-044,3,24,right,none,0,absent,none,0,absent,1,0.7539216000000124,None,down,yes
sub-044,3,8,right,none,1,present,none,3.7,absent,0,0.7510918999998921,None,down,yes
sub-044,3,30,right,none,1,present,none,5.3,present,1,0.7144121999999697,None,down,yes
sub-044,3,25,right,none,1,present,none,4.8,absent,0,0.95981740000002,None,down,yes
sub-044,3,27,right,none,1,present,none,6.1,present,1,0.6712397999999666,None,down,yes
sub-044,3,38,right,none,1,present,none,7.3,present,1,0.672409000000016,None,down,yes
sub-044,3,33,right,none,0,absent,none,0,absent,1,0.6950085999999374,None,down,yes
sub-044,3,7,right,none,1,present,none,14,present,1,0.6843854999999621,None,down,yes
sub-044,3,34,right,none,1,present,none,14,present,1,0.8469356000000516,None,down,yes
sub-044,3,39,right,none,1,present,none,7.3,present,1,0.6525512999999137,None,down,yes
sub-044,3,12,right,none,1,present,none,5.3,present,1,0.6261396999998396,None,down,yes
sub-044,3,6,right,none,1,present,none,6.1,present,1,0.6833068000000821,None,down,yes
sub-044,3,14,right,none,1,present,none,14,present,1,0.6159675000001243,None,down,yes
sub-044,3,26,right,none,1,present,none,4.8,present,1,0.7198042999998506,None,down,yes
sub-044,3,41,right,none,1,present,none,6.1,present,1,0.6117515000000822,None,down,yes
sub-044,3,29,right,none,1,present,none,6.1,present,1,0.6596779999999853,None,down,yes
sub-044,3,10,right,none,1,present,none,5.3,absent,0,1.3089804000001095,None,down,yes
sub-044,3,19,right,none,1,present,none,5.3,present,1,0.7020360999999866,None,down,yes
sub-044,3,40,right,none,1,present,none,4.8,present,1,1.3784634000001006,None,down,yes
sub-044,3,2,right,none,1,present,none,14,present,1,0.6755697999999484,None,down,yes
sub-044,3,1,right,none,1,present,none,5.3,present,1,0.7237516000000142,None,down,yes
sub-044,3,4,right,none,1,present,none,7.3,present,1,0.710485399999925,None,down,yes
sub-044,3,20,right,none,1,present,none,3.7,absent,0,0.7895016999998461,None,down,yes
sub-044,3,42,right,none,0,absent,none,0,absent,1,0.6685300999999981,None,down,yes
sub-044,3,18,right,none,1,present,none,7.3,present,1,0.5943928999997752,None,down,yes
sub-044,3,32,right,none,1,present,none,3.7,present,1,0.8609903999999915,None,down,yes
sub-044,5,20,left,left,1,present,congruent,4.8,present,1,1.4243392999999287,2,left,yes
sub-044,5,23,left,left,0,absent,congruent,0,absent,1,0.8812368999999762,2,left,yes
sub-044,5,34,left,left,1,present,congruent,5.3,absent,0,1.00493890000007,2,left,yes
sub-044,5,27,left,left,1,present,congruent,6.1,present,1,0.7239822999999888,2,left,yes
sub-044,5,17,left,left,1,present,congruent,7.3,present,1,1.443338600000061,2,left,yes
sub-044,5,39,left,left,1,present,congruent,3.7,absent,0,1.6810120000000095,2,left,yes
sub-044,5,40,left,left,1,present,congruent,14,present,1,0.6711480000001302,2,left,yes
sub-044,5,33,left,left,1,present,congruent,6.1,present,1,0.8129315999999562,2,left,yes
sub-044,5,16,left,left,0,absent,congruent,0,absent,1,0.8823443999999654,2,left,yes
sub-044,5,12,left,left,1,present,congruent,14,present,1,0.401216500000146,2,left,yes
sub-044,5,32,left,left,1,present,congruent,6.1,absent,0,1.8087774000000536,2,left,yes
sub-044,5,18,left,left,1,present,congruent,4.8,present,1,0.6916653999999198,2,left,yes
sub-044,5,10,left,left,1,present,congruent,7.3,present,1,0.7889052000000447,2,left,yes
sub-044,5,8,left,left,1,present,congruent,7.3,present,1,1.2924851999998737,2,left,yes
sub-044,5,3,left,left,0,absent,congruent,0,absent,1,1.0377791999999315,2,left,yes
sub-044,5,7,left,left,1,present,congruent,5.3,present,1,0.7073457999999846,2,left,yes
sub-044,5,41,left,left,1,present,congruent,6.1,present,1,1.0587092000000666,2,left,yes
sub-044,5,38,left,left,1,present,congruent,7.3,present,1,0.7766392999999425,2,left,yes
sub-044,5,14,left,left,1,present,congruent,3.7,absent,0,0.8408354999999119,2,left,yes
sub-044,5,22,left,left,1,present,congruent,4.8,absent,0,0.9632177999999384,2,left,yes
sub-044,5,30,left,left,1,present,congruent,3.7,absent,0,2.016750000000002,2,left,yes
sub-044,5,29,left,left,1,present,congruent,7.3,present,1,2.4111401999998634,2,left,yes
sub-044,5,36,left,left,1,present,congruent,4.8,present,1,1.5673197999999502,2,left,yes
sub-044,5,11,left,left,1,present,congruent,5.3,present,1,0.9104115000000093,2,left,yes
sub-044,5,15,left,left,0,absent,congruent,0,absent,1,1.7953271000001223,2,left,yes
sub-044,5,26,left,left,1,present,congruent,6.1,present,1,1.1274402999999893,2,left,yes
sub-044,5,28,left,left,0,absent,congruent,0,absent,1,1.3399913999999171,2,left,yes
sub-044,5,13,left,left,1,present,congruent,14,present,1,0.9419060999998692,2,left,yes
sub-044,5,4,left,left,1,present,congruent,14,present,1,0.808106700000053,2,left,yes
sub-044,5,19,left,left,1,present,congruent,5.3,present,1,1.5125355999998646,2,left,yes
sub-044,5,42,left,left,1,present,congruent,3.7,present,1,1.130253699999912,2,left,yes
sub-044,5,6,left,left,1,present,congruent,3.7,present,1,0.8222419000001082,2,left,yes
sub-044,5,35,left,left,1,present,congruent,4.8,absent,0,0.829877099999976,2,left,yes
sub-044,5,24,left,left,1,present,congruent,14,present,1,0.6933328000000074,2,left,yes
sub-044,5,1,left,left,1,present,congruent,14,present,1,0.6065907999998217,2,left,yes
sub-044,5,25,left,left,1,present,congruent,3.7,absent,0,1.1949862999999823,2,left,yes
sub-044,5,2,left,left,1,present,congruent,5.3,present,1,0.9156540999999834,2,left,yes
sub-044,5,31,left,left,1,present,congruent,4.8,present,1,0.7503987999998571,2,left,yes
sub-044,5,5,left,left,1,present,congruent,6.1,absent,0,1.032653900000014,2,left,yes
sub-044,5,21,left,left,1,present,congruent,5.3,absent,0,0.7755274999999529,2,left,yes
sub-044,5,9,left,left,0,absent,congruent,0,absent,1,0.710129199999983,2,left,yes
sub-044,5,37,left,left,1,present,congruent,7.3,absent,0,1.0527478999999855,2,left,yes
sub-044,6,33,left,none,0,absent,none,0,absent,1,1.2227403999997932,None,down,yes
sub-044,6,38,left,none,1,present,none,3.7,absent,0,0.8643798999999035,None,down,yes
sub-044,6,12,left,none,1,present,none,6.1,present,1,0.6662890000000061,None,down,yes
sub-044,6,37,left,none,1,present,none,4.8,absent,0,0.8647358999999142,None,down,yes
sub-044,6,28,left,none,1,present,none,3.7,present,1,0.8143080999998347,None,down,yes
sub-044,6,31,left,none,0,absent,none,0,absent,1,0.7482209999998304,None,down,yes
sub-044,6,10,left,none,0,absent,none,0,absent,1,0.9058685999998488,None,down,yes
sub-044,6,32,left,none,1,present,none,5.3,present,1,0.6118609000000106,None,down,yes
sub-044,6,22,left,none,1,present,none,6.1,absent,0,1.7113767000000737,None,down,yes
sub-044,6,19,left,none,1,present,none,7.3,present,1,0.5741433999999117,None,down,yes
sub-044,6,34,left,none,1,present,none,5.3,absent,0,0.8117781999999352,None,down,yes
sub-044,6,35,left,none,1,present,none,14,present,1,0.6740350000000035,None,down,yes
sub-044,6,36,left,none,1,present,none,7.3,present,1,0.6999915000001238,None,down,yes
sub-044,6,4,left,none,1,present,none,14,present,1,0.6371921000002203,None,down,yes
sub-044,6,30,left,none,1,present,none,7.3,present,1,0.6891381999998885,None,down,yes
sub-044,6,1,left,none,0,absent,none,0,absent,1,0.8666549999998097,None,down,yes
sub-044,6,13,left,none,1,present,none,3.7,present,1,0.7409620999999333,None,down,yes
sub-044,6,3,left,none,1,present,none,7.3,present,1,0.8975209999998697,None,down,yes
sub-044,6,41,left,none,1,present,none,6.1,present,1,0.7926347999998598,None,down,yes
sub-044,6,24,left,none,1,present,none,4.8,present,1,0.8515967000000728,None,down,yes
sub-044,6,42,left,none,1,present,none,7.3,present,1,0.7641906999999719,None,down,yes
sub-044,6,9,left,none,1,present,none,14,present,1,0.6605094999999892,None,down,yes
sub-044,6,17,left,none,1,present,none,14,present,1,0.6154914999999619,None,down,yes
sub-044,6,25,left,none,1,present,none,14,present,1,1.5381698999999571,None,down,yes
sub-044,6,40,left,none,1,present,none,6.1,present,1,0.7989998000000469,None,down,yes
sub-044,6,29,left,none,1,present,none,4.8,present,1,0.8465667000000394,None,down,yes
sub-044,6,2,left,none,1,present,none,5.3,absent,0,0.7889743999999155,None,down,yes
sub-044,6,21,left,none,1,present,none,5.3,present,1,0.885894899999812,None,down,yes
sub-044,6,15,left,none,1,present,none,5.3,absent,0,1.2979636000000028,None,down,yes
sub-044,6,16,left,none,1,present,none,7.3,present,1,0.6310031000000436,None,down,yes
sub-044,6,11,left,none,0,absent,none,0,absent,1,0.9104495000001408,None,down,yes
sub-044,6,20,left,none,1,present,none,3.7,present,1,0.9293284000000313,None,down,yes
sub-044,6,8,left,none,1,present,none,4.8,present,1,2.1402356000000964,None,down,yes
sub-044,6,7,left,none,0,absent,none,0,absent,1,1.054721200000131,None,down,yes
sub-044,6,27,left,none,1,present,none,5.3,present,1,0.8654039000000466,None,down,yes
sub-044,6,26,left,none,1,present,none,3.7,absent,0,0.8348697000001266,None,down,yes
sub-044,6,39,left,none,1,present,none,3.7,absent,0,0.7620065000000977,None,down,yes
sub-044,6,6,left,none,1,present,none,6.1,present,1,0.6568488000000343,None,down,yes
sub-044,6,18,left,none,1,present,none,4.8,absent,0,0.9366263000001708,None,down,yes
sub-044,6,14,left,none,1,present,none,4.8,absent,0,0.7868524000000434,None,down,yes
sub-044,6,5,left,none,1,present,none,6.1,present,1,0.5812094000000343,None,down,yes
sub-044,6,23,left,none,1,present,none,14,present,1,0.6472248000000036,None,down,yes
sub-044,2,39,right,left,1,present,incongruent,5.3,present,1,2.5874684000000343,2,left,yes
sub-044,2,20,right,left,1,present,incongruent,3.7,present,1,0.9495283000001108,2,left,yes
sub-044,2,36,right,left,1,present,incongruent,6.1,present,1,0.97201670000004,2,left,yes
sub-044,2,41,right,left,1,present,incongruent,7.3,present,1,0.876729399999931,2,left,yes
sub-044,2,42,right,left,1,present,incongruent,6.1,present,1,0.8948221999999078,2,left,yes
sub-044,2,23,right,left,1,present,incongruent,6.1,present,1,0.8354762999999821,2,left,yes
sub-044,2,25,right,left,1,present,incongruent,14,present,1,0.8357531999999992,2,left,yes
sub-044,2,15,right,left,1,present,incongruent,3.7,absent,0,0.9275430000000142,2,left,yes
sub-044,2,35,right,left,0,absent,incongruent,0,absent,1,0.8222469999998339,2,left,yes
sub-044,2,8,right,left,1,present,incongruent,3.7,present,1,0.7300176999999621,2,left,yes
sub-044,2,5,right,left,1,present,incongruent,4.8,present,1,0.727341000000024,2,left,yes
sub-044,2,32,right,left,1,present,incongruent,4.8,absent,0,0.7490847999999914,2,left,yes
sub-044,2,9,right,left,0,absent,incongruent,0,absent,1,0.8296476999998958,2,left,yes
sub-044,2,40,right,left,1,present,incongruent,7.3,present,1,0.7429266999999982,2,left,yes
sub-044,2,26,right,left,1,present,incongruent,4.8,present,1,0.6276863000000503,2,left,yes
sub-044,2,7,right,left,1,present,incongruent,14,present,1,0.7995918999999958,2,left,yes
sub-044,2,1,right,left,1,present,incongruent,5.3,present,1,0.87645230000021,2,left,yes
sub-044,2,33,right,left,1,present,incongruent,14,present,1,0.6422263000001749,2,left,yes
sub-044,2,24,right,left,1,present,incongruent,5.3,absent,0,1.1503525000000536,2,left,yes
sub-044,2,28,right,left,0,absent,incongruent,0,absent,1,0.7810707000001003,2,left,yes
sub-044,2,30,right,left,0,absent,incongruent,0,absent,1,0.7036628000000746,2,left,yes
sub-044,2,18,right,left,1,present,incongruent,5.3,absent,0,1.00059669999996,2,left,yes
sub-044,2,21,right,left,1,present,incongruent,5.3,present,1,1.3244649999999183,2,left,yes
sub-044,2,37,right,left,1,present,incongruent,4.8,present,1,0.7801916000000801,2,left,yes
sub-044,2,3,right,left,1,present,incongruent,14,present,1,0.5822714999999334,2,left,yes
sub-044,2,13,right,left,1,present,incongruent,4.8,present,1,0.7787488999999823,2,left,yes
sub-044,2,6,right,left,0,absent,incongruent,0,absent,1,0.7354801999999836,2,left,yes
sub-044,2,10,right,left,0,absent,incongruent,0,absent,1,1.290521500000068,2,left,yes
sub-044,2,14,right,left,1,present,incongruent,3.7,absent,0,1.6859839999999622,2,left,yes
sub-044,2,17,right,left,1,present,incongruent,14,present,1,1.2017824999998084,2,left,yes
sub-044,2,34,right,left,1,present,incongruent,6.1,present,1,0.8933477999999013,2,left,yes
sub-044,2,27,right,left,1,present,incongruent,3.7,absent,0,1.018016699999862,2,left,yes
sub-044,2,16,right,left,1,present,incongruent,3.7,present,1,0.7293347999998332,2,left,yes
sub-044,2,31,right,left,1,present,incongruent,5.3,present,1,0.8692462000003616,2,left,yes
sub-044,2,38,right,left,1,present,incongruent,7.3,present,1,0.8072819999997591,2,left,yes
sub-044,2,29,right,left,1,present,incongruent,7.3,present,1,0.7066219999996974,2,left,yes
sub-044,2,4,right,left,1,present,incongruent,6.1,absent,0,0.9554367999999158,2,left,yes
sub-044,2,12,right,left,1,present,incongruent,14,present,1,0.815655699999752,2,left,yes
sub-044,2,19,right,left,1,present,incongruent,4.8,absent,0,0.8202592000002369,2,left,yes
sub-044,2,22,right,left,1,present,incongruent,7.3,present,1,0.7463422999999239,2,left,yes
sub-044,2,2,right,left,1,present,incongruent,7.3,absent,0,0.8482990999996218,2,left,yes
sub-044,2,11,right,left,1,present,incongruent,6.1,absent,0,0.9566365999999108,2,left,yes
sub-045,3,39,right,none,1,present,none,7.3,present,1,0.6519177070586011,None,right,no
sub-045,3,21,right,none,1,present,none,5.3,present,1,0.4908661659574136,None,right,no
sub-045,3,32,right,none,1,present,none,3.7,present,1,0.4678252909798175,None,right,no
sub-045,3,27,right,none,1,present,none,6.1,present,1,0.4590212489711121,None,right,no
sub-045,3,19,right,none,1,present,none,5.3,present,1,0.3773149569751695,None,right,no
sub-045,3,22,right,none,1,present,none,3.7,absent,0,0.4570907909655943,None,right,no
sub-045,3,11,right,none,0,absent,none,0,absent,1,0.5399930409621447,None,right,no
sub-045,3,33,right,none,0,absent,none,0,absent,1,0.47625837405212224,None,right,no
sub-045,3,35,right,none,1,present,none,4.8,present,1,0.27890845795627683,None,right,no
sub-045,3,12,right,none,1,present,none,5.3,present,1,0.33000779093708843,None,right,no
sub-045,3,1,right,none,1,present,none,5.3,present,1,0.38726424996275455,None,right,no
sub-045,3,40,right,none,1,present,none,4.8,present,1,0.36558345705270767,None,right,no
sub-045,3,28,right,none,1,present,none,14,present,1,0.3331592489266768,None,right,no
sub-045,3,13,right,none,1,present,none,6.1,present,1,0.4050630410201848,None,right,no
sub-045,3,8,right,none,1,present,none,3.7,present,1,0.6228259990457445,None,right,no
sub-045,3,18,right,none,1,present,none,7.3,present,1,0.33929179096594453,None,right,no
sub-045,3,29,right,none,1,present,none,6.1,present,1,0.34631945798173547,None,right,no
sub-045,3,34,right,none,1,present,none,14,present,1,0.2865684990538284,None,right,no
sub-045,3,26,right,none,1,present,none,4.8,present,1,0.2884213749784976,None,right,no
sub-045,3,6,right,none,1,present,none,6.1,present,1,0.28486324998084456,None,right,no
sub-045,3,38,right,none,1,present,none,7.3,present,1,0.32566716603469104,None,right,no
sub-045,3,30,right,none,1,present,none,5.3,absent,0,0.45306899899151176,None,right,no
sub-045,3,16,right,none,1,present,none,7.3,present,1,0.3044334570877254,None,right,no
sub-045,3,9,right,none,1,present,none,6.1,present,1,0.3097119990270585,None,right,no
sub-045,3,7,right,none,1,present,none,14,present,1,0.31586408300790936,None,right,no
sub-045,3,3,right,none,1,present,none,7.3,present,1,0.43359362392220646,None,right,no
sub-045,3,37,right,none,1,present,none,3.7,present,1,0.469880250049755,None,right,no
sub-045,3,4,right,none,1,present,none,7.3,present,1,0.3904453739523888,None,right,no
sub-045,3,42,right,none,0,absent,none,0,absent,1,0.5294377070385963,None,right,no
sub-045,3,41,right,none,1,present,none,6.1,present,1,0.4004114989656955,None,right,no
sub-045,3,31,right,none,1,present,none,14,present,1,0.36492845800239593,None,right,no
sub-045,3,36,right,none,0,absent,none,0,absent,1,0.4892339570214972,None,right,no
sub-045,3,10,right,none,1,present,none,5.3,present,1,0.3389871660619974,None,right,no
sub-045,3,24,right,none,0,absent,none,0,absent,1,0.4342979999491945,None,right,no
sub-045,3,17,right,none,1,present,none,3.7,present,1,0.34132283297367394,None,right,no
sub-045,3,2,right,none,1,present,none,14,present,1,0.2756619160063565,None,right,no
sub-045,3,5,right,none,1,present,none,4.8,present,1,0.3945310829440132,None,right,no
sub-045,3,15,right,none,0,absent,none,0,absent,1,0.3578810830367729,None,right,no
sub-045,3,20,right,none,1,present,none,3.7,absent,0,1.143567332997918,None,right,no
sub-045,3,23,right,none,1,present,none,4.8,present,1,0.5979521659901366,None,right,no
sub-045,3,25,right,none,1,present,none,4.8,absent,0,0.5117641250835732,None,right,no
sub-045,3,14,right,none,1,present,none,14,present,1,0.32658024900592864,None,right,no
sub-045,2,21,right,left,1,present,incongruent,5.3,present,1,1.9705281240167096,3,left,yes
sub-045,2,29,right,left,1,present,incongruent,7.3,present,1,0.43433295807335526,3,left,yes
sub-045,2,22,right,left,1,present,incongruent,7.3,present,1,0.406358623993583,3,left,yes
sub-045,2,18,right,left,1,present,incongruent,5.3,present,1,0.8521903330693021,3,left,yes
sub-045,2,8,right,left,1,present,incongruent,3.7,present,1,0.957349873962812,3,left,yes
sub-045,2,27,right,left,1,present,incongruent,3.7,absent,0,0.702649541082792,3,left,yes
sub-045,2,25,right,left,1,present,incongruent,14,present,1,0.2887525409460068,3,left,yes
sub-045,2,16,right,left,1,present,incongruent,3.7,absent,0,3.164462957996875,3,left,yes
sub-045,2,4,right,left,1,present,incongruent,6.1,present,1,0.3615431661019102,3,left,yes
sub-045,2,38,right,left,1,present,incongruent,7.3,present,1,0.3826199159957469,3,left,yes
sub-045,2,7,right,left,1,present,incongruent,14,present,1,0.31740291602909565,3,left,yes
sub-045,2,42,right,left,1,present,incongruent,6.1,present,1,0.3520794580690563,3,left,yes
sub-045,2,31,right,left,1,present,incongruent,5.3,present,1,2.013717832043767,3,left,yes
sub-045,2,13,right,left,1,present,incongruent,4.8,absent,0,1.1491467079613358,3,left,yes
sub-045,2,6,right,left,0,absent,incongruent,0,absent,1,0.5856617080280557,3,left,yes
sub-045,2,5,right,left,1,present,incongruent,4.8,present,1,0.36145849898457527,3,left,yes
sub-045,2,34,right,left,1,present,incongruent,6.1,present,1,0.3288867910159752,3,left,yes
sub-045,2,40,right,left,1,present,incongruent,7.3,present,1,0.6822838740190491,3,left,yes
sub-045,2,10,right,left,0,absent,incongruent,0,absent,1,0.5123880410101265,3,left,yes
sub-045,2,19,right,left,1,present,incongruent,4.8,present,1,0.36961041600443423,3,left,yes
sub-045,2,3,right,left,1,present,incongruent,14,present,1,0.25791041599586606,3,left,yes
sub-045,2,32,right,left,1,present,incongruent,4.8,present,1,1.3425432069925591,3,left,yes
sub-045,2,30,right,left,0,absent,incongruent,0,absent,1,0.38074745796620846,3,left,yes
sub-045,2,9,right,left,0,absent,incongruent,0,absent,1,0.37366024893708527,3,left,yes
sub-045,2,26,right,left,1,present,incongruent,4.8,present,1,0.6750673330388963,3,left,yes
sub-045,2,41,right,left,1,present,incongruent,7.3,present,1,0.2897971239872277,3,left,yes
sub-045,2,39,right,left,1,present,incongruent,5.3,present,1,0.3815706659806892,3,left,yes
sub-045,2,2,right,left,1,present,incongruent,7.3,present,1,0.32166954095009714,3,left,yes
sub-045,2,11,right,left,1,present,incongruent,6.1,present,1,0.3064988749101758,3,left,yes
sub-045,2,35,right,left,0,absent,incongruent,0,absent,1,0.4665618329308927,3,left,yes
sub-045,2,24,right,left,1,present,incongruent,5.3,present,1,0.382454082951881,3,left,yes
sub-045,2,15,right,left,1,present,incongruent,3.7,absent,0,0.6694125409703702,3,left,yes
sub-045,2,28,right,left,0,absent,incongruent,0,absent,1,0.4234140409389511,3,left,yes
sub-045,2,20,right,left,1,present,incongruent,3.7,absent,0,0.4360850829398259,3,left,yes
sub-045,2,36,right,left,1,present,incongruent,6.1,present,1,0.3586440820945427,3,left,yes
sub-045,2,37,right,left,1,present,incongruent,4.8,absent,0,0.7886123330099508,3,left,yes
sub-045,2,17,right,left,1,present,incongruent,14,present,1,0.27526987495366484,3,left,yes
sub-045,2,12,right,left,1,present,incongruent,14,present,1,0.2622505819890648,3,left,yes
sub-045,2,14,right,left,1,present,incongruent,3.7,absent,0,0.7280895829899237,3,left,yes
sub-045,2,23,right,left,1,present,incongruent,6.1,present,1,0.25097558193374425,3,left,yes
sub-045,2,33,right,left,1,present,incongruent,14,present,1,0.25162470794748515,3,left,yes
sub-045,2,1,right,left,1,present,incongruent,5.3,present,1,0.6217025410151109,3,left,yes
sub-045,5,30,left,left,1,present,congruent,3.7,absent,0,2.1571958740241826,4,left,yes
sub-045,5,10,left,left,1,present,congruent,7.3,present,1,0.3918639160692692,4,left,yes
sub-045,5,18,left,left,1,present,congruent,4.8,present,1,0.4981297489721328,4,left,yes
sub-045,5,28,left,left,0,absent,congruent,0,absent,1,0.3576499579939991,4,left,yes
sub-045,5,41,left,left,1,present,congruent,6.1,present,1,0.4553289989707991,4,left,yes
sub-045,5,25,left,left,1,present,congruent,3.7,absent,0,0.6933086659992114,4,left,yes
sub-045,5,11,left,left,1,present,congruent,5.3,absent,0,0.5230747070163488,4,left,yes
sub-045,5,24,left,left,1,present,congruent,14,present,1,0.3813589579658583,4,left,yes
sub-045,5,19,left,left,1,present,congruent,5.3,present,1,0.30254062393214554,4,left,yes
sub-045,5,20,left,left,1,present,congruent,4.8,absent,0,0.4168118740199134,4,left,yes
sub-045,5,31,left,left,1,present,congruent,4.8,absent,0,0.8181275830138475,4,left,yes
sub-045,5,4,left,left,1,present,congruent,14,present,1,0.3347848739940673,4,left,yes
sub-045,5,40,left,left,1,present,congruent,14,present,1,0.3629959579557181,4,left,yes
sub-045,5,14,left,left,1,present,congruent,3.7,present,1,0.4365066250320524,4,left,yes
sub-045,5,13,left,left,1,present,congruent,14,present,1,0.3018541249912232,4,left,yes
sub-045,5,26,left,left,1,present,congruent,6.1,present,1,0.30758495803456753,4,left,yes
sub-045,5,35,left,left,1,present,congruent,4.8,present,1,0.4112741240533069,4,left,yes
sub-045,5,5,left,left,1,present,congruent,6.1,present,1,0.4252279580105096,4,left,yes
sub-045,5,12,left,left,1,present,congruent,14,present,1,0.2914571660803631,4,left,yes
sub-045,5,22,left,left,1,present,congruent,4.8,present,1,0.5389756240183488,4,left,yes
sub-045,5,32,left,left,1,present,congruent,6.1,present,1,0.4187452080659568,4,left,yes
sub-045,5,16,left,left,0,absent,congruent,0,absent,1,1.543411374092102,4,left,yes
sub-045,5,9,left,left,0,absent,congruent,0,absent,1,0.4208155410597101,4,left,yes
sub-045,5,8,left,left,1,present,congruent,7.3,present,1,0.42904675006866455,4,left,yes
sub-045,5,37,left,left,1,present,congruent,7.3,present,1,0.4222031240351498,4,left,yes
sub-045,5,2,left,left,1,present,congruent,5.3,absent,0,0.3352332500508055,4,left,yes
sub-045,5,15,left,left,0,absent,congruent,0,absent,1,0.3290262910304591,4,left,yes
sub-045,5,42,left,left,1,present,congruent,3.7,absent,0,0.6243340409127995,4,left,yes
sub-045,5,29,left,left,1,present,congruent,7.3,present,1,0.37265429098624736,4,left,yes
sub-045,5,34,left,left,1,present,congruent,5.3,absent,0,0.49107195797842,4,left,yes
sub-045,5,6,left,left,1,present,congruent,3.7,absent,0,0.5198591660009697,4,left,yes
sub-045,5,36,left,left,1,present,congruent,4.8,present,1,0.39262133301235735,4,left,yes
sub-045,5,7,left,left,1,present,congruent,5.3,present,1,0.4992657069815323,4,left,yes
sub-045,5,21,left,left,1,present,congruent,5.3,absent,0,0.352099624928087,4,left,yes
sub-045,5,3,left,left,0,absent,congruent,0,absent,1,0.3711564160184935,4,left,yes
sub-045,5,17,left,left,1,present,congruent,7.3,absent,0,0.4154211659915745,4,left,yes
sub-045,5,39,left,left,1,present,congruent,3.7,absent,0,0.5808065820019692,4,left,yes
sub-045,5,23,left,left,0,absent,congruent,0,absent,1,0.3983128329273314,4,left,yes
sub-045,5,33,left,left,1,present,congruent,6.1,present,1,0.4522095409920439,4,left,yes
sub-045,5,27,left,left,1,present,congruent,6.1,present,1,1.7409924159292132,4,left,yes
sub-045,5,1,left,left,1,present,congruent,14,present,1,0.3942096659447998,4,left,yes
sub-045,6,17,left,none,1,present,none,14,present,1,0.35137741605285555,None,left,no
