"id","trial","direction","condition","corrAns","resp","corr","rt"
"sub-002",1,"right","speed","right","right",1,30.5037664999982
"sub-002",2,"left","speed","left","left",1,31.0350145999982
"sub-002",3,"left","speed","left","right",0,32.7022453999962
"sub-002",4,"right","speed","right","left",0,30.5004253000079
"sub-002",5,"right","speed","right","right",1,32.8654415000055
"sub-002",6,"left","speed","left","left",1,29.8762180000049
"sub-002",7,"left","speed","left","right",0,29.2750335000019
"sub-002",8,"right","speed","right","right",1,31.6034059000085
"sub-002",9,"left","speed","left","right",0,33.6370338999986
"sub-002",10,"right","speed","right","right",1,29.2912890000007
"sub-002",11,"right","speed","right","right",1,28.5664450000186
"sub-002",12,"left","speed","left","left",1,29.074010500015
"sub-002",13,"left","speed","left","left",1,28.9317403000023
"sub-002",14,"right","speed","right","right",1,29.0725346000108
"sub-002",15,"left","speed","left","left",1,28.6684099000122
"sub-002",16,"right","speed","right","right",1,28.9071046000026
"sub-002",17,"right","speed","right","left",0,29.4887162999948
"sub-002",18,"left","speed","left","left",1,28.9078734000068
"sub-002",19,"right","speed","right","right",1,28.8290480000142
"sub-002",20,"left","speed","left","left",1,29.9590308000043
"sub-002",21,"right","speed","right","right",1,30.5213988000032
"sub-002",22,"left","speed","left","left",1,29.9955199000105
"sub-002",23,"left","speed","left","left",1,30.135274500004
"sub-002",24,"right","speed","right","right",1,28.9633020000038
"sub-002",25,"right","speed","right","right",1,29.8894342000131
"sub-002",26,"left","speed","left","left",1,30.4343064999994
"sub-002",27,"left","speed","left","left",1,28.9181623000186
"sub-002",28,"right","speed","right","right",1,28.7117937000148
"sub-002",29,"left","speed","left","left",1,28.9014094000013
"sub-002",30,"right","speed","right","right",1,29.0295063000085
"sub-002",31,"right","speed","right","right",1,30.6441898000048
"sub-002",32,"left","speed","left","left",1,29.1724703000073
"sub-002",33,"right","speed","right","right",1,29.6074807999976
"sub-002",34,"left","speed","left","left",1,29.3927989000076
"sub-002",35,"left","speed","left","right",0,28.9626905000041
"sub-002",36,"right","speed","right","right",1,29.1069780000107
"sub-002",37,"right","speed","right","right",1,28.8946959000023
"sub-002",38,"left","speed","left","left",1,29.1931298000127
"sub-002",39,"left","speed","left","right",0,29.2158430000127
"sub-002",40,"right","speed","right","right",1,28.7556534000032
"sub-002",41,"right","speed","right","right",1,33.3440513000096
"sub-002",42,"left","speed","left","left",1,28.9343355000019
"sub-002",43,"right","speed","right","left",0,29.4131433000002
"sub-002",44,"left","speed","left","left",1,29.4245381000073
"sub-002",45,"right","speed","right","right",1,28.5768719000043
"sub-002",46,"left","speed","left","left",1,29.8907502000075
"sub-002",47,"right","speed","right","right",1,31.5951783000055
"sub-002",48,"left","speed","left","left",1,29.7513954000024
"sub-002",49,"right","speed","right","right",1,33.4922662000026
"sub-002",50,"left","speed","left","left",1,28.9005300000135
"sub-002",51,"right","speed","right","right",1,28.5449061999971
"sub-002",52,"left","speed","left","right",0,28.6928228000033
"sub-002",53,"right","speed","right","right",1,31.7284964000137
"sub-002",54,"left","speed","left","left",1,28.9560390999977
"sub-002",55,"left","speed","left","right",0,29.4136902000173
"sub-002",56,"right","speed","right","right",1,28.7379849000135
"sub-002",57,"right","speed","right","right",1,28.6719884000049
"sub-002",58,"left","speed","left","left",1,29.1129562999995
"sub-002",59,"right","speed","right","left",0,33.1847717000055
"sub-002",60,"left","speed","left","right",0,28.762573400003
"sub-002",1,"right","accuracy","right","right",1,28.8177770000038
"sub-002",2,"left","accuracy","left","left",1,29.0003255000047
"sub-002",3,"right","accuracy","right","right",1,28.6943241000117
"sub-002",4,"left","accuracy","left","left",1,28.5843756999966
"sub-002",5,"left","accuracy","left","left",1,29.8775469000102
"sub-002",6,"right","accuracy","right","right",1,28.9536281000037
"sub-002",7,"right","accuracy","right","right",1,28.6214505000098
"sub-002",8,"left","accuracy","left","left",1,29.3220015000115
"sub-002",9,"left","accuracy","left","left",1,30.8731698000047
"sub-002",10,"right","accuracy","right","right",1,28.7928447000158
"sub-002",11,"right","accuracy","right","right",1,32.9781229000073
"sub-002",12,"left","accuracy","left","left",1,30.2022863000166
"sub-002",13,"right","accuracy","right","right",1,29.0396759000141
"sub-002",14,"left","accuracy","left","left",1,29.655233100013
"sub-002",15,"right","accuracy","right","right",1,29.8124091000063
"sub-002",16,"left","accuracy","left","left",1,28.9773442000151
"sub-002",17,"right","accuracy","right","right",1,29.1328842999937
"sub-002",18,"left","accuracy","left","left",1,31.0730321000156
"sub-002",19,"left","accuracy","left","right",0,32.4653595000127
"sub-002",20,"right","accuracy","right","right",1,32.6751658000139
"sub-002",21,"left","accuracy","left","left",1,29.646026300019
"sub-002",22,"right","accuracy","right","right",1,29.2087946000102
"sub-002",23,"left","accuracy","left","left",1,29.3470329999982
"sub-002",24,"right","accuracy","right","right",1,29.3121809000149
"sub-002",25,"right","accuracy","right","right",1,30.4780014999997
"sub-002",26,"left","accuracy","left","left",1,28.5263929000066
"sub-002",27,"left","accuracy","left","left",1,28.657386100007
"sub-002",28,"right","accuracy","right","right",1,28.6237963000021
"sub-002",29,"left","accuracy","left","left",1,28.5981009000097
"sub-002",30,"right","accuracy","right","right",1,29.1707656000071
"sub-002",31,"left","accuracy","left","left",1,28.8053065000131
"sub-002",32,"right","accuracy","right","right",1,28.6317222000071
"sub-002",33,"right","accuracy","right","right",1,28.6473745999974
"sub-002",34,"left","accuracy","left","left",1,28.7690119000181
"sub-002",35,"left","accuracy","left","right",0,29.8140897000121
"sub-002",36,"right","accuracy","right","right",1,29.009080600008
"sub-002",37,"left","accuracy","left","left",1,30.2897601000004
"sub-002",38,"right","accuracy","right","right",1,29.6104564000125
"sub-002",39,"right","accuracy","right","left",0,31.2236809000024
"sub-002",40,"left","accuracy","left","left",1,31.2171918000095
"sub-002",41,"left","accuracy","left","left",1,31.1234108000062
"sub-002",42,"right","accuracy","right","right",1,30.553049500013
"sub-002",43,"left","accuracy","left","right",0,33.3553255000152
"sub-002",44,"right","accuracy","right","right",1,28.9787683000031
"sub-002",45,"right","accuracy","right","left",0,28.7405745000142
"sub-002",46,"left","accuracy","left","left",1,29.1352694000088
"sub-002",47,"left","accuracy","left","left",1,28.9283857999981
"sub-002",48,"right","accuracy","right","right",1,28.5705391000083
"sub-002",49,"left","accuracy","left","left",1,29.5690506000101
"sub-002",50,"right","accuracy","right","right",1,28.9956611999951
"sub-002",51,"left","accuracy","left","left",1,29.714088800014
"sub-002",52,"right","accuracy","right","right",1,31.1963730000134
"sub-002",53,"right","accuracy","right","left",0,30.9402454000083
"sub-002",54,"left","accuracy","left","left",1,30.8771465000027
"sub-002",55,"left","accuracy","left","right",0,29.0034283000132
"sub-002",56,"right","accuracy","right","right",1,28.8305715000024
"sub-002",57,"left","accuracy","left","left",1,28.8514900000009
"sub-002",58,"right","accuracy","right","right",1,28.9095399000071
"sub-002",59,"left","accuracy","left","left",1,28.8704451000085
"sub-002",60,"right","accuracy","right","right",1,31.1916403000068
"sub-003",1,"right","speed","right","right",1,34.9154181000195
"sub-003",2,"left","speed","left","left",1,35.3007589000044
"sub-003",3,"right","speed","right","left",0,34.5093877000181
"sub-003",4,"left","speed","left","left",1,34.4861478000093
"sub-003",5,"left","speed","left","right",0,34.2713946000149
"sub-003",6,"right","speed","right","left",0,34.7567630000121
"sub-003",7,"right","speed","right","right",1,34.6394940000027
"sub-003",8,"left","speed","left","left",1,34.6223711000202
"sub-003",9,"right","speed","right","left",0,34.5278381000098
"sub-003",10,"left","speed","left","right",0,34.5335529000149
"sub-003",11,"left","speed","left","left",1,34.5297192000144
"sub-003",12,"right","speed","right","right",1,34.019666600012
"sub-003",13,"left","speed","left","left",1,34.1094149000128
"sub-003",14,"right","speed","right","left",0,34.718354200013
"sub-003",15,"right","speed","right","right",1,34.9571630999999
"sub-003",16,"left","speed","left","right",0,34.3509221000131
"sub-003",17,"right","speed","right","left",0,34.6948905000172
"sub-003",18,"left","speed","left","left",1,34.6600323000166
"sub-003",19,"left","speed","left","right",0,34.7209652000165
"sub-003",20,"right","speed","right","left",0,34.506415300013
"sub-003",21,"left","speed","left","right",0,34.5600504000176
"sub-003",22,"right","speed","right","right",1,34.2835295999976
"sub-003",23,"right","speed","right","left",0,34.2727536000166
"sub-003",24,"left","speed","left","right",0,34.5820988000196
"sub-003",25,"right","speed","right","left",0,34.7506459000142
"sub-003",26,"left","speed","left","left",1,35.7014444000088
"sub-003",27,"left","speed","left","right",0,34.4507876000134
"sub-003",28,"right","speed","right","left",0,34.9852293000149
"sub-003",29,"right","speed","right","right",1,35.7262436000165
"sub-003",30,"left","speed","left","left",1,34.7589541000198
"sub-003",31,"left","speed","left","left",1,35.9905133000138
"sub-003",32,"right","speed","right","right",1,34.670672200009
"sub-003",33,"right","speed","right","left",0,35.6107033000153
"sub-003",34,"left","speed","left","right",0,35.8339401000121
"sub-003",35,"right","speed","right","right",1,35.4007148000092
"sub-003",36,"left","speed","left","left",1,36.0647499000042
"sub-003",37,"right","speed","right","right",1,35.6515299000166
"sub-003",38,"left","speed","left","left",1,34.628024900012
"sub-003",39,"left","speed","left","left",1,37.1513384000136
"sub-003",40,"right","speed","right","right",1,35.516424100002
"sub-003",41,"left","speed","left","left",1,34.974217400013
"sub-003",42,"right","speed","right","right",1,34.7985565000126
"sub-003",43,"right","speed","right","left",0,35.2394284000038
"sub-003",44,"left","speed","left","right",0,35.8595437000185
"sub-003",45,"right","speed","right","left",0,36.5204237000144
"sub-003",46,"left","speed","left","right",0,37.1231780000089
"sub-003",47,"left","speed","left","left",1,35.4347029000055
"sub-003",48,"right","speed","right","left",0,36.0835993000219
"sub-003",49,"right","speed","right","right",1,35.8837725000049
"sub-003",50,"left","speed","left","left",1,36.2780970000167
"sub-003",51,"left","speed","left","right",0,35.316270700001
"sub-003",52,"right","speed","right","left",0,36.568078500015
"sub-003",53,"left","speed","left","left",1,35.8345450000197
"sub-003",54,"right","speed","right","right",1,35.7532435000176
"sub-003",55,"left","speed","left","right",0,36.1886864000116
"sub-003",56,"right","speed","right","left",0,34.3706501000124
"sub-003",57,"right","speed","right","right",1,35.8171887000062
"sub-003",58,"left","speed","left","left",1,36.04201070001
"sub-003",59,"right","speed","right","left",0,34.2854626000044
"sub-003",60,"left","speed","left","right",0,34.4309932000033
"sub-003",1,"right","accuracy","right","right",1,38.7494113000139
"sub-003",2,"left","accuracy","left","left",1,37.290143700011
"sub-003",3,"left","accuracy","left","right",0,37.264568100014
"sub-003",4,"right","accuracy","right","left",0,35.9481294000143
"sub-003",5,"right","accuracy","right","right",1,34.9963712000026
"sub-003",6,"left","accuracy","left","left",1,35.4553648000146
"sub-003",7,"left","accuracy","left","right",0,35.417792799999
"sub-003",8,"right","accuracy","right","right",1,35.4810918000148
"sub-003",9,"left","accuracy","left","left",1,34.7807735000242
"sub-003",10,"right","accuracy","right","right",1,35.3498473000218
"sub-003",11,"right","accuracy","right","left",0,34.6038493000087
"sub-003",12,"left","accuracy","left","left",1,34.3668669000035
"sub-003",13,"right","accuracy","right","right",1,34.3216580000153
"sub-003",14,"left","accuracy","left","left",1,34.7318987000035
"sub-003",15,"left","accuracy","left","right",0,34.5587166000041
"sub-003",16,"right","accuracy","right","right",1,34.3695547000098
"sub-003",17,"right","accuracy","right","left",0,34.9795338000113
"sub-003",18,"left","accuracy","left","left",1,35.8019820000191
"sub-003",19,"left","accuracy","left","right",0,35.3811797000235
"sub-003",20,"right","accuracy","right","right",1,34.641253800015
"sub-003",21,"right","accuracy","right","left",0,35.8302211000118
"sub-003",22,"left","accuracy","left","right",0,34.6221800000058
"sub-003",23,"left","accuracy","left","right",0,34.7905963000085
"sub-003",24,"right","accuracy","right","left",0,35.2546852000232
"sub-003",25,"left","accuracy","left","left",1,35.7784143000172
"sub-003",26,"right","accuracy","right","left",0,35.7730514000141
"sub-003",27,"right","accuracy","right","left",0,35.5917956000048
"sub-003",28,"left","accuracy","left","left",1,35.9417243000062
"sub-003",29,"right","accuracy","right","right",1,35.0287670000107
"sub-003",30,"left","accuracy","left","left",1,34.9013594000135
"sub-003",31,"right","accuracy","right","right",1,34.7457633000158
"sub-003",32,"left","accuracy","left","left",1,35.1730219000165
"sub-003",33,"right","accuracy","right","right",1,34.4333960000076
"sub-003",34,"left","accuracy","left","left",1,35.0834529000131
"sub-003",35,"left","accuracy","left","right",0,35.125385700012
"sub-003",36,"right","accuracy","right","right",1,35.9399514000106
"sub-003",37,"right","accuracy","right","right",1,35.8781183000101
"sub-003",38,"left","accuracy","left","left",1,34.2174200000154
"sub-003",39,"left","accuracy","left","right",0,34.4066846000205
"sub-003",40,"right","accuracy","right","right",1,34.3803021000058
"sub-003",41,"right","accuracy","right","right",1,34.7763009000046
"sub-003",42,"left","accuracy","left","left",1,34.3852960000077
"sub-003",43,"left","accuracy","left","left",1,34.7934675000142
"sub-003",44,"right","accuracy","right","right",1,34.5226374000049
"sub-003",45,"left","accuracy","left","left",1,34.3915590000106
"sub-003",46,"right","accuracy","right","right",1,34.3475877000164
"sub-003",47,"right","accuracy","right","right",1,34.1810554000112
"sub-003",48,"left","accuracy","left","left",1,34.1573024000245
"sub-003",49,"left","accuracy","left","left",1,35.389516900017
"sub-003",50,"right","accuracy","right","right",1,34.486001000012
"sub-003",51,"left","accuracy","left","right",0,34.4201459000178
"sub-003",52,"right","accuracy","right","right",1,34.7552384000155
"sub-003",53,"left","accuracy","left","left",1,34.5277009000129
"sub-003",54,"right","accuracy","right","right",1,35.3522087000019
"sub-003",55,"left","accuracy","left","left",1,35.1188490000204
"sub-003",56,"right","accuracy","right","right",1,34.3427513000206
"sub-003",57,"left","accuracy","left","left",1,34.3103233000147
"sub-003",58,"right","accuracy","right","right",1,35.0873584000074
"sub-003",59,"left","accuracy","left","right",0,34.8266824000166
"sub-003",60,"right","accuracy","right","left",0,35.0959761999984
"sub-004",1,"left","speed","left","left",1,23.746771599981
"sub-004",2,"right","speed","right","right",1,24.285517900018
"sub-004",3,"right","speed","right","right",1,26.4976613000035
"sub-004",4,"left","speed","left","left",1,24.0464769999962
"sub-004",5,"right","speed","right","right",1,25.0591998000164
"sub-004",6,"left","speed","left","left",1,26.2008035999606
"sub-004",7,"right","speed","right","right",1,23.9399875000236
"sub-004",8,"left","speed","left","left",1,23.9299322000006
"sub-004",9,"left","speed","left","left",1,23.6404073000303
"sub-004",10,"right","speed","right","right",1,24.5439354000264
"sub-004",11,"left","speed","left","left",1,24.7422498000087
"sub-004",12,"right","speed","right","left",0,23.8519910999457
"sub-004",13,"right","speed","right","right",1,25.2446602000273
"sub-004",14,"left","speed","left","left",1,25.5910067000077
"sub-004",15,"left","speed","left","left",1,24.2448518999736
"sub-004",16,"right","speed","right","left",0,28.682905099995
"sub-004",17,"right","speed","right","right",1,26.7964838999906
"sub-004",18,"left","speed","left","left",1,23.5969714999665
"sub-004",19,"left","speed","left","left",1,24.3448602000135
"sub-004",20,"right","speed","right","right",1,24.4444668000215
"sub-004",21,"left","speed","left","left",1,24.4709985000081
"sub-004",22,"right","speed","right","right",1,28.234398200002
"sub-004",23,"right","speed","right","left",0,24.6717690000078
"sub-004",24,"left","speed","left","left",1,23.8270806000219
"sub-004",25,"left","speed","left","left",1,23.6697107999935
"sub-004",26,"right","speed","right","left",0,25.007000099984
"sub-004",27,"left","speed","left","left",1,23.6045841000159
"sub-004",28,"right","speed","right","left",0,24.388381900033
"sub-004",29,"left","speed","left","left",1,24.202158900036
"sub-004",30,"right","speed","right","left",0,24.8557653999887
"sub-004",31,"left","speed","left","left",1,24.2367041000398
"sub-004",32,"right","speed","right","left",0,25.1941458999645
"sub-004",33,"right","speed","right","right",1,26.2040092999814
"sub-004",34,"left","speed","left","left",1,23.5751329000341
"sub-004",35,"left","speed","left","left",1,23.6304976000101
"sub-004",36,"right","speed","right","right",1,25.1569630999584
"sub-004",37,"left","speed","left","left",1,23.6229331000359
"sub-004",38,"right","speed","right","left",0,24.8979106000042
"sub-004",39,"right","speed","right","left",0,24.4873764999793
"sub-004",40,"left","speed","left","left",1,24.2745012000087
"sub-004",41,"right","speed","right","right",1,24.6727905999869
"sub-004",42,"left","speed","left","left",1,25.7642395999865
"sub-004",43,"left","speed","left","left",1,23.7558174000005
"sub-004",44,"right","speed","right","right",1,27.068408399995
"sub-004",45,"left","speed","left","left",1,23.6885920999921
"sub-004",46,"right","speed","right","left",0,25.1497904999997
"sub-004",47,"left","speed","left","left",1,23.5385083000292
"sub-004",48,"right","speed","right","right",1,28.2284445999539
"sub-004",49,"left","speed","left","left",1,23.8701817999827
"sub-004",50,"right","speed","right","right",1,24.613890299981
"sub-004",51,"right","speed","right","left",0,23.8190229000174
"sub-004",52,"left","speed","left","left",1,23.5708012999967
"sub-004",53,"right","speed","right","right",1,25.4605823999736
"sub-004",54,"left","speed","left","left",1,23.9254168000189
"sub-004",55,"left","speed","left","left",1,24.0386258999933
"sub-004",56,"right","speed","right","right",1,25.1741872000275
"sub-004",57,"right","speed","right","right",1,24.8916128000128
"sub-004",58,"left","speed","left","right",0,27.4694282999844
"sub-004",59,"left","speed","left","right",0,25.9383784999955
"sub-004",60,"right","speed","right","left",0,26.126247499953
"sub-004",1,"left","accuracy","left","left",1,28.2332973999437
"sub-004",2,"right","accuracy","right","left",0,28.1979011999792
"sub-004",3,"left","accuracy","left","right",0,28.589136799972
"sub-004",4,"right","accuracy","right","right",1,28.3557108999812
"sub-004",5,"right","accuracy","right","right",1,28.2636134999921
"sub-004",6,"left","accuracy","left","left",1,25.5582528999657
"sub-004",7,"right","accuracy","right","right",1,25.5013070999994
"sub-004",8,"left","accuracy","left","left",1,23.8194592000218
"sub-004",9,"right","accuracy","right","left",0,28.6023758000229
"sub-004",10,"left","accuracy","left","left",1,27.9953914000071
"sub-004",11,"right","accuracy","right","left",0,28.3445484999684
"sub-004",12,"left","accuracy","left","left",1,23.7863823999651
"sub-004",13,"right","accuracy","right","left",0,25.071462199965
"sub-004",14,"left","accuracy","left","left",1,23.977799299988
"sub-004",15,"left","accuracy","left","left",1,24.3020225999644
"sub-004",16,"right","accuracy","right","right",1,28.1332903999719
"sub-004",17,"right","accuracy","right","right",1,24.3725894000381
"sub-004",18,"left","accuracy","left","left",1,25.1753316999529
"sub-004",19,"left","accuracy","left","left",1,27.0564218999934
"sub-004",20,"right","accuracy","right","right",1,25.1922468999983
"sub-004",21,"right","accuracy","right","right",1,25.9008652999764
"sub-004",22,"left","accuracy","left","left",1,24.8952471999801
"sub-004",23,"right","accuracy","right","right",1,28.1273822999792
"sub-004",24,"left","accuracy","left","left",1,23.6671941999812
"sub-004",25,"left","accuracy","left","left",1,23.4766966000316
"sub-004",26,"right","accuracy","right","right",1,25.0529416000354
"sub-004",27,"right","accuracy","right","right",1,23.7954054999864
"sub-004",28,"left","accuracy","left","left",1,24.895680400019
"sub-004",29,"right","accuracy","right","right",1,25.4181028999737
"sub-004",30,"left","accuracy","left","left",1,24.7616629000404
"sub-004",31,"right","accuracy","right","right",1,24.1508635000209
"sub-004",32,"left","accuracy","left","left",1,24.5135174999596
"sub-004",33,"right","accuracy","right","right",1,24.8248458000016
"sub-004",34,"left","accuracy","left","left",1,23.5207647000207
"sub-004",35,"right","accuracy","right","right",1,23.5943827999872
"sub-004",36,"left","accuracy","left","left",1,23.7462026999565
"sub-004",37,"right","accuracy","right","right",1,23.6919268000056
"sub-004",38,"left","accuracy","left","left",1,23.5155430000159
"sub-004",39,"left","accuracy","left","left",1,23.693834100035
"sub-004",40,"right","accuracy","right","right",1,26.2750763000222
"sub-004",41,"right","accuracy","right","right",1,29.8841910999618
"sub-004",42,"left","accuracy","left","left",1,23.6176144000492
"sub-004",43,"right","accuracy","right","right",1,26.4661359999445
"sub-004",44,"left","accuracy","left","left",1,23.7068809000193
"sub-004",45,"left","accuracy","left","left",1,23.5374477000441
"sub-004",46,"right","accuracy","right","left",0,24.089201499999
"sub-004",47,"left","accuracy","left","left",1,24.0577801999752
"sub-004",48,"right","accuracy","right","right",1,24.2104351999587
"sub-004",49,"right","accuracy","right","right",1,29.1224185999599
"sub-004",50,"left","accuracy","left","left",1,23.7287920999806
"sub-004",51,"left","accuracy","left","left",1,24.5614652999793
"sub-004",52,"right","accuracy","right","right",1,27.0734334000153
"sub-004",53,"right","accuracy","right","right",1,28.209340100002
"sub-004",54,"left","accuracy","left","left",1,23.8154044999974
"sub-004",55,"right","accuracy","right","left",0,24.2205596999847
"sub-004",56,"left","accuracy","left","left",1,23.8202662999975
"sub-004",57,"right","accuracy","right","right",1,27.1494934000075
"sub-004",58,"left","accuracy","left","left",1,24.1717025999678
"sub-004",59,"left","accuracy","left","left",1,24.7740327999927
"sub-004",60,"right","accuracy","right","right",1,24.9312429000274
"sub-005",1,"left","speed","left","right",0,19.0623085000552
