"id","trial","word","color","congruent","condition","resp","corr","rt"
"sub-034",67,"blau","blue",1,"congruent","b",1,0.626234167000803
"sub-034",68,"rot","yellow",0,"incongruent","g",1,0.762967292001122
"sub-034",69,"rot","blue",0,"incongruent","b",1,0.508798124999885
"sub-034",70,"blau","yellow",0,"incongruent","g",1,0.81537925000157
"sub-034",71,"gelb","yellow",1,"congruent","g",1,0.503605333000451
"sub-034",72,"blau","blue",1,"congruent","b",1,0.441140666000138
"sub-034",73,"blau","blue",1,"congruent","b",1,0.567932416997792
"sub-034",74,"gelb","yellow",1,"congruent","g",1,0.777849666999828
"sub-034",75,"rot","yellow",0,"incongruent","g",1,0.480891125000198
"sub-034",76,"rot","blue",0,"incongruent","b",1,0.685751791999792
"sub-034",77,"rot","red",1,"congruent","r",1,0.629495083998336
"sub-034",78,"gelb","red",0,"incongruent","r",1,0.464921833001426
"sub-034",79,"blau","blue",1,"congruent","b",1,0.643339624999498
"sub-034",80,"rot","red",1,"congruent","r",1,0.563689375001559
"sub-034",81,"gelb","yellow",1,"congruent","g",1,0.362679665999167
"sub-034",82,"blau","yellow",0,"incongruent","g",1,0.649594209000497
"sub-034",83,"blau","red",0,"incongruent","r",1,0.824357584002428
"sub-034",84,"gelb","blue",0,"incongruent","b",1,0.8156299580005
"sub-034",85,"blau","yellow",0,"incongruent","g",1,1.02090195900018
"sub-034",86,"rot","blue",0,"incongruent","b",1,0.654537583002821
"sub-034",87,"gelb","yellow",1,"congruent","g",1,0.545138249999582
"sub-034",88,"rot","red",1,"congruent","r",1,0.358471167000971
"sub-034",89,"blau","red",0,"incongruent","r",1,0.59119662500234
"sub-034",90,"rot","yellow",0,"incongruent","g",1,0.813457416999881
"sub-034",91,"gelb","yellow",1,"congruent","g",1,0.57227687500199
"sub-034",92,"gelb","blue",0,"incongruent","b",1,0.715703292000399
"sub-034",93,"gelb","red",0,"incongruent","r",1,0.711162250001507
"sub-034",94,"blau","blue",1,"congruent","b",1,0.784299916998862
"sub-034",95,"blau","blue",1,"congruent","b",1,0.602686499998526
"sub-034",96,"rot","red",1,"congruent","r",1,0.616152250000596
"sub-034",97,"gelb","blue",0,"incongruent","b",1,0.648170542001026
"sub-034",98,"rot","blue",0,"incongruent","b",1,0.558868124997389
"sub-034",99,"blau","yellow",0,"incongruent","g",1,1.26852662500096
"sub-034",100,"rot","red",1,"congruent","r",1,0.47682845899908
"sub-034",101,"rot","red",1,"congruent","r",1,0.380728500000259
"sub-034",102,"blau","red",0,"incongruent","g",0,0.446405458002118
"sub-034",103,"gelb","yellow",1,"congruent","g",1,0.614908792002097
"sub-034",104,"gelb","yellow",1,"congruent","g",1,0.500185666998732
"sub-034",105,"gelb","red",0,"incongruent","r",1,1.19571779200123
"sub-034",106,"blau","blue",1,"congruent","b",1,1.20295370799795
"sub-034",107,"blau","blue",1,"congruent","b",1,0.45285262499965
"sub-034",108,"rot","yellow",0,"incongruent","g",1,1.14541137499691
"sub-034",109,"gelb","yellow",1,"congruent","g",1,0.479224709000846
"sub-034",110,"rot","red",1,"congruent","r",1,0.651247707999573
"sub-034",111,"blau","blue",1,"congruent","b",1,0.554126999999426
"sub-034",112,"rot","blue",0,"incongruent","b",1,0.706376832997194
"sub-034",113,"gelb","blue",0,"incongruent","b",1,0.425541207998322
"sub-034",114,"blau","yellow",0,"incongruent","g",1,0.528950250001799
"sub-034",115,"gelb","red",0,"incongruent","r",1,0.365687583002
"sub-034",116,"gelb","yellow",1,"congruent","g",1,0.606558957999368
"sub-034",117,"blau","blue",1,"congruent","b",1,0.578615333997732
"sub-034",118,"blau","red",0,"incongruent","r",1,0.521104667001055
"sub-034",119,"rot","yellow",0,"incongruent","g",1,0.329495959002088
"sub-034",120,"rot","red",1,"congruent","r",1,0.858278125000652
"sub-035",1,"rot","red",1,"congruent","r",1,1.44149287500022
"sub-035",2,"rot","red",1,"congruent","r",1,0.531253958999969
"sub-035",3,"blau","yellow",0,"incongruent","g",1,0.929512790999979
"sub-035",4,"gelb","red",0,"incongruent","r",1,0.913451749999695
"sub-035",5,"gelb","blue",0,"incongruent","b",1,0.669014250000146
"sub-035",6,"blau","red",0,"incongruent","r",1,0.76165012499996
"sub-035",7,"blau","blue",1,"congruent","b",1,0.701821957999982
"sub-035",8,"rot","yellow",0,"incongruent","g",1,0.807360750000043
"sub-035",9,"gelb","yellow",1,"congruent","g",1,0.889895749999596
"sub-035",10,"gelb","yellow",1,"congruent","g",1,0.611198416999741
"sub-035",11,"rot","blue",0,"incongruent","b",1,0.975397249999787
"sub-035",12,"blau","blue",1,"congruent","b",1,0.97456795800008
"sub-035",13,"blau","red",0,"incongruent","r",1,1.08182662499985
"sub-035",14,"gelb","yellow",1,"congruent","g",1,0.778315582999767
"sub-035",15,"blau","blue",1,"congruent","b",1,0.828200708000168
"sub-035",16,"blau","yellow",0,"incongruent","g",1,1.77721433299985
"sub-035",17,"rot","yellow",0,"incongruent","g",1,0.996586707999995
"sub-035",18,"gelb","blue",0,"incongruent","b",1,0.732312874999934
"sub-035",19,"rot","blue",0,"incongruent","b",1,0.719859750000069
"sub-035",20,"rot","red",1,"congruent","r",1,0.604822165999849
"sub-035",21,"rot","red",1,"congruent","r",1,0.482503083000211
"sub-035",22,"gelb","red",0,"incongruent","r",1,0.574668332999863
"sub-035",23,"gelb","yellow",1,"congruent","g",1,1.00726116600026
"sub-035",24,"blau","blue",1,"congruent","b",1,0.8621212500002
"sub-035",25,"rot","yellow",0,"incongruent","g",1,0.918777707999652
"sub-035",26,"rot","red",1,"congruent","r",1,0.743441583000276
"sub-035",27,"blau","blue",1,"congruent","b",1,0.722849000000224
"sub-035",28,"gelb","yellow",1,"congruent","g",1,1.30242766699985
"sub-035",29,"gelb","blue",0,"incongruent","b",1,0.740396291999787
"sub-035",30,"blau","yellow",0,"incongruent","g",1,0.949832165999851
"sub-035",31,"rot","red",1,"congruent","r",1,0.483503832999759
"sub-035",32,"gelb","yellow",1,"congruent","g",1,0.53617420799992
"sub-035",33,"blau","red",0,"incongruent","r",1,0.483001333000175
"sub-035",34,"rot","blue",0,"incongruent","b",1,0.56607537500031
"sub-035",35,"blau","blue",1,"congruent","b",1,0.478756083000007
"sub-035",36,"gelb","red",0,"incongruent","r",1,0.859785084000123
"sub-035",37,"rot","yellow",0,"incongruent","g",1,0.674090834000253
"sub-035",38,"gelb","yellow",1,"congruent","g",1,0.673561291999704
"sub-035",39,"rot","blue",0,"incongruent","b",1,0.55013470799986
"sub-035",40,"gelb","blue",0,"incongruent","b",1,0.6293927910001
"sub-035",41,"rot","red",1,"congruent","r",1,0.569876500000191
"sub-035",42,"blau","yellow",0,"incongruent","g",1,0.632298999999875
"sub-035",43,"blau","blue",1,"congruent","r",0,0.519290708999961
"sub-035",44,"gelb","red",0,"incongruent","r",1,1.6740790419999
"sub-035",45,"blau","blue",1,"congruent","b",1,0.536035666999851
"sub-035",46,"blau","red",0,"incongruent","r",1,0.682519915999819
"sub-035",47,"rot","red",1,"congruent","r",1,0.500126750000163
"sub-035",48,"gelb","yellow",1,"congruent","g",1,0.578613041999688
"sub-035",49,"gelb","red",0,"incongruent","r",1,0.806739625000318
"sub-035",50,"gelb","yellow",1,"congruent","g",1,0.694673958999829
"sub-035",51,"blau","yellow",0,"incongruent","g",1,0.766205333000016
"sub-035",52,"blau","blue",1,"congruent","b",1,0.582445583000208
"sub-035",53,"gelb","yellow",1,"congruent","g",1,1.86098429100002
"sub-035",54,"rot","red",1,"congruent","r",1,0.635010040999987
"sub-035",55,"rot","blue",0,"incongruent","b",1,0.707370832999914
"sub-035",56,"blau","red",0,"incongruent","r",1,0.571791792000113
"sub-035",57,"rot","red",1,"congruent","r",1,0.605282291999629
"sub-035",58,"rot","yellow",0,"incongruent","g",1,0.611049250000178
"sub-035",59,"blau","blue",1,"congruent","b",1,0.526678291999815
"sub-035",60,"gelb","blue",0,"incongruent","b",1,0.492677791000006
"sub-035",61,"rot","red",1,"congruent","r",1,0.582950291999623
"sub-035",62,"rot","red",1,"congruent","r",1,0.54686700000002
"sub-035",63,"rot","blue",0,"incongruent","b",1,0.917703290999725
"sub-035",64,"rot","yellow",0,"incongruent","g",1,0.743109624999761
"sub-035",65,"gelb","blue",0,"incongruent","b",1,0.629673166999964
"sub-035",66,"blau","red",0,"incongruent","r",1,0.576724541000203
"sub-035",67,"gelb","yellow",1,"congruent","g",1,0.598313333000078
"sub-035",68,"gelb","red",0,"incongruent","r",1,0.610427832999903
"sub-035",69,"blau","blue",1,"congruent","b",1,0.678777541999807
"sub-035",70,"gelb","yellow",1,"congruent","g",1,1.8674836250002
"sub-035",71,"blau","yellow",0,"incongruent","g",1,0.4995946250001
"sub-035",72,"blau","blue",1,"congruent","b",1,0.852792958000009
"sub-035",73,"rot","yellow",0,"incongruent","b",0,0.441234165999958
"sub-035",74,"blau","blue",1,"congruent","b",1,0.529520459000196
"sub-035",75,"blau","blue",1,"congruent","b",1,0.439256999999998
"sub-035",76,"gelb","blue",0,"incongruent","b",1,0.497260334000202
"sub-035",77,"rot","red",1,"congruent","r",1,0.471077125000193
"sub-035",78,"rot","blue",0,"incongruent","b",1,1.340915709
"sub-035",79,"gelb","yellow",1,"congruent","g",1,0.595993249999992
"sub-035",80,"blau","yellow",0,"incongruent","g",1,0.550735083000291
"sub-035",81,"gelb","red",0,"incongruent","r",1,0.717013708000195
"sub-035",82,"gelb","yellow",1,"congruent","g",1,0.678464125000119
"sub-035",83,"rot","red",1,"congruent","r",1,0.75526200000013
"sub-035",84,"blau","red",0,"incongruent","r",1,0.67633833400032
"sub-035",85,"gelb","yellow",1,"congruent","g",1,0.873258749999877
"sub-035",86,"blau","red",0,"incongruent","r",1,1.11263945900009
"sub-035",87,"rot","yellow",0,"incongruent","g",1,0.974468583000089
"sub-035",88,"rot","red",1,"congruent","r",1,0.695851333000064
"sub-035",89,"blau","blue",1,"congruent","b",1,1.00880429200015
"sub-035",90,"blau","yellow",0,"incongruent","g",1,1.01023358400016
"sub-035",91,"rot","red",1,"congruent","r",1,0.762794875000054
"sub-035",92,"gelb","red",0,"incongruent","r",1,0.617766332999963
"sub-035",93,"gelb","yellow",1,"congruent","g",1,0.710089540999888
"sub-035",94,"rot","blue",0,"incongruent","b",1,0.860376457999791
"sub-035",95,"blau","blue",1,"congruent","b",1,0.661078542000268
"sub-035",96,"gelb","blue",0,"incongruent","b",1,0.646728583000368
"sub-035",97,"rot","blue",0,"incongruent","b",1,0.46204220799973
"sub-035",98,"gelb","red",0,"incongruent","r",1,0.765931458000068
"sub-035",99,"blau","blue",1,"congruent","b",1,0.686212208000143
"sub-035",100,"gelb","yellow",1,"congruent","g",1,0.591974375000063
"sub-035",101,"gelb","yellow",1,"congruent","g",1,0.461390625000149
"sub-035",102,"rot","red",1,"congruent","r",1,0.668767874999958
"sub-035",103,"gelb","blue",0,"incongruent","b",1,1.16030591699973
"sub-035",104,"blau","red",0,"incongruent","r",1,0.662620833000346
"sub-035",105,"blau","yellow",0,"incongruent","g",1,0.488194583000222
"sub-035",106,"rot","red",1,"congruent","r",1,0.571534042000167
"sub-035",107,"blau","blue",1,"congruent","b",1,0.638618417000089
"sub-035",108,"rot","yellow",0,"incongruent","g",1,0.817766874999961
"sub-035",109,"gelb","yellow",1,"congruent","g",1,0.550015041999814
"sub-035",110,"gelb","blue",0,"incongruent","b",1,0.600759041999936
"sub-035",111,"gelb","red",0,"incongruent","r",1,0.506238416000087
"sub-035",112,"gelb","yellow",1,"congruent","g",1,0.620953207999719
"sub-035",113,"rot","red",1,"congruent","r",1,0.545789040999807
"sub-035",114,"blau","yellow",0,"incongruent","g",1,0.43977037500008
"sub-035",115,"blau","blue",1,"congruent","b",1,0.540029916999629
"sub-035",116,"blau","red",0,"incongruent","r",1,0.676876125000035
"sub-035",117,"rot","yellow",0,"incongruent","g",1,0.426484583999809
"sub-035",118,"rot","red",1,"congruent","r",1,0.72321033299977
"sub-035",119,"blau","blue",1,"congruent","b",1,0.424416708000081
"sub-035",120,"rot","blue",0,"incongruent","b",1,1.31668454100009
"sub-036",1,"rot","red",1,"congruent","r",1,0.970736749994103
"sub-036",2,"rot","blue",0,"incongruent","b",1,1.09935899999982
"sub-036",3,"rot","yellow",0,"incongruent","g",1,1.11110641699634
"sub-036",4,"blau","red",0,"incongruent","r",1,1.86704512499273
"sub-036",5,"gelb","yellow",1,"congruent","g",1,1.08265720799682
"sub-036",6,"blau","blue",1,"congruent","b",1,1.2505948330072
"sub-036",7,"gelb","blue",0,"incongruent","b",1,1.2942479159974
"sub-036",8,"gelb","yellow",1,"congruent","g",1,1.17181070799415
"sub-036",9,"rot","red",1,"congruent","r",1,1.41854929100373
"sub-036",10,"blau","blue",1,"congruent","b",1,0.931367500001215
"sub-036",11,"gelb","red",0,"incongruent","r",1,1.27612670799135
"sub-036",12,"blau","yellow",0,"incongruent","g",1,1.19995295800618
"sub-036",13,"rot","red",1,"congruent","r",1,1.12913691699214
"sub-036",14,"blau","red",0,"incongruent","r",1,1.3093461660028
"sub-036",15,"rot","yellow",0,"incongruent","g",1,1.7069760000013
"sub-036",16,"rot","red",1,"congruent","r",1,1.19898116600234
"sub-036",17,"blau","yellow",0,"incongruent","g",1,1.36182862499845
"sub-036",18,"gelb","blue",0,"incongruent","b",1,1.27505470799224
"sub-036",19,"gelb","yellow",1,"congruent","g",1,1.06880804200773
"sub-036",20,"gelb","red",0,"incongruent","r",1,1.44063000001188
"sub-036",21,"rot","blue",0,"incongruent","b",1,1.35227583399683
"sub-036",22,"gelb","yellow",1,"congruent","g",1,1.15007479098858
"sub-036",23,"blau","blue",1,"congruent","b",1,1.42148687499866
"sub-036",24,"blau","blue",1,"congruent","b",1,0.826873917001649
"sub-036",25,"blau","yellow",0,"incongruent","g",1,1.1186347920011
"sub-036",26,"rot","blue",0,"incongruent","b",1,1.79096699999354
"sub-036",27,"rot","red",1,"congruent","r",1,1.04545533300552
"sub-036",28,"gelb","yellow",1,"congruent","g",1,0.973494749996462
"sub-036",29,"rot","red",1,"congruent","r",1,0.617293542003608
"sub-036",30,"blau","blue",1,"congruent","b",1,1.03162829201028
"sub-036",31,"blau","red",0,"incongruent","r",1,1.13892779199523
"sub-036",32,"gelb","blue",0,"incongruent","r",0,1.8075411250029
"sub-036",33,"gelb","yellow",1,"congruent","g",1,1.54421670798911
"sub-036",34,"rot","yellow",0,"incongruent","g",1,1.01069733299664
"sub-036",35,"gelb","red",0,"incongruent","r",1,1.91040662500018
"sub-036",36,"blau","blue",1,"congruent","b",1,0.839850915988791
"sub-036",37,"gelb","red",0,"incongruent","r",1,1.14034491599887
"sub-036",38,"gelb","yellow",1,"congruent","g",1,0.785774249990936
"sub-036",39,"rot","red",1,"congruent","r",1,0.863609541003825
"sub-036",40,"blau","blue",1,"congruent","b",1,0.819045458003529
"sub-036",41,"gelb","yellow",1,"congruent","g",1,1.01080033299513
"sub-036",42,"rot","blue",0,"incongruent","b",1,1.37284400001226
"sub-036",43,"blau","yellow",0,"incongruent","g",1,1.63549375000002
"sub-036",44,"rot","red",1,"congruent","r",1,1.01935258299636
"sub-036",45,"blau","blue",1,"congruent","b",1,0.844349124992732
"sub-036",46,"rot","yellow",0,"incongruent","g",1,1.17497116599407
"sub-036",47,"blau","red",0,"incongruent","r",1,1.7226899160014
"sub-036",48,"gelb","blue",0,"incongruent","g",0,1.21848541600048
"sub-036",49,"rot","red",1,"congruent","r",1,1.26783425000031
"sub-036",50,"gelb","red",0,"incongruent","r",1,1.34882587500033
"sub-036",51,"blau","blue",1,"congruent","b",1,0.811540958005935
"sub-036",52,"rot","yellow",0,"incongruent","g",1,1.49958258301194
"sub-036",53,"gelb","blue",0,"incongruent","b",1,3.99755312499474
"sub-036",54,"gelb","yellow",1,"congruent","g",1,0.9261497920088
"sub-036",55,"rot","blue",0,"incongruent","r",0,1.25203362500179
"sub-036",56,"blau","blue",1,"congruent","b",1,1.2109300000011
"sub-036",57,"blau","red",0,"incongruent","r",1,2.08070004198817
"sub-036",58,"gelb","yellow",1,"congruent","g",1,1.14653495801031
"sub-036",59,"rot","red",1,"congruent","r",1,1.03527379099978
"sub-036",60,"blau","yellow",0,"incongruent","g",1,1.8314774169994
"sub-036",61,"blau","red",0,"incongruent","r",1,1.55314520798856
"sub-036",62,"blau","blue",1,"congruent","b",1,0.918850875008502
"sub-036",63,"rot","blue",0,"incongruent","b",1,1.71346266698674
"sub-036",64,"gelb","blue",0,"incongruent","b",1,1.31542395800352
"sub-036",65,"rot","yellow",0,"incongruent","r",0,1.89023645900306
"sub-036",66,"gelb","red",0,"incongruent","r",1,2.21269279200351
"sub-036",67,"gelb","yellow",1,"congruent","g",1,1.53161670800182
"sub-036",68,"blau","yellow",0,"incongruent","g",1,1.69631483299599
"sub-036",69,"blau","blue",1,"congruent","b",1,2.18191779100744
"sub-036",70,"rot","red",1,"congruent","r",1,0.979193709004903
"sub-036",71,"gelb","yellow",1,"congruent","g",1,0.768780415994115
"sub-036",72,"rot","red",1,"congruent","r",1,0.829576750009437
"sub-036",73,"gelb","yellow",1,"congruent","g",1,0.710670000000391
"sub-036",74,"blau","blue",1,"congruent","b",1,0.775145459003397
"sub-036",75,"rot","red",1,"congruent","r",1,0.862846499992884
"sub-036",76,"gelb","blue",0,"incongruent","b",1,1.1017073749972
"sub-036",77,"rot","red",1,"congruent","r",1,0.808336333997431
"sub-036",78,"blau","blue",1,"congruent","b",1,0.683159583000815
"sub-036",79,"blau","yellow",0,"incongruent","g",1,1.16181570800836
"sub-036",80,"blau","red",0,"incongruent","b",0,1.35043233299803
"sub-036",81,"rot","yellow",0,"incongruent","g",1,2.61061062500812
"sub-036",82,"gelb","yellow",1,"congruent","g",1,0.902891040997929
"sub-036",83,"rot","blue",0,"incongruent","r",0,1.84368425000866
"sub-036",84,"gelb","red",0,"incongruent","r",1,2.06417370800045
"sub-036",85,"rot","blue",0,"incongruent","r",0,2.59069058400928
"sub-036",86,"gelb","yellow",1,"congruent","g",1,0.977832374992431
"sub-036",87,"gelb","blue",0,"incongruent","g",0,1.4194086669886
"sub-036",88,"gelb","red",0,"incongruent","r",1,1.03558149999299
"sub-036",89,"rot","yellow",0,"incongruent","g",1,3.56661275000079
"sub-036",90,"rot","red",1,"congruent","r",1,1.7601028749923
"sub-036",91,"blau","yellow",0,"incongruent","b",0,0.847708417000831
"sub-036",92,"gelb","yellow",1,"congruent","g",1,0.88089829099772
"sub-036",93,"blau","blue",1,"congruent","b",1,0.905737249995582
"sub-036",94,"rot","red",1,"congruent","r",1,0.832725625004969
"sub-036",95,"blau","blue",1,"congruent","b",1,0.896377291996032
"sub-036",96,"blau","red",0,"incongruent","r",1,1.88019529200392
"sub-036",97,"rot","red",1,"congruent","r",1,0.743458041004487
"sub-036",98,"blau","blue",1,"congruent","b",1,0.770956417007255
"sub-036",99,"gelb","yellow",1,"congruent","g",1,0.746257792008691
"sub-036",100,"gelb","yellow",1,"congruent","g",1,0.769359375000931
"sub-036",101,"gelb","red",0,"incongruent","r",1,1.37180991699279
"sub-036",102,"blau","blue",1,"congruent","b",1,0.802069457990001
"sub-036",103,"blau","yellow",0,"incongruent","r",0,1.27583320799749
"sub-036",104,"gelb","blue",0,"incongruent","b",1,1.67858879199775
"sub-036",105,"rot","blue",0,"incongruent","b",1,1.65437975000532
"sub-036",106,"rot","yellow",0,"incongruent","g",1,1.01406787500309
"sub-036",107,"blau","red",0,"incongruent","r",1,1.20985812500294
"sub-036",108,"rot","red",1,"congruent","r",1,1.60440054199717
"sub-036",109,"blau","red",0,"incongruent","r",1,1.26032316600322
"sub-036",110,"rot","red",1,"congruent","r",1,1.00343454100948
"sub-036",111,"gelb","yellow",1,"congruent","g",1,1.31502808300138
"sub-036",112,"rot","blue",0,"incongruent","b",1,1.10578958400583
"sub-036",113,"rot","yellow",0,"incongruent","g",1,2.09012662500027
"sub-036",114,"blau","blue",1,"congruent","b",1,0.988198457998806
"sub-036",115,"gelb","blue",0,"incongruent","g",0,0.863789457987878
"sub-036",116,"blau","blue",1,"congruent","b",1,0.849527458994999
"sub-036",117,"gelb","red",0,"incongruent","r",1,0.903332625006442
"sub-036",118,"blau","yellow",0,"incongruent","g",1,1.8362654579978
"sub-036",119,"gelb","yellow",1,"congruent","g",1,0.810483459004899
"sub-036",120,"rot","red",1,"congruent","r",1,0.941193000006024
"sub-037",1,"rot","yellow",0,"incongruent","g",1,1.33489804200508
"sub-037",2,"gelb","yellow",1,"congruent","g",1,0.649083083000733
"sub-037",3,"rot","red",1,"congruent","r",1,0.660173374999431
"sub-037",4,"gelb","blue",0,"incongruent","b",1,0.421576042004745
"sub-037",5,"rot","red",1,"congruent","r",1,0.55558849999943
"sub-037",6,"blau","red",0,"incongruent","r",1,1.1068452920008
"sub-037",7,"rot","blue",0,"incongruent","b",1,0.571744749999198
"sub-037",8,"gelb","yellow",1,"congruent","g",1,0.571389249998902
"sub-037",9,"gelb","red",0,"incongruent","r",1,0.45666220899875
"sub-037",10,"blau","yellow",0,"incongruent","g",1,0.466247541997291
"sub-037",11,"blau","blue",1,"congruent","b",1,0.410015540997847
"sub-037",12,"blau","blue",1,"congruent","b",1,0.635086790993228
"sub-037",13,"gelb","blue",0,"incongruent","b",1,0.421428957997705
"sub-037",14,"gelb","yellow",1,"congruent","g",1,0.608446917001856
"sub-037",15,"blau","blue",1,"congruent","b",1,0.488882541001658
"sub-037",16,"rot","blue",0,"incongruent","b",1,0.799644833001366
"sub-037",17,"gelb","yellow",1,"congruent","g",1,0.499669374999939
"sub-037",18,"blau","yellow",0,"incongruent","g",1,0.555278332998569
"sub-037",19,"blau","red",0,"incongruent","r",1,0.709085584006971
"sub-037",20,"gelb","red",0,"incongruent","r",1,0.43166512499738
"sub-037",21,"rot","red",1,"congruent","r",1,0.453712791000726
"sub-037",22,"rot","yellow",0,"incongruent","g",1,0.535770624999714
"sub-037",23,"rot","red",1,"congruent","r",1,0.659685291997448
"sub-037",24,"blau","blue",1,"congruent","b",1,0.554569874999288
"sub-037",25,"rot","blue",0,"incongruent","b",1,0.572206790995551
"sub-037",26,"blau","blue",1,"congruent","b",1,0.508481707998726
"sub-037",27,"blau","blue",1,"congruent","b",1,0.430631707997236
"sub-037",28,"blau","red",0,"incongruent","r",1,0.721165041999484
"sub-037",29,"gelb","red",0,"incongruent","r",1,0.390084749997186
"sub-037",30,"gelb","yellow",1,"congruent","g",1,0.529452499999024
"sub-037",31,"blau","yellow",0,"incongruent","g",1,0.377846792005585
"sub-037",32,"rot","red",1,"congruent","r",1,0.611307709004905
"sub-037",33,"rot","red",1,"congruent","r",1,0.609575541006052
"sub-037",34,"gelb","yellow",1,"congruent","g",1,0.618172791997495
"sub-037",35,"rot","yellow",0,"incongruent","g",1,0.399743791000219
"sub-037",36,"gelb","blue",0,"incongruent","b",1,0.616590582998469
"sub-037",37,"rot","red",1,"congruent","r",1,0.524215875004302
"sub-037",38,"blau","yellow",0,"incongruent","g",1,0.775433208997129
"sub-037",39,"blau","blue",1,"congruent","b",1,0.679317708003509
"sub-037",40,"gelb","blue",0,"incongruent","b",1,0.987769624996872
"sub-037",41,"gelb","red",0,"incongruent","r",1,0.703765042002487
"sub-037",42,"blau","blue",1,"congruent","b",1,0.588369917000819
"sub-037",43,"gelb","yellow",1,"congruent","g",1,0.355163583000831
"sub-037",44,"rot","red",1,"congruent","r",1,0.426203208000516
"sub-037",45,"rot","blue",0,"incongruent","b",1,0.558952792001946
"sub-037",46,"rot","yellow",0,"incongruent","g",1,1.6260581250026
"sub-037",47,"gelb","yellow",1,"congruent","g",1,0.621181458001956
"sub-037",48,"blau","red",0,"incongruent","r",1,0.706280042002618
"sub-037",49,"gelb","blue",0,"incongruent","b",1,0.525333083001897
"sub-037",50,"blau","yellow",0,"incongruent","g",1,0.592954542000371
"sub-037",51,"rot","blue",0,"incongruent","b",1,0.591823749993637
"sub-037",52,"rot","red",1,"congruent","r",1,0.60743608300254
"sub-037",53,"gelb","red",0,"incongruent","r",1,0.45672958400246
"sub-037",54,"blau","blue",1,"congruent","b",1,0.554685124996467
"sub-037",55,"rot","red",1,"congruent","r",1,0.579842999999528
"sub-037",56,"blau","blue",1,"congruent","b",1,0.582794875001127
"sub-037",57,"blau","red",0,"incongruent","r",1,0.632131332997233
"sub-037",58,"gelb","yellow",1,"congruent","g",1,0.37113154099643
"sub-037",59,"gelb","yellow",1,"congruent","g",1,0.385915165999904
"sub-037",60,"rot","yellow",0,"incongruent","g",1,0.623361124999064
"sub-037",61,"gelb","yellow",1,"congruent","g",1,0.398024750000331
"sub-037",62,"rot","blue",0,"incongruent","b",1,0.498058334000234
"sub-037",63,"rot","red",1,"congruent","r",1,0.574888832998113
"sub-037",64,"gelb","red",0,"incongruent","r",1,0.565006417004042
"sub-037",65,"blau","yellow",0,"incongruent","g",1,0.56104370799585
"sub-037",66,"rot","yellow",0,"incongruent","g",1,0.559225083998172
"sub-037",67,"blau","blue",1,"congruent","b",1,0.658796583004005
"sub-037",68,"gelb","blue",0,"incongruent","b",1,0.508994333998999
"sub-037",69,"rot","red",1,"congruent","r",1,0.581829999995534
"sub-037",70,"blau","blue",1,"congruent","b",1,1.06908049999765
"sub-037",71,"gelb","yellow",1,"congruent","g",1,0.382061083000735
"sub-037",72,"blau","red",0,"incongruent","r",1,1.00740933299676
"sub-037",73,"gelb","red",0,"incongruent","r",1,0.559841958995094
"sub-037",74,"rot","red",1,"congruent","r",1,0.601487542000541
"sub-037",75,"gelb","yellow",1,"congruent","g",1,0.577463333997002
"sub-037",76,"rot","yellow",0,"incongruent","g",1,0.550829624997277
"sub-037",77,"gelb","yellow",1,"congruent","g",1,0.535762083003647
"sub-037",78,"rot","blue",0,"incongruent","b",1,1.79546074999962
"sub-037",79,"blau","yellow",0,"incongruent","g",1,0.629735957998491
"sub-037",80,"blau","red",0,"incongruent","r",1,0.60083958299947
"sub-037",81,"blau","blue",1,"congruent","b",1,0.563551957995514
"sub-037",82,"rot","red",1,"congruent","r",1,0.604340707999654
"sub-037",83,"gelb","blue",0,"incongruent","b",1,1.26214174999768
"sub-037",84,"blau","blue",1,"congruent","b",1,0.506388125002559
"sub-037",85,"gelb","yellow",1,"congruent","g",1,0.557214000000386
"sub-037",86,"blau","blue",1,"congruent","b",1,0.480571000000054
"sub-037",87,"rot","red",1,"congruent","r",1,0.522020290998626
"sub-037",88,"rot","red",1,"congruent","r",1,0.525587542004359
"sub-037",89,"blau","blue",1,"congruent","b",1,0.640141166004469
"sub-037",90,"rot","yellow",0,"incongruent","g",1,1.03183554199495
"sub-037",91,"gelb","red",0,"incongruent","r",1,0.806044249999104
"sub-037",92,"rot","blue",0,"incongruent","b",1,1.21818587500456
"sub-037",93,"blau","yellow",0,"incongruent","g",1,0.633768082996539
"sub-037",94,"gelb","blue",0,"incongruent","b",1,0.760849792000954
"sub-037",95,"blau","red",0,"incongruent","r",1,1.43418445800489
"sub-037",96,"gelb","yellow",1,"congruent","g",1,0.582437041004596
"sub-037",97,"gelb","yellow",1,"congruent","g",1,0.458612208996783
"sub-037",98,"rot","blue",0,"incongruent","b",1,1.17802054200001
"sub-037",99,"gelb","yellow",1,"congruent","g",1,0.917110750000575
"sub-037",100,"rot","red",1,"congruent","r",1,0.470275500003481
"sub-037",101,"rot","yellow",0,"incongruent","r",0,0.787724041998445
"sub-037",102,"blau","blue",1,"congruent","b",1,1.00874970799487
"sub-037",103,"rot","red",1,"congruent","r",1,0.655447749995801
"sub-037",104,"blau","red",0,"incongruent","r",1,0.772147249997943
"sub-037",105,"blau","yellow",0,"incongruent","g",1,0.646965290994558
"sub-037",106,"gelb","red",0,"incongruent","r",1,1.10938145800174
"sub-037",107,"gelb","blue",0,"incongruent","b",1,0.559524625001359
